Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
The Tree House,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,,"788, 2nd Main Rd, AECS Layout - D Block, AECS Layout, Marathahalli, Bengaluru, Karnataka 560037",,Yoga,
Sanfort Play School,1999,Play Schools,15,Pre School - PRE,Other Boards,tel:+919513238818,40000,"217, 1st Main Rd, AECS Layout - A Block, AECS Layout, Marathahalli, Bengaluru, Karnataka 560037",Dr. S. K. Rathor Chairman & Managing Director / N/A,Yoga,
Little Elly Preschool,2004,Play Schools,45,Pre School - PRE,Other Boards,tel:+919513238818,59500,"338, B Block, Aecs Layout, Kundalahalli, Bengaluru, Karnataka 560037",Mr. Vittal Bhandary Founder / N/A,Yoga,
Oi Playschool,2010,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,70000,"201, 2nd Main Road, A block AECS Layout, Brookfield, near Egg Story Restaurant, Marathahalli, Bengaluru, Karnataka 560037",Naga Prasad Tummala Chairman / N/A,Yoga,Transport
Time Kids,N/A,Play Schools,50,Pre School - PRE,Other Boards,tel:+919513238818,60000,"1287, 6th Cross Rd, AECS Layout - D Block, AECS Layout, Marathahalli, Bengaluru, Karnataka 560037",,Yoga,
Poddar Jumbo Kids,1927,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,,"No. 4, Venkateswara Nilaya, 16th Cross Rd, AECS Layout, Raj Mahal Vilas 2nd Stage, Sanjaynagar, Bengaluru, Karnataka 560094",,Yoga,
I Play I Learn,2010,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"No.142, Dream paradise layout Basapura main road ,, Hosa road junction Hosur RD., Bengaluru, Karnataka 560100, Indian",,Yoga,Smart Classrooms
Kids Castle Pre School,2000,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,53000,"No. 35, N.R. Layout, Konena Agrhara, Near Family Mall, Konena Agrahara, Murgesh Pallya, Bengaluru, Karnataka 560017, India","Mrs. Shweta Aneja Founder Director / B.Ed, B.Com, B.SC.",Yoga,Smart Classrooms
Nalapad Academy,2019,Day Schools,1500,Pre-Nursery - Class 12,IGCSE,tel:+918035470244,250000 / Annual,"Behind, 103, BWSSB Rd, Embassy Golf Links Business Park, Challaghatta, Bengaluru, Karnataka 560037, India",,,Transport
Marigold International School,2020,International Schools,N/A,Pre School - 11,CBSE,tel:+918035470244,,"SH17, Kumbalgodu, Challegatta, Karnataka 560074",,,
ST MARYS CRESENT SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,40000 / Annual,"1576, Royal Meridian Layout, Begur, Bengaluru, Karnataka 560068, India",,,Transport
Bees School,Day Schools,200,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"366-367, 7th Cross Rd, Devarachikkana Halli, Bengaluru, Karnataka 560076, India",,,
St. Peters School,2002,Day Schools,N/A,LKG - Class 10,ICSE,tel:+918035470244,66000 / Annual,"Sarjapur Main Rd, Kaikondrahalli, Bangalore Urban, 608/A, Doddakannelli Rd, Pushpaveni Layout, Dodda Kannali, Bengaluru, Karnataka 560035, India",,,Transport
Orchids The International School,N/A,International Schools,N/A,1 - 12,ICSE,tel:+919513238818,85000,"3rd main, 6th cross, main road, near cafÃ© coffee day, NS Palya, Munivenkatppa Layout, Bilekahalli, Bengaluru, Karnataka 560076",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Handball, Hockey, Ice-Hockey, Kabaddi, Karate, Kho-Kho, Lawn Tennis, Swimming, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Euro Kids,2001,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,49000,"MCHS Colony, Stage 2, BTM Layout, Bengaluru, Karnataka 560076",,Yoga,Smart Classrooms
Ekya School,2010,International Schools,N/A,LKG - 10,CBSE,tel:+919513238818,170000,"3rd Main, NS Palya Main Road, 2nd Stage, 2nd Cross Rd, Munivenkatppa Layout, Bilekahalli, Bengaluru, Karnataka 560076",Dr. Tristha Ramamurthy Founder and Managing Director / N/A,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Kho-Kho, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Vibgyor High School,2004,Public Schools,3100,LKG - 4,"CBSE, ICSE",tel:+919513238818,Fee range is from Rs. 50000 to Rs. 125000,"P.M Building, No 41, 4th Main, Bannerghatta Main Rd, behind Shoppers Stop, NS Palya, Stage 2, Bengaluru, Karnataka 560076",Rustom Kerawalla Founder Chairman VIBGYOR Group of Schools / N/A,"Carroms, Chess, Cricket, Kabaddi, Kho-Kho, Lawn Tennis, Skating, Swimming, Tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Kidzee,2003,Play Schools,150,Pre School - PRE,Other Boards,tel:+919513238818,50000,"1023, 16th Main, 1st Stage, 1st Phase, Near Advaitha Petrol Bunk, Tavarekere Main Road, BTM Layout, Bengaluru, Karnataka 560029",Dr. Subhash Chandra Chairman / N/A,Yoga,
Shanti Juniors,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,,"54, 1st Main Rd, BHBCS Layout, Stage 2, BTM Layout, Bengaluru, Karnataka 560076",Shri Ved Prakash Chiripal Chairman / N/A,Yoga,
HUDA NATIONAL SCHOOL,2005,Day Schools,N/A,Nursery - Class 10,"State Board, CBSE",tel:+918035470244,25000 / Annual,"51/18, 8th Main Rd, Gurappana Palya, New Gurappana Palya, 1st Stage, BTM 1st Stage, Bengaluru, Karnataka 560029, India",,,Transport
Sri Venkateshwara Educational Institutions,1986,Day Schools,360,Nursery - Class 12,"State Board, International Baccalaureate",tel:+918035470244,19200 / Annual,"1, 18, 8th Cross Rd, Tavarekere, Maruti Nagar, 1st Stage, BTM Layout, Bengaluru, Karnataka 560068, India",,,Transport
The Salonee Public School,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",Co-Education,tel:+918035470244,12000 / Annual,"#1696 1st & 2nd cross, V.P. Nagar, Salonee School, 26, 2nd Cross St, Vishwapriya Nagar, Begur, Bengaluru, Karnataka 560068, India",,,Transport
St. Philomena School,1989,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,20000 / Annual,"1C, Thimma Reddy Layout, Royal Shelters, Stage 4, Bommanahalli, Bengaluru, Karnataka 560076, India",,,
HILL SIDE PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",Co-Education,tel:+918035470244,20000 / Annual,"WJ44+VM4, 7th Main Rd, New Extension, Mahadeshwara Nagar, BTM 2nd Stage, BTM Layout, Bengaluru, Karnataka 560076, India",,,
Goldenbee Global School - BTM,2022,International Schools,N/A,Nursery - 10,"CBSE, ICSE",tel:+918035470244,,"P.M Building, No 41, 4th Main, BTM Layout,
2nd stage, N S Palya, Behind Shoppers Stop, Bannerghatta Road, 
Bengaluru – 560 076",,,
"CMR National PU College, BTM Layout",Other Collections,N/A,11 - 12,State Board,Co-Education,tel:+918035470244,,"#3643, 3rd Main, 2nd Cross NS Palya, Main Road BTM Layout, 2nd Stage, Bangalore 560076",,"Badminton, Basketball, Swimming, Table-tennis, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"#354/355, 3rd Black,, 10th Cross Rd, Garden Layout, Vishwapriya Nagar, Begur, Bengaluru, Karnataka 560068",Dr. Subhash Chandra Chairman / N/A,Yoga,
Planet Kids,2005,Play Schools,92,Pre School - PRE,Other Boards,tel:+919513238818,44000,"No.7/11, 'Anugraha', 3rd Block, 1st Cross Road, Kumara Park West, Behind Mahalakshmi Temple, Bengaluru, Karnataka 560020",,Yoga,
NEENA ENGLISH HIGH SCHOOL,1981,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,100000 / Annual,"# 98/A, 17th Main Rd, KHB Colony, 5th Block, Koramangala, Bengaluru, Karnataka 560095, India",,,Transport
Nightangles English School,1998,Day Schools,N/A,Pre-Nursery - Class 12,ICSE,tel:+918035470244,30000 / Annual,"1st Block, 3rd Cross Rd, 1st Block, Kodichikknahalli, DUO Layout, BDA Layout BTM 4th Stage, Bengaluru, Karnataka 560076, India",,,Transport
Nightingale school,1991,Day Schools,N/A,Pre-Nursery - Class 10,State Board,tel:+918035470244,47000 / Annual,"1st Block, 3rd Cross Rd, 1st Block, Kodichikknahalli, DUO Layout, BDA Layout BTM 4th Stage, Bengaluru, Karnataka 560076, India",,,Transport
Little Elly Preschool,2004,International Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,45000,"56, Cauvery Layout, (Nr St. Johns Woods Apts, Tavarekere Main Rd, Bengaluru, Karnataka 560029",Mr. Vittal Bhandary Principal / N/A,Yoga,"Medical Facility, Smart Classrooms"
Little Millennium,2008,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"Bhoomi, No.149, 2nd Cross Street, 1st Main Rd, Arekere MICO Layout 2nd stage, Arekere, Bengaluru, Karnataka 560076",Mr. Raman Bajaj Founder / MBA,Yoga,
INDIRA CONVENT HIGH SCHOOL,Day Schools,N/A,-,Other Boards,Co-Education,tel:+918035470244,10000 / Annual,"1st Cross Rd, Puttangi Layout, Madiwala, 1st Stage, BTM Layout, Tavarekere, Ramappa layout, 1st Stage, BTM Layout, Bengaluru, Karnataka 560029, India",,,
BRUNDAVANA HIGH SCHOOL,2007,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,35000 / Annual,"Harapana Halli, jigani main road, Anekal, Harapana Halli, Bengaluru, Karnataka",,,Transport
Roots Academy,Day Schools,35,Nursery - UKG,Other Boards,Co-Education,tel:+918035470244,60000 / Annual,"10/2, 9th Cross Rd, Jeewan Sathi Colony, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,
BLUE STAR EDUCATION TRUST,2000,Day Schools,500,Nursery - Class 10,State Board,tel:+918035470244,18000 / Annual,"Kutappa Garden, Mulki Sundar Ram Shetty Nagar, Bilekahalli, Bengaluru, Karnataka 560076, India",,,Transport
Presidency School,2006,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,114000 / Annual,"Presidency School Anugraha Layout School Building, 80/1, 80/2, 1st Cross Rd, Phase 2, Anugraha Layout, Ramanashree Enclave, Bilekahalli, Bengaluru, Karnataka 560076, India",,,Transport
New Horizon Gurukul,2012,Public Schools,3346,Pre School - 11,CBSE,tel:+919513238818,"1,29,900-1,44,900","KADUBISANAHALLI, KAVERAPPA LAY OUT, Doddakannelli - Kaadubeesanahalli Rd, Kaverappa Layout, Kadubeesanahalli, Bengaluru, Karnataka 560103",,"Badminton, Basketball, Carroms, Chess, Swimming, Table-tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Patel Public School,2006,Public Schools,,Pre School - 12,CBSE,tel:+918035470244,,"145, Kariammana Agrahara Rd, Kariyammana Agrahara, Bellandur, Bengaluru, Karnataka 560103","Anu Reddy Principal / MA, B.Ed.","Badminton, Basketball, Football, Table-tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Hello Kids,2005,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"Shop, #402, Sunrise Villas Near Ramdev Medical, Bellandur Main Rd, Adarsh Palm Retreat, Bellandur, Bengaluru, Karnataka 560103",,Yoga,"Transport, Smart Classrooms"
Vidyarambh,N/A,Play Schools,30,Pre School - PRE,Other Boards,tel:+919513238818,55000,"96, Margosa Ave, Green Glen Layout, Bellandur, Bengaluru, Karnataka 560037",,Yoga,
Vivero International Preschool,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,100000,"5B ground floor, RMZ Ecoworld, Bellandur, Bengaluru, Karnataka 560103","Arun Arora Chairman, Edvance Pre-Schools / N/A",Yoga,
Narayana e-Techno school,2011,Day Schools,800,Nursery - Class 10,CBSE,tel:+918035470244,84000 / Annual,"NO - 338, R.R. Dwithi Square, BEHINDI SHOBHA MARWELLA, Green Glen Layout, Bellandur, Bengaluru, Karnataka 560103, India",,,Transport
The Curious Minds International Preschool,2020,Play Schools,N/A,Pre School - UKG,Montessori,tel:+918035470244,,"Celebration Block 6, #002, sun city, Sarjapur Junction 2nd Cross Rd, Ibbaluru, Bengaluru, Karnataka 560102",,,
Koala Preschool,2020,Play Schools,N/A,Pre School - UKG,Montessori,tel:+918035470244,,"Iblur 13, 6th Main Rd, near Happy Land Hypermarket Close to Suncity Gate, Iblur Village, Bellandur, Bengaluru, Karnataka 560102",,,
May Flower Montessori School,2020,Play Schools,N/A,Pre School - UKG,Montessori,tel:+918035470244,,"May Flower Montessori School, Green Glen Layout, Bellandur, Bengaluru, Karnataka 560103",,,
Ekya School,2016,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,170000 / Annual,"3rd Main, NS Palya Main Road, 2nd Stage, 2nd Cross Rd, Munivenkatppa Layout, Bilekahalli, Bengaluru, Karnataka 560076, India",,,Transport
HOLY CHRIST HIGH SCHOOL,1991,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,20000 / Annual,"WJWG+38V, Pipe Line Rd, Gowda Muniswamy Garden, Ejipura, Bengaluru, Karnataka 560095, India",,,
Kidzee,2003,Play Schools,120,Pre School - PRE,Other Boards,tel:+919513238818,60000,"Ground Floor, 262, Devarachikkanahalli Main Rd, Maruthi Layout, Royal Shelters, Stage 4, Bommanahalli, Bengaluru, Karnataka 560076",Dr. Subhash Chandra Chairman / N/A,Yoga,
aurinko academy,2011,Day Schools,150,Nursery - Class 12,Other Boards,tel:+918035470244,250000 / Annual,"91, opposite to Hosa Road, Parappana Agrahara, Bengaluru, Karnataka 560100, India",,,Transport
Priyadarshini Public School,2000,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,25000 / Annual,"Subhash Nagar Road, AECS C Block, Begur, Bengaluru, Karnataka 560068, India",,,Transport
Bethany High School,1963,Boarding Schools,3250,Nursery - Class 12,ICSE,tel:+918035470244,165000 / Annual,"CA-12, 20th Main Rd, Next to Koramangala Police station, 6th Block, Koramangala, Bengaluru, Karnataka 560095, India",,,Transport
The Freethinking School,2017,Other Collections,N/A,Nursery - UKG,Montessori,tel:+918035470244,,"371, 8th Cross Rd, S.T. Bed, Cauvery Colony, Koramangala, Bengaluru, Karnataka 560095",,,
Bethany High School,1963,Boarding Schools,3250,Nursery - Class 12,ICSE,tel:+918035470244,165000 / Annual,"CA-12, 20th Main Rd, Next to Koramangala Police station, 6th Block, Koramangala, Bengaluru, Karnataka 560095, India",,,Transport
Orchids The International School,2014,Day Schools,1283,Nursery - Class 10,CBSE,tel:+918035470244,95400 / Annual,"3rd main, 6th Cross Rd, near Vijayas Archery Academy, Munivenkatppa Layout, Bilekahalli, Bengaluru, Karnataka 560076, India",,,Transport
JAWAHAR ENGLISH MEDIUM SCHOOL,1996,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,13000 / Annual,"6, 5th Main Rd, KEB Colony, 1st Stage, BTM 1st Stage, Bengaluru, Karnataka 560029, India",,,
Krupanidhi Christ Convent & High School,Day Schools,N/A,Nursery - Class 10,"State Board, CBSE",Co-Education,tel:+918035470244,27000 / Annual,"WJC9+CHP, 3rd Cross Rd, Old Madiwala, Madiwala, 1st Stage, BTM 1st Stage, Bengaluru, Karnataka 560068, India",,,
NEW BISHOP COTTON SCHOOL,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",Co-Education,tel:+918035470244,30000 / Annual,"8th Cross Rd, AECS Layout - A Block, Yellama Layout, Singasandra, Bengaluru, Karnataka 560068, India",,,Transport
Our lady Fathima high school,1992,Day Schools,N/A,KG - Class 10,State Board,tel:+918035470244,14400 / Annual,"19th Main Rd, Old Madiwala, Chikka Madivala, 1st Stage, BTM 1st Stage, Bengaluru, Karnataka 560068, India",,,
St. Thomas Aquinas School,1981,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,38000 / Annual,"4th Cross, 9th Main Rd, KEB Colony, New Gurappana Palya, 1st Stage, BTM Layout, Bengaluru, Karnataka 560029, India",,,Transport
I Lead Global Preschool,N/A,Play Schools,80,Pre School - PRE,Other Boards,tel:+919513238818,19000,"2 Main,anugraha Layout, Anugraha Layout, Bilekahalli, Bengaluru, Karnataka 560076","Dr. Rajashekar Y.L Founder / M.B.B.S., M.D. (AIIMS), DNB",Yoga,"Transport, Smart Classrooms"
Ankita School,1994,Day Schools,400,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"No.302, 23, 4th A Main Rd, 6th Block, Thayappa Garden, Ranka Colony, Bilekahalli, Bengaluru, Karnataka 560076, India",,,Transport
Christ School,1983,Day Schools,N/A,KG - Class 10,"CBSE, ICSE, State Board",tel:+918035470244,117000 / Annual,"Dharmaram College Post, 1st Main Rd, Bhavani Nagar, S.G. Palya, Bengaluru, Karnataka 560029, India",,,
GOOD EARTH HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"6th Cross Road, 1st Main Rd, Tavarekere, Balaji Nagar, S.G. Palya, Bengaluru, Karnataka 560029, India",,,Transport
Mary Mount School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,45000 / Annual,"Mary Mount Primary School, #39, 58/9, 4th Cross, Kudlu-Harlur Road Bangalore- 560068 4th Cross, Kudlu Main Rd, Kudlu, VGP Layout, Bengaluru, Karnataka 560068, India",,,
SHANTINIKETAN EDUCATIONAL INSTITUTIONS,Day Schools,N/A,Pre-Nursery - Class 10,"ICSE, State Board",Co-Education,tel:+918035470244,50000 / Annual,"1st A Main Road, Vysya Bank Colony,, 58, Bannerghatta Main Rd, BHBCS Layout, स्टेज 2, BTM Layout, Bengaluru, Karnataka 560076, India",,,Transport
TS High school,2000,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,75000 / Annual,"4th Cross, 9th Main Rd, KEB Colony, New Gurappana Palya, 1st Stage, BTM Layout, Bengaluru, Karnataka 560029, India",,,Transport
Shri Channakeshava School,1973,Day Schools,N/A,LKG - Class 10,State Board,tel:+918035470244,35000 / Annual,"867, Hosa Rd, Chennakeshava Nagar, Pragathi Nagar, Basapura, Bengaluru, Karnataka 560100, India",,,Transport
BLUEBELL PUBLIC SCHOOL,2005,Day Schools,380,Nursery - Class 10,State Board,tel:+918035470244,22000 / Annual,"G.K. Layout,Chennakeshava Nagar, 100, 14th Main Rd, Manjunatha Nagar, Sai Sree Layout, Parappana Agrahara, Bengaluru, Karnataka 560100, India",,,Transport
Sujana Convent,2000,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"13th Cross G.K Layout CK Nagar, Manjunatha Nagar, Hosa Road, Sai Sree Layout, Parappana Agrahara, Bengaluru, Karnataka 560100, India",,,Transport
ASB GLOBAL EDUCTAION TRUST,Day Schools,N/A,Nursery - Class 9,CBSE,Co-Education,tel:+918035470244,50000 / Annual,"46, 16th Main Rd, EWS Colony, Stage 2, BTM Layout, Bengaluru, Karnataka 560076, India",,,Transport
Green Pastures English High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,17000 / Annual,"Shop No.#55, N.S Palya, Bannerghatta Main Rd, Industrial Area, Stage 2, BTM Layout, Bengaluru, Karnataka 560076, India",,,
MODEL EDUCATION SOCIETY,1983,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,21000 / Annual,"C.A. Site No. 2, 7th Cross, 25th Main Road, 1 Phase, 2 Phase, Lakshmi Layout, Kuvempu Nagar, Stage 2, BTM Layout, Bengaluru, Karnataka 560076, India",,,
CAMBRIDGE PUBLIC SCHOOL,2002,Day Schools,771,Nursery - Class 10,State Board,tel:+918035470244,25000 / Annual,"4, 9th Main Rd, KEB Colony, New Gurappana Palya, BTM 1st Stage, Bengaluru, Karnataka 560029, India",,,Transport
Little Elly Preschool,2004,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,30000,"#407, sencha nivas, 10th cross, near, Thurahalli Rd, JHCS Layout, Gubbalala, Bengaluru, Karnataka 560061",Mr. Vittal Bhandary Founder / N/A,Yoga,
Excellence School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"4th Main Road, 19/25, Bannerghatta Main Rd, OLd Gurappanapalya, Bismillahnagar, BTM Layout, Bengaluru, Karnataka 560029, India",,,Transport
I Play I Learn,2010,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"1st Cross Road, Chikkanayakana Halli Road, No 14, Sarjapur Main Rd, Someshwara Layout, Doddakannelli, Bengaluru, Karnataka 560035, Indien",,Yoga,"Transport, Smart Classrooms"
LAKE VIEW SCHOOL,2009,Day Schools,550,Nursery - Class 10,"CBSE, State Board",tel:+918035470244,40000 / Annual,"13, Chikkanayakanhalli road, Marathahalli - Sarjapur Rd, Doddakannelli, Bengaluru, Karnataka 560035, India",,,Transport
St. Saras School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,16000 / Annual,"#807, 7th Main Rd, Rajendra Nagar, Koramangala, Bengaluru, Karnataka 560047, India",,,
St.Sophia Convent School,1998,Day Schools,483,Nursery - Class 10,"CBSE, State Board",tel:+918035470244,95000 / Annual,"CA No. 6, 10th Block, 2nd Stage Nagarabhavi, Bangalore-560072 Phone: 2348 3888 64 E-mail: info@stsophiaconvent.org, XG75+RW6, 4th Cross Rd, 11 Block, BDA Layout, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,,Transport
Little Lily Public School,2002,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"#09, Old Outer Ring Rd, Nagarbhavi Second Stage, BDA Layout, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,,Transport
KLE Society School,2002,Day Schools,980,Pre-Nursery - Class 10,CBSE,tel:+918035470244,140000 / Annual,"Old Outer Ring Rd, opposite Bangalore Development Authority Complex, 5 Block, 2nd Stage, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,,Transport
ST JOSEPH CONVENT,1998,Day Schools,N/A,Nursery - Class 10,"State Board, CBSE",tel:+918035470244,75000 / Annual,"XGH9+R93, Malagala Main Rd, Malagala, Cauvery Nagar, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,,Transport
National Public School,2003,Day Schools,N/A,Pre-Nursery - Class 12,CBSE,tel:+918035470244,180000 / Annual,"National Games Village Complex, 80 Feet Rd, KHB Games Village, Koramangala, Bengaluru, Karnataka 560047, India",,,
Sri Rajarajeshwari English School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"5, 6th Cross Road, near Indian Oil, Gokula 1st Stage, BK Nagar, Yeswanthpur, Bengaluru, Karnataka 560054, India",,,
MOTHER LAND ENGLISH SCHOOL,2009,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,13200 / Annual,"2HG3+JGF, BK Nagar Main Rd, BK Nagar, Yeswanthpur, Bengaluru, Karnataka 560022, India",,,
AVS CONVENT SCHOOL,1994,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,35000 / Annual,"WJF6+9MJ, Tavarekere Main Rd, Tavarekere, Cashier Layout, 1st Stage, BTM Layout, Bengaluru, Karnataka 560029, India",,,
CANAAN CHRIST PUBLIC SCHOOL,2001,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,50000 / Annual,"No.6, 1st Crs,9th Mn Rd,1st Stg,BTM Lay out, KEB Colony, New Gurappana Palya, BTM 1st Stage, Bengaluru, Karnataka 560029, India",,,Transport
PADMAVATHI PUBLIC SCHOOL,2013,Day Schools,230,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"WJF8+R22, Maruthi Nagar Main Rd, Madiwala New Extension, Madiwala, 1st Stage, S.G. Palya, Bengaluru, Karnataka 560068, India",,,
Jawahar English Medium School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,15000 / Annual,"6, 5th Main Rd, KEB Colony, 1st Stage, BTM 1st Stage, Bengaluru, Karnataka 560029, India",,,
RS HIGH SCHOOL,1970,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,20200 / Annual,"WJF8+Q3V, 9th Cross Maruthi Nagar, Old Madiwala, Madiwala, 1st Stage, BTM Layout, Bengaluru, Karnataka 560068, India",,,
Motherland School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,14000 / Annual,"No6, 4th Main Road, Near By Masjid, Maruthi Layout Main Rd, New Gurappana Palya, BTM Layout, Bengaluru, Karnataka 560029, India",,,
MODERN ENGLISH MEDIUM SCHOOL,Day Schools,N/A,Nursery - Class 10,ICSE,Co-Education,tel:+918035470244,200000 / Annual,"16, 6th B Main, 3rd Phase, J P Nagar, Tavarekere, Maruthi HBCS Layout, 1st Stage, BTM Layout, Bengaluru, Karnataka 560078, India",,,Transport
Serra International Preschool,N/A,Play Schools,23,Pre School - PRE,Other Boards,tel:+919513238818,50000,"No. 471, 4th A Main Rd, JP Nagar 4th Phase, Dollar Layout, Stage 2, J. P. Nagar, Bengaluru, Karnataka 560076","Arun Arora Co-founder, Edvance Group of Schools / N/A",Yoga,
LILLY ROSE ENGLISH SCHOOL,Day Schools,N/A,Class 1 - Class 7,State Board,Co-Education,tel:+918035470244,12000 / Annual,"6th,3rd Main Road, Bsl Nagar, F Cross Rd, near to Apollo Hospital, Bismillahnagar, S.G. Palya, Bengaluru, Karnataka 560029, India",,,
Bismillah Educational Trust,1985,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,17000 / Annual,"BET College Road, WJG2+VP5, Bannerghatta Main Rd, Bismillahnagar, Cross, Bengaluru, Karnataka 560029, India",,,Transport
Notre Dame Academy,Day Schools,N/A,Nursery - Class 12,ICSE,Co-Education,tel:+918035470244,110000 / Annual,"Notre Dame Nagar, Choodasandra, Huskur, PO, Choodasandra, Bengaluru, Karnataka 560099, India",,,Transport
Primus Public School,Day Schools,N/A,KG - Class 10,"IGCSE, ICSE",Co-Education,tel:+918035470244,124000 / Annual,"Chikkanayakanahalli, Choodasandra, Bengaluru, Karnataka 560035, India",,,Transport
The Vrukksha School,2018,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"No. 129, Rayasandra Village Sarjapura Hobli, Anekal Taluk, Bangalore - 560099.",,,
Prathama montessori,2018,Play Schools,N/A,Pre School - 6,Montessori,tel:+918035470244,,"138/2, Rayasandra main road,Next to LGCL Bamboo Forest View,Rayasandra Bangalore -560099",,,
Prakriya Green Wisdom,1999,Day Schools,N/A,Pre-Nursery - Class 12,ICSE,tel:+918035470244,190000 / Annual,"70, Chikkanayakanahalli Road, Sarjapur Main Rd, Off, Doddakannelli, Bengaluru, Karnataka 560035, India",,,Transport
"OMI, NIVEDANAM",Day Schools,N/A,-,Other Boards,Co-Education,tel:+918035470244,3600 / Annual,"OMI, Nivedanam, WJJ3+5H4, 1st Main Rd, Bhavani Nagar, S.G. Palya, Bengaluru, Karnataka 560029, India",,,
Dharmaram Vidya Kshetram,1960,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,75000 / Annual,"DVK Rd, Bhavani Nagar, S.G. Palya, Bengaluru, Karnataka 560029, India",,,Transport
Diana Memorial High School,2010,Day Schools,1000,Nursery - Class 10,State Board,tel:+918035470244,10000 / Annual,"553, 1st Cross Rd, Venu Gopal Reddy Layout, BTS Layout, Arekere, Bengaluru, Karnataka 560076, India",,,Transport
