Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
Knowledgeum Academy,2021,International Schools,16,8 - 12,International Baccalaureate,tel:+919513238818,INR 500000-700000,"Knowledgeum Academy#44/4, District Fund RoadJayanagar 9th BlockBengaluru, 560 069",,,"Laboratory, Smart Classrooms, Computers Facility, Library"
Carmel Convent High School,1970,Public Schools,754,LKG - 10,State Board,tel:+919513238818,50000,"East End Main Road, 4 â€˜Tâ€™ Block, Jayanagar, Bengaluru, Karnataka 560041",Sr. Caroline Principal Speech / N/A,"Athletics, Basketball, Carroms, Chess, Cricket, Hockey, Kabaddi, Kho-Kho, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Vijaya High School,1956,Public Schools,N/A,LKG - 12,State Board,tel:+919513238818,10000,"32, 15th Cross Rd, near HDFC Bank, Jayanagar East, Jaya Nagar 1st Block, Jayanagar, Bengaluru, Karnataka 560011","Sri. K.S. Chandrasekhariah Founder, President / N/A","Badminton, Basketball, Carroms, Chess, Cricket, Football, Handball, Kabaddi, Karate, Kho-Kho, Netball, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Holy saint High School,1968,Public Schools,N/A,LKG - 8,"ICSE, State Board",tel:+919513238818,72000,"424, 5th Cross Rd, 7th Block, Jayanagar, Bengaluru, Karnataka 560070",Mr. S. A. P Qhadri Chairman and General seceratery / N/A,"Athletics, Basketball, Carroms, Chess, Football, Kho-Kho, Table-tennis, Tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Maple Bear Canadian Preschool,2011,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"3348, Krishna Rajendra Rd, Shastri Nagar, Banashankari Stage II, Banashankari, Bengaluru, Karnataka 560070",Mr. Alok Modi Chairman / N/A,Yoga,
Brooklyn National Public School,N/A,Public Schools,N/A,LKG - 7,CBSE,tel:+919513238818,120000,"No.27/2, 2nd Main, 33rd Cross, Jayanagar 7th Block, Bengaluru, Karnataka 560070, India","Dr. K.R. Paramahamsa Chairman / M.B.A,LLB,Ph.d,D.Litt","Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Lawn Tennis, Table-tennis, Tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Euro Kids,2001,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,Eurokids fee structure 2023-24 is INR 60000/-,"39th Cross Road, #.96/A, 6th Main Rd, 5th Block, Jayanagar, Bengaluru, Karnataka 560041",,Yoga,"Transport, Smart Classrooms"
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,45000,"Old No. 916 New No.71 28th Main Road Jayanagar 9th Block Beside Karnataka Bank,Jayanagara 9th block, Jayanagar, Bengaluru, Karnataka 560069",Dr. Subhash Chandra Chairman / N/A,Yoga,
Growing Wonders Montessori,Play Schools,N/A,Pre School - PRE,Other Boards,Co-Education,tel:+919513238818,76000,"429, 40th Cross Rd, 6th Block, 5th Block, Jayanagar, Bengaluru, Karnataka 560041",,Yoga,Smart Classrooms
The Sudarshan Vidya Mandir,1967,Other Collections,N/A,Pre School - 10,ICSE,tel:+918035470244,,,,,Transport
The Learning Curve,2011,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,60000,"No- 443, 18th Main, 32nd cross, Jayanagar 4th T- block, Opp Bharat Petol Pump, Jayanagar, Bangalore- 560 041",Suhas Bedekar Founder Director / N/A,Yoga,
The Tree House,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,,"199/95, 7th Main Rd, 4th Block, 7th Block, Jayanagar, Bengaluru, Karnataka 560041",,Yoga,
Incarnations Montissori,2010,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,90000,"# 74/1, 2nd Main road, in-between 36th and, 37th Cross Rd, 8th Block, Jayanagar, Bengaluru, Karnataka 560082",,Yoga,
Little Elly Preschool,2004,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,48000,"248/17,6th Cross, 9th Main Rd, near Malabar gold, 2nd Block, Jayanagar, Bengaluru, Karnataka 560011",Mr. Vittal Bhandary Principal / N/A,Yoga,
Roots Montessori,2004,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,70000,"3905, 1st Main, 40th Cross,, Jayanagar 8th Block,, Bengaluru, Karnataka 560082",,Yoga,
Poddar Jumbo Kids,1927,Play Schools,90,Pre School - PRE,Other Boards,tel:+919513238818,43000,"H.No. 187, 30th Cross, 5th Main Rd, 4th Block, Jayanagar, Bengaluru, Karnataka 560011",,Yoga,
NATIONAL PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 12,CBSE,Co-Education,tel:+918035470244,190000 / Annual,"No.1, 4th T Block East, Jayanagar 3rd Block East, Jayanagar, Bengaluru, Karnataka 560011, India",,,Transport
Raintree School,N/A,Public Schools,,1 - 10,"CBSE, State Board",tel:+919513238818,,,,,
JSS Higher Primary School,1991,Day Schools,160,Nursery - Class 12,State Board,tel:+918035470244,9000 / Annual,"38, 8th Block, Jayanagar, Bengaluru, Karnataka 560082, India",,,
Holy Christ High School,1961,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,60000 / Annual,"WJWG+38V, Pipe Line Rd, Gowda Muniswamy Garden, Ejipura, Bengaluru, Karnataka 560095, India",,,Transport
SRI SHARADA ENGLISH NURSERY PRIMARY SCHOOL,Day Schools,90,Nursery - Class 7,State Board,Co-Education,tel:+918035470244,20000 / Annual,"WHVP+49V, 4th Cross Rd, 1st Block, Hombegowda Nagar, Bengaluru, Karnataka 560011, India",,,
Bangalore International Academy,1969,Public Schools,,Pre School - 12,"CBSE, State Board, ICSE",tel:+918035470244,,"244/C, 32nd Cross Road, 2nd Main Rd, 7th Block, Jayanagar, Bengaluru, Karnataka 560082",,,Transport
Vivekananda Educational Centre,1971,Public Schools,,Pre School - 10,ICSE,tel:+918035470244,,"#1, 4th Block East, Jayanagar Bangalore - 560011, Karnataka",,,Transport
NARAYANA E TECHNO SCHOOL,2014,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,81500 / Annual,"Site No. 8 & 9, Hosur Rd, near RNS Motors, Microlayout, Garvebhavi Palya, Bengaluru, Karnataka 560068, India",,,Transport
Sacred Heart Girls High School,1854,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,100000 / Annual,"Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,
Royale Concorde International School,2016,Day Schools,315,Nursery - Class 12,"CBSE, State Board",tel:+918035470244,80000 / Annual,"3/2, Sarjapur - Marathahalli Rd, Amblipura, amballipura village, Bellandur, Bengaluru, Karnataka 560103, India",,,Transport
Sri Ramakrishna Education Society,1963,Day Schools,1700,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"Muniswamappa road, 3rd Cross Rd, Halasuru, Lingayana Palya, Bengaluru, Karnataka 560008, India",,,Transport
Sri Ramakrishna Nursery School,1967,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"12/16, 1st Cross Rd, Halasuru, Lingayana Palya, Jogupalya, Bengaluru, Karnataka 560008, India",,,
Sri Yogeshwara High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,10000 / Annual,"7, RK Mutt Rd, Halasuru, Gupta Layout, Bengaluru, Karnataka 560008, India",,,
RBANMS GOVINDAMMAL GIRLS SENIOR PRIMARY SCHOOL,Day Schools,170,Class 1 - Class 7,State Board,Co-Education,tel:+918035470244,500 / Annual,"Police Station 1, Appaji Rao Ln, near Halasuru, Halasuru, Gupta Layout, Bengaluru, Karnataka 560008, India",,,
MODEL EDUCATION SOCIETY,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"WHFM+MRG, 4th Block, Jayanagar, Bengaluru, Karnataka 560011, India",,,
MES SCHOOL,Day Schools,N/A,Nursery - Class 12,State Board,Co-Education,tel:+918035470244,30000 / Annual,"35th Cross Rd, 10th Main Rd, 4th Block, Jayanagar, Bengaluru, Karnataka 560011, India",,,
Shri Sharadevi Vidhya Samhita,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"600, 21st Cross Rd, Jaya Nagar 1st Block, Byrasandra, Jayanagar, Bengaluru, Karnataka 560011, India",,,
Bishop Cotton Boys School,1865,International Schools,6000,LKG - 12,ICSE,tel:+919513238818,220000,"15, Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025",Dr. P. K. Samuel Chairman / N/A,"Archery, Athletics, Basketball, Chess, Cricket, Hockey, Kabaddi, Kho-Kho, Swimming","Transport, Laboratory, Smart Classrooms, Computers Facility"
Cathedral School,1866,Public Schools,,Pre School - 10,ICSE,tel:+918035470244,56000 - 71000,"#38/10, Opp cathedral School, Richmond Rd, Muniswamy Garden, Neelasandra, Bengaluru, Karnataka 560025, India","Dr. Christy Glory Shanthi .Principal / B. Sc, MA, B Ed, PGDCA, MBA, M Phil., Ph.D","Athletics, Basketball, Chess","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Sophia High School,1949,International Schools,,Pre School - 12,ICSE,tel:+918035470244,120000 - 170000,"70, Palace Rd, High Grounds, Bengaluru, Karnataka 560001, India",Sr. Alpana Palatty SND Principal High School / .,"Athletics, Basketball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
CHRIST SCHOOL,1984,Public Schools,,Pre School - 10,CBSE,tel:+918035470244,,"Christ School Road, Bhavani Nagar, S.G. Palya, Bengaluru, Karnataka 560029, India",Rev. Fr. Sebastian Elanjickal CMI .Principal / .,"Athletics, Basketball, Football, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Chinmaya Vidyalaya,2013,Public Schools,,Pre School - 10,CBSE,tel:+918035470244,51000 - 60000,"Chinmaya Vidyalaya, Chinmaya Vidyalaya, Banashankari 6th Stage 9th Block, Hemmigepura, Karnataka 560060, India",Ms. YAMUNA SURYAPRAKASH .Principal / .,"Athletics, Basketball, Chess, Football, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
I Lead Global Preschool,N/A,Play Schools,80,Pre School - PRE,Other Boards,tel:+919513238818,19000,"2 Main,anugraha Layout, Anugraha Layout, Bilekahalli, Bengaluru, Karnataka 560076","Dr. Rajashekar Y.L Founder / M.B.B.S., M.D. (AIIMS), DNB",Yoga,"Transport, Smart Classrooms"
SRI GURU HARIKRISHNA HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"XJGC+95X, Murphy Rd, Near-Rescurttion Church, Someshwarpura, Bengaluru, Karnataka 560008, India",,,
Bishop Cotton Girls School,1865,Boarding Schools,7000,LKG - Class 12,ICSE,tel:+918035470244,200000 / Annual,"#1, St. Mark's Road, Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",,,Transport
STRACEY MEMORIAL HIGH SCHOOL,1964,Day Schools,1500,KG - Class 12,State Board,tel:+918035470244,20000 / Annual,"52, St Mark's Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",,,Transport
St. Josephs Boys High School,1858,Day Schools,N/A,LKG - Class 12,ICSE,tel:+918035470244,125000 / Annual,"27, Museum Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,Transport
Bishop Cotton Girls School,1865,Boarding Schools,7000,LKG - Class 12,ICSE,tel:+918035470244,200000 / Annual,"#1, St. Mark's Road, Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",,,Transport
SSB International School,1978,Day Schools,1800,Pre-Nursery - Class 10,ICSE,tel:+918035470244,70000 / Annual,"5/A, 1st Cross Rd, HAL 2nd Stage, Stage 3, Indiranagar, Bengaluru, Karnataka 560038, India",,,Transport
Prerana National School,Day Schools,900,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,48000 / Annual,"Konadasapura, Bengaluru, Karnataka 560067, India",,,Transport
KAIRALEE NIKETHAN PRIMARY SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"NO 22/4, MARAPPA ROAD, ULSOOR, NEAR TVS SERVICE CENTER, Bengaluru, Karnataka",,,Transport
Jaihind International School,2004,Public Schools,N/A,LKG - 10,CBSE,tel:+919513238818,60000,"Begur Main Rd, Maruthi Layout, Hongasandra, Bengaluru, Karnataka 560068","Mrs. Saroja Raghavan Principal / M.A, M.Ed, M.Phil","Basketball, Carroms, Chess, Cricket, Kabaddi, Kho-Kho, Swimming, Table-tennis, Tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Hello Kids,2005,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"St Francis School, No-225,1st Cross,16th Main, Begur Main Rd, Opposite to, Mico Layout, Hongasandra, Bengaluru, Karnataka 560068",,Yoga,Smart Classrooms
Jaihind International,2012,Day Schools,492,Pre-Nursery - Class 12,CBSE,tel:+918035470244,55000 / Annual,"Begur Rd, Maruthi Layout, Hongasandra, Bengaluru, Karnataka 560068, India",,,Transport
V.E.S High School,Day Schools,N/A,Pre-Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"VJWM+GW5, 7th Main 6th Cross, Microlayout, Garvebhavi Palya, Bengaluru, Karnataka 560068, India",,,Transport
SHREE SAI PUBLIC SCHOOL,2008,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"4th Main, ITTINA Apartment Road, Begur Rd, behind Kavya Nursing home, Hongasandra, Bengaluru, Karnataka 560068, India",,,Transport
Oxford Public School,Day Schools,N/A,Pre-Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"VJWH+9C7, 6, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068, India",,,
GNANA BHARATHI ACADEMY,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:+918035470244,20000 / Annual,"7, 7th Main 6th Cross, Hongasandra, Bengaluru, Karnataka 560068, India",,,
Bishop Cotton Boys School,1865,Boarding Schools,6000,LKG - Class 12,ICSE,tel:+918035470244,205000 / Annual,"15, Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,Transport
Bishop Cotton Boys School,1865,Boarding Schools,6000,LKG - Class 12,ICSE,tel:+918035470244,205000 / Annual,"15, Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,Transport
Vijaya High school,1956,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,30000 / Annual,"Jaya Nagar 1st Block, Jayanagar 3rd Block, Jayanagar, Bengaluru, Karnataka 560041, India",,,
Miranda English School,1982,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,50000 / Annual,"CA 52, 10th Main, 6th Cross, Near-ICICI Bank ATM, Hal 2nd Stage, 551, 6th A Cross Rd, near Bata Showroom, Hal, HAL 3rd Stage, Stage 3, New Tippasandra, Bengaluru, Karnataka 560075, India",,,Transport
Roots Academy,Day Schools,35,Nursery - UKG,Other Boards,Co-Education,tel:+918035470244,60000 / Annual,"10/2, 9th Cross Rd, Jeewan Sathi Colony, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,
BLUE STAR EDUCATION TRUST,2000,Day Schools,500,Nursery - Class 10,State Board,tel:+918035470244,18000 / Annual,"Kutappa Garden, Mulki Sundar Ram Shetty Nagar, Bilekahalli, Bengaluru, Karnataka 560076, India",,,Transport
Clarence Public School,1986,Day Schools,1800,Pre-Nursery - Class 10,ICSE,tel:+918035470244,120000 / Annual,"4th Main Rd, JP Nagar 4th Phase, Dollar Layout, Phase 4, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,Transport
SREE CAUVERY SCHOOL,1982,Day Schools,1300,Nursery - Class 10,CBSE,tel:+918035470244,40000 / Annual,"Link Rd 4, 2nd stage Indiranagar, Stage 1, Indiranagar, Bengaluru, Karnataka 560038, India",,,Transport
HOLY SHEPHERD HIGH SCHOOL,1972,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",tel:+918035470244,30000 / Annual,"XJHQ+JJ8, 9th Cross Rd, Binnamangala, Hoysala Nagar, Indiranagar, Bengaluru, Karnataka 560038, India",,,
DIANA CONVENT SCHOOL,2001,Day Schools,400,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"VJWV+R6M, Mangammanapalya Main Rd, Munireddy layout, Hosapalaya, Muneshwara Nagar, Bengaluru, Karnataka 560068, India",,,Transport
The Indira Nagar Cambridge School,1979,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,65000 / Annual,"#52, 6th Cross, 8th Main Rd, Hal, HAL 3rd Stage, Jeevan Bima Nagar, Bengaluru, Karnataka 560075, India",,,Transport
SRI SHARADHA VIDHYA NIKETAN ENGLISH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"2 & 3, 16TH CROSS, LAKSHMIPURAM, ULSOOR, Bengaluru, Karnataka",,,
Nightangles English School,1998,Day Schools,N/A,Pre-Nursery - Class 12,ICSE,tel:+918035470244,30000 / Annual,"1st Block, 3rd Cross Rd, 1st Block, Kodichikknahalli, DUO Layout, BDA Layout BTM 4th Stage, Bengaluru, Karnataka 560076, India",,,Transport
Nightingale school,1991,Day Schools,N/A,Pre-Nursery - Class 10,State Board,tel:+918035470244,47000 / Annual,"1st Block, 3rd Cross Rd, 1st Block, Kodichikknahalli, DUO Layout, BDA Layout BTM 4th Stage, Bengaluru, Karnataka 560076, India",,,Transport
Sri Sairam Vidya Mandira,Day Schools,N/A,Pre-Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"36, Somasundarapalya Main Rd, ITI Layout, Sector 2, HSR Layout, Bengaluru, Karnataka 560102, India",,,Transport
ADARSHA EDUCATION SOCIETY,1990,Day Schools,N/A,KG - Class 10,State Board,tel:+918035470244,12000 / Annual,"Begur Rd, Maruthi Layout, Hongasandra, Bengaluru, Karnataka 560068, India",,,
St. Francis ICSE School,2003,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,140000 / Annual,"VJQF+HXG, 1st cross Rd, Maruthi Layout, Hongasandra, Bengaluru, Karnataka 560076, India",,,
BALWIN PUBLIC SCHOOL,2011,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,27000 / Annual,"81, 1, Begur Rd, Maruthi Layout, Hongasandra, Bengaluru, Karnataka 560068, India",,,Transport
Royale Concorde International School,2015,Day Schools,373,Pre-Nursery - Class 12,CBSE,tel:+918035470244,60000 / Annual,"16, 90/1, Begur Rd, opp. of ROYALE CONCORDE SCHOOL, Maruthi Layout, Hongasandra, Bengaluru, Karnataka 560068, India",,,Transport
BHS-POORNAPRAJNA VIDYANIKETANA SCHOOL,1942,Day Schools,N/A,Nursery - Class 7,State Board,tel:+918035470244,35000 / Annual,"15, Rashtriya Vidyalaya Rd, 2nd Block, Jaya Nagar East, Basavanagudi, Bengaluru, Karnataka 560004, India",,,Transport
Good Shepherd School,1976,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,25000 / Annual,"WHCJ+XM2, 5th Block, Jayanagar, Bengaluru, Karnataka 560041, India",,,Transport
National Center for Excellence,2006,International Schools,N/A,1 - 10,CBSE,tel:+919513238818,99000,"1054/2, Puttappa Layout, New Thippasandra, Bengaluru, Karnataka",,,Transport
Kidzee,2003,Play Schools,80,LKG - UKG,Other Boards,tel:+919513238818,49000,"No. 1667, 9th A Main Rd, Behind ICICI bank, Hal, HAL 3rd Stage, Jeevan Bima Nagar, Bengaluru, Karnataka 560075",Dr. Subhash Chandra Chairman / N/A,Yoga,Smart Classrooms
N S V K Holy Mother Nursery & Primary School,1979,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,23000 / Annual,"Jeevan Bheema Nagar, XM85+4CH, Jeevan Bima Nagar, Bengaluru, Karnataka 560075, India",,,
St Thomas English School,1920,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,20000 / Annual,"Jeevan Bima Nagar, XM75+4RR, Nanja Reddy Colony, Jeevan Bima Nagar, Bengaluru, Karnataka 560075, India",,,
Jaihind International,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"Begur Rd, Maruthi Layout, Hongasandra, Bengaluru, Karnataka 560068, India",,,Transport
ST MARYS HIGH SCHOOL,1994,Day Schools,1200,Nursery - Class 10,State Board,tel:+918035470244,40000 / Annual,"St. Mary's High School, Hosur Rd, near Sai Baba Temple, Garebhavipalya, Garvebhavi Palya, Bengaluru, Karnataka 560068, India",,,Transport
Kidzee,Play Schools,45,Pre School - PRE,Other Boards,Co-Education,tel:+919513238818,42100,"Sultanpalaya, Hegde nagar, 6th Main Road, Hanumanthappa Layout, Sultanpalya, Hebbal, Bengaluru, Karnataka 560032",Dr. Subhash Chandra Chairman / N/A,Yoga,
St. Josephs Indian High School,1904,Day Schools,N/A,Nursery - Class 12,CBSE,tel:+918035470244,60000 / Annual,"No.2, Vittal Mallya Rd, D' Souza Layout, Ashok Nagar, Bengaluru, Karnataka 560001, India",,,Transport
Narayana E-Techno School,2011,Other Collections,,Pre School - 10,CBSE,tel:+918035470244,,"Narayana e-Techno School, D no 81/3, RR DWITHI SQUARE, Green Glenn Layout, Bengaluru Urban - 560103",,,"Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Bachpan Play School,2004,Play Schools,60,Pre School - PRE,Other Boards,tel:+919513238818,45000,"85/5/4, Next to D.S.R. Cosmos Apts, behind HSBC, Green Glen Layout, Bellandur, Bengaluru, Karnataka 560103",MR. KRISHAN SHARMA Vice President (VP) / N/A MR. S.K GUPTA Chairman / N/A,Yoga,Smart Classrooms
LITTLE ANGELS PUBLIC SCHOOL,Day Schools,400,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,45500 / Annual,"14, 1, Upparahalli, Mavalli, Bengaluru, Karnataka 560004, India",,,Transport
LITTLE ANGELS PUBLIC SCHOOL,Day Schools,400,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,45500 / Annual,"14, 1, Upparahalli, Mavalli, Bengaluru, Karnataka 560004, India",,,Transport
KNE PUBLIC SCHOOL,2008,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,70000 / Annual,"XM84+CXW, Rd Number G6, DOS Colony, Jeevan Bima Nagar, Bengaluru, Karnataka 560075, India",,,
Oak Groves,2015,"Play Schools, Other Collections",N/A,LKG - UKG,Other Boards,tel:+919513238818,,"Ranka Parks, 131, Lal Bagh Main Rd, Bengaluru, Karnataka 560027",,,
Army Public School,1981,Day Schools,N/A,Class 1 - Class 12,CBSE,tel:+918035470244,20800 / Annual,"Kamaraj Rd, FM Cariappa Colony, Sivanchetti Gardens, Bengaluru, Karnataka 560042, India",,,Transport
ENNAR SCHOOL,2004,Day Schools,650,Nursery - Class 10,"State Board, State Board",tel:+918035470244,18000 / Annual,"Kotnur Main Road, Konanakunte, 166-65, 1st Main Rd, Aditya Nagar, 8th Phase, J. P. Nagar, Bengaluru, Kothnur, Karnataka 560062, India",,,Transport
GreenValleyICSESchool,,N/A,-,,Co-Education,tel:+918035470244,,"Green Valley English School
Chunchaghatta Main Road,
Konanakunte, Bangalore
560062",,,
JoinBrick,,N/A,-,,Co-Education,tel:+918035470244,,"406, 3rd Floor, Dr. Vishnuvardhan Road Opposite Mantri Aplyne, Uttarahalli Main Rd, Vaddara Palya, Bsk 5th Stage, Bengaluru, Karnataka 560061",,,
NEW BHARATH INTERNATIONAL SCHOOL,Day Schools,N/A,-,Other Boards,Co-Education,tel:+918035470244,16000 / Annual,"44,45, Kudlu Main Rd, Kudlu Gate, Krishna Reddy Industrial Area, Hosapalaya, Muneshwara Nagar, Bengaluru, Karnataka 560068, India",,,
RV Public School,1940,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,100000 / Annual,"Rashtriya Vidyalaya Rd, Upparahalli, Mavalli, Bengaluru, Karnataka 560004, India",,,Transport
BRIGHT FUTURE SCHOOL,1988,Day Schools,105,Nursery - Class 10,State Board,tel:+918035470244,13000 / Annual,"50/52, Old Mutton Street, Doddamavalli, Doddamavalli, Sudhama Nagar, Bengaluru, Karnataka 560004, India",,,Transport
National Center for Excellence,2006,Day Schools,N/A,Nursery - Class 9,CBSE,tel:+918035470244,145000 / Annual,"National Centre For Excellence, HAL 3rd Stage, Puttappa layout, New Tippasandra, Bengaluru, Karnataka 560075, India",,,Transport
Aavishkar Academy,2012,Day Schools,1000,Nursery - Class 12,ICSE,tel:+918035470244,60000 / Annual,"Millennia, उल्सूर 24/1, East St, opposite Philips, Halasuru, Jayaraj Nagar, Sarvagnanagar, Bengaluru, Karnataka 560008, India",,,Transport
MANASA VIDHYA KENDRA,1997,Day Schools,650,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"480, 10th Main Rd, Jagruthi Colony, Puttenahalli, Phase 7, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,
Samved School,1967,Day Schools,1000,Pre-Nursery - Class 10,State Board,tel:+918035470244,50000 / Annual,"13, 17th Cross Road, 20th Main, JP Nagar Phase 5, 17th Cross Rd, 5th Phase, Stage 2, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,Transport
JAIN International Residential School,1999,International Schools,750,5 - 12,"CBSE, Cambridge IGCSE, International Baccalaureate",tel:+919513238818,850000,"JAIN Global Campus, 45 km, Bangalore  
Kanakapura Rd (NH 209), Jakkasandra Post, Kanakapura Taluk, Ramanagara District - 562112, Bangalore (Rural), Karnataka, INDIA",,"Athletics, Badminton, Basketball, Billiards, Carroms, Chess, Cricket, Football, Golf, Hockey, Horseback Riding, Karate, Shooting, Skating, Squash, Swimming, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Jyothy Kendriya Vidyalaya,1989,Public Schools,N/A,LKG - 10,CBSE,tel:+919513238818,80000,"Kanakapura Road,Yelachenahally,Behind Kanakapura Metro Station, Bengaluru, Karnataka 560078",Mrs.B.S. Suma Principal / N/A,"Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Table-tennis, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Little Millennium,2008,Play Schools,40,Pre School - PRE,Other Boards,tel:+919513238818,40000,"35, Royal palms layout, Beside Mantri Tranquil Appartment, Kanakapura Rd, Gubbalala, Bengaluru, 560062",Mr. Raman Bajaj Founder / MBA,Yoga,
Podar International school,2019,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"Bengaluru - Kanakapura Rd, behind Prestige Honda showroom, Kanakapura, Karnataka 562117",,,
"Orchids International School, Kanakapura",2012,Boarding Schools,450,Nursery - Class 10,CBSE,tel:+918035470244,68000 / Annual,"RFMV+P6G, B M Kaval, Aagara Village, Tataguni Post, Off, Kanakapura Main Road, , Bengaluru, Karnataka",,,Transport
National Public School,1982,Public Schools,N/A,LKG - 12,CBSE,tel:+919513238818,138000,"12th A Main Rd, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560008",Dr. K. P. Gopalkrishna Chairman / N/A,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Skating, Table-tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
