Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
Auden Institute of Education,1981,International Schools,N/A,LKG - 10,CBSE,tel:+919513238818,90000,"#6, 7th Block, Banashankari 3rd Stage, Hosakerehalli, Bengaluru, Karnataka 560085",Sri. N RAMANNA Founder / N/A Sri. N R Hari Kumar Director / N/A Veena Shashidhara Principal / N/A,"Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Table-tennis, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Smart Kidz,2014,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"Vallabha Ni vasa #3, Hosakerehalli, Behind Dattatreya Temple & Near, Gurudatta Layout, Banashankari 3rd Stage, Bengaluru, Karnataka 560085",A.S. Ganesh Managing Director / N/A,Yoga,
The Sports School,2019,Boarding Schools,500+,5 - 10,CBSE,tel:+919513238818,6.5 to 10.5 lakhs,"92, Vaderahalli, 19th Mile, Kanakapura Rd, Bengaluru, Karnataka 562112",,"Badminton, Basketball, Cricket, Football, Tennis","Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Tapas Education,2021,Day Schools,75,LKG - Class 5,IGCSE,tel:+918035470244,85000 / Annual,"586B, Vajarahalli Main Road, off Kanakapura Road, Banashankari 6th Stage, Bengaluru, Vajarahalli, Karnataka 560062, India",,,Transport
Srinidhi Public School,2010,Day Schools,90,Nursery - Class 10,CBSE,tel:+918035470244,45000 / Annual,"# 20/21/22, ""A. M. Srinivas Garden"", 1st Cross 3rd Main Road, Srinidhi Layout, Chunchugatta Main Road, New Bank Colony, 8th Phase, J. P. Nagar, Bengaluru, Karnataka 560062, India",,,Transport
BM VALLEY HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"B m, valley school road, Pantarapalya, Nayanda Halli, Bengaluru, Karnataka 560039, India",,,Transport
Aditi Public School,2004,Public Schools,N/A,LKG - 12,"CBSE, State Board",tel:+919513238818,,"NO. 17, 3RD MAIN ROAD, 3RD CROSS ASG LAYOUT, AREHALLI, UTTARAHALLI, Bengaluru, Karnataka",,"Badminton, Cricket, Kabaddi, Karate, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility"
Bangalore International Kids Cloud,2023,"International Schools, Play Schools",N/A,Nursery - UKG,Montessori,tel:+918035470244,,"2 Sapthagiri Residency 238and 240 Ramanjaneya Nagar, Nanda Kumar Layout, Arehalli, Bengaluru, Karnataka 560061",,,
Bangalore International Kids Cloud,2023,"International Schools, Play Schools",N/A,Nursery - UKG,Montessori,tel:+918035470244,,"2 Sapthagiri Residency 238and 240 Ramanjaneya Nagar, Nanda Kumar Layout, Arehalli, Bengaluru, Karnataka 560061",,,
Jnana Sweekar Public School,2008,Public Schools,N/A,LKG - 10,CBSE,tel:+919513238818,92000,"Kanakapura Rd, VISL Layout, Talaghattapura, Bengaluru, Karnataka 560062",John Dewey Principal / N/A,"Basketball, Carroms, Chess, Checkers, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Table-tennis, Tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Yashasvi International School,International Schools,N/A,LKG - 10,CBSE,Co-Education,tel:+919513238818,45000,"Near, Police Station, 20/2, Kanakapura Rd, Paramount Gardens, Talaghattapura, Bengaluru, Karnataka 560062",Mr. Venkatesh Chairman / N/A Mr. B. V. Nagaraj Prinicipal / N/A Harish .V Secretary / N/A,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Handball, Kabaddi, Karate, Kho-Kho, Netball, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Shanti Juniors,N/A,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"#410, Saranga, 8th Main, Near BSNL, Judicial Layout, Talaghattapura, Bengaluru, Karnataka 560109",Shri Ved Prakash Chiripal Chairman / N/A,Yoga,
LITTLE ELLY,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,25000 / Annual,"270, 4th cross, Sri Raghavendra, Swami Vivekananda Rd, near Thurahalli Road, JHCS Layout, Gubbalala, Subramanyapura, Bengaluru, Karnataka 560061, India",,,
Little Elly Preschool,2004,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,38000,"65, 7th Main Rd, Nanda Kumar Layout, Ramanjaneyanagar, Chikkalasandra, Bengaluru, Karnataka 560061",Mr. Vittal Bhandary Principal / N/A,Yoga,
SHREE SKANDA CENTRAL SCHOOL,2008,Day Schools,N/A,Nursery - Class 12,CBSE,tel:+918035470244,50000 / Annual,"#27, Arehalli, Ittamadu, Banashankari 3rd Stage, Ramanjaneyanagar, Chikka Kalsandra, Vinayaka Layout, Poornapragna Housing Society Layout, Bengaluru, Karnataka 560061, India",,,
JNANA SWEEKAR PUBLIC SCHOOL,2008,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,80000 / Annual,"Kanakapura Rd, VISL Layout, Talaghattapura, Bengaluru, Karnataka 560062, India",,,
Yasashvi International School,2008,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,60000 / Annual,"20/2, Kanakapura Rd, near thalagtapura police staion, Paramount Gardens, Talaghattapura, Bengaluru, Karnataka 560062, India",,,Transport
SOFIA HIGH SCHOOL,1949,Day Schools,2000,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,97000 / Annual,"Bayanapalya, Kanakapura Rd, Bengaluru, Karnataka 560062, India",,,
P.V.T Public School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"WGHP+WC5, 7th Main Rd, Dwaraka Nagar, Hosakerehalli, Bengaluru, Karnataka 560085, India",,,
New Millennium Public School,2000,Day Schools,800,LKG - Class 10,State Board,tel:+918035470244,40000 / Annual,"New Millennium Public School, -560061, Subramanyapura Main Rd, Friends Colony, Uttarahalli Hobli, Bengaluru, Karnataka 560061, India",,,Transport
Little Elly Preschool,2004,Play Schools,N/A,Pre School - PRE,CBSE,tel:+919513238818,25000,"#407, sencha nivas, 10th cross, near, Thurahalli Rd, JHCS Layout, Gubbalala, Bengaluru, Karnataka 560061",Mr. Vittal Bhandary Founder / N/A,Yoga,
ESHWARI ENGLISH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,28000 / Annual,"2nd Main Road, 2nd Cross Rd, Mookambika Nagar, Dattatreya Nagar, Hosakerehalli, Bengaluru, Karnataka 560085, India",,,Transport
SVS E-techno School,2000,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,21000 / Annual,"No.1,, 8th Main Road,, Arehalli Layout, Chikkalasandra, Ramanjaneyanagar, Nanda Kumar Layout, Bengaluru, Karnataka 560061, India",,,Transport
NEW KUMARANS PUBLIC SCHOOL,2004,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,22200 / Annual,"43rd Main, 52nd Main Rd, Poornaprajna Nagar, Ramanjaneyanagar, Uttarahalli Hobli, Bengaluru, Karnataka 560061, India",,,Transport
MODERN ENGLISH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"WG7W+H74, Ramanjaneyanagar, Chikkalasandra, Bengaluru, Karnataka 560061, India",,,
Young World International Preschool,N/A,Play Schools,45,Pre School - PRE,Other Boards,tel:+919513238818,44000,"19, Uttarahalli Cross Road Gali No 3, Ramanjaneyanagar, Chikkalasandra, Bengaluru, Karnataka 560061",,Yoga,
PRARTHANA CENTRAL SCHOOL,2002,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,45000 / Annual,"No 17/17A, Petrol Bunk near Kadirenahalli, Banashankari, Banashankari Stage II, Padmanabhanagar, Bengaluru, Karnataka 560070, India",,,
Bangalore International Public School,1999,International Schools,1000,LKG - 10,"ICSE, State Board",tel:+919513238818,75000,"58/2, Subramanyapura Main Road, Chikkallasandra, Bengaluru, Karnataka 560061",,"Archery, Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Gymnastics, Horseback Riding, Karate, Rock-climbing, Swimming, Table-tennis, Tennis, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
RATHNAGIRI PUBLIC SCHOOL,2006,Day Schools,300,Nursery - Class 12,State Board,tel:+918035470244,40000 / Annual,"100 Feet Road, Hosakerehalli, Banashankari, 3rd Phase, Banashankari, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",,,Transport
Sharada Sri Public School,2009,Day Schools,N/A,Pre-Nursery - Class 10,State Board,tel:+918035470244,26000 / Annual,"140, Unnamed Road, Pushpagiri Nagar, Pushpagirihalli, Banashankari, Bengaluru, Karnataka 560085, India",,,Transport
ARUNODAYA PUBLIC SCHOOL,1996,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,25000 / Annual,"Maruthi Layout, Subramanyapura, Bengaluru, Karnataka 560061, India",,,Transport
JES Public School,2016,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,52000 / Annual,"CA #1, 5th main, NGEF Layout,Nagarabhavi 1st Stage, Nrupatunga Nagar, NGEF Layout, Stage 2, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,,Transport
Shanti Juniors,N/A,Play Schools,N/A,Pre School - UKG,Other Boards,tel:+919513238818,50000,"NGEF Layout, Mallathahalli, Bengaluru, Karnataka 560056",Shri Ved Prakash Chiripal Chairman / N/A,Yoga,
American Kidz Play School,N/A,Play Schools,50,Pre School - PRE,Other Boards,tel:+919513238818,43000,"903, 9th Main, 4th Cross Road, BTM Layout 2nd Stage,(Behind Water Tank), Stage 2, BTM 2nd Stage, Bengaluru, Karnataka 560076, India",Ms. Mohini Lamba Director / NA,Yoga,Medical Facility
Roots Montessori,2004,Play Schools,30,Pre School - PRE,Other Boards,tel:+919513238818,45000,"74, Ganesh Temple Rd, Vajpayee Nagar, KSRTC Layout, Chikkalasandra, Bengaluru, Karnataka 560061",,Yoga,
Little Flower Public School,Day Schools,N/A,Nursery - Class 10,ICSE,Co-Education,tel:+918035470244,135000 / Annual,"#1, 100 Feet Ring Road, Hosakerehalli, Banashankari III Stage, Little Flower Public School Primary School Building, Little Flower Public School, 2nd Phase, Banashankari 3rd Stage, Hosakerehalli, Bengaluru, Karnataka 560085, India",,,Transport
St. Philominas School,1988,Day Schools,600,Nursery - Class 10,State Board,tel:+918035470244,40000 / Annual,"1th Cross, 8th Main, Kumaraswamy Layout 2nd Stage, Canara Bank Colony, Uttarahalli Hobli, Bengaluru, Karnataka 560070, India",,,Transport
Kids Convent,Day Schools,N/A,Nursery - Class 8,State Board,Co-Education,tel:+918035470244,20000 / Annual,"WGFX+Q36, 9th A Main Rd, Ittamadu, Bhuvaneshwari Nagar, Banashankari, Bengaluru, Karnataka 560085, India",,,
BANGALORE BLAZE GIRLS HIGH SCHOOL,2010,Day Schools,N/A,Pre-Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"Nagarabhavi Main Road, Teachers Colony, XG59+845, 4 Block, 1 Stage, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,,
ROCKFORD SCHOOL,Day Schools,280,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"#265 Jnanabharathi, road, Teachers Colony, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,,
OXFORD UNIVERSAL PUBLIC SCHOOL,1998,Day Schools,1300,Nursery - Class 10,State Board,tel:+918035470244,70000 / Annual,"Nagarabhavi Main Rd, Vijay nagar, Teachers Colony, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,,Transport
Kidzee,2003,Play Schools,40,Pre School - PRE,Other Boards,tel:+919513238818,40000,"1377, 1376, 4th Cross Rd, Nagarbhavi 1st Stage, BDA Lay Out, Chandra Layout, Bengaluru, Karnataka 560040",Dr. Subhash Chandra Chairman / N/A,Yoga,
Little Elly Preschool,2004,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"1434, 2nd Cross, Kali temple Rd, Chandra Layout, Bengaluru, Karnataka 560040",Mr. Vittal Bhandary Principal / N/A,Yoga,
Sri Aurobindo Memorial School,1962,Public Schools,3000,1 - 10,CBSE,tel:+919513238818,19200,"13-A Main, 22nd Cross, Banashankari II Stage, Bengaluru, Karnataka 560070",Ms. Aditi Vasishtha Secretary / N/A,"Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Table-tennis, Tennis, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
JSS Public School,1954,Public Schools,N/A,LKG - 12,CBSE,tel:+919513238818,67000,"31, 15th Main, 22nd Cross, Siddanna Layout, Banashankari Stage II, Banashankari, Bengaluru, Karnataka 560070",B. Nataraja Principal / N/A,"Archery, Badminton, Carroms, Chess, Checkers, Cricket, Football, Kabaddi, Kho-Kho, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Rashtrotthana Vidya Kendra,2012,Public Schools,,Pre School - 12,CBSE,tel:+918035470244,"80,0000 - 1,50,000","Rashtrotthana Vidya Kendra 6th Stage, Banashankari,, 1498, Banashankari 6th Stage 7th Block, Bengaluru, Karnataka 560060",Sri. Vasantha Kumar M.S. Principal / .,"Athletics, Basketball, Carroms, Chess, Football, Gymnastics, Kabaddi, Karate, Kho-Kho, Swimming, Table-tennis, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
BNM MONTESSORI HOUSE OF CHILDREN,"Play Schools, Special Education Schools",N/A,LKG - LKG,Other Boards,Co-Education,tel:+919513238818,75000,"27th Cross, 17th Main,Banashankari KA ,IN- 560070",,"Archery, Yoga","Transport, Medical Facility"
The J H S School,2003,Public Schools,N/A,LKG - 10,"CBSE, State Board",tel:+919513238818,27600,"45, S B M Colony, 2, 1, Banashankari, Bengaluru, Karnataka 560050",Dr. S.M.Ameen CHAIRMAN / N/A,"Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Table-tennis, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Holy Child Convent,1987,International Schools,N/A,LKG - 10,"CBSE, ICSE",tel:+919513238818,75000,"1133/44, 9th Cross Road, Ashok Nagar, Banashankari Stage I, Banashankari, Ashok Nagar, Banashankari Stage I, Banashankari, Bengaluru, Karnataka 560050",Mrs. Shoba Satish N/A / N/A,"Carroms, Chess, Tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
National Public School,2013,Public Schools,,LKG - 12,CBSE,tel:+919513238818,,"No.81, 3rd Cross, 60 Feet Road, Dr.Vishnuvardhan Rd, Banashankari 5th Stage, Bengaluru, Karnataka 560061",Dr. Gopalkrishna Chairman / N/A,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Table-tennis, Tennikoit, Tennis, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Hello Kids,2005,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"13, 1st Cross Rd, 3rd Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085",,Yoga,Smart Classrooms
Apple Kids,2008,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"#27, SUBASHCHANDRA BOSE ROAD, BENDRE NAGAR, KADIRENAHALLI, Banashankari Stage II, Bengaluru, Karnataka 560078",,Yoga,Smart Classrooms
Smart Kidz,2014,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"3913 9th main 13th a' cross near thyagarajnagar police station opp to pinball outlet banglore, Banashankari Stage II, Bengaluru, Karnataka 560070",A.S. Ganesh Managing Director / N/A,Yoga,
Periwinkle Preschool and Daycare,2011,Play Schools,18,Pre School - PRE,Other Boards,tel:+919513238818,39100,"421, 9th Main Road, Karesandra, Banashankari Stage II, Banashankari, Bengaluru, Karnataka 560070",,Yoga,
Oi Playschool,2010,Play Schools,40,Pre School - PRE,Other Boards,tel:+919513238818,70000,"531, 2nd Cross, 2nd Main, Kempegowda layout, Kathreguppe, Banashankari 3rd Stage, Bengaluru, Karnataka 560085",Naga Prasad Tummala Chairman / N/A,Yoga,
Maple Bear Canadian Preschool,2011,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"No. 1580, 36th Cross, 100 ft Ring Road, BSK 2nd stage, Near Devegowda Petrol Bunk, Bengaluru,, Banashankari Stage II, Banashankari, Bengaluru, Karnataka 560070",Mr. Alok Modi Chairman / N/A,Yoga,
Planet Kids,2005,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"No. 1443, 25th Cross, 22nd Main, Near BDA Complex, 2nd Stage, Banashankari, Bengaluru, Karnataka 560070",,Yoga,
Kidzee,2003,Play Schools,40,Pre School - PRE,Other Boards,tel:+919513238818,44000,"3793, 13th Cross Rd, Thyagaraja Nagar, Banashankari, Bengaluru, Karnataka 560070",Dr. Subhash Chandra Chairman / N/A,Yoga,
CHINMAYA VIDYALAYA,2013,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,35000 / Annual,"Chinmaya Vidyalaya, Banashankari 6th Stage 9th Block, Hemmigepura, Karnataka 560060, India",,,
KAMALA NEHRU HIGHER SECONDARY SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"WHPF+VV8, Banashankari, Bengaluru, Karnataka 560004, India",,,
Indira Krishna Vidyashala,2017,Day Schools,350,Nursery - Class 10,"Other Boards, CBSE, CBSE",tel:+918035470244,60000 / Annual,"25, Vasanthapura Main Rd, Sharada Nagar, Bikasipura, Bengaluru, Karnataka 560078, India",,,Transport
Rays Academy For Learning -RAFL,2016,Day Schools,128,Class 1 - Class 8,ICSE,tel:+918035470244,70000 / Annual,"Hitha Square, Harshitha Farm, Vasanthapura Main Road,, Sharada Nagar, Bikasipura, Bengaluru, Karnataka 560061, India",,,Transport
Sri Kumaran Public School,1959,Public Schools,,Pre School - 12,CBSE,tel:+919513238818,,"Survey No. 44 - 50, Mallasandra Village, Uttarahalli Hobli, Off Kanakapura Main Road, Bengaluru, Karnataka 560062",,"Basketball, Carroms, Chess, Handball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,47500,"#1382, 43rd main, 52nd Main Rd, Near, Uttarahalli Hobli, Bengaluru, Karnataka 560061",Dr. Subhash Chandra Chairman / N/A,Yoga,Smart Classrooms
NARAYANA E TECHNO SCHOOL,2017,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,tel:+918035470244,91300 / Annual,"34, 1, Subramanyapura Main Rd, Behind Vaishnavi App, Uttarahalli Hobli, Bengaluru, Karnataka 560061, India",,,Transport
NIVEDITA SCHOOL,1978,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,20000 / Annual,"Nivedita School, 10th Main Rd, Sharada Nagar, Bikasipura, Bengaluru, Karnataka 560078, India",,,
THE HAPPY VALLEY SCHOOL,2015,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,65000 / Annual,"The Happy Valley School, Happy Valley Layout, Uttarahalli Hobli, Bengaluru, Karnataka 560061, India",,,
Poddar Jumbo Kids,1927,Play Schools,50,Pre School - PRE,Other Boards,tel:+919513238818,43000,"Uttarahalli #971, 29th Main Rd, Poornapragna Housing Society Layout, Bengaluru, Karnataka 560061",,Yoga,
Planet Kids,2005,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"#451, Poornaprajna Layout, Near AGS Layout Bus Stop, Vaddarapalya, Uttarahalli, Bengaluru, Karnataka 560061","Mr. Amar Kapasi Business Administration / B. Com, Diploma in Business Administration, PG Diploma in Marketing Management",Yoga,
St. Dominics School,Day Schools,N/A,Nursery - Class 10,ICSE,Co-Education,tel:+918035470244,20000 / Annual,"Chikkalasandra, WH82+36H, Dr Shivaram Karanth Road, Sarvabhouma Nagar, Subramanyapura, Bengaluru, Karnataka 560061, India",,,
St. Anthonys Church School,1994,Day Schools,2000,Nursery - Class 10,State Board,tel:+918035470244,13570 / Annual,"St. Anthony's Church Compound,Gangodanahalli Post, St. Anthony's Church, St. Anthony's School, Chandra Layout, Gangagondanahalli, Ahmed Nagar, Attiguppe, Bengaluru, Karnataka 560039, India",,,Transport
Podar Jumbo Kids Plus,1927,Play Schools,150,Pre School - PRE,Other Boards,tel:+919513238818,48000,"Kempa Plaza, Outer Ring Rd, opp. Taaza Thindi, 3rd Phase, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085",,Yoga,
Poddar Jumbo Kids,1927,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"Kempa Plaza, Outer Ring Rd, opp. Taaza Thindi, 3rd Phase, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085",,Yoga,
Sesamestreet Pre School,1969,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,65000,"214, Outer Ring Rd, Banashankari 3rd stage, 3rd pahse, Bengaluru, Karnataka 560085",,Yoga,
Smart Kidz,2014,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,30000,"#734 , 6th cross, K G Layout,, Banashankari 3rd stage, 3rd phase, Banglore, Karnataka 560085",A.S. Ganesh Managing Director / N/A,Yoga,
Shanti Juniors,N/A,Play Schools,N/A,Pre School - UKG,Other Boards,tel:+919513238818,50000,"150, 50 Feet Rd, 1st Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085",Shri Ved Prakash Chiripal Chairman / N/A,Yoga,
BTL VIDHYAVAHINI SCHOOL,Day Schools,N/A,Nursery - Class 12,"State Board, CBSE",Co-Education,tel:+918035470244,65000 / Annual,"Banashankari 3RD Stage, No. 2,3rd A Cross, 7th Main,, 3rd A Cross Rd, 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",,,Transport
VEDANTHA PU COLLEGE,2015,Boarding Schools,620,Class 11 - Class 12,"State Board, State Board",tel:+918035470244,55000 / Annual,"Krishna Indira Building, 44, Vasanthapura Main Rd, Sharada Nagar, Bikasipura, Bengaluru, Karnataka 560061, India",,,Transport
B.R.V. PUBLIC SCHOOL,1996,Day Schools,400,Nursery - Class 12,"CBSE, State Board",tel:+918035470244,33000 / Annual,"6, Vasathpura Main Road, Konanakunte, ISRO Layout, Prashanthi Nagar, Bengaluru, Karnataka 560078, India",,,Transport
Sree Vijaya Vidya Mandir,2002,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"4, Post, behind Sai Baba Temple, Vasanthapura, Subramanyapura, Bengaluru, Karnataka 560061, India",,,Transport
VIDYASAGAR PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:+918035470244,32000 / Annual,"50 4th Cross, 2nd Stage Rd, BCC Layout, Chandra Layout, Bengaluru, Karnataka 560040, India",,,Transport
SIDAGANGA SCHOOL,Day Schools,1500,Nursery - Class 12,CBSE,Co-Education,tel:+918035470244,24000 / Annual,"XG3F+J46, 17th Cross Rd, Nagarbhavi 1st Stage, BDA Lay Out, Chandra Layout, Bengaluru, Karnataka 560072, India",,,Transport
Siddaganga Public School,1982,Day Schools,1500,Nursery - Class 10,CBSE,tel:+918035470244,42000 / Annual,"XG3F+J46, 17th Cross Rd, Nagarbhavi 1st Stage, BDA Lay Out, Chandra Layout, Bengaluru, Karnataka 560072, India",,,Transport
BETHZADA CHURCH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"34, Jyothi Nagar, H A L, H A L, 2nd Block, Jyothi Nagar, Stage 2, Chandra Layout, Bengaluru, Karnataka 560017, India",,,Transport
National Convent School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,15000 / Annual,"No 47, 2nd Main Rd, Vittal Nagar, Stage 2, ISRO Layout, Bengaluru, Karnataka 560078, India",,,
Deccan International School,2003,Day Schools,1270,Nursery - Class 12,"IGCSE, ICSE",tel:+918035470244,90000 / Annual,"11, 18th Main Rd, Brindavan Layout, Padmanabhanagar, Bengaluru, Karnataka 560061, India",,,Transport
Auden Public School,1994,Day Schools,1200,Class 1 - Class 10,ICSE,tel:+918035470244,130000 / Annual,"No.17, 3rd Main Road, 3rd Cross Girinagar, 2nd Phase, Kadavanthra, Banashankari, Bengaluru, Karnataka 560085, India",,,Transport
St. Pauls English School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"2, 23rd Main Rd, Giri Nagar, II Phase, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560085, India",,,Transport
Purnapramati,Day Schools,N/A,Nursery - Class 12,State Board,Co-Education,tel:+918035470244,80000 / Annual,"2nd Phase, [no name], 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",,,Transport
SHARDA VIDYA NIKETAN PUBLIC SCHOOL,2003,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,50000 / Annual,"3GPX+6HF, Adityanagar, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,
DEODATE PUBLIC SCHOOL,2004,Day Schools,800,Pre-Nursery - Class 10,"CBSE, State Board",tel:+918035470244,20000 / Annual,"WH23+6M3, Banashankari 5th Stage, Subramanyapura, Bengaluru, Karnataka 560078, India",,,Transport
Sri Shaarade Vidyaniketan,2008,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,40000 / Annual,"50 Feet Main Road, stage 2, Kumaraswamy Layout, Bangalore Urban, Stage 2, Kumaraswamy Layout, Bengaluru, Karnataka 560078, India",,,Transport
Stella Merrys School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"#19 5th cross, Uttarahalli Main Rd, beside srinivasa theatre, Gowdanapalya, subramainyapura post, Bengaluru, Karnataka 61, India",,,
Carmel School,1986,Day Schools,1800,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,85000 / Annual,"Puttalingiah Rd, Banashankari Stage II, Padmanabhanagar, Bengaluru, Karnataka 560070, India",,,Transport
N S V K P,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,38000 / Annual,"50 Feet Road, near B S N L Office, Padmanabhanagar, Bengaluru, Karnataka 560070, India",,,Transport
PRARTHANA SCHOOL,2008,Day Schools,N/A,Pre-Nursery - Class 10,"CBSE, State Board",tel:+918035470244,55000 / Annual,"NO 17/17A, Prarthana School, Subramanya Pura Rd, RR Layout, Padmanabhanagar, Bengaluru, Karnataka 560061, India",,,Transport
Sri Anandamma Devi Vidya Mandir,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,16000 / Annual,"WH55+FJ7, 1st Stage, BDA Park, Bengaluru, Karnataka 560078, India",,,
Auden Public School,1994,Public Schools,1200,LKG - 10,ICSE,tel:+919513238818,60000,"No.17, 3rd Main Road, 3rd Cross Girinagar, 2nd Phase, Bengaluru, Karnataka 560085",N RAMANNA FOUNDER / N/A,"Basketball, Carroms, Chess, Hockey, Kabaddi, Kho-Kho, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,58000,"# 176, â€Honnuâ€, 5th Main, 50 ft. Road, Banashankri 3rd Stage, Girinagar 560086, Avalahalli, Banashankari Stage I, Banashankari, Bengaluru, Karnataka 560076",Dr. Subhash Chandra Chairman / N/A,Yoga,
