Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
Royale Concorde International School,N/A,International Schools,N/A,LKG - 12,CBSE,tel:+919513238818,100000,"Krishnananda Rd, Babusabpalya, Hennur Gardens, Bengaluru, Karnataka 560043",Mr. L.R.Shivarame Gowda Founder Chairperson / N/A,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Lawn Tennis, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Orchids The International School,"International Schools, Public Schools",,Pre School - 12,CBSE,Co-Education,tel:+918035470244,,,,"Athletics, Badminton, Basketball, Football, Gymnastics, Table-tennis, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Legacy School,1984,International Schools,60,LKG - 12,"International Baccalaureate, IGCSE",tel:+919513238818,450000,"6/1A, 6/2 Byrathi Village, Bidarahalli Hobli, Off Hennur-Bagalur Main Road (New, International Airport Link Road), Bengaluru, Karnataka 560077",,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Hockey, Ice-Hockey, Kabaddi, Karate, Kho-Kho, Table-tennis, Tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"K Narayanapura Main Road, Near Kristu Jayanthi College, Off Hennur Main Road, Kothanur, Bengaluru, Karnataka 560077",Dr. Subhash Chandra Chairman / N/A,Yoga,
Broadvision World School,2020,Public Schools,,LKG - 10,CBSE,tel:+919513238818,,"29/3B,HENNUR GARDEN, ROAD CROSS, near DMart, Punappa Layout, Hennur Gardens, Bengaluru, Karnataka 560043, India",,"Athletics, Badminton, Basketball, Carroms, Chess, Football","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Nalapad Academy,2019,Day Schools,1500,Pre-Nursery - Class 12,IGCSE,tel:+918035470244,250000 / Annual,"Behind, 103, BWSSB Rd, Embassy Golf Links Business Park, Challaghatta, Bengaluru, Karnataka 560037, India",,,Transport
Marigold International School,2020,International Schools,N/A,Pre School - 11,CBSE,tel:+918035470244,,"SH17, Kumbalgodu, Challegatta, Karnataka 560074",,,
MANU KANNADA SCH SCHOOL,1983,Day Schools,N/A,-,Other Boards,tel:+918035470244,8000 / Annual,"2M59+7X5, 3rd Cross Rd, Subramani Layout, Kuvempu Nagar, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,
Little Angles School,1993,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,24000 / Annual,"183, 2nd Main Rd, Venkateshappa Layout, Kammanahalli, Bengaluru, Karnataka 560084, India",,,Transport
NARAYANA E-TECH SCHOOL,2011,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,72000 / Annual,"29th C Cross Rd, Kondappa Layout, C.V. Raman Nagar, Balaji Layout, Kaggadasapura, Bengaluru, Karnataka 560093, India",,,Transport
NARAYANA ETECHNO SCHOOL,2015,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,57100 / Annual,"Krishnananda Rd, Chellikere, Babusabpalya, Kalyan Nagar, Bengaluru, Karnataka 560043, India",,,
Smart Kidz,2014,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"2216, 4th Cross Rd, Kuvempu Nagar, Dooravani Nagar, Bengaluru, Karnataka 560016",A.S. Ganesh Managing Director / N/A,Yoga,
ELITE ENGLISH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,18000 / Annual,"#86, R K Garden, Masjid Cross, Rose Garden, Richard Xavier's colony, Neelasandra, Bengaluru, Karnataka 560047, India",,,
ST PATRICKS HIGH SCHOOL,1987,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,45000 / Annual,"#217, Brigade Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",,,
ST. AGNES HIGHER PRIMARY SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"Museum Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,
INFANT JESUS HIGH SCHOOL,1981,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,15000 / Annual,"51, Church St Rd, CMR Layout, Lingarajapuram, Bengaluru, Karnataka 560084, India",,,Transport
Divya Shanthi High School,1978,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,10000 / Annual,"#117, 4, Hennur Main Rd, Joseph Reddy Layout, Lingarajapuram, Bengaluru, Karnataka 560084, India",,,
Kids Castle Preschool,2000,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"11th Main Rd, Maruthi Nagar, Malleshpalya, Kaggadasapura, Bengaluru, Karnataka 560093, India","Mrs. Shweta Aneja Founder Director / B.Ed, B.Com, B.SC.",Yoga,Smart Classrooms
The Learning Curve,2011,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"House No. 20, 14th Cross Road, Kondappa Layout, Maruthi Nagar, Malleshpalya, Kaggadasapura, Bengaluru, Karnataka 560093",Suhas Bedekar Founder Director / N/A,Yoga,
SRI CHAITANAYA TECHNO SCHOOL,2014,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,55000 / Annual,"House No:121/4, 5th main, 7th cross, Mahayogi Vemana Rd, Malleshpalya, Kaggadasapura, Bengaluru, Karnataka 560075, India",,,Transport
PRIYA ENGLISH SCHOOL,1977,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,25000 / Annual,"69, 7th Cross Rd, St Thomas Town, Kadugondanahalli, Bengaluru, Karnataka 560084, India",,,
HOLY CHRIST HIGH SCHOOL,1991,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,20000 / Annual,"WJWG+38V, Pipe Line Rd, Gowda Muniswamy Garden, Ejipura, Bengaluru, Karnataka 560095, India",,,
FLORENCE HIGH SCHOOL,1978,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,32000 / Annual,"2J37+MV9, 22/2, Viviani Rd, Richards Town, Bengaluru, Karnataka 560005, India",,,
ST.ALPHONSUS HIGH SCHOOL,1956,Day Schools,N/A,-,State Board,tel:+918035470244,15000 / Annual,"2J47+GV9, Davis Rd, St Thomas Town, Richards Town, Bengaluru, Karnataka 560084, India",,,
ALFA PUBLIC SCHOOL,Day Schools,320,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,40000 / Annual,"237, 8th Cross Rd, near Citizen School, Pillanna Garden, 1st Stage, Richards Town, Bengaluru, Karnataka 560084, India",,,Transport
NUSRATH FATIMA ENGLISH SCHOOL,Day Schools,N/A,-,Other Boards,Co-Education,tel:+918035470244,20000 / Annual,"No 46/B, Davis Road, Davis Road, Bengaluru, Karnataka",,,
Rashtriya Military School,1952,Day Schools,N/A,Class 6 - Class 12,CBSE,tel:+918035470244,24000 / Annual,"No. 250/40, Museum Road, near Johnsan Market, Muniswamy Garden, Neelasandra, Bengaluru, Karnataka 560025, India",,,
Rashtriya Military School,1952,Day Schools,N/A,Class 6 - Class 12,CBSE,tel:+918035470244,24000 / Annual,"No. 250/40, Museum Road, near Johnsan Market, Muniswamy Garden, Neelasandra, Bengaluru, Karnataka 560025, India",,,
Venus Public School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,18000 / Annual,"116, Yellamma Temple Rd, Annasandrapalya Extension, Islampur, Vimanapura, Bengaluru, Karnataka 560017, India",,,
SLN Public School,2005,Day Schools,650,Nursery - Class 10,State Board,tel:+918035470244,25000 / Annual,"XM8G+HF4, 4th Cross Rd, LBS Nagar, Vimanapura, Bengaluru, Karnataka 560017, India",,,Transport
Alfa Public School,2005,Public Schools,320,LKG - 10,CBSE,tel:+919513238818,22200,"#237, 8th Cross Road, Pillanna Garden, 1st Stage, St. Thomas Town Post, Sagayapura, Richards Town, Bengaluru, Karnataka 560084",,"Cricket, Skating, Swimming, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
PSBB Learning Leadership Academy,2006,Public Schools,,Pre School - 12,CBSE,tel:+918035470244,"1,50,000 - 2,00,000","# 52, Sahasra Deepika Road, Laxmipura Village, Off, Bannerghatta Main Rd, near Tulip Resort, Bengaluru, Karnataka 560083",Mahalaxmi Kumar Principal / .,,"Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Emanuel Suguna Jyothi High School,1985,Public Schools,N/A,LKG - 10,State Board,tel:+919513238818,30000,"3, Yadava Layout, Nehru Road, 1, Kammanahalli, Kammanahalli, Bengaluru, Karnataka 560084",,"Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility"
Aarco Iris Montessori Houses,Play Schools,50,Pre School - PRE,Other Boards,Co-Education,tel:+919513238818,54000,"115, 80ft road, 2nd cross, 1st block, 1st stage, HBR Layout, Bangalore, Karnataka 560043.",,Yoga,"Transport, Library"
Bright Kid Montessori House,2007,International Schools,75,Pre School - PRE,Other Boards,tel:+919513238818,50000,"No. 8, CPR Layout, 3rd Cross Old Nilgiris Road Close to, Jal Vayu Vihar, Kammanahalli, Bengaluru, Karnataka 560084",,Yoga,"Transport, Smart Classrooms"
Evershine High School,1985,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",tel:+918035470244,40000 / Annual,"#7, Mangala Layout, 18th Cross, 7, 18th क्रॉस मार्ग, AravindNagar, Peace Layout, Kammanahalli, Bengaluru, Karnataka 560084, India",,,
Sacred Heart Girls High School,1854,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,100000 / Annual,"Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,
ST. ALPHONSUS HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,Other Boards,Co-Education,tel:+918035470244,15000 / Annual,"DAVIS ROAD, SAGAYAPURA, RICHARDS TOWN, Bengaluru, Karnataka",,,
KMP CHURCH SCHOOL,1989,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,20000 / Annual,"Annasandrapalya Extension, Extension, Vimanapura, Bengaluru, Karnataka 560017, India",,,
ST. MARRY SCHOOL,Day Schools,160,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"2J6C+74M, 12th Cross Rd, Pillanna Garden, Stage 3, Kadugondanahalli, Bengaluru, Karnataka 560084, India",,,
SCT Institutions,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,55000 / Annual,"Kaggadasapura Main Rd, New Thippasandra Post, Vignan Nagar, Doddanekkundi, Bengaluru, Karnataka 560075, India",,,
Bright Public School,1991,Public Schools,635,LKG - 10,CBSE,tel:+919513238818,29800,"Nehru Rd, St Thomas Town, Kacharakanahalli, Bengaluru, Karnataka 560084",Mrs. Regina Muliyil Principal / N/A,"Carroms, Chess, Cricket, Kabaddi, Kho-Kho, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Kids Castle Preschool,2000,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,45000,"Kids Castle Preschool, Abbaiah Reddy Layout, House No. 7, 1st Cross Rd, Nagappareddy Layout, Vignan Nagar, Doddanekundi, Kaggadasapura, Bengaluru, Karnataka 560037","Mrs. Shweta Aneja Founder Director / B.Ed, B.Com, B.SC.",Yoga,Smart Classrooms
ASHRAYA SCHOOL,1993,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,32000 / Annual,"37, 5th Main Road, SP Naidu Layout, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,Transport
C F ANDREW ENLISH HIGH SCHOOL,1977,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,15000 / Annual,"17, 2, 1, Pillanna Garden, Sagayapura, Richards Town, Bengaluru, Karnataka 560045, India",,,Transport
Patel Public School,1991,Day Schools,600,Nursery - Class 10,ICSE,tel:+918035470244,65000 / Annual,"7th Main, 80 Ft Road, Subbaihnapalya, Near-Rajkumar Park, Kalyan Nagar, Subbayianiah Palyam, Banaswadi, Bengaluru, Karnataka 560033, India",,,Transport
Maxwell Public School,1992,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,65000 / Annual,"9th Main Rd, HRBR Layout 1st Block, I Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043, India",,,Transport
INDIAN PUBLIC SCHOOL,2003,Day Schools,495,Nursery - Class 10,CBSE,tel:+918035470244,60000 / Annual,"1st A Main, Kempanna Main Rd, Vignan Nagar, BTM Dollars Scheme, Vibhutipura, Bengaluru, Karnataka 560037, India",,,Transport
CITIZEN HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"12th crops, sagayapuram, 1st Stage, Lingarajapuram, Bengaluru, Karnataka 560084, India",,,
Sara International Preschool,2015,Play Schools,N/A,Nursery - UKG,ICSE,tel:+918035470244,,390 2nd main pillana Garden 3 rd stage Bangalore,,,
Little Millennium,2008,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,39000,"Palaash, Door No. 1, 1st A Main, 12th Cross Rd, Kondappa Layout, Vignan Nagar, Doddanekkundi, Bengaluru, Karnataka 560075",Mr. Raman Bajaj Founder / MBA,Yoga,
St.Sophia Convent School,1998,Day Schools,483,Nursery - Class 10,"CBSE, State Board",tel:+918035470244,95000 / Annual,"CA No. 6, 10th Block, 2nd Stage Nagarabhavi, Bangalore-560072 Phone: 2348 3888 64 E-mail: info@stsophiaconvent.org, XG75+RW6, 4th Cross Rd, 11 Block, BDA Layout, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,,Transport
Little Lily Public School,2002,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"#09, Old Outer Ring Rd, Nagarbhavi Second Stage, BDA Layout, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,,Transport
KLE Society School,2002,Day Schools,980,Pre-Nursery - Class 10,CBSE,tel:+918035470244,140000 / Annual,"Old Outer Ring Rd, opposite Bangalore Development Authority Complex, 5 Block, 2nd Stage, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,,Transport
ST JOSEPH CONVENT,1998,Day Schools,N/A,Nursery - Class 10,"State Board, CBSE",tel:+918035470244,75000 / Annual,"XGH9+R93, Malagala Main Rd, Malagala, Cauvery Nagar, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,,Transport
St. Saras School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,16000 / Annual,"#807, 7th Main Rd, Rajendra Nagar, Koramangala, Bengaluru, Karnataka 560047, India",,,
Bishop Cotton Girls School,1865,Boarding Schools,7000,LKG - Class 12,ICSE,tel:+918035470244,200000 / Annual,"#1, St. Mark's Road, Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",,,Transport
STRACEY MEMORIAL HIGH SCHOOL,1964,Day Schools,1500,KG - Class 12,State Board,tel:+918035470244,20000 / Annual,"52, St Mark's Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",,,Transport
St. Josephs Boys High School,1858,Day Schools,N/A,LKG - Class 12,ICSE,tel:+918035470244,125000 / Annual,"27, Museum Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,Transport
Bishop Cotton Girls School,1865,Boarding Schools,7000,LKG - Class 12,ICSE,tel:+918035470244,200000 / Annual,"#1, St. Mark's Road, Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",,,Transport
ST. PAUL HIGH SCHOOL,1998,Day Schools,3000,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,30000 / Annual,"St Thomas Town, Ramaiah Layout, Kacharakanahalli, Bengaluru, Karnataka 560043, India",,,
Excellent English School,Day Schools,350,Nursery - Class 7,State Board,Co-Education,tel:+918035470244,23000 / Annual,"New Pottery Town, 2J25+G65, Pottery Town, Benson Town, Bengaluru, Karnataka 560046, India",,,
ESJ High School,Day Schools,N/A,Nursery - Class 10,"State Board, ICSE",Co-Education,tel:+918035470244,20000 / Annual,"3, Yadava Layout, Nehru Road, Post, Ajjamallappa Layout, Yadava Layout, St Thomas Town, Kammanahalli, Bengaluru, Karnataka 560084, India",,,Transport
Emanuel Suguna Jyothi High School,1985,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,25000 / Annual,"3, Yadava Layout, Nehru Road, Post, Ajjamallappa Layout, Yadava Layout, St Thomas Town, Kammanahalli, Bengaluru, Karnataka 560084, India",,,Transport
Baldwin International School,1950,International Schools,N/A,Pre School - 10,CBSE,tel:+918035470244,,"14, Hosur Rd, Richmond Town, Bengaluru, Karnataka 560025",,,Transport
Kidzee,2003,Other Collections,55,Pre School - PRE,Other Boards,tel:+919513238818,54000,"46, Curley St, Richmond Town, Bengaluru, Karnataka 560025",Dr. Subhash Chandra Chairman / N/A,Yoga,
MIDTOWN PUBLIC SCHOOL,2006,Day Schools,N/A,-,"ICSE, CBSE",tel:+918035470244,3800 / Annual,"14, Hosur Rd, Richmond Town, Bengaluru, Karnataka 560025, India",,,Transport
GOOD SHEPHERD NURSERY SCHOOL,Day Schools,N/A,LKG - Class 10,ICSE,Co-Education,tel:+918035470244,115000 / Annual,"XJ93+JPQ, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,
The Frank Anthony Junior School,1967,Day Schools,N/A,Pre-Nursery - Class 8,ICSE,tel:+918035470244,65000 / Annual,"XJ73+3M3, Richmond Town, Bengaluru, Karnataka 560025, India",,,Transport
GEM ENGLISH HIGH SCHOOL,Day Schools,700,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:+918035470244,17000 / Annual,"2M83+956, Dodda Banaswadi, Bengaluru, Karnataka 560043, India",,,Transport
COLONEL HILL ENGLISH SCHOOL,Day Schools,2000,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,15000 / Annual,"Colonel Hill Rd, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka 560051, India",,,Transport
NEW BALDWIN RESIDENTIAL SCHOOL,1990,Day Schools,N/A,Nursery - Class 10,"ICSE, CBSE",tel:+918035470244,110000 / Annual,"Rama Murti Nagar, 25, Dodda Banaswadi Main Rd, Vijaya Bank Colony Extension, Annaiah Reddy Layout, Dodda Banaswadi, Bengaluru, Karnataka 560043, India",,,Transport
REPUBLIC ENGLISH HIGH SCHOOL,1996,Day Schools,N/A,Class 1 - Class 10,State Board,tel:+918035470244,20000 / Annual,"2nd Main Rd, Bilal Nagar, Sagayapura, Richards Town, Bengaluru, Karnataka 560084, India",,,
Jaigopal Garodia Rashtrottha Vidyalaya,Day Schools,N/A,Pre-Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"No. 21, 2nd ""K"" Cross Road, 9th B Main Road, HRBR Layout, 1st Block Kalyan Nagar, HRBR Layout 1st Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043, India",,,
Jain Heritage School,2008,Public Schools,N/A,LKG - 12,CBSE,tel:+919513238818,180000,"Anjaneya Temple Street, Vinayakanagar, Kempapura, Bengaluru, Karnataka 560024",Dr. Chenraj Roychand Principal / N/A,"Basketball, Carroms, Chess, Checkers, Cricket, Cycling, Football, Kabaddi, Kho-Kho, Swimming, Tennis, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Kidzee,2003,Play Schools,80,Pre School - PRE,Other Boards,tel:+919513238818,53000,"390, 31, 5th Cross Rd, Vinayaka Nagar, NGO Colony, Wilson Garden, Bengaluru, Karnataka 560027",Dr. Subhash Chandra Chairman / N/A,Yoga,Transport
Pearl Valley English School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,32000 / Annual,"Bangalor, PM7X+68R, Mirza Rd, Vinayaka Nagar, Anekal, Karnataka 562106, India",,,Transport
Saraswati Vidhya Mandira,Day Schools,N/A,LKG - Class 10,ICSE,Co-Education,tel:+918035470244,25000 / Annual,"Maruthi Layout, SVM School Road, Vinayaka Nagar, Anekal, Vinayaka Nagar, Bengaluru, Anekal, Karnataka 562106, India",,,Transport
St. Charles High School,1960,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,100000 / Annual,"3rd E-F Cross Rd, St Thomas Town, Sena Vihar, Kammanahalli, Bengaluru, Karnataka 560084, India",,,
Bright Public School,1991,Day Schools,635,Nursery - Class 10,CBSE,tel:+918035470244,44800 / Annual,"Nehru Rd, St Thomas Town, Kacharakanahalli, Bengaluru, Karnataka 560084, India",,,Transport
KRUPA ENGLISH HIGH SCHOOL,1980,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,22000 / Annual,"#No:1/ Main 13th Davis Subramanyanagar,, 1709/1, 5th Cross Rd, St Thomas Town, Kacharakanahalli, Bengaluru, Karnataka 560043, India",,,Transport
JYOTHI HIGH SCHOOL,Day Schools,N/A,Class 8 - Class 10,State Board,Co-Education,tel:+918035470244,3000 / Annual,"2J7M+X62, Nehru Rd, St Thomas Town, Kacharakanahalli, Bengaluru, Karnataka 560084, India",,,
Hello Kids,2005,Play Schools,80,Pre School - PRE,Other Boards,tel:+919513238818,35000,"79, 1st Main Rd, Talacauvery Housing Society Layout, Basavanagara, Bengaluru, Karnataka 560037",,Yoga,
HAL EAST PRIMARY GIRLS HIGH SCHOOL,1960,Day Schools,500,Nursery - Class 7,State Board,tel:+918035470244,25000 / Annual,"namjoshi road, XM5J+RJQ, Post, Vinayaka Nagar, Vimanapura, Bengaluru, Karnataka 560017, India",,,
Sesame Street Preschool,1969,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"#555/3, Ramaiah Reddy colony, sector A, Basavanagar, Vignan Nagar, Bengaluru, Karnataka 560037",,Yoga,
R.G.S ENGLISH HIGH SCHOOL,Day Schools,N/A,-,Other Boards,Co-Education,tel:+918035470244,35000 / Annual,"NO.1, KAMADHENU LAYOUT, B NARAYANPURA, OPP. GOVT. HIGH SCHOOL, Bengaluru, Karnataka",,,
PRIYADARSHINI ENGLISH HIGH SCHOOL,1987,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"Near Kullapa Circle, Subbanapalya, 48, Sangoli Rayanna Rd, MS Nagar Post, Subbayianiah Palyam, Kammanahalli, Bengaluru, Karnataka 560033, India",,,Transport
My Saviour High School,1994,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,40000 / Annual,"409/1, 13th Cross Rd, Ramesh Nagar, Vimanapura, Bengaluru, Karnataka 560037, India",,,
Envision High - The Future Plus School,2020,Day Schools,250,Nursery - Class 8,CBSE,tel:+918035470244,100000 / Annual,"Vignan Nagar Main Rd, behind Reliance Mall, Doddanekkundi, Bengaluru, Karnataka 560037, India",,,Transport
Holy Christ High School,1961,Public Schools,N/A,LKG - 10,State Board,tel:+919513238818,28000,"Gowda Muniswamy Garden, Ejipura, Bengaluru, Karnataka 560095",,"Athletics, Carroms, Chess, Cricket, Kabaddi, Kho-Kho, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
MODERN ENGLISH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"99, 3, 100 Feet Rd, Near-KFC, Ejipura, Bengaluru, Karnataka 560095, India",,,Transport
Little Feat,1995,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,66000,"42, 100 Feet Rd, 6th Block, Ejipura, Bengaluru, Karnataka 560095",,Yoga,
Capital Public School,2010,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,44000 / Annual,"Near Kaveri water tank, A.Narayanapura, Dooravani Nagar, 140/3, 3rd Cross Rd, ITI Employess Housing Colony, B Narayanapura, Mahadevapura, Bengaluru, Karnataka 560016, India",,,Transport
East Point Academy,N/A,Public Schools,350,LKG - 10,State Board,tel:+919513238818,64800,"No. 10, 7th Main Rd, opposite Om Shakthi Temple, PNS Layout, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043",Dr. SM Venkatpathy Founder / N/A,"Athletics, Carroms, Chess, Cricket, Kabaddi, Kho-Kho, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Kids Castle Pre School,2000,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,49000,"4th A Cross Rd, HRBR Layout 3rd Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043","Mrs. Shweta Aneja Founder Director / B.Ed, B.Com, B.SC.",Yoga,"Transport, Smart Classrooms"
Royal Public School,2009,Public Schools,,Pre School - PRE,CBSE,tel:+918035470244,,,,"Athletics, Badminton, Basketball, Cycling, Football, Gymnastics, Table-tennis, Tennis, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Oi Playschool,2010,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,70000,"#201, 7 A Main, 2nd A Cross, 7th Main Rd, next to Om Shakthi Temple, HRBR Layout 1st Block, Bengaluru, Karnataka 560043",Naga Prasad Tummala Chairman / N/A,Yoga,Smart Classrooms
Poddar Jumbo Kids,1927,Play Schools,100,Pre School - PRE,Other Boards,tel:+919513238818,36000,"4th Block, 457, 2nd Cross Rd, 5th Block, HRBR Layout, HBR Layout, Bengaluru, Karnataka 560043",,Yoga,
Euro kids,2001,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"#972, Bannerghatta Main Rd, Vijaya Bank Layout, Bilekahalli, Bengaluru, Karnataka 560076",,Yoga,Smart Classrooms
S N ENGLISH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"Rhenius St, Shanthi Nagar, Richmond Town, Bengaluru, Karnataka 560025, India",,,
Bishop Cotton Boys School,1865,Boarding Schools,6000,LKG - Class 12,ICSE,tel:+918035470244,205000 / Annual,"15, Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,Transport
Bishop Cotton Boys School,1865,Boarding Schools,6000,LKG - Class 12,ICSE,tel:+918035470244,205000 / Annual,"15, Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,Transport
ST MARYS PUBLIC SCHOOL,1983,Day Schools,N/A,LKG - Class 10,ICSE,tel:+918035470244,100000 / Annual,"13, Queens Rd, Govinda Chetty Colony, Swamy Shivanandapuram, Shivaji Nagar, Bengaluru, Karnataka 560052, India",,,Transport
HOLY VISION SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,13200 / Annual,"Anugraha Layout, Sathya Layout, B Narayanapura, Mahadevapura, Bengaluru, Karnataka 560016, India",,,
Time Kids,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,20000,"Road, near TVS Showroom, Maratha Colony, Dharwad, Karnataka 580008",,Yoga,
Sri Kumarans English School,1985,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,32000 / Annual,"9th cross, Bhavani St, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,Transport
Vyasa International School,2008,Day Schools,850,Nursery - Class 12,CBSE,tel:+918035470244,85000 / Annual,"No.101/2, BEL North Gate, Doddabommasandra, Vidyaranyapura, Post, Bengaluru, Karnataka 560097, India",,,Transport
Shri L.N Vidya Mandir,Day Schools,N/A,Nursery - Class 10,"State Board, CBSE",Co-Education,tel:+918035470244,20000 / Annual,"#, L.K.R Nagar, 34, 1st Cross Lakeshore Gdns, Devinagar, Bengaluru, Karnataka 560094, India",,,
