Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
Planet Kids,2005,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"Near, 7/10/7, above Canara Bank, DLF Newtown, Akshayanagar, Bengaluru, Karnataka 560068","Mr. Amar Kapasi Business Administration / B. Com, Diploma in Business Administration, PG Diploma in Marketing Management",Yoga,
Smart Kidz,2014,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"27,6th Cross Akshayanagar East, Yellenahalli, near Shakthi Ganesha Temple, Bengaluru, Karnataka 560068",A.S. Ganesh Managing Director / N/A,Yoga,
Mount Litera Zee School,Day Schools,N/A,Nursery - Class 12,CBSE,Co-Education,tel:+918035470244,68500 / Annual,"Kudlu, 58/4, Haralur Main Rd, HSR Extension, VGP Layout, Bengaluru, Karnataka 560068, India",,,Transport
Macaulay English School,Day Schools,N/A,Nursery - Class 10,"State Board, ICSE",Co-Education,tel:+918035470244,10200 / Annual,"44,45, Kudlu Main Rd, Kudlu Gate, Krishna Reddy Industrial Area, Hosapalaya, Muneshwara Nagar, Bengaluru, Karnataka 560068, India",,,
MOUNT MARY SCHOOL,Day Schools,360,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:+918035470244,35000 / Annual,"Mary Mount Primary School, #39, 58/9, 4th Cross, Kudlu-Harlur Road Bangalore- 560068 4th Cross, Kudlu Main Rd, Kudlu, VGP Layout, Bengaluru, Karnataka 560068, India",,,Transport
The Salonee Public School,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",Co-Education,tel:+918035470244,12000 / Annual,"#1696 1st & 2nd cross, V.P. Nagar, Salonee School, 26, 2nd Cross St, Vishwapriya Nagar, Begur, Bengaluru, Karnataka 560068, India",,,Transport
Tadmore Academy,2001,Day Schools,225,Nursery - Class 10,ICSE,tel:+918035470244,46750 / Annual,"Nirman layout, opp koppa village jigani, Hobli Road, Bengaluru, Karnataka 105, India",,,Transport
NEW BHARATH INTERNATIONAL SCHOOL,Day Schools,N/A,-,Other Boards,Co-Education,tel:+918035470244,16000 / Annual,"44,45, Kudlu Main Rd, Kudlu Gate, Krishna Reddy Industrial Area, Hosapalaya, Muneshwara Nagar, Bengaluru, Karnataka 560068, India",,,
Euro Kids,2001,Play Schools,100,Pre School - PRE,Other Boards,tel:+919513238818,45000,"69, 2nd Main, 3rd Cross, Opposite Bannerghatta Road, SOS Post, Nobel Residency, Bengaluru, Karnataka 560076",,Yoga,"Transport, Smart Classrooms"
THE AMAATRA ACADEMY,2012,Boarding Schools,750,Class 1 - Class 12,CBSE,tel:+918035470244,140000 / Annual,"OFF SARJAPUR ROAD SURVEY #45/3, KASAVANAHALLI MAIN ROAD HARALUR, Bengaluru, Karnataka",,,Transport
NARAYANA OLYMPIAD SCHOOL,2014,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,70000 / Annual,"Guru Murthy Swamy Krupa, Building, 105, 6, Haralur Main Rd, HSR Extension, Lakedew Residency, HSR Layout, Bengaluru, Karnataka 560102, India",,,Transport
Little Elly Preschool,2004,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"129, Arekere MICO Layout 2nd stage, Lakshmi Layout, Araka Mico Layout, Arekere, Bengaluru, Karnataka 560076",Mr. Vittal Bhandary Principal / N/A,Yoga,
ST MARYS HIGH SCHOOL,1994,Day Schools,1200,Nursery - Class 10,State Board,tel:+918035470244,40000 / Annual,"St. Mary's High School, Hosur Rd, near Sai Baba Temple, Garebhavipalya, Garvebhavi Palya, Bengaluru, Karnataka 560068, India",,,Transport
Jaihind International,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"Begur Rd, Maruthi Layout, Hongasandra, Bengaluru, Karnataka 560068, India",,,Transport
VIBGYOR HIGH SCHOOL,2004,Day Schools,N/A,Pre-Nursery - Class 12,ICSE,tel:+918035470244,170500 / Annual,"24th Main Rd, near Hamilton Bailey Hospital, ITI Layout, Sector 2, HSR Layout, Bengaluru, Karnataka 560102, India",,,Transport
Chili Pili Learning Spaces/Chili Pili Makkala Koota,,N/A,-,,Co-Education,tel:+918035470244,,"2678,31st Main,13th Cross,H.S.R Layout,Sector-1.",,,
DIANA CONVENT SCHOOL,2001,Day Schools,400,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"VJWV+R6M, Mangammanapalya Main Rd, Munireddy layout, Hosapalaya, Muneshwara Nagar, Bengaluru, Karnataka 560068, India",,,Transport
The Amaatra Academy,2012,Boarding Schools,,1 - 12,CBSE,tel:+918035470244,,"Off Sarjapur Road, Survey #45, 3, Hosa Rd, Haralur, Karnataka 560102",,,"Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Vibgyor High School,2004,Public Schools,1400,1 - 12,CBSE,tel:+919513238818,125000,"107/1, Royal Placid, Harlur Main Rd, HSR Extension, Bengaluru, Karnataka 560102",Rustom Kerawalla Founder Chairman VIBGYOR Group of Schools / N/A,"Basketball, Carroms, Chess, Cricket, Football, Gymnastics, Handball, Kabaddi, Kho-Kho, Lawn Tennis, Skating, Swimming, Table-tennis, Tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Orchids International School,2010,International Schools,500,Pre School - 8,CBSE,tel:+919513238818,,"Survey No 15, Haralur village, Varthur Hobli Bangalore East, Taluk, Eastwood Twp, Bengaluru, Karnataka 560103, India",,"Badminton, Basketball, Carroms, Chess, Cricket, Football","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Mount Litera Zee School,2009,Other Collections,N/A,Pre School - 12,CBSE,tel:+918035470244,,"Kudlu, 58/4, Haralur Main Rd, HSR Extension, Bengaluru, Karnataka 560068",,,Transport
Ken Montessori School and Day care,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"100,1st Main, 5th Cross Road Reliaable Tranquil,, Off Haralur Road,HSR extension, Bengaluru, Karnataka 560102",,Yoga,
Sesame Street Preschool,1969,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"17B, Sarjapur Main Rd, 1st Stage, Haralur, Karnataka 560102",,Yoga,
ST. ANNES ENGLISH SCHOOL,1997,Day Schools,1050,Nursery - Class 12,"ICSE, State Board",tel:+918035470244,60000 / Annual,"St Ann's School Rd, Akshaya Gardens, Akshayanagar, Bengaluru, Karnataka 560076, India",,,Transport
Vibgyor High School,2004,Day Schools,N/A,Nursery - Class 10,"ICSE, CBSE",tel:+918035470244,110000 / Annual,"Survey No. 137, Kammanahalli Village, Off. Begur Road Begur Hobli, Bengaluru South Taluk, Phase 2, Tejaswini Nagar, Bengaluru, Chandrasekarapura, Karnataka 560076, India",,,Transport
Goldenbee Global School - Bannerghatta,,N/A,-,,Co-Education,tel:+918035470244,,"Survey No. 137,Phase 2, Tejaswini Nagar, Doddakammanahalli Road
Landmark: Off Nobel Residency Road
Bengaluru South Taluk, Karnataka, Bengaluru – 560 076.",,,
Goldenbee Global School - Bannerghatta,,N/A,-,,Co-Education,tel:+918035470244,,"Survey No. 137,Phase 2, Tejaswini Nagar, Doddakammanahalli Road
Landmark: Off Nobel Residency Road
Bengaluru South Taluk, Karnataka, Bengaluru – 560 076.",,,
Kidzee,2003,Play Schools,120,Pre School - PRE,Other Boards,tel:+919513238818,60000,"Ground Floor, 262, Devarachikkanahalli Main Rd, Maruthi Layout, Royal Shelters, Stage 4, Bommanahalli, Bengaluru, Karnataka 560076",Dr. Subhash Chandra Chairman / N/A,Yoga,
Sri Sairam Vidya Mandira,Day Schools,N/A,Pre-Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"36, Somasundarapalya Main Rd, ITI Layout, Sector 2, HSR Layout, Bengaluru, Karnataka 560102, India",,,Transport
ST MARYS CRESENT SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,40000 / Annual,"1576, Royal Meridian Layout, Begur, Bengaluru, Karnataka 560068, India",,,Transport
Bees School,Day Schools,200,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"366-367, 7th Cross Rd, Devarachikkana Halli, Bengaluru, Karnataka 560076, India",,,
NARAYANA E TECHNO SCHOOL,2014,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,81500 / Annual,"Site No. 8 & 9, Hosur Rd, near RNS Motors, Microlayout, Garvebhavi Palya, Bengaluru, Karnataka 560068, India",,,Transport
Royale Concorde International School,2015,Day Schools,373,Pre-Nursery - Class 12,CBSE,tel:+918035470244,60000 / Annual,"16, 90/1, Begur Rd, opp. of ROYALE CONCORDE SCHOOL, Maruthi Layout, Hongasandra, Bengaluru, Karnataka 560068, India",,,Transport
ADARSHA EDUCATION SOCIETY,1990,Day Schools,N/A,KG - Class 10,State Board,tel:+918035470244,12000 / Annual,"Begur Rd, Maruthi Layout, Hongasandra, Bengaluru, Karnataka 560068, India",,,
St. Francis ICSE School,2003,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,140000 / Annual,"VJQF+HXG, 1st cross Rd, Maruthi Layout, Hongasandra, Bengaluru, Karnataka 560076, India",,,
BALWIN PUBLIC SCHOOL,2011,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,27000 / Annual,"81, 1, Begur Rd, Maruthi Layout, Hongasandra, Bengaluru, Karnataka 560068, India",,,Transport
SUNSHINE ENGLISH SCHOOL,1998,Day Schools,N/A,-,Other Boards,tel:+918035470244,12000 / Annual,"ITI Layout, Hosapalya, Mangammanapalya, opp. Masjid-e-Noor, Bandepalya, Bommanahalli, Bengaluru, Karnataka 560068, India",,,
Jaihind International School,2004,Public Schools,N/A,LKG - 10,CBSE,tel:+919513238818,60000,"Begur Main Rd, Maruthi Layout, Hongasandra, Bengaluru, Karnataka 560068","Mrs. Saroja Raghavan Principal / M.A, M.Ed, M.Phil","Basketball, Carroms, Chess, Cricket, Kabaddi, Kho-Kho, Swimming, Table-tennis, Tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Hello Kids,2005,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"St Francis School, No-225,1st Cross,16th Main, Begur Main Rd, Opposite to, Mico Layout, Hongasandra, Bengaluru, Karnataka 560068",,Yoga,Smart Classrooms
Jaihind International,2012,Day Schools,492,Pre-Nursery - Class 12,CBSE,tel:+918035470244,55000 / Annual,"Begur Rd, Maruthi Layout, Hongasandra, Bengaluru, Karnataka 560068, India",,,Transport
V.E.S High School,Day Schools,N/A,Pre-Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"VJWM+GW5, 7th Main 6th Cross, Microlayout, Garvebhavi Palya, Bengaluru, Karnataka 560068, India",,,Transport
SHREE SAI PUBLIC SCHOOL,2008,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"4th Main, ITTINA Apartment Road, Begur Rd, behind Kavya Nursing home, Hongasandra, Bengaluru, Karnataka 560068, India",,,Transport
Oxford Public School,Day Schools,N/A,Pre-Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"VJWH+9C7, 6, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068, India",,,
GNANA BHARATHI ACADEMY,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:+918035470244,20000 / Annual,"7, 7th Main 6th Cross, Hongasandra, Bengaluru, Karnataka 560068, India",,,
Maple Bear Canadian,2011,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,54000,"D K Ravi Road, Doddakammanahalli, #71, Bannerghatta Main Rd, Central Excise Layout, Bengaluru, Karnataka 560076",Mr. Alok Modi Chairman / N/A,Yoga,Transport
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,45000,"10, Doddakammanahalli Main Rd, Central Excise Layout, Phase 2, Tejaswini Nagar, Bengaluru, Karnataka 560076",Dr. Subhash Chandra Chairman / N/A,Yoga,
I Play I Learn,2010,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"o. 68, Prerana Central Excise Layout, Doddakammanahalli Gottigere, Post -opp Bannerghatta Road, Bengaluru, Karnataka",,Yoga,Smart Classrooms
JET(Jaysree Education Trust),Day Schools,N/A,Nursery - Class 10,"CBSE, ICSE",Co-Education,tel:+918035470244,15000 / Annual,"Anekal, #16, 21, Church Rd, Tranquil City, Bommasandra Village, Bengaluru, Chandrapura -Chatrakane, Karnataka 562106, India",,,Transport
Ambitus World School,2022,International Schools,N/A,Pre School - 7,"CBSE, IGCSE, Cambridge IGCSE",tel:+919513238818,,"Sy. No: 72, 41/1 near Electronic City Bendiganahalli, Chandapura, Bengaluru, Karnataka 562107, India",,,Transport
Green Dot Montessori School,2011,Play Schools,100,Pre School - PRE,Other Boards,tel:+919513238818,45000,"No. 956/41 & 49, 1st Cross, Gowramma Layout, Hosur Rd, Teachers Colony, Chandapura, Bengaluru, Karnataka 560099","Mr. Srinivasa Founder Chairperson / B.E, M.B.A",Yoga,Smart Classrooms
Sorsfort International School,2000,Day Schools,1000,Pre-Nursery - Class 12,"ICSE, ICSE",tel:+918035470244,50000 / Annual,"Chandapura Domasanrda Road, Chandapura - Anekal Rd, Heelalige, Bengaluru, Bommasandra, Karnataka 560099, India",,,
St. Philomena School,1989,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,20000 / Annual,"1C, Thimma Reddy Layout, Royal Shelters, Stage 4, Bommanahalli, Bengaluru, Karnataka 560076, India",,,
BANGALORE PUBLIC SCHOOL,2008,Day Schools,N/A,Pre-Nursery - Class 10,State Board,tel:+918035470244,50000 / Annual,"560083 Bannerghatta Main Road off Basavanapura main road Doddakammanahalli, Next to, NICE Ring Rd, Phase 2, Tejaswini Nagar, Bengaluru, Doddakammanahalli, Karnataka 560083, India",,,
TILAK SCHOOL,2000,Day Schools,N/A,Pre-Nursery - Class 10,State Board,tel:+918035470244,40000 / Annual,"WJ3P+Q7C Tilak School, Tilak Nagar, Popular Colony, Mangammanapalya, Bengaluru, Karnataka 560068, India",,,
UDAYA PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,21696 / Annual,"Bengaluru, Popular Colony, Mangammanapalya, Bengaluru, Karnataka 560068, India",,,Transport
Jnana bindu vidyala,2004,Public Schools,N/A,LKG - 10,State Board,tel:+919513238818,25000,"Unnamed Road, Hommadevanahalli, Bengaluru, Karnataka 560083",,"Carroms, Chess, Cricket, Kabaddi, Kho-Kho, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Gnana Bindu Vidhyalaya,2004,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,33000 / Annual,"Kempegowda Road, Bannerghatta Main Rd, Hommadevanahalli, Bengaluru, Doddakammanahalli, Karnataka 560083, India",,,Transport
Sri Vagdevi Educational School,2011,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"Dinne palya, superident dinne, c k, RHQX+XJH, C K Palya Rd, Hommadevanahalli, Bengaluru, Karnataka 560083, India",,,Transport
Poddar Jumbo Kids,1927,Play Schools,800,Pre School - PRE,Other Boards,tel:+919513238818,50000,"No. 3/2, Hommadevanhalli, Begur Hobli, Basavanapura, Off Bannerghatta Road,, Behind T. John College, Chikkakammana halli, Bengaluru, Karnataka 560083",,Yoga,
Sri Chaitanya Techno School,2013,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,67000 / Annual,"Plot No: 55/21 9th Main, 27th Cross, HSR Layout 2nd Sector Opposite Nagarjuna Green Ridge Apartments, Garden Layout, Sector 2, HSR Layout, Bengaluru, Karnataka 560102, India",,,Transport
Lorven public school,2001,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,45000 / Annual,"Venkateshappa Layout, Teachers Colony, Chandapura, Bengaluru, Chandrapura -Chatrakane, Karnataka 562107, India",,,Transport
JOHNSON HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,"State Board, CBSE",Co-Education,tel:+918035470244,22000 / Annual,"Johnson School Rd, Popular Colony, Mangammanapalya, Bengaluru, Karnataka 560068, India",,,Transport
Harvest International School,2011,Day Schools,1344,Nursery - Class 12,"CBSE, International Baccalaureate",tel:+918035470244,155000 / Annual,"HARVEST INTERNATIONAL SCHOOL, Bengaluru, Karnataka 560099, India",,,Transport
B.R.S GLOBAL CENTER FOR EXCELLENCE,2008,Day Schools,N/A,Pre-Nursery - Class 12,CBSE,tel:+918035470244,74800 / Annual,"15, 3, Sarjapur - Marathahalli Rd, Kaikondrahalli, Bengaluru, Karnataka 560103, India",,,Transport
BGS National Public school,n/a,Public Schools,N/A,Pre School - 12,CBSE,tel:+919513238818,,"Ramalingeshwara Cave Temple, Hulimavu, Bannerghatta Road Bangalore – 560 076, Karnataka, INDIA",,,
Scribbles,2007,Play Schools,70,Pre School - PRE,Other Boards,tel:+919513238818,27500,"Bhagyalakshmi Avenue, Rukmaiah Layout, Hulimavu, Bengaluru, Karnataka 560076",,Yoga,
Keykidz,2011,Play Schools,22,Pre School - PRE,Other Boards,tel:+919513238818,44000,"157-158, 1st Cross, Pai Layout, Hulimavu, Bengaluru, Karnataka 560076",,Yoga,
ANIKETHAN PUBLIC SCHOOL,2009,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,28000 / Annual,"2, Begur Rd, Vivekananda Nagar, Bommanahalli, Bengaluru, Karnataka 560068, India",,,Transport
SHUBODHINI SCHOOL,Day Schools,1000,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"WJ2R+92F, ITI Layout, Sector 7, HSR Layout, Bengaluru, Karnataka 560068, India",,,Transport
Euro School - HSR,1999,Day Schools,2300,Nursery - Class 12,ICSE,tel:+918035470244,90000 / Annual,"19th Main, Garden Club, C.A. 13, 25th Cross Rd, HSR Extension, Sector 2, HSR Layout, Bengaluru, Karnataka 560102, India",,,Transport
S V R Public School,2002,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,75000 / Annual,"28/4, Samasandrapalya, Sector 2, HSR Layout, Bengaluru, Karnataka 560102, India",,,Transport
NARAYANA E TECHNO SCHOOL,2017,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,tel:+918035470244,47000 / Annual,"#19/2 Lake Road behind, Meenakshi mall, Muthuraya Swamy Layout, Muthurayya Swamy Layout, Hulimavu, Bengaluru, Karnataka 560076, India",,,Transport
Orchids The International School,Day Schools,N/A,Nursery - Class 8,CBSE,Co-Education,tel:+918035470244,90000 / Annual,"Sy. No.93/2 situated at Hommadevanahalli Village Begur Hobli, Bengaluru South, Taluk, Bengaluru, Karnataka 560083, India",,,Transport
Podar International School,1927,Day Schools,1200,Nursery - Class 10,ICSE,tel:+918035470244,59400 / Annual,"No. 3/2, Hommadevanhalli, Begur Hobli, Basavanapura, Off Bannerghatta Road,, RHWV+JV6, Behind T. John College, Chikkakammana halli, Hommadevanahalli Rd, Basavanapura, Bengaluru, Doddakammanahalli, Karnataka 560083, India",,,Transport
Lords English School,2005,Day Schools,580,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"Cave Temple Rd, Muthurayya Swamy Layout, Hulimavu, Bengaluru, Karnataka 560076, India",,,Transport
BGS National Public School,2006,Day Schools,3695,Nursery - Class 12,CBSE,tel:+918035470244,130000 / Annual,"Ramalingeshwara Cave Temple, VHHX+4P8, Bannerghatta Road,Hulimavu, Pai Layout, Hulimavu, Bengaluru, Karnataka 560076, India",,,Transport
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"HIG 71, 5th A cross Suryanagar Double Road, Chandapura - Anekal Rd, Suryanagar Phase I, Suryanagar, Bengaluru, Karnataka 560099",Dr. Subhash Chandra Chairman / N/A,Yoga,
SRI SAI PUBLIC SCHOOL,2001,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,tel:+918035470244,25000 / Annual,"4th Main, ITTINA Apartment Road, Begur Rd, behind Kavya Nursing home, Hongasandra, Bengaluru, Karnataka 560068, India",,,Transport
Nightangles English School,1998,Day Schools,N/A,Pre-Nursery - Class 12,ICSE,tel:+918035470244,30000 / Annual,"1st Block, 3rd Cross Rd, 1st Block, Kodichikknahalli, DUO Layout, BDA Layout BTM 4th Stage, Bengaluru, Karnataka 560076, India",,,Transport
Nightingale school,1991,Day Schools,N/A,Pre-Nursery - Class 10,State Board,tel:+918035470244,47000 / Annual,"1st Block, 3rd Cross Rd, 1st Block, Kodichikknahalli, DUO Layout, BDA Layout BTM 4th Stage, Bengaluru, Karnataka 560076, India",,,Transport
Little Elly Preschool,2004,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,27000,"No. 41, Kalena Agrahara,2nd Main Landmark :, Bannerghatta Main Rd, near Meenakshi Temple, 2nd Sector, Nobo Nagar, Bengaluru, Karnataka 560076",Mr. Vittal Bhandary Principal / N/A,Yoga,
Deeksha High School,2008,Public Schools,500,LKG - 10,CBSE,tel:+919513238818,50000,"Malle Nalsandra, Sakalavara, Karnataka 560083",,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Lawn Tennis, Tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Kidzee,2003,Play Schools,50,Pre School - PRE,Other Boards,tel:+919513238818,45000,"HIG 71, 5th A cross Suryanagar Double Road, Chandapura - Anekal Rd, Suryanagar Phase I, Suryanagar, Bengaluru, Karnataka 560099",Dr. Subhash Chandra Chairman / N/A,,
Green Dot International School,Day Schools,N/A,Pre-Nursery - Class 10,ICSE,Co-Education,tel:+918035470244,80000 / Annual,"No.305, Bandapura Road, Off, Hosur Rd, Surya City, Near, Bengaluru, Madivala, Karnataka 560099, India",,,Transport
Anikethan Public School,2009,Public Schools,N/A,LKG - 12,"CBSE, State Board",tel:+919513238818,,"2, Begur Main Rd, Vivekananda Nagar, Bommanahalli, Bengaluru, Karnataka - 560068",SHRIDHAR M Chairman / N/A,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Kidzee,2003,Play Schools,100,Pre School - PRE,Other Boards,tel:+919513238818,60000,"10p, Sripadhuka, Kodichikkanahalli Main Rd, Bommanahalli, Bengaluru, Karnataka 5600676",Dr. Subhash Chandra Chairman / N/A,Yoga,
Kids Castle Preschool,2000,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,45000,"Kodichikkanahalli Main Rd, Supreme Residency Layout, BTM Layout III Stage, Bommanahalli, Bengaluru, Karnataka 560076","Mrs. Shweta Aneja Founder Director / B.Ed, B.Com, B.SC.",Yoga,
Little Smiles Pre School & Daycare,2014,Play Schools,110,Pre School - PRE,Other Boards,tel:+919513238818,45000,"29-42, 1st Main Rd, Kodichikknahalli, Lake City, Bommanahalli, Bengaluru, Karnataka 560068",,Yoga,Transport
Lorven Public school,1966,Other Collections,N/A,Pre School - 10,"ICSE, Other Boards",tel:+918035470244,,,,,
Bright Kid Montessori House,2007,International Schools,50,Pre School - PRE,Other Boards,tel:+919513238818,32000,"7th cross, 9th main road, Hongasandra, Bommanahalli.",,Yoga,Smart Classrooms
The Tree House,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,,"House No Aleem Layout,, 4, 1st Cross Rd, SBI Colony, Lake City, Bommanahalli, Bengaluru, Karnataka 560076",,Yoga,
Cambridge High School,1996,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"sir M.Vishweshwaraya main road NGR, Bhanu Nursing Home Rd, NGR Layout, Bommanahalli, Bengaluru, Karnataka 560068, India",,,Transport
Presidency English School,1987,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,25000 / Annual,"Bommanahalli Begur Road, Begur, WJ3G+VXG, Bommanahalli, Bengaluru, Karnataka 560068, India",,,
St Joseph Public School,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",Co-Education,tel:+918035470244,32000 / Annual,"8th A, Main Rd, Viratnagar, Bommanahalli, Bengaluru, Karnataka 560068, India",,,
Royal Convent High School,1991,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"Royal Convent High School, 8th main, Masjid street Begur road, Bommanahalli, Bengaluru, Karnataka 560068, India",,,Transport
REDDY JANSANGHA SCHOOL,1993,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,25000 / Annual,"WJ5F+JQX, 16th Cross Rd, NGR Layout, Nayak Layout, Roopena Agrahara, Bommanahalli, Bengaluru, Karnataka 560068, India",,,Transport
ST JOSEPH ENGLISH PRIMARY HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"WJ76+MM6, 3rd A Cross Rd, BTM 2nd Stage, Kuvempu Nagar, Stage 2, BTM Layout, Bengaluru, Karnataka 560029, India",,,
Golden Arch Montessori School,N/A,Play Schools,120,Pre School - PRE,Other Boards,tel:+919513238818,62000,"No.363, 23rd Cross, 13th Main, Sector-7, HSR Layout, Bengaluru, Karnataka 560034",,Yoga,Smart Classrooms
Podar Jumbo Kids Plus,1927,Other Collections,80,Pre School - PRE,Other Boards,tel:+919513238818,85500,"667, 9th Main Rd, Sector 7, HSR Layout, Bengaluru, Karnataka 560102",,Yoga,
BCR Public School,Day Schools,N/A,Nursery - Class 10,"State Board, CBSE",Co-Education,tel:+918035470244,36000 / Annual,"VJJP+H4F, Chikka Begur, AECS B Block, Wellington Paradise, Begur, Bengaluru, Karnataka 560068, India",,,Transport
Diana Memorial High School,2010,Day Schools,1000,Nursery - Class 10,State Board,tel:+918035470244,10000 / Annual,"553, 1st Cross Rd, Venu Gopal Reddy Layout, BTS Layout, Arekere, Bengaluru, Karnataka 560076, India",,,Transport
"MS Dhoni Global School, HSR",Public Schools,,Pre School - 12,CBSE,Co-Education,tel:+918035470244,,,,"Athletics, Badminton, Basketball, Billiards, Boxing, Cricket, Cycling, Football, Gymnastics, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Cambridge Public School,1999,Public Schools,100,LKG - 10,ICSE,tel:+919513238818,20000,"Garden Club, C.A. 13, 19th Main, 25th Cross Road, HSR Extension, Sector 2, HSR Layout, Bengaluru, Karnataka 560102",,"Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Karate, Lawn Tennis, Swimming, Tennis, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Ravindra Bharathi Global School,2012,Other Collections,N/A,Pre School - 12,CBSE,tel:+918035470244,,,,,Transport
"Narayana Olympiad School, HSR",Public Schools,,Pre School - 12,CBSE,Co-Education,tel:+918035470244,,,,"Archery, Athletics, Badminton, Basketball, Billiards, Boxing, Football, Lawn Tennis, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Floretz Academy,2005,"Play Schools, Other Collections",N/A,Pre School - 8,Other Boards,tel:+918035470244,,,,,Transport
Gnan Srishti School Of Excellence,N/A,International Schools,N/A,LKG - 10,ICSE,tel:+919513238818,35000,"19th Main, 17th Cross Road, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102",,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Swimming, Table-tennis, Tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
