Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
GJR International School,2018,International Schools,N/A,Nursery - 12,"CBSE, International Baccalaureate",tel:+918035470244,,"1, 1 & 1/2, Chinnappanahalli, near AECS Layout, Chennappa Layout, Marathahalli",,,
Valistus International School,2020,Day Schools,40,Pre-Nursery - Class 9,Cambridge IGCSE,tel:+918035470244,220000 / Annual,"Sy. No.96/2, Seegehalli, Bengaluru east Bidarahalli Hobli, Whitefield - Hoskote Rd, Chaitanya Ananya, Kanamangala post, Bengaluru, Karnataka 560067, India",,,Transport
VAGDEVI VILAS SCHOOL,2007,Day Schools,400,Nursery - Class 12,CBSE,tel:+918035470244,99800 / Annual,"Sy no.124/5 & 218, Nekkundi, Dommasandra Rd, Varthur, Chikkanekkundi, Karnataka 560087, India",,,Transport
Little Explorers Academy,Day Schools,N/A,Nursery - Class 8,CBSE,Co-Education,tel:+918035470244,55000 / Annual,"# 37/3, (143), 7th Main, ITPL Main Rd, BEML Layout 6th Stage, BEML Layout, Brookefield, Bengaluru, Karnataka 560066, India",,,Transport
FLORENCE HIGH SCHOOL,2001,Day Schools,600,Nursery - Class 10,CBSE,tel:+918035470244,27000 / Annual,"Hoodi, XPR8+W8H, Hudi, Hoodi, Bengaluru, Karnataka 560048, India",,,Transport
Chrysalis High School,2012,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,129438 / Annual,"Diagonally opposite Prestige Lakeside Habitat, No 219/3, 219/5, SH 35, Bengaluru, Karnataka 560087, India",,,Transport
Chrysalis High School,2014,Day Schools,N/A,Nursery - Class 12,CBSE,tel:+918035470244,120000 / Annual,"Sy. No 125, Kumbena Agrahara Whitefield, Chrysalis High, Kadugodi Rd, behind HP Petrol Pump, Chaitanya Ananya, Krishnarajapura, Bengaluru, Karnataka 560067, India",,,Transport
Orchids The International School,2022,Day Schools,800,Nursery - Class 7,CBSE,tel:+918035470244,90000 / Annual,"Survey No. 97/92/2,Opposite GCN Brindavan Apartment Belatur Main Road Domasandra Village Bidrahalli, Hobli, Domsandra, East, Bengaluru, Karnataka 560049, India",,,Transport
Gopalan International School,2004,Play Schools,N/A,LKG - 10,Other Boards,tel:+919513238818,Gopalan International School fees is INR 100000/-,"Behind SAP Labs, Basavanagar, Seetharampalya, Hoodi, Bengaluru, Karnataka 560048","Mrs. Madhu Narayan Principal / M.Sc. B.Ed., CIDTT","Carroms, Chess, Cricket, Football, Handball, Hockey, Kabaddi, Kho-Kho, Tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Kidz Pathshala,2010,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,55000,"232, Hoodi Village Near, ITPL Main Rd, Bengaluru, Karnataka 560048",,Yoga,"Transport, Smart Classrooms"
Kidzee,2003,Play Schools,60,Pre School - PRE,Other Boards,tel:+919513238818,45000,"31, Seetharampalya - Hoodi Rd, Basavanna Nagar, Hoodi, Bengaluru, Karnataka 560048",Dr. Subhash Chandra Chairman / N/A,Yoga,
SRI CHAITANYA TECHNO SCHOOL,2014,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,58000 / Annual,"190, ITPL Main Rd, Beside Sathya Sai Complex (paying guest), Basavanna Nagar, Hoodi, Bengaluru, Karnataka 560048, India",,,
NARAYANA OLYMPIAD SCHOOL,2015,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,64200 / Annual,"Kattamanallur, Sannatammanahalli, Bengaluru, Karnataka 560067, India",,,Transport
Maple Bear Canadian Preschool,2011,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,52000,"42, Sameeksha Sadan, 3rd Cross, Sai Baba Temple Rd, Green Garden Layout, Shirdi Sai Nagar, Munnekollal, Bengaluru, Karnataka 560037",Mr. Alok Modi Chairman / N/A,Yoga,Transport
Kidzee,2003,Play Schools,30,Pre School - PRE,Other Boards,tel:+919513238818,47000,"Seegehalli, Krishnarajapura, Bengaluru, Karnataka 560067",Dr. Subhash Chandra Chairman / N/A,Yoga,
Just4Kids Play School,1927,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"121/4,Near Nitesh Forest Hills Appartments,, Seegehalli Gate ,Kadugodi Post, Whitefield, SH 35, near Nithesh Forest Hill Apartment, Bengaluru, Karnataka 560067",,Yoga,
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"Bhattarahalli, Seegehalli Main Road,next to shastri memorial school, Krishnarajapuram, next to Indane gas depot, Bengaluru, Karnataka 560049",Dr. Subhash Chandra Chairman / N/A,Yoga,
Ekya School,2012,Day Schools,1164,Nursery - Class 10,CBSE,tel:+918035470244,135000 / Annual,"2851, ITPL Bypass Road Doddanekkundi, Extension, Dodda Nekkundi Extension, Friends Layout, Bengaluru, Karnataka 560037, India",,,Transport
"CMR National PU College, ITPL",Other Collections,N/A,11 - 12,State Board,Co-Education,tel:+918035470244,,"2851, Friends Layout ITPL Bypass Road, Doddanekkundi Extension, Bangalore- 560037",,,
Gopalan National School,2004,Day Schools,1000,KG - Class 10,ICSE,tel:+918035470244,80000 / Annual,"No 13, Brookefields Road Garudachar Palya, Doddenakundi, Ashraya Layout, Phase 2, Mahadevapura, Bengaluru, Karnataka 560048, India",,,Transport
SEA International School,2002,Public Schools,,Pre School - 12,CBSE,tel:+918035470244,,"2P57+7W6, AYYAPPANAGAR CIRCLE, Bengaluru, Karnataka","MRS. HEMAMALINI Principal / M.Sc., B.Ed.","Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Kabaddi, Kho-Kho, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Diya Academy of Learning,1995,International Schools,1300,LKG - 10,CBSE,tel:+919513238818,100000,"Survey No.70/1 & 71, Kodigehalli Main Road, Ayyappanagar, K.R Puram, Bengaluru, Karnataka 560036",,"Athletics, Carroms, Chess, Cricket, Hockey, Kabaddi, Kho-Kho, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Bright Sparks Prep School,2023,Play Schools,N/A,Pre School - UKG,Montessori,tel:+918035470244,,"Above Amma’s Pasteries, Hoodi main road , ayyapanagar , KR Puram",,,
S. M. English School,1985,Day Schools,N/A,LKG - Class 10,State Board,tel:+918035470244,50000 / Annual,"Hoodi Railway Flyover, opposite Splendid Eternity Apartments, Kodigehalli, Hoodi, Bengaluru, Karnataka 560048, India",,,Transport
Diya Academy of Learning,2005,Day Schools,728,Nursery - Class 10,CBSE,tel:+918035470244,100000 / Annual,"Survey No.70, 1 & 71, Kodigehalli Main Rd, Ayyappa Nagar, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
Lake Montfort School,1998,Day Schools,N/A,Nursery - Class 12,CBSE,tel:+918035470244,55090 / Annual,"Kurudu Sonnena Halli, Krishnarajapura Virgo Nagar-Post, Via, Virgonagar Industrial Estate, Medahalli, Bengaluru, Karnataka 560049, India",,,Transport
NARAYANA E TECHNO SCHOOL,2017,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,tel:+918035470244,83000 / Annual,"Narayana e-Techno school,,Sri Muneshwara Swamy Temple Circle,Ayyap 2P37+J6V Sy no-65, 1b, Ayyappa Nagar Main Rd, Ayyappa Nagar, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,
Vibgyor High School,2004,International Schools,N/A,LKG - 12,"ICSE, IGCSE",tel:+919513238818,,"58/ 1, Thubarahalli Whitefield Road Behind Sriram Samriddhi Apartment, Bengaluru, Karnataka 560066",Rustom Kerawalla Founder Chairman VIBGYOR Group of Schools / N/A,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Gymnastics, Hockey, Kabaddi, Kho-Kho, Skating, Swimming, Table-tennis, Tennikoit, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Genius Global School,N/A,International Schools,N/A,LKG - 10,CBSE,tel:+919513238818,24000,"3rd Cross left Rd, Tulasi Theatre Road, Marathahalli, Bengaluru, Karnataka 560037",,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Table-tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Sri Chaitanya School,2015,Other Collections,N/A,Pre School - 10,CBSE,tel:+918035470244,,,,,Transport
Vagdevi Vilas School,2004,Other Collections,N/A,Pre School - 12,CBSE,tel:+918035470244,,,,,Transport
Serra International Preschool,N/A,Play Schools,35,Pre School - PRE,Other Boards,tel:+919513238818,70000,"#73, Krishna, LRDE Housing Colony, Karthik Nagar, Doddanekundi Village, Marathahalli (Outer Ring Road), Bengaluru, Karnataka 560037","Arun Arora Co-founder, Edvance Group of Schools / N/A",Yoga,
Vivero International Preschool,Play Schools,N/A,Pre School - PRE,Other Boards,Co-Education,tel:+919513238818,,"Tower B, Ground Floor, Global Technology Park, Near RMZ Ecospace, Marathahalli Outer Ring Road, Devarabisanahalli, Bellandur, Bengaluru, Karnataka 560103","Arun Arora Chairman, Edvance Pre-Schools / N/A",Yoga,
SRI CHAITANYA TECHNO SCHOOL,2013,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,55000 / Annual,"Devasandra Main Rd, Thippiah Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,
NARAYANA E TECHNO SCHOOL,2014,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,60000 / Annual,"Narayana e-Techno school,,Sri Muneshwara Swamy Temple Circle,Ayyap 2P37+J6V Sy no-65, 1b, Ayyappa Nagar Main Rd, Ayyappa Nagar, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
Bachpan Play School,2004,Play Schools,100,Pre School - PRE,Other Boards,tel:+919513238818,45000,"321, 8th Cross, KPCL Layout, Kasavanahalli Opp. Lane to Lacasa Hotel, Off, Sarjapur Main Rd, Bengaluru, Karnataka 560035",MR. S.K GUPTA Chairman / N/A MR. KRISHAN SHARMA Vice President (VP) / N/A,Yoga,"Transport, Smart Classrooms"
Maple Bear Canadian Pre School,2011,Other Collections,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"Rd, nextto La Casa restaurant,, 5, Lakeshore Homes Rd, IAS Layout, Eastwood Twp, Kasavanahalli, Karnataka 560035",Mr. Alok Modi Chairman / N/A,Yoga,Transport
Little Millennium,2008,Play Schools,N/A,Pre School - PRE,State Board,tel:+919513238818,40000,"#297 ,8th cross, Kpc Layout, Kasavanahalli Main Road, Off Sarjapur Road, Bengaluru, Karnataka 560035",Mr. Raman Bajaj Founder / MBA,Yoga,
Sanfort Play School,1999,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"House No-12,Jubilee Layout,Behind Lacasa Restaurant Kasavanahalli,Carmlaram, Bengaluru, Karnataka 560035",Dr. S. K. Rathor Chairman & Managing Director / N/A,Yoga,
Sea International School,Day Schools,1000,Nursery - Class 10,ICSE,Co-Education,tel:+918035470244,60000 / Annual,"AYYAPPANAGAR CIRCLE, 2P57+7W6, Lourdu Nagar, Swathantra Nagar, Krishnarajapura, Bengaluru, Karnataka 560049, India",,,Transport
Sea Integrated PU College,2001,Boarding Schools,N/A,Class 11 - Class 12,Other Boards,tel:+918035470244,50000 / Annual,"S.e.a. Composite Pre University College, Lourdu Nagar Rd, Lourdu Nagar, Swathantra Nagar, Krishnarajapura, Bengaluru, Karnataka 560049, India",,,Transport
Sea Integrated PU College,2001,Boarding Schools,N/A,Class 11 - Class 12,Other Boards,tel:+918035470244,50000 / Annual,"S.e.a. Composite Pre University College, Lourdu Nagar Rd, Lourdu Nagar, Swathantra Nagar, Krishnarajapura, Bengaluru, Karnataka 560049, India",,,Transport
Bangalore International Academy Whitefield,Day Schools,N/A,Nursery - Class 12,CBSE,Co-Education,tel:+918035470244,150000 / Annual,"265/3, Samethanahalli, IOCL Road, Opp Soukya International Holistic Health Centre, Dodda Dunnasandra, Post, Whitefield, Thirumalashettyhally, Bengaluru, Koralur, Karnataka 560067, India",,,Transport
DELHI PUBLIC SCHOOL,2011,Day Schools,1724,Nursery - Class 12,CBSE,tel:+918035470244,150000 / Annual,"2Q6J+R9J, Karnataka 560067, India",,,Transport
Sri Chaitanya School,2011,Day Schools,N/A,LKG - Class 7,CBSE,tel:+918035470244,72000 / Annual,"House No : 86/1c, Near, SGR Dental College Rd, Marathahalli Village, Munnekollal, Bengaluru, Karnataka 560037, India",,,Transport
Bachpan Play School,2004,Play Schools,100,Pre School - PRE,Other Boards,tel:+919513238818,44000,"Manasarovar Apartments, 1st Main, 7th Cross 52/53, 3rd A Cross Road, Lake View Rd, near Rama Temple, Gururaja Layout, Vibhutipura Extension, Doddanekundi, Bengaluru, Karnataka 560037",MR. KRISHAN SHARMA Vice President (VP) / N/A MR. S.K GUPTA Chairman / N/A,Yoga,"Transport, Smart Classrooms"
Vibgyor Roots and Rise,2004,Public Schools,N/A,LKG - 7,"CBSE, IGCSE",tel:+919513238818,127000,"Survey No.30, Doddanekkundi Village Mahadevapura Post, East, Taluk, KR Puram, Uttarahalli Hobli, Bengaluru, Karnataka 560037",Rustom Kerawalla Founder Chairman VIBGYOR Group of Schools / N/A,"Basketball, Carroms, Chess, Cricket, Kabaddi, Kho-Kho, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Ekya School,2010,International Schools,N/A,LKG - 12,CBSE,tel:+919513238818,130000,"2851, ITPL Bypass Road, Doddanekkundi Extension, Friends Layout, Bengaluru, Karnataka 560037",Dr. Tristha Ramamurthy Founder and Managing Director / N/A,"Basketball, Billiards, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
The Tree House,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,33000,"4 Lrde Layout,, Outer Ring Rd, Doddanekkundi, Bengaluru, Karnataka 560037",,Yoga,
Hello Kids,2005,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"No. 110, Post Office Rd, Pragathi Layout, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka 560037",,Yoga,Smart Classrooms
VIBGYOR ROOTS & RISE,2004,Day Schools,300,Pre-Nursery - Class 12,CBSE,tel:+918035470244,113900 / Annual,"Survey No.30, Doddanekkundi Village Mahadevapura Post KR Puram Hobli, East, Taluk, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560048, India",,,
The Brigade School,2009,Day Schools,1100,Nursery - Class 10,"ICSE, CBSE",tel:+918035470244,125000 / Annual,"No. 9, Survey No. 35, Dyavasandra Industrial Estate, lane, Hobli, adjacent to Decathlon, Ist Phase, Kaveri Nagar, Krishnarajapura, Bengaluru, Karnataka 560048, India",,,Transport
Oxford High School,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,35000 / Annual,"Goshala Rd, Garudachar Palya, Mahadevapura, Bengaluru, Karnataka 560048, India",,,Transport
Gurukul Vidhya Samasthe,Day Schools,N/A,Pre-Nursery - Class 10,State Board,Co-Education,tel:+918035470244,40000 / Annual,"Garudachar Palya, Mahadevapura, Bengaluru, Karnataka 560048, India",,,
Sri Ramakrishna English School,2002,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"XMRX+43V, Garudachar Palya, Mahadevapura, Bengaluru, Karnataka 560048, India",,,Transport
Geetanjali Olympiad School,2012,Public Schools,770,LKG - 10,CBSE,tel:+919513238818,65000,"Sy.no-77/7,Panathur Village Road, behind Cessna Business Park, Kadubeesanahalli, Bengaluru, Karnataka 560103",P. Sreenivas Chairman / N/A,"Athletics, Carroms, Chess, Cricket, Kabaddi, Kho-Kho, Table-tennis, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Vibgyor High School,2004,Public Schools,N/A,LKG - 7,CBSE,tel:+919513238818,57500,"Survey. No. 84/3, Panathur Main Road Next Vaswani Reserve Apartment Panathur Post, East, Taluk, Bengaluru, Karnataka 560103",Rustom Kerawalla Founder Chairman VIBGYOR Group of Schools / N/A,"Basketball, Carroms, Chess, Cricket, Football, Gymnastics, Handball, Hockey, Kabaddi, Kho-Kho, Skating, Swimming, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Bachpan Play School,2004,Play Schools,60,Pre School - PRE,Other Boards,tel:+919513238818,48000,"Kaverappa Layout, Next to Vidya Vikas School, Bengaluru, Karnataka 560103",MR. S.K GUPTA Chairman Chairman / N/A R. KRISHAN SHARMA Vice President (VP) Vice President (VP) / N/A,Yoga,"Transport, Smart Classrooms"
Little Millennium,2008,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,36000,"No-66, Byrappa Nilaya,Near Kempamma Devi Temple,Bhoganahalli Panathur(P, Hobli, Varthur, Karnataka 560103",Mr. Raman Bajaj Principal / MBA,Yoga,
Time Kids,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,38000,"#1013, Mayfair Anthem, Boganahalli Road, Panathur Post, Bengaluru, Karnataka 560103",,Yoga,
Little Elly Preschool,2004,Play Schools,60,Pre School - PRE,Other Boards,tel:+919513238818,45000,"#127 Nisarga, 2nd Main Road, Kadubeesanahalli, Panathur Post., Bengaluru, Karnataka 560103",Mr. Vittal Bhandary Principal / N/A,Yoga,
Orchids International School,2013,International Schools,600,Pre School - 10,CBSE,tel:+919513238818,,"Survey No. 86/5 and 87/1, Panathur Main Rd, next to Mahindra First Choice Showroom, Munnireddy Layout, Bengaluru, Karnataka 560103, India",,"Badminton, Carroms, Chess, Cricket, Football","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Ekya Nava,2023,Other Collections,,Pre School - 10,IGCSE,tel:+918035470244,,"Sy No 44/2, K. N. 2128, Hobli, opposite Sekhar Bellevue, Panathur, Varthur",,"Basketball, Chess, Football, Table-tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
HAL GNANAJYOTI SCHOOL,Day Schools,N/A,Nursery - Class 10,ICSE,Co-Education,tel:+918035470244,120000 / Annual,"GBJ 195, New Township, 3rd Main Rd, 7th Cross Rd, Jawahar Nagar, HAL, Bengaluru, Karnataka 560037, India",,,Transport
Orchids The International School,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,55000 / Annual,"Survey No. 86/5 and 87/1, Panathur Main Rd, next to Mahindra First Choice Showroom, Munnireddy Layout, Panathur, Bengaluru, Karnataka 560103, India",,,Transport
Time Kids,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"#52, Vishwanatha Layout, Segehalli, K.R. Puram, Bengaluru ( Bangalore ), Bengaluru, Karnataka 560036",,Yoga,
VIBGYOR ROOTS & RISE,2004,Day Schools,300,Pre-Nursery - Class 12,CBSE,tel:+918035470244,113900 / Annual,"No. 84/3, Silver Woods Main Road Next Apartment, Vaswani Reserve, New Kaverappa Layout, Kadubeesanahalli, Panathur, Bengaluru, Karnataka 560103, India",,,
M.V.J. International School,2010,Day Schools,350,Nursery - Class 10,CBSE,tel:+918035470244,95000 / Annual,"Chowdeshwari Temple St, Marathahalli Village, Marathahalli, Bengaluru, Karnataka 560037, India",,,Transport
GENIUS GLOBAL SCHOOL,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,38000 / Annual,"3rd Cross, left Rd, Tulsi Theater Rd, Marathahalli Village, Marathahalli, Bengaluru, Karnataka 560037, India",,,Transport
Ravindra Bharathi Global School,2012,Day Schools,472,Nursery - Class 10,CBSE,tel:+918035470244,73800 / Annual,"7th Cross, 92/1, Tulsi Theater Rd, Marathahalli Village, Marathahalli, Bengaluru, Karnataka 560037, India",,,Transport
Kaveri Gnana Mithra School,2003,Day Schools,750,Nursery - Class 10,State Board,tel:+918035470244,24000 / Annual,"9th Main Rd, Kaveri Layout, Marathahalli Village, Marathahalli, Bengaluru, Karnataka 560037, India",,,Transport
SHASTRI MEMORIAL ENGLISH SCHOOL,1988,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,24000 / Annual,"Seegehalli, 13, 3, Basavanapura Rd, Basavanapura, Krishnarajapura, Bengaluru, Karnataka 560049, India",,,Transport
Kids Global School,1999,Day Schools,N/A,Nursery - Class 10,"State Board, ICSE",tel:+918035470244,30000 / Annual,"473, Chowdeshwari Temple Rd, HAL Central Township, C T Street, Marathahalli, Bengaluru, Karnataka 560037, India",,,Transport
Sri Vidhya School,Day Schools,N/A,Nursery - Class 7,State Board,Co-Education,tel:+918035470244,12000 / Annual,"XMVV+8H4, Lakshmi Sagar Layout, Maheswari Nagar, RHB Colony, Mahadevapura, Bengaluru, Karnataka 560048, India",,,
Vidya Vikas School,2004,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"Vidya Vikas School Rd, Kaverappa Layout, Kadubeesanahalli, Bengaluru, Karnataka 560103, India",,,Transport
Geetanjali Olympiad School,2012,Day Schools,770,Nursery - Class 10,CBSE,tel:+918035470244,60000 / Annual,"WMPX+FR3, Kaverappa Layout, Kadubeesanahalli, Bengaluru, Karnataka 560103, India",,,Transport
Giridhanva School,2010,Day Schools,498,Nursery - Class 10,CBSE,tel:+918035470244,67000 / Annual,"Lakshmipura Layout, Manjunatha Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
NAVADEEP ENGLISH HIGH SCHOOL,Day Schools,150,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,40000 / Annual,"Navadeep English High School, 1st Cross Rd, Manjunatha Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
NAV DEEP HIGHER PRIMARY SCHOOL,1988,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,28000 / Annual,"Navadeep English High School, 1st Cross Rd, Manjunatha Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
Navdeep English High School,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:+918035470244,40000 / Annual,"Navadeep English High School, 1st Cross Rd, Manjunatha Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
ALPINE PUBLIC SCHOOL,2010,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,80000 / Annual,"19/1, 1st Cross, Bikasipura, Behind Metro (South), Off Kanakapura Main Road, Konanakunte, Mango Garden Layout, Bikasipura, Bengaluru, Karnataka 560062, India",,,Transport
Cambridge School,1964,Day Schools,1600,Nursery - Class 10,ICSE,tel:+918035470244,66000 / Annual,"Cambridge School Cambridge Primary & High School, Basavanapura Main Rd, Chikkabasavanapura, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
Blossom International School,2018,Day Schools,250,Pre-Nursery - Class 10,"State Board, CBSE, International Baccalaureate",tel:+918035470244,45000 / Annual,"Virgo Nagar Post, No. 36, 1st Main Rd, White City Layout, Seegehalli, Krishnarajapura, Bengaluru, Karnataka 560049, India",,,Transport
Little Millennium,2008,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"#14, 2nd Cross, 4th Main, Behind Dominoâ€™s, Bhattarahalli, Vinayaka Layout,, Krishnarajapura, Bengaluru, Karnataka 560049",Mr. Raman Bajaj Founder / MBA,Yoga,Transport
YM Public School,Public Schools,,Pre School - 12,CBSE,Co-Education,tel:+918035470244,,,,"Athletics, Badminton, Basketball, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Vera International Preschool & Childcare,2022,Play Schools,100,Pre School - PRE,"International Baccalaureate, Montessori",tel:+918035470244,,"Sy.No.17/1, Outer Ring road, Opp. to Prestige Cessna Park, Marathahalli-Bellandur Outer Ring Road, Kadubeesanahalli, Varthur Hobli, Bangalore, Bengaluru, Karnataka",,,Transport
Your Kids R Our Kids,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,125000,"Prestige Tech Park Rd, Kadubeesanahalli, Bengaluru, Karnataka 560103",,Yoga,Smart Classrooms
Gopalan National School,2004,International Schools,1000,LKG - 10,ICSE,tel:+919513238818,82000,"No 13, Brookefields Road Garudachar Palya, Doddenakundi, Phase 2, Mahadevapura, Bengaluru, Karnataka 560048",,"Basketball, Carroms, Chess, Cricket, Football, Handball, Kabaddi, Kho-Kho, Table-tennis, Tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Geethanjali Vidyalaya,N/A,Public Schools,N/A,1 - 10,CBSE,tel:+919513238818,60000,"Kondappa Layout, Mahadevapura, Bengaluru, Karnataka 560093",,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Swimming, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Little Millennium,2008,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,47000,"182, AECS Layout - A Block, AECS Layout, Mahadevapura, Bengaluru, Karnataka 560037",Mr. Raman Bajaj Founder / MBA,Yoga,
Maple Bear Canadian Pre School,2011,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,45000,"No. 37, 1st Main, 5th Cross Road, PWD Road, Sapthagiri Layout, B Narayanapura, Mahadevapura, Bengaluru, Karnataka 560016",Mr. Alok Modi Chairman Chairman / N/A,Yoga,
Kids Castle Preschool,2000,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"13/316, PWD Main Road, Akash Nagar, B. Narayanpura,, Opposite lane from Apollo Pharmacy, Mahadevapura,, Bengaluru, Karnataka 560016, India","Mrs. Shweta Aneja Founder Director / B.Ed, B.Com, B.SC.",Yoga,Transport
Vivero International Preschool,Play Schools,N/A,Pre School - PRE,Other Boards,Co-Education,tel:+919513238818,,"Ground Floor, HVP Aster, opposite Brigade metropolis, Mahadevapura, Bengaluru, Karnataka 560048","Arun Arora Chairman, Edvance Pre-Schools / N/A",Yoga,
Little Wonders Preschool,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,22000,"591, 1st Main Road, 16th, D Cross Rd, Pai Layout, Mahadevapura, Bengaluru, Karnataka 560016",,Yoga,
Hello kids Rainbow Preschool,2008,Play Schools,N/A,Nursery - Nursery,"CBSE, ICSE",tel:+919513238818,,"Hello kids Rainbow Preschool Mahadevpura, Hanumappa Layoutr, opp. Rajashree Residency Apprtment, Laxmi Sagar Layout, Mahadevapura, Bengaluru, Karnataka, 560048",,,Transport
Little Elly Preschool,2004,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"No 84, R.H.B Colony, 1st Main, Mahadevapura Post, Bengaluru, Karnataka 560048",Mr. Vittal Bhandary Founder / N/A,Yoga,
Bright Minds Preschool,2010,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"24-Satya Colony, Near Holy Vision School B.Narayanapura, Mahadevapura Post Karnataka Sathya Layout, B Narayanapura, Mahadevapura, Bengaluru, Karnataka 560016",,Yoga,Smart Classrooms
EVER GRACE PUBLIC SCHOOL,1998,Day Schools,700,Nursery - Class 10,State Board,tel:+918035470244,22000 / Annual,"2nd Main Rd, Udaya Nagar, Mahadevapura, Bengaluru, Karnataka 560016, India",,,Transport
MTB JNANA JYOTHI VIDYANIKETHAN,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,58000 / Annual,"No 36, 2nd floor, 9th Cross Street, Maheshwaramma Temple Rd, Lakshami Sagar Layout, Maheswari Nagar, Mahadevapura, Bengaluru, Karnataka 560048, India",,,Transport
