Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
"The Magical Years, Bellary",N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,,"183/4, Tindlu Road, Kodigehalli, Vidyaranyapura post, Bengaluru, Karnataka 560097",,Yoga,"Smart Classrooms, Library"
Poddar Jumbo Kids,1927,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,39000,"Survey No. 85 , Chikka Kodigehalli, NICE Ring Rd, Kodigehalli, Karnataka 560091",,Yoga,
NARAYANA OLYMPIAD SCHOOL,2014,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,60240 / Annual,"Koti Hosahalli, 15, 1st A Cross Rd, AMCO Colony, Kodigehalli, Bengaluru, Karnataka 560092, India",,,Transport
PODAR INTERNATIONAL SCHOOL,Day Schools,N/A,Nursery - Class 12,CBSE,Co-Education,tel:+918035470244,53400 / Annual,"Survey No. 85, Off Magadi Road, Hobli, Chikkakodigehalli, Yeshwanthpur, Bengaluru, Kodigehalli, Karnataka 560091, India",,,
Winmore Academy Jakkur,2019,Public Schools,N/A,Pre School - 10,CBSE,tel:+919513238818,79500,"Survey No. 37/1, Nehru Nagar Shivannahalli, Bengaluru, Karnataka 560064",Radha Baruah Prinicipal / N/A,"Basketball, Chess, Cricket, Football, Karate, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Sri Rama Vidyalaya,1986,Other Collections,N/A,Pre School - 10,CBSE,tel:+918035470244,,,,,Transport
Little Elly Preschool,2004,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,45000,"No. 2/1, 5th Cross, 4th Cross Navya Nagar Rd, Jakkur, Bengaluru, Karnataka 560064",Mr. Vittal Bhandary Founder / N/A,Yoga,
Hegemony Global School,2019,Day Schools,110,Pre-Nursery - Class 8,CBSE,tel:+918035470244,90000 / Annual,"12/3, K. Narayanapura to Nagenahalli Main Road, TO, Nagareshwara Nagenahalli Main Rd, Narayanapura, Bengaluru, Kothnur Narayanapura, Karnataka 560077, India",,,Transport
RASHTROTHANA VIDYA KENDRA,2006,Day Schools,1703,Class 1 - Class 10,CBSE,tel:+918035470244,90000 / Annual,"Near, N Pura Gate, 115, Thanisandra Main Rd, Nagavara, Bengaluru, Karnataka 560077, India",,,
Kidzee,2003,Play Schools,50,Pre School - PRE,Other Boards,tel:+919513238818,46000,"No 477, 8th Cross Road, 1st Main, M.C.E.C.H.S., Layout, Dr.Shivaram Karanth Nagar, RK Hegde Nagar, Bengaluru, Karnataka 560077",Dr. Subhash Chandra Chairman / N/A,Yoga,Smart Classrooms
Little Millennium,2008,Play Schools,45,Pre School - PRE,Other Boards,tel:+919513238818,34700,"No.17-18, Basil Prashanti Layout, 3rd Cross Rd, RK Hegde Nagar, Bengaluru, Karnataka 560077",Mr. Raman Bajaj Founder / MBA,Yoga,
Shanti Juniors,N/A,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"Monarch Serenity, No. 82/2 Ground Floor Thanisandra Main Road, Post, RK Hegde Nagar, Bengaluru, Karnataka 560077",Shri Ved Prakash Chiripal Chairman / N/A,Yoga,
SADHANA VIDYA KENDRA,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"Dibbur H Muniraj (Rajanna) Garden, K.Narayanapura, 3rd Cross Rd, Shirdi Sai Nagar, D, Narayanapura, Bengaluru, Karnataka 560077, India",,,Transport
Orchids The International School,N/A,Play Schools,850,1 - 10,CBSE,tel:+919513238818,80000,"NTI Layout, Rajiv Gandhi Nagar ,Off Bangalore International Airport Road, Bengaluru, Karnataka 560092",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Handball, Hockey, Kabaddi, Kho-Kho, Lawn Tennis, Swimming, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Gangothri International Public School,2009,International Schools,1500,LKG - 10,CBSE,tel:+919513238818,44000,"Block A, Gangothri Campus, Venkateshwara Farm, Rajivgandhi Nagar, Vishwaneedam, Post, Sunkadakatte, Bengaluru, Karnataka 560091",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Hockey, Kho-Kho, Skating, Swimming, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
NAMMA SHAALE MONTESSORI,Day Schools,N/A,-,State Board,Co-Education,tel:+918035470244,15000 / Annual,"NO 179, Hennur Bagalur Main Rd, HBR Layout 2nd Block, 1st Stage, Hennur Gardens, Bengaluru, Karnataka 560043, India",,,
The School of Raya,2003,Public Schools,,LKG - 8,International Baccalaureate,tel:+918035470244,,"The School of Raya, Hennur Bagalur Road, Dasanayakanahalli, Bengaluru, Karnataka - 562149, India",,,Transport
ENGLEWOOD PRIMARY SCHOOL,Day Schools,N/A,-,Other Boards,Co-Education,tel:+918035470244,16000 / Annual,"3MM3+9FG, Kanakasree Housing Society, Kannuru, Bengaluru, Chikkagubbi, Karnataka 560077, India",,,
Silicon Valley School,Day Schools,N/A,Nursery - Class 10,ICSE,Co-Education,tel:+918035470244,40000 / Annual,"3H6G+GQG, Block C, Sahakar Nagar, Kodigehalli, Bengaluru, Karnataka 560092, India",,,Transport
CAUVARI SCHOOL,Day Schools,1500,Nursery - Class 10,"State Board, ICSE",Co-Education,tel:+918035470244,20000 / Annual,"2387/1, E- Block Sahakarnagar After, #2387, 1, Hebbal Flyover, E Block, Sahakar Nagar, Byatarayanapura, Bengaluru, Karnataka 560092, India",,,
Trio World Academy,2007,"International Schools, Public Schools",500,Pre School - 12,"Cambridge IGCSE, International Baccalaureate",tel:+919513238818,"Rs. 3,00,000 to Rs. 7,00,000","No 3/6, Sahakarnagar, Kodigehalli Main Road, Bengaluru, Karnataka 560092",Mr. Robert Champion Secondary Principal / TRIO World Academy Mr. Vinod Singh Head of the School / TRIO World Academy,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Skating, Swimming, Tennis, Throwball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
DEV-IN National School,1993,International Schools,1000,LKG - 10,CBSE,tel:+919513238818,110000,"No. 3/1, Kodigehalli Main Road, 60 Feet Rd, adjacent to Cauvery College, Sahakar Nagar, Bengaluru, Karnataka 560092",N/A President / N/A,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Lawn Tennis, Swimming, Table-tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Trio World School,2015,"Play Schools, Public Schools",1200,Pre School - 12,ICSE,tel:+919513238818,"Rs. 2,00,000","3/5, Kodigehalli Main Rd, Defence Layout, Sahakar Nagar, Bengaluru, Karnataka 560092",Bela Murthy Principal / TRIO World School,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Swimming, Throwball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Little Millennium,2008,Play Schools,40,Pre School - PRE,Other Boards,tel:+919513238818,44000,"2122/2, 8th Main Road, 16th Cross Rd, Opp. BSNL Exchange, D Block, Sahakar Nagar, Bengaluru, Karnataka 560092",Mr. Raman Bajaj Founder / MBA,Yoga,
Hello Kids,2005,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"No.1701/7, 20th C Cross Rd, Block C, Sahakar Nagar, Bengaluru, Karnataka 560092",,Yoga,Smart Classrooms
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,52000,"154, SAI SRISHTI, 5TH CROSS DEFENCE COLONY BEHIND TRIO SCHOOL, SAHAKAR NAGAR, Bengaluru, Karnataka",Dr. Subhash Chandra Chairman / N/A,Yoga,
Orchid International School,N/A,International Schools,N/A,LKG - 10,ICSE,tel:+919513238818,,"NTI Layout, Rajiv Gandhi Nagar ,Off Bangalore International Airport Road, Bengaluru, Karnataka 560092",,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Handball, Kabaddi, Karate, Kho-Kho, Lawn Tennis, Swimming, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Aadya Academy,,N/A,-,,Co-Education,tel:+918035470244,,"No. 123/1, Vinayaka Layout,
next to Goyal Orchid Greens,
Hennur-Bagalur main road,
Kannur",,,
United International School,2001,Day Schools,929,Nursery - Class 12,"ICSE, State Board",tel:+918035470244,53100 / Annual,"Hennur - Bagalur Main Road, Post, Kannuru, Bengaluru, Chikkagubbi, Karnataka 562149, India",,,Transport
Green Country Public School,2001,Public Schools,N/A,LKG - 10,"ICSE, State Board",tel:+919513238818,60000,"NH 7, Byatarayanapura, Bellary Rd, Bengaluru, Karnataka 560092","Mr. T. P. Ravishankar Chairman / Management Trustee / B.E.,M.Tech.(Strucs)","Basketball, Carroms, Chess, Cricket, Kabaddi, Kho-Kho, Table-tennis, Tennis, Throwball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Bright Kid Montessori House,2007,International Schools,100,Pre School - PRE,Other Boards,tel:+919513238818,48000,"#231, 2nd Block, 2nd Main, Amruthahalli, 6th Cross, Talacauvery Layout, Byatarayanapura, Bengaluru, Karnataka 560092",,Yoga,"Transport, Smart Classrooms"
Green Country Public School,2001,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,65000 / Annual,"3H5V+MQ7, NH 44, Varmapolis, Sahakar Nagar, Byatarayanapura, Bengaluru, Karnataka 560092, India",,,Transport
Havanur Public School,1986,Public Schools,300,LKG - 12,State Board,tel:+919513238818,40000,"4th Main Rd, Behind Govt Homeopathy Hospital, Agrahara Dasarahalli, Basaveshwar Nagar, Bengaluru, Karnataka 560079",KR RAJANATH Principal / LLB PRATHAMMA Principal / M.A,"Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Table-tennis, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Euro Kids,2001,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,45000,"Lakshmi, Survey No 62 Ward No.15, Village, Kalahasti Nagar, Prashanth Nagar, T. Dasarahalli, Bengaluru, Karnataka 560057",,Yoga,Smart Classrooms
NORTH HILLS INTERNATIONAL SCHOOL,2016,Day Schools,N/A,Nursery - Class 12,CBSE,tel:+918035470244,75000 / Annual,"Survey No: 64/2, HA (Hebbal, Agricultural) Farm, Post, Rachenahalli, Dasarahalli, Bengaluru, Karnataka 560024, India",,,Transport
SPOORTHI SCHOOL,1991,Day Schools,N/A,-,Other Boards,tel:+918035470244,2800 / Annual,"3F6V+QCW, Vinayaka Nagar, Vigneshwara Layout, Bagalakunte, Bengaluru, Karnataka 560073, India",,,
Shree Sharada Vidyalaya,2004,Day Schools,102,Nursery - Class 10,"CBSE, State Board",tel:+918035470244,80000 / Annual,"Vinayaka Block, Amruthnagar, Byatarayanapura, Bengaluru, Byatarayanapura CMC and OG Part, Karnataka 560092, India",,,
Regency Public School,2004,Day Schools,1000,Pre-Nursery - Class 12,"ICSE, State Board",tel:+918035470244,80000 / Annual,"The Regency Public School, AMS Layout, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,Transport
Deva Matha Central School,1988,Day Schools,534,Nursery - Class 12,CBSE,tel:+918035470244,43200 / Annual,"No 2, Defence Layout, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,Transport
Oriental English High School,1991,Day Schools,600,Pre-Nursery - Class 10,"ICSE, State Board",tel:+918035470244,30600 / Annual,"9/439, 3rd Main Rd, AMS Layout, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,Transport
Royale Concorde International School,International Schools,N/A,LKG - 12,CBSE,Co-Education,tel:+919513238818,75000,"M.S. Palya Rd, Adityanagar, Vidyaranyapura, Bengaluru, Karnataka 560097",Mr. L.R.Shivarame Gowda Founder Chairperson / N/A,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Handball, Kabaddi, Karate, Kho-Kho, Lawn Tennis, Netball, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Shanti Juniors,N/A,Play Schools,N/A,Pre School - UKG,Other Boards,tel:+919513238818,50000,"3rd ''B'' Cross,, Behind Kethams Hospital,, Nanjappa Layout, Vidyaranyapura, Bengaluru, Karnataka 560097",Shri Ved Prakash Chiripal Chairman / N/A,Yoga,
Deva Matha Central School,1988,International Schools,534,LKG - 12,CBSE,tel:+919513238818,90000,"2, Defence Hbcs Layout, Vidyaranyapura, Vidyaranyapura, Bengaluru, Karnataka 560097",,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Table-tennis, Tennis","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Ekaakshara Pre School & Day Care,2009,Play Schools,18,Pre School - PRE,Other Boards,tel:+919513238818,27000,"5th Cross Rd, AMS Layout, Vidyaranyapura, Bengaluru, Karnataka 560097",,Yoga,Smart Classrooms
Kidzee,2003,Play Schools,95,Pre School - PRE,Other Boards,tel:+919513238818,45000,"No.1, 11th Main, Near BESCOM bill pay center, HMT Layout 1st Block, Vidyaranyapura, Bengaluru, Karnataka 560097",Dr. Subhash Chandra Chairman / N/A,Yoga,
Podar Jumbo Kids Plus,1927,Play Schools,45,Pre School - PRE,Other Boards,tel:+919513238818,100000,"#228, 8th A Main Road, Near Vidyaganapati Temple, BEL Layout 4th Block, NTI Layout, Vidyaranyapura, Bengaluru, Karnataka 560097",,Yoga,
Samsidh MlZS International School,2009,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"no. 9, 1st main, ramanna garden, ramachandrapura, vidyaranyapura post, bangalore, 560097, Howthinarayanappa Garden, Chamundeswari Layout, Jalahalli East, Bengaluru, Karnataka 560097, India",,,
MES Kishore Kendra Public School,2005,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"Site No.5, 3rd Stage, 4th Main, 11th B Cross Rd, BEL Layout 1st Block, BEL Layout, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,Transport
Maple Bear Canadian Preschool,2011,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,48000,"No. 294, 9th Cross, Defence Layout, Vidyaranyapura, Bengaluru, Karnataka 560097",Mr. Alok Modi Chairman / N/A,Yoga,Transport
Sri Sri Ravishankar Vidya Mandir,2008,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"No. 4, 14th Main Rd, Vidyaranyapura, Bengaluru, Karnataka 560073, India",,,
NARAYANA E TECHNO SCHOOL,2012,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,73130 / Annual,"8th Main Rd, GD Layout, Sapthagiri Layout, Tindlu, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,Transport
I Play I Learn,2010,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"#62-B, Ground Floor, Beside Next Electronics, BEL Layout 1st Block, BEL Layout, Vidyaranyapura, Bengaluru, Karnataka 560097, Indian",,Yoga,Smart Classrooms
Vyasa International School,2008,International Schools,,Pre School - 12,ICSE,tel:+919513238818,,,,,Transport
Oriental English High School,1991,International Schools,N/A,Pre School - 12,ICSE,tel:+918035470244,,"9/439, 3rd Main Rd, AMS Layout, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,
The Regency Public School,2004,Public Schools,N/A,Pre School - 12,ICSE,tel:+918035470244,,"#5/1, AMS Layout Extension, The Regency Public School, Vidyaranyapura, AMS Layout, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,
Navodaya Kishore Kendra,2018,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"100/101 Varadaraja swamy layout Singapura, post, Singapura Village, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,
RIVER DALE PUBLIC SCHOOL,Day Schools,N/A,-,State Board,Co-Education,tel:+918035470244,18000 / Annual,"3HG4+JXG, 1st Cross Rd, NTI Layout, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,
KENNETH GEORGE ENGLISH SCHOOL,2000,Day Schools,N/A,Nursery - Class 12,ICSE,tel:+918035470244,58500 / Annual,"15A, Dasarahalli Main Rd, Bhuvaneswari Nagar, Hebbal Kempapura, Bengaluru, Byatarayanapura CMC and OG Part, Karnataka 560024, India",,,
Orchids International School Hennur,Day Schools,N/A,Nursery - Class 8,CBSE,Co-Education,tel:+918035470244,130000 / Annual,"No 25/4, Byrathi-Kyalasanahalli, Kothanur post Opp Hennur - Bagalur, International Airport, Link Road, Essel gardens, Bengaluru, Karnataka 560077, India",,,
PRESTIGE PUBLIC SCHOOL,Day Schools,300,Nursery - Class 10,"ICSE, State Board",Co-Education,tel:+918035470244,52000 / Annual,"6th A Cross Rd, opposite Maramma Temple Road, Dhanalakshmi Layout, Virupakshapura, Bengaluru, Karnataka 560097, India",,,
SG International School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"No 1862, 1st Main Rd, Sir MV Layout, Dhanalakshmi Layout, Virupakshapura, Bengaluru, Karnataka 560097, India",,,Transport
Rashtrotthana Parishat,1965,Public Schools,N/A,LKG - 12,CBSE,tel:+918035470244,,"No. 93/1, Keshava Shilpa, Raghavendra Colony, Kempegowda Nagar, Bengaluru, Karnataka 560004",,,
Tippu Education Society,1984,Day Schools,N/A,LKG - Class 10,State Board,tel:+918035470244,10000 / Annual,"1st Block, Someshwara Nagar, Main Road, Jaya Nagar, Jaya Nagar, Sudhama Nagar, 1st Block, Someshwara Nagar, Jayanagar, Bengaluru, Karnataka 560011, India",,,
Wisdom Foundation School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,39000 / Annual,"2115, 10th Cross Rd, Sanjeevini Nagar, Bengaluru, Karnataka 560092, India",,,Transport
Shreegandha Vidyodaya Nursery & Prmary School,Day Schools,N/A,Nursery - Class 8,State Board,Co-Education,tel:+918035470244,10000 / Annual,"#14/10, Hegganahalli Main Road, Sunkadakatte, Bengaluru, Karnataka",,,Transport
DEV-IN National School,1993,Day Schools,1000,Nursery - Class 10,CBSE,tel:+918035470244,110000 / Annual,"No. 3/1, Kodigehalli Main Road, Dev In National School, 60 Feet Rd, adjacent to Cauvery College, Defence Layout, Sahakar Nagar, Bengaluru, Karnataka 560092, India",,,Transport
TRIO WORLD ACADEMY,2007,,500,Pre School - 12,"International Baccalaureate, IGCSE",tel:+918035470244,"3,00,000/- to 7,00,000/- Annually","3/5, Kodigehalli Main Rd, Defence Layout, Sahakar Nagar, Bengaluru, Karnataka 560092, India",,,Transport
VIDYASPOORTHI SCHOOL,2005,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,55000 / Annual,"Kodigehalli - Thindlu Main Rd, Kodihalli, Bengaluru, Karnataka 560097, India",,,Transport
Navodaya Kishore Kendra CBSE Vidyalaya,1998,Day Schools,893,Pre-Nursery - Class 10,CBSE,tel:+918035470244,40000 / Annual,"100/101 Varadaraja swamy layout Singapura, post, Singapura Village, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,Transport
LITTLE LILLY ENGLISH PUBLIC SCHOOL,2005,Day Schools,70,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"3HG4+FRJ, 8th Main Rd, BEL Layout 4th Block, BEL Layout, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,
"Sri Sri Academy, Yelahanka - CBSE School in Bangalore North",2008,"Play Schools, Other",N/A,Nursery - 5,"CBSE, Other",tel:+918035470244,,"47/*/5 Honnenahalli, Yelahanka hobli, Singanayakanahalli, Bengaluru, Karnataka 560064",,,
SRI VINAYAKA VIDYA KENDRA,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,50000 / Annual,"Sahakar Nagar, Kodigehalli, Bengaluru, Karnataka 560092, India",,,Transport
Oasis International School,1999,Day Schools,N/A,Pre-Nursery - Class 12,IGCSE,tel:+918035470244,74400 / Annual,"Survey No 90/2 Kadusonapannahalli, Bidarahalli ,Off Hennur Rd, Post, Mitganahalli, Kannuru, Bengaluru, Nadagowdagollahalli, Karnataka 562149, India",,,Transport
SRI CHAITANYA TECHNO SCHOOL,2013,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,45000 / Annual,"Plot No:21/3,Chamundeswari Layout, Jalahalli East, Devappa Layout Main Rd, Ramachandrapura, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,
SANDRA RICKETTS PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,50000 / Annual,"3J9X+8Q8, SANDRA RICKETS PUBLIC SCHOOL, DR Bendre Layout, Narayanapura, Bengaluru, Karnataka 560077, India",,,
Air Force School,1959,Public Schools,N/A,LKG - 12,CBSE,tel:+919513238818,12000 - 24840,"Air Force School Hebbal HQ TC(U) Air Force, JC Nagar Post, Bengaluru, Karnataka - 560006",Mrs. Renu Singh Principal / Na,"Basketball, Cricket, Football, Table-tennis, Throwball, Volleyball","Laboratory, Smart Classrooms, Computers Facility, Library"
Smart Kidz,2014,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"Plot No.34, Kempapura, Kempapura - Yemlur Main Road, near WindField Appartments, Kempapura, Bellandur, Bengaluru, Karnataka 560037",A.S. Ganesh Managing Director / N/A,Yoga,
Little Elly Preschool,2004,Play Schools,50,Pre School - PRE,Other Boards,tel:+919513238818,45000,"124, 2nd Cross, Behind Union Bank ATM, Bhuvaneshwari Nagar, Hebbal, Bengaluru, Karnataka 560024",Mr. Vittal Bhandary Principal / N/A,Yoga,
Time Kids,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,32500,"H. No. 17, Lake View Street, Mariannapalya, Kempapura, Hebbal, Bengaluru, Karnataka",,Yoga,
SUMA PUBLIC HIGH SCHOOL,2004,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,55000 / Annual,"2HWX+QR8, near Vayunandana Layout, G Ramaiah Layout, Vayunandana Layout, Hebbal Kempapura, Bengaluru, Karnataka 560024, India",,,Transport
ST.JOHNS SCHOOL,2006,Day Schools,1000,Nursery - Class 10,ICSE,tel:+918035470244,63000 / Annual,"Bhuvaneswari Nagar, Hebbal Kempapura, Byatarayanapura CMC and OG Part, Karnataka 560024, India",,,Transport
Godwin Public School,1997,Day Schools,650,Pre-Nursery - Class 10,"ICSE, State Board",tel:+918035470244,45000 / Annual,"Amco Layout,, 13 & 14, Kodigehalli Main Rd, Sahakar Nagar, Koti Hosahalli, Bengaluru, Karnataka 560092, India",,,Transport
Royale Concorde International School,2016,Day Schools,200,Nursery - Class 12,CBSE,tel:+918035470244,120000 / Annual,"M.S. Palya Rd, Adityanagar, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,Transport
SILVER SPRING INTERNATIONAL SCHOOL,2011,Day Schools,N/A,Nursery - Class 12,CBSE,tel:+918035470244,49000 / Annual,"#41/3, Vinayak Nagar,, near Chikkabanavara Railway Station, Medaralli, Chikkabanavara, Bengaluru, Guddahalli, Karnataka 560090, India",,,Transport
Sharada Vidyaniketan Public School,2003,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,50000 / Annual,"3GPX+6HF, Adityanagar, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,Transport
Hello Kids,2005,Play Schools,30,Pre School - PRE,Other Boards,tel:+919513238818,32000,"4th Cross, KGF, 6th Cross Rd, Near Sapthagiri Apartment, B Narayanapura, Bengaluru, Karnataka 560016",,Yoga,Transport
Euro kids,2001,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,52000,"E-26, 3A Cross Manyatha Tech Park Residency Manyatha Embassy business park, Thanisandra, Bengaluru, Karnataka 560045",,Yoga,"Transport, Smart Classrooms"
Little Elly Preschool,2004,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,47000,"#6, 1st Main road, Shabari Nagar Layout, R K Hegde Nagar, Thanisandra, Bengaluru, Karnataka 560077",Mr. Vittal Bhandary Founder / N/A,Yoga,
MANASA PUBLIC SCHOOL,2006,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"Thanisandra Main Road, Post, opp. to CMA Royal Function Hall, Dr.S.R.K. Nagar post, Ashwath Nagar, SRK Nagar, Bengaluru, Karnataka 560077, India",,,Transport
St. Javeria High School,2000,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",tel:+918035470244,40000 / Annual,"S.R Layout, Vidyasagar, Saraipalya, 21-3, Thanisandra Main Rd, Dr.S.R.K. Nagar post, Ashwath Nagar, RK Hegde Nagar, Bengaluru, Karnataka 560077, India",,,Transport
Vijayashree International Public School,1986,"International Schools, Public Schools",N/A,LKG - 10,ICSE,tel:+919513238818,60000,"M.E.I.Layout,Bagalagunte, Hesaraghatta Road.",Late Sir K.B.Chikkamuniyappa Founder / N/A Mr. K.C.Srinivas Chairman / N/A Sri S. NISCHAY Director / N/A Siddesh S.A. Prinicipal / N/A,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Handball, Kabaddi, Karate, Kho-Kho, Netball, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Little Millennium,2008,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,39000,"#84/5, Hesarghatta Main Rd, near sarojamma mahal, Navy Layout, MEI Employees Housing Colony, Bengaluru, Karnataka 560090",Mr. Raman Bajaj Founder / MBA,Yoga,
Kidzee,2003,Play Schools,45,Pre School - PRE,Other Boards,tel:+919513238818,50000,"1st Cross Road, Kempapura Main Rd, Sandyagappa Reddy Layout, Coffee Board Layout, Hebbal, Bengaluru, Karnataka 560024",Dr. Subhash Chandra Chairman / N/A,Yoga,
Kensri School,2000,Day Schools,N/A,Nursery - Class 12,CBSE,tel:+918035470244,130000 / Annual,"1348/444/A (Old No. 18/2A), Mariya Street , Mariyanna Palya, Bengaluru, Karnataka",,,Transport
NEW PRIYADARSHINI SCHOOL,2000,Day Schools,N/A,Pre-Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"2JX2+MGR, Janatha Colony Rd, Vinayaka Layout, Vayunandana Layout, Hebbal Kempapura, Bengaluru, Karnataka 560024, India",,,Transport
Jain Heritage School,2008,Day Schools,1496,Nursery - Class 10,CBSE,tel:+918035470244,175000 / Annual,"Anjaneya Temple St, Vinayakanagar, Kempapura, Bengaluru, Karnataka 560024, India",,,Transport
Jain Heritage School,2008,Day Schools,1496,Nursery - Class 10,CBSE,tel:+918035470244,175000 / Annual,"Anjaneya Temple St, Vinayakanagar, Kempapura, Bengaluru, Karnataka 560024, India",,,Transport
MES KISHORA KENDRA PUBLIC SCHOOL,2005,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,75000 / Annual,"Site No.5, 3rd Stage, 4th Main, 11th B Cross Rd, BEL Layout 1st Block, BEL Layout, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,
Standford Public School,2005,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,26400 / Annual,"3GMW+27W, Vinayak Nagar, Vidyaranyapura, Bengaluru, Karnataka 560097, India",,,
SARATHY INTERNATIONAL SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,8332 / Annual,"VHFF+8Q6, Chaithanya Layout, Sarathynagar, 8th Phase, J. P. Nagar, Bengaluru, Kothnur, Karnataka 560078, India",,,Transport
