Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
Bright Sparks Prep School,2023,Play Schools,N/A,Pre School - UKG,Montessori,tel:+918035470244,,"Above Amma’s Pasteries, Hoodi main road , ayyapanagar , KR Puram",,,
SRI YES SCHOOL,1995,Day Schools,300,Pre-Nursery - Class 10,"State Board, State Board, State Board",tel:+918035470244,25000 / Annual,"ITI Employess Housing Colony, B Narayanapura, Mahadevapura, Bengaluru, Karnataka 560016, India",,,Transport
K K English High School,1978,Day Schools,1800,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"SH 35, Devasthanagalu, Varthur, Bengaluru, Karnataka 560087, India",,,Transport
National Center for Excellence,2006,Day Schools,N/A,Nursery - Class 9,CBSE,tel:+918035470244,145000 / Annual,"National Centre For Excellence, HAL 3rd Stage, Puttappa layout, New Tippasandra, Bengaluru, Karnataka 560075, India",,,Transport
THE BRILLIANT SCHOOL,1991,Day Schools,N/A,LKG - Class 10,ICSE,tel:+918035470244,45000 / Annual,"2MHV+2J3, Green Woods Layout, Varanasi, Bengaluru, Karnataka 560036, India",,,Transport
Asia Pacific World School,2012,Day Schools,302,Nursery - Class 12,"IGCSE, CBSE",tel:+918035470244,100000 / Annual,"#39/2, Serenity Layout, Kaikondrahalli, Varthur Hobli, 26, Sarjapur - Marathahalli Rd, Kaikondrahalli, Bengaluru, Karnataka 560035, India",,,Transport
NEW BRILLIANT SCHOOL,Day Schools,600,Nursery - Class 10,"State Board, Other Boards, State Board",Co-Education,tel:+918035470244,30000 / Annual,"21-22, Uday Shankar Road, A Narayanapura, Udaya Nagar, Mahadevapura, Bengaluru, Karnataka 560016, India",,,Transport
POORNA PRAGATI VIDYA MANDIR ASSOCIATION,Day Schools,N/A,-,State Board,Co-Education,tel:+918035470244,15000 / Annual,"Sannidhana Of Shree Krishna, Durga Devi, Mukhyaprana, Madhwacharyaru, Vadirajaru , Raghavendraru, Rudra Devaru, Naga Devaru, Maha Ganapati, Navagrahas (Temple Complex) POORNAPRAJNA VIDYAPEETHA, WHM6+G8W, Kathriguppe Main Rd, Vidyapeeta Layout, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560028, India",,,
SHRI MAITRI ENGLISH SCHOOL,1989,Day Schools,500,Nursery - Class 10,State Board,tel:+918035470244,40000 / Annual,"106/3, 4th Main Nehru Rd, A Narayanapura, MEG Layout, Udaya Nagar, Mahadevapura, Bengaluru, Karnataka 560016, India",,,
Lowry Memorial High School,1915,Day Schools,1000,Nursery - Class 12,"ICSE, State Board",tel:+918035470244,40000 / Annual,"XMXH+XPH, Chinappa Colony, Krishnarajapura, Bengaluru, Karnataka 560016, India",,,
Lowry Memorial High School,1915,Day Schools,1000,Nursery - Class 12,"ICSE, State Board",tel:+918035470244,40000 / Annual,"XMXH+XPH, Chinappa Colony, Krishnarajapura, Bengaluru, Karnataka 560016, India",,,
Global City International School,2010,International Schools,N/A,LKG - 10,"CBSE, IGCSE",tel:+919513238818,70000,"135, 5th Main, 6th Cross, Malleshpalya, New Thippasandra Post, Near, C V Raman Nagar, Bengaluru, Karnataka 560075",R. Jayapal PRESIDENT / N/A,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Table-tennis, Tennis, Throwball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
geethanjali montessori,2014,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,80000,"Shop No.848, 1st Main, 1st Block, New Thippasandra Road, BDA Layout I Block, New Tippasandra, Bengaluru, Karnataka 560075",H.S. Sridhara Murthy Chairman / N/A,Yoga,Smart Classrooms
Faro Play School & Day Care,N/A,Play Schools,50,Pre School - PRE,Other Boards,tel:+919513238818,35000,"No: 6 Malleshpalya, Main Road, GM Palya, Bengaluru, Karnataka 560075",,Yoga,"Transport, Smart Classrooms"
Shanti Juniors,N/A,Play Schools,10,Pre School - UKG,Other Boards,tel:+919513238818,50000,"New Thippasandra, Narsimhapriya, No. 10, 7th Main Rd, New Thippasandra Post, GM Palya, Bengaluru, Karnataka 560075",Shri Ved Prakash Chiripal Chairman / N/A,Yoga,
ST THOMAS SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"St Thomas School, Inner Cir Rd, Whitefield, Dodsworth Layout, Bengaluru, Karnataka 560066, India",,,
AIR FORCE SCHOOL,Day Schools,N/A,LKG - Class 12,CBSE,Co-Education,tel:+918035470244,26493 / Annual,"19, 1st Cross Rd, N R Layout, Rustam Bagh Layout, Bengaluru, Karnataka 560017, India",,,
St. Peters School,2002,Day Schools,N/A,LKG - Class 10,ICSE,tel:+918035470244,66000 / Annual,"Sarjapur Main Rd, Kaikondrahalli, Bangalore Urban, 608/A, Doddakannelli Rd, Pushpaveni Layout, Dodda Kannali, Bengaluru, Karnataka 560035, India",,,Transport
Chrysalis High School,2012,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,129438 / Annual,"Diagonally opposite Prestige Lakeside Habitat, No 219/3, 219/5, SH 35, Bengaluru, Karnataka 560087, India",,,Transport
HOLY ANGELS PUBLIC SCHOOL,2011,Day Schools,1200,Nursery - Class 10,CBSE,tel:+918035470244,30000 / Annual,"Raja Rajeshwari Temple Rd, JC Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
NARAYANA E TECHNO SCHOOL,2017,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,tel:+918035470244,83000 / Annual,"Narayana e-Techno school,,Sri Muneshwara Swamy Temple Circle,Ayyap 2P37+J6V Sy no-65, 1b, Ayyappa Nagar Main Rd, Ayyappa Nagar, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,
SRI CHAITANYA TECHNO SCHOOL,2013,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,55000 / Annual,"Devasandra Main Rd, Thippiah Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,
NARAYANA E TECHNO SCHOOL,2014,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,60000 / Annual,"Narayana e-Techno school,,Sri Muneshwara Swamy Temple Circle,Ayyap 2P37+J6V Sy no-65, 1b, Ayyappa Nagar Main Rd, Ayyappa Nagar, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
Lady Vailankanni English School,1992,Day Schools,600,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,30000 / Annual,"Gunjur - Balagere Road, behind Vinayaka Theatre, Varthur, Bengaluru, Karnataka 560087, India",,,Transport
New Pratham Public School,2010,Day Schools,500,Nursery - Class 10,CBSE,tel:+918035470244,40000 / Annual,"XMR8+VJC, 2nd Main Rd, Pai Layout, Mahadevapura, Bengaluru, Karnataka 560016, India",,,Transport
Holy Cross School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"20, 6th Main Rd, HAL 3rd Stage, Puttappa layout, New Tippasandra, Bengaluru, Karnataka 560075, India",,,Transport
VYDEHI SCHOOL OF EXCELLENCE,2010,Day Schools,800,Nursery - Class 12,CBSE,tel:+918035470244,126628 / Annual,"Vydehi Campus, 82, Whitefield Main Rd, Whitefield, EPIP Zone, Bengaluru, Karnataka 560066, India",,,Transport
Glentree Academy,2007,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,96000 / Annual,"Nallurhalli Rd, Whitefield, Palm Meadows, Nallurhalli, Bengaluru, Karnataka 560066, India",,,
PRAJVAL VIDYA NIKETAN,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,40000 / Annual,"Prajval Vidyanikethan, Behind ITPL & Shree Sathya Sai Super Speciality Hospital Whitefield Landmark - opposite Foyer Infinity Apartment and, next to Golden Ganesh Temple, Whitefield, KIADB Export Promotion Industrial Area, Bengaluru, Karnataka 560066, India",,,Transport
Inventure Academy,2005,International Schools,N/A,LKG - 12,"ICSE, IGCSE",tel:+919513238818,300000,"Whitefield â€“ Sarjapur Road, Chikkavaderapura, Near Dommasandra Circle, Bengaluru, Karnataka 562125",Mr. Razack CHAIRMAN AND CO-FOUNDER / N/A Meenakshi Myer Principal / B.Ed,"Badminton, Basketball, Carroms, Chess, Cricket, Hockey, Kabaddi, Kho-Kho, Swimming, Table-tennis, Tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
The Deens Academy,2006,Public Schools,N/A,LKG - 12,CBSE,tel:+919513238818,105000,"No. 64/1 & 65/2, ECC Rd, Dodsworth Layout, Whitefield, Bengaluru, Karnataka 560066",Ms. Shanthi Menon Principal / N/A,"Carroms, Chess, Cricket, Kabaddi, Karate, Kho-Kho, Skating, Swimming, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Delhi Public School,2001,International Schools,N/A,LKG - 12,CBSE,tel:+919513238818,79200,"No 174, Hagadur Main Road, Near Forum Value Mall, Whitefield, Bengaluru, Karnataka 560066",Ms. Kamava Bopana Principal / N/A,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Swimming, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Vydehi School of Excellence,2010,Public Schools,800,LKG - 12,CBSE,tel:+919513238818,120000,"Vydehi Campus, 82, EPIP Zone, Whitefield, Bengaluru, Karnataka 560066",,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Tennis, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Glentree Academy - Whitefield,2015,Public Schools,900,Pre School - 11,CBSE,tel:+919513238818,1 Lakh to 1.6 Lakh,"Nallurhalli Road, Palm Meadows, Nallurhalli, Whitefield, Bengaluru, Karnataka - 560066",Rizwana Reddy PRINCIPAL / N/A,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Table-tennis, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
ABVK School,1990,Public Schools,1000,LKG - 10,State Board,tel:+919513238818,22000,"Immadhalli ROAD,KEB Colony, Vinayaka Layout, WHITEFIELD, Bengaluru, Karnataka - 560066.",,"Athletics, Carroms, Chess, Cricket, Football, Gymnastics, Kabaddi, Kho-Kho, Yoga","Transport, Medical Facility, Laboratory, Computers Facility, Library"
Maple Bear Canadian PreSchool,2011,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,60000,"No. 14, IAS House, Subbarao Compound, White Field Main Road, Opposite To Ganesha Temple, White Field, Bengaluru, Karnataka 560066",Mr. Alok Modi Chairman / N/A,Yoga,
National Public School,2003,Public Schools,N/A,LKG - 8,CBSE,tel:+919513238818,140000,"KG&S and SRB Gurukul, Kumbena Agrahara, Kadugodi, Post, Whitefield, Bengaluru, Karnataka 560067",Dr. K. P. Gopalkrishna Chairman / N/A,"Basketball, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Skating, Swimming, Tennis, Throwball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Whitefield Global School,2008,Public Schools,N/A,LKG - 12,CBSE,tel:+919513238818,154000,"KRS Garden, Channasandra Main Road, near Hope Farm Circle, Whitefield, Bengaluru, Karnataka 560066",Dr. C. Purna Chandra Rao Chairman / N/A Mrs. Sarada Chandrasekaran Director / N/A,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Handball, Hockey, Kabaddi, Karate, Kho-Kho, Lawn Tennis, Skating, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Bangalore International Academy Whitefield,2018,International Schools,,Pre School - 10,CBSE,tel:+919513238818,"1,00,000 - 2,00,000","265/3, Samethanahalli, IOCL Road, Opp Soukya International Holistic Health Centre, Dodda Dunnasandra, Post, Whitefield, Bengaluru, Karnataka 560067, India",,,Transport
Footprints Preschool & Day Care,2012,Play Schools,100,Pre School - PRE,Other Boards,tel:+919513238818,77988,"No 1/A1, Whitefield Main Rd, near Royalmart SuperMarket, D'Silva Layout, Bengaluru, Karnataka 560066, India",Raj Singhal CEO / B.Tech,Yoga,Smart Classrooms
Holy Cross School and PU College,2002,Public Schools,N/A,LKG - 10,CBSE,tel:+919513238818,51000,"Abhayadhama Road, Pattandur Agrahara, Whitefield, Whitefield, Bengaluru, Karnataka 560066",K. JOHN JOSEPH CHAIRMAN / N/A,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Handball, Kabaddi, Kho-Kho, Table-tennis, Tennis, Throwball, Yoga","Medical Facility, Laboratory, Computers Facility, Library"
The Foundation School,2009,Play Schools,200,Pre School - PRE,Other Boards,tel:+919513238818,85000,"489/14, 3rd Cross Rd, Borewell Rd, Whitefield, Bengaluru, Karnataka 560066",,Yoga,"Transport, Smart Classrooms"
Basil Woods Preschool Academy,2016,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,80000,"152, ECC Rd, Dodsworth Layout, Whitefield, Bengaluru, Karnataka 560066",Shri Madhu Pandit Dasa Chairman / N/A,Yoga,"Transport, Smart Classrooms"
Vivero International Preschool,Play Schools,N/A,Pre School - PRE,Other Boards,Co-Education,tel:+919513238818,,"7, Borewell Rd, Nallurhalli, Whitefield, Bengaluru, Karnataka 560066","Arun Arora Chairman, Edvance Pre-Schools / N/A",Yoga,
Global Indian International School,2013,Public Schools,,Pre School - 12,CBSE,tel:+918035470244,"2,00,000 - 4,00,000","No-5,6,8 Heggondahalli Village, Whitefield Sarjapur Main Road, Gunjur Post, Bangalore-560087 (Karnataka)",Mr. Atul Temurnikar Chairman and Co-Founder / .,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Gymnastics, Lawn Tennis, Table-tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Chrysalis Kids,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,120000,"3 & 4, behind Food World, Giddens Layout, Whitefield, Bengaluru, Karnataka 560066, India",Mr. Sawal Das Founder / N/A,Yoga,"Transport, Smart Classrooms"
KiDeens,2006,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,130000,"7, 8 & 9,, 7, 8 & 9, Whitefield, Bengaluru, Karnataka 560066",KiDeens Team Whitefield Teachers / N/A,Yoga,
Greenwood High Pre School,2004,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,150000,"No. 57/72, Erin Villa, Whitefield Main Rd, Bengaluru, Karnataka 560066",Mr. Bijay Kumar Agarwal Chairman / N/A,Yoga,"Transport, Smart Classrooms"
Samskrithi Academy,2005,Other Collections,N/A,Pre School - 5,Other Boards,tel:+918035470244,,,,,Transport
Indus Early Learning Centre,2011,Play Schools,N/A,LKG - UKG,Other Boards,tel:+919513238818,300000,"132, ECC Road 3 & 4, Dodsworth Layout, Whitefield, Bengaluru, Karnataka 560066",Arjun Ray CEO / N/A,Yoga,"Transport, Smart Classrooms"
One World International School,2013,International Schools,N/A,LKG - 12,International Baccalaureate,tel:+918035470244,,"Goravigere Main Road Goravigere, Whitefield, Sannatammanahalli, Bengaluru, Karnataka 560067, India",,,Transport
Kidzee,2003,Play Schools,85,Pre School - PRE,Other Boards,tel:+919513238818,62000,"No. 6 Green Park Opposite DTDC courier/Food World., Whitefield Main Rd, Whitefield, Bengaluru, Karnataka 560066",Dr. Subhash Chandra Chairman / N/A,Yoga,
EKYA School ITPL,2010,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"2851, ITPL Bypass Road Doddanekkundi, Extension, Friends Layout, Bengaluru, Karnataka 560037",,,
Pragathi The School,2001,Other Collections,N/A,Pre School - 12,Other Boards,tel:+918035470244,,"Srr Layout, 6th Cross Rd, A Narayanapura, Mahadevapura, Bengaluru, Karnataka 560016",,,
"Jain Heritage School, Whitefield",2021,Day Schools,500,Pre-Nursery - Class 7,CBSE,tel:+918035470244,150000 / Annual,"survey no 190 kannamangala village, bidarahalli, hobli, Whitefield, Ardendale, Kannamangala, Bengaluru, Karnataka 560067, India",,,Transport
Hello Kids,2005,Play Schools,150,Pre School - PRE,Other Boards,tel:+919513238818,30000,"No. 93, 2nd Cross Rd, near Hope Farm, Ist Main, Prasanth Extension, Whitefield, Bengaluru, Karnataka 560066",,Yoga,"Transport, Smart Classrooms"
Sesame Street Preschool,1969,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,45000,"263, Bhuvneshwari Road, Opp Svastha Hospital, Whitefield, Bengaluru, Karnataka 560066",,Yoga,
Little Millennium,2008,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"412, Outer Circle, Road, Dodsworth Layout, Whitefield, Bengaluru, Karnataka 560066",Mr. Raman Bajaj Founder / MBA,Yoga,
Serra International Preschool,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,60000,"#311 AECS Layout, B Block, Kundalahalli, Whitefield, Bengaluru, Karnataka 560037","Arun Arora Co-founder, Edvance Group of Schools / N/A",Yoga,
Smart Kidz,2014,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"Smartkidz Preschool Whitefield, # 6 Giddens Layout, 1st Crossâ€‹, Whitefield Main Rd, behind Easy Day, Whitefield, Bengaluru, Karnataka 560066",A.S. Ganesh Managing Director / N/A,Yoga,
The Learning Curve,2011,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"48/242/1, 181 Borewell road, Whitefield Main Rd, near Post Office, Whitefield, Bengaluru, Karnataka 560066",Suhas Bedekar Founder Director / N/A,Yoga,
Winmore Academy Whitefield,2019,Day Schools,N/A,Pre-Nursery - Class 9,CBSE,tel:+918035470244,84000 / Annual,"Survey No 13/1, Bhaktharahalli Village, Bengaluru, Karnataka 560067, India",,,Transport
Poddar Jumbo Kids,1927,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"66, Borewell Rd, Dodsworth Layout, Whitefield, Bengaluru, Karnataka 560066",,Yoga,
Kai Early Years,2019,Play Schools,N/A,Nursery - 1,"International Baccalaureate, Montessori",tel:+918035470244,,"2nd Main Road, Whitefield, Nallurhalli, Bengaluru, Karnataka, India",,,
Sharanya Narayani International School,1996,"International Schools, Boarding Schools",,Pre School - 12,"Cambridge IGCSE, International Baccalaureate, IGCSE",tel:+919513238818,,"232/1, Thoranahalli,
Byranahalli Post,
Near Hoskote (Bangalore)
Karnataka, India -563130",,,"Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Euro School,2009,International Schools,N/A,Pre School - 12,CBSE,tel:+919513238818,,,,,Transport
The Cambridge International School,2020,International Schools,N/A,Nursery - 11,"CBSE, International Baccalaureate",tel:+918035470244,,"Varthur Whitefield - Sarjapur Main Road, &, Brigade Utopia, near Prestige Lakeside Habitat, Gunjur Village, Bengaluru, Karnataka 560087",,,"Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Nalapad Academy,2019,Day Schools,1500,Pre-Nursery - Class 12,IGCSE,tel:+918035470244,250000 / Annual,"Behind, 103, BWSSB Rd, Embassy Golf Links Business Park, Challaghatta, Bengaluru, Karnataka 560037, India",,,Transport
Marigold International School,2020,International Schools,N/A,Pre School - 11,CBSE,tel:+918035470244,,"SH17, Kumbalgodu, Challegatta, Karnataka 560074",,,
Orchids The International School,Day Schools,8990,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,80000 / Annual,"13, Ambalipura, Vathur, Survey no. 19, Hobli, Ambalipura - Sarjapur Rd, beside Springfield Apartments, Ambalipura, Bengaluru, Haralur, Karnataka 560103, India",,,Transport
ANAND SHIKSHA KENDRA,1983,Day Schools,N/A,KG - Class 10,CBSE,tel:+918035470244,75000 / Annual,"Bellandur Gate next to Market Square Mall, WM8C+755, Sarjapur - Marathahalli Rd, Ambalipura, Bengaluru, Haralur, Karnataka 560035, India",,,Transport
SISA KENDRA,1992,Day Schools,562,Nursery - Class 12,"State Board, CBSE",tel:+918035470244,67410 / Annual,"41, Whitefield Rd, Whitefield, Byrappa Layout, Sathya Sai Layout, Bengaluru, Karnataka 560066, India",,,Transport
SAPTAGIRI VIDHYA MANDIR,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"Carmelaram, Janatha Colony, Chikkabellandur, WP43+QQF, Carmelaram, Janatha Colony, Doddakannelli, Bengaluru, Karnataka 560035, India",,,Transport
SEVENTH DAY ADVENTIST SCHOOL & PU COLLEGE,Day Schools,N/A,Nursery - Class 12,State Board,Co-Education,tel:+918035470244,20000 / Annual,"XJ5X+HWM, HAL Old Airport Rd, Rustam Bagh Layout, Bengaluru, Karnataka 560017, India",,,
Royale Concorde International School,2016,Day Schools,315,Nursery - Class 12,"CBSE, State Board",tel:+918035470244,80000 / Annual,"3/2, Sarjapur - Marathahalli Rd, Amblipura, amballipura village, Bellandur, Bengaluru, Karnataka 560103, India",,,Transport
Giridhanva School,2010,Day Schools,498,Nursery - Class 10,CBSE,tel:+918035470244,67000 / Annual,"Lakshmipura Layout, Manjunatha Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
BRILLIANT SCHOOL,Day Schools,62,Nursery - Class 10,"ICSE, State Board",Co-Education,tel:+918035470244,13200 / Annual,"XMM4+JX7, Byrasandra Extension, Suddaguntapalya, C V Raman Nagar, Bengaluru, Karnataka 560093, India",,,Transport
Mother Mary English School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"1st Block, 976, 1st Main Rd, Geethanjali Layout, HAL 3rd Stage, Bhoomi Reddy Colony, New Tippasandra, Bengaluru, Karnataka 560075, India",,,
Miranda English School,1982,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,50000 / Annual,"CA 52, 10th Main, 6th Cross, Near-ICICI Bank ATM, Hal 2nd Stage, 551, 6th A Cross Rd, near Bata Showroom, Hal, HAL 3rd Stage, Stage 3, New Tippasandra, Bengaluru, Karnataka 560075, India",,,Transport
The Indira Nagar Cambridge School,1979,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,65000 / Annual,"#52, 6th Cross, 8th Main Rd, Hal, HAL 3rd Stage, Jeevan Bima Nagar, Bengaluru, Karnataka 560075, India",,,Transport
Poornaprajna Education Centre,Day Schools,500,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,80000 / Annual,"Poornaprajna School, 48, 3rd Cross Rd, HAL 3rd Stage, Bhoomi Reddy Colony, New Tippasandra, Bengaluru, Karnataka 560075, India",,,
Saint Thomas Public School,Day Schools,250,Nursery - Class 12,ICSE,Co-Education,tel:+918035470244,160000 / Annual,"No. 32, Church Road, New Thippasandra, Indiranagar, HAL 3rd Stage, Bhoomi Reddy Colony, New Tippasandra, Bengaluru, Karnataka 560075, India",,,Transport
The Deens Academy,2006,Day Schools,1801,Pre-Nursery - Class 12,CBSE,tel:+918035470244,118000 / Annual,"No. 64/1 & 65/2, ECC Rd, Whitefield, Dodsworth Layout, Bengaluru, Karnataka 560066, India",,,Transport
Holy Cross School,2006,Day Schools,1377,Nursery - Class 10,CBSE,tel:+918035470244,46700 / Annual,"XPHX+Q62, Abhayadhama Rd, Whitefield, Pattandur Agrahara, Bengaluru, Karnataka 560066, India",,,Transport
Kids Castle Pre School,2000,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,44300,"13, Sarjapur Main Rd, Valliyamma Layout, Kaikondrahalli, Bengaluru, Karnataka 560035","Mrs. Shweta Aneja Founder Director / B.Ed, B.Com, B.SC.",Yoga,Smart Classrooms
Poddar Jumbo Kids,1927,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,49000,"Ittina Soupernika, Sarjapur Main Rd, Opp. To, 65/1c, Kaikondrahalli, Bengaluru, Karnataka 560035",,Yoga,
Hello Kids,2005,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"13, Sarjapur Main Rd, Valliyamma Layout, Kaikondrahalli, Bengaluru, Karnataka 560035",,Yoga,
Elements Kids,N/A,Play Schools,90,Pre School - PRE,Other Boards,tel:+919513238818,70000,"469/11, kasavanahalli Road, Kaikondrahalli, Off sarjapur road, Bengaluru, Karnataka 560035",,Yoga,"Transport, Smart Classrooms"
Delhi Public School,2011,Day Schools,N/A,Pre-Nursery - Class 12,CBSE,tel:+918035470244,101100 / Annual,"560066,, Whitefield, Immadihalli, Bengaluru, Karnataka 560066, India",,,Transport
St Josephs Convent High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"WHITEFIELD MAIN ROAD, WHITEFIELD, Bengaluru, Karnataka",,,
NAVADEEP ENGLISH HIGH SCHOOL,Day Schools,150,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,40000 / Annual,"Navadeep English High School, 1st Cross Rd, Manjunatha Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
NAV DEEP HIGHER PRIMARY SCHOOL,1988,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,28000 / Annual,"Navadeep English High School, 1st Cross Rd, Manjunatha Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
Navdeep English High School,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:+918035470244,40000 / Annual,"Navadeep English High School, 1st Cross Rd, Manjunatha Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
KUVEMPU SMARAKA VIDYA KENDRA,Day Schools,400,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,24000 / Annual,"5th cross, Immadahalli Road, Whitefield, Vinayaka Layout, Bengaluru, Karnataka 560066, India",,,Transport
Sea International School,Day Schools,1000,Nursery - Class 10,ICSE,Co-Education,tel:+918035470244,60000 / Annual,"AYYAPPANAGAR CIRCLE, 2P57+7W6, Lourdu Nagar, Swathantra Nagar, Krishnarajapura, Bengaluru, Karnataka 560049, India",,,Transport
Sea Integrated PU College,2001,Boarding Schools,N/A,Class 11 - Class 12,Other Boards,tel:+918035470244,50000 / Annual,"S.e.a. Composite Pre University College, Lourdu Nagar Rd, Lourdu Nagar, Swathantra Nagar, Krishnarajapura, Bengaluru, Karnataka 560049, India",,,Transport
Sea Integrated PU College,2001,Boarding Schools,N/A,Class 11 - Class 12,Other Boards,tel:+918035470244,50000 / Annual,"S.e.a. Composite Pre University College, Lourdu Nagar Rd, Lourdu Nagar, Swathantra Nagar, Krishnarajapura, Bengaluru, Karnataka 560049, India",,,Transport
Amara Jyothi Public School,1997,Day Schools,1471,Nursery - Class 12,CBSE,tel:+918035470244,110000 / Annual,"Basavanapura Main Rd, Devasandra Extension, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
Indus International School,2003,International Schools,N/A,LKG - 12,"International Baccalaureate, IGCSE",tel:+919513238818,Indus International School Bangalore 710000/-,"Billapura Cross, Sarjapura - Attibele Rd, Sarjapur, Bengaluru, Karnataka 562125",Arjun Ray CEO / N/A,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Horseback Riding, Kabaddi, Kho-Kho, Swimming, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
The International School Bangalore,1993,International Schools,N/A,2 - PRE,"International Baccalaureate, IGCSE",tel:+919513238818,800000,"NAFL Valley, Whitefield - Sarjapur Road,Near Dommasandra Circle, Bengaluru, Karnataka",,,
