Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
Hindu Public School,1988,Day Schools,2458,Nursery - Class 10,CBSE,tel:919513238818,31500 / Annual,"Hanuman Devastanam, School Rd, Shivaji Nagar, Sivaji Colony, Sanath Nagar, Hyderabad, Telangana 500018, India",,,Transport
Gowtham Model Schools,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,32500 / Annual,"11-5-471, Lal Tekdi, Red Hills, 11-6-822, Red Hills, Lakdikapul, Hyderabad, Telangana 500004, India",,,Transport
FROEBELS HIGH SCHOOL,1985,Day Schools,600,Nursery - Class 10,State Board,tel:919513238818,25000 / Annual,"23-1-99, Royal Plaza, K Aliza, K Aliza, Hashmath Gunj, Subhash Nagar, Badi Chowdi, Kachiguda, Hyderabad, Telangana 500002, India",,,
Rainbow International Montessori School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,50000 / Annual,"11-5-422/1, lane besides OYO town house, Hari Nagar, Red Hills, Lakdikapul, Hyderabad, Telangana 500004, India",,,Transport
SILVER JUBILEE HIGH SCHOOL,Day Schools,800,Nursery - Class 10,State Board,Co-Education,tel:919513238818,30000 / Annual,"9FR8+H98, Yousufain Dargah Road, Devi Bagh, Bazar Ghat, Nampally, Hyderabad, Telangana 500001, India",,,Transport
ST AMBROSE SCHOOL,1993,Day Schools,N/A,Class 1 - Class 8,"CBSE, State Board",tel:919513238818,15000 / Annual,"CF3F+WXJ, New MLA Quarters, Hill Fort Road, Hyderabad, Telangana 500063, India",,,Transport
NEWTON HIGH SCHOOL,2000,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,20000 / Annual,"Newton High School, Kalyan Nagar, Moti Nagar, Hyderabad, Telangana 500045, India",,,
GOWTHAM MODEL SCHOOL,Day Schools,550,Nursery -,State Board,Co-Education,tel:919513238818,40000 / Annual,"Plot No. 10 & 11, Chikoti Garden, Begumpet, near Nalli Silk Showroom, Old Patigadda, Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",,,Transport
Gitaanjali The Smart School,2018,Day Schools,126,Nursery - Class 10,"State Board, CBSE",tel:919513238818,30000 / Annual,"Pillar #87, Beside Axis bank , ATTAPUR ROAD , HYDERABAD, Hyderabad, Telangana",,,Transport
Azaan International,2006,Day Schools,N/A,Nursery - Class 12,CBSE,tel:919513238818,65000 / Annual,"9-4-136, 7 Tombs Rd, Jamali Kunta, Vali Colony, Toli Chowki, Hyderabad, Telangana 500008, India",,,Transport
Vijaya Modern School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,12000 / Annual,"1-8-506/4/A, Prakash Nagar Rd, Prakash Nagar, Begumpet, Hyderabad, Telangana 500016, India",,,
OASIS SCHOOL,1964,Day Schools,550,Nursery - Class 10,CBSE,tel:919513238818,75000 / Annual,"6-27, Old Mumbai Hwy, Ambedkar Nagar, Shaikpet, Rai Durg, Hyderabad, Telangana 500104, India",,,
Learning Tree School,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,26000 / Annual,"13-1-126/2, opp. sbi bank line, near meeseva, Snehapuri Colony, Moti Nagar, Hyderabad, Telangana 500018, India",,,
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"1 - 157/3/3. Plots No. - 44, Snehapuri Colony,, Lane Besides E - Seva, Moti Nagar, Borabanda,, Telangana 500018, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
SPRINGFIELDS KIDS,1991,Day Schools,85,Nursery - Class 10,"CBSE, ICSE",tel:919513238818,27000 / Annual,"11-2-557/18, Habeeb Nager, Aghapura, Nampally, Hyderabad, Telangana 500001, India",,,
Sai Renu Unique High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,9700 / Annual,"Habeeb Fathima Nagar Rd, Mahatma Nagar, SPR & D Hill, Moti Nagar, Hyderabad, Telangana 500018, India",,,
Sri Gayatri e Techno School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Near Mohini Function Hall, Kumar Basti, Kanaka Durga Colony, Karwan, Hyderabad, Telangana 500006, India",,"Athletics, Carroms, Chess, Cricket","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
MNR School Of Excellence,N/A,Public Schools,N/A,LKG - 10,"CBSE, State Board",tel:919513238818,,"13-6-460/9&10, Mahesh Nagar Colony, Vegetable Market Road, Gudi Malkapur, Mehdipatnam, Hyderabad, Telangana 500067",,"Kabaddi, Karate, Skating, Volleyball","Transport, Laboratory, Computers Facility, Library"
I Play I Learn Kids School & Day Care,N/A,Play Schools,40,LKG - UKG,Other Boards,tel:919513238818,32000-34000,"431/C/69, Golconda Rd, Moghal Nagar, Gudimalkapur, Hyderabad, Telangana 500264, India",,Cycling,"Transport, Medical Facility, Library"
Shemrock Fun Valley Playway School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"13-6-457/31,Shiva Bagh, Gayatrinagar, Gudimalkapur, Hyderabad, Telangana 500028, India",,Cycling,"Transport, Medical Facility, Library"
Kendriya Vidyalaya,1982,Public Schools,2000,LKG - 12,CBSE,tel:919513238818,3000-12000,A.f.s. Begumpet Hyderabad Telangana,P V V PRASANNA Principal,"Athletics, Basketball, Chess, Cricket, Football, Handball, Kabaddi, Kho-Kho, Skating, Taekwondo, Volleyball","Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Chinmaya Vidyalaya,1993,Public Schools,50,LKG - 12,CBSE,tel:919513238818,40000-50000,"Sandeepany Kailas, Kundanbagh, Begumpet, Hyderabad, Telangana 500016",,"Badminton, Cricket, Football","Laboratory, Smart Classrooms, Computers Facility, Library"
Air Force School,1959,Public Schools,637,LKG - 10,CBSE,tel:919513238818,8000-15000,"Air ForceSchool Begumpet 
c/o Air Force Station, 
Bowenpally (P.O) 
Hyderabad -500011 
Telangana",,"Athletics, Basketball, Chess, Cricket, Football, Karate, Volleyball","Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Niraj Kindergarten & Primary School,1986,"Play Schools, Public Schools",N/A,LKG - 5,Other Boards,tel:919513238818,,"Street Number 5, Uma Nagar, Begumpet, Hyderabad, Telangana 500016, India",Mr. B. Jivithesh Reddy Director,"Basketball, Chess, Cricket, Cycling","Transport, Medical Facility, Computers Facility, Library"
Gitanjali Primary School,1985,Public Schools,N/A,LKG - 12,"CBSE, ICSE",tel:919513238818,,"Brahmanwadi, Begumpet, beside Varun Motors, Hyderabad, Telangana 500016","Gita Karan Founder Principal & Director / M.A., B. Ed.","Cricket, Football, Kabaddi, Kho-Kho, Table-tennis, Tennis, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"Begampet, Telangana 500038",,"Cycling, Yoga","Transport, Library"
Gowtham Model School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 10 & 11, Chikoti Garden, Near Nalli Silk Showroom, Begumpet, Hyderabad, Telangana 500016, India",,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"1-10-125/4/1/E, Mayur Marg, Begumpet, Hyderabad, Telangana 500016, India",,,
Esperanza Preschool & 24x7 Childcare,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"1-10-63/1/2, Old Patigadda, Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",,Cycling,"Transport, Medical Facility, Library"
Sunshine,2012,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,40000,"1-8-450/1/A-26, Lane No 1, Opp. Lane to Sairam Mess, Indian Airlines Colony, Patigadda, Begumpet, Hyderabad, Telangana 500016, India",,Cycling,"Transport, Medical Facility, Library"
Kakatiya School,2022,Public Schools,N/A,Pre School - 10,State Board,tel:919513238818,,"8G6F+396, Badangpet Rd, Annapurna Colony, Balapur, Telangana 500058, India",,,Transport
BHARATIYA VIDYA BHAVAN,2009,Day Schools,N/A,LKG - Class 12,CBSE,tel:919513238818,27740 / Annual,"Guttala Begumpet, Bharatiya Vidya Bhavan's Atmakuri Rama Rao School, Survey No.62, Rd No. 45, Masthan Nagar, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033, India",,,
Kangaroo Kids Preschool,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"1-8-353 to 355/A, U.S. Consulate Road, Indian Airlines Colony, Patigadda, Begumpet, Secunderabad, Telangana 500003, India",,Cycling,"Transport, Medical Facility, Library"
Sunshine,2012,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,40000,"1-8-450/1/A-26, Lane No 1, Opp. Lane to Sairam Mess, Indian Airlines Colony, Patigadda, Begumpet, Hyderabad, Telangana 500016, India",,Cycling,"Transport, Medical Facility, Library"
Kakatiya School,2022,Public Schools,N/A,Pre School - 10,State Board,tel:919513238818,,"8G6F+396, Badangpet Rd, Annapurna Colony, Balapur, Telangana 500058, India",,,Transport
BHARATIYA VIDYA BHAVAN,2009,Day Schools,N/A,LKG - Class 12,CBSE,tel:919513238818,27740 / Annual,"Guttala Begumpet, Bharatiya Vidya Bhavan's Atmakuri Rama Rao School, Survey No.62, Rd No. 45, Masthan Nagar, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033, India",,,
Covells High School,1964,Day Schools,950,Nursery - Class 10,State Board,tel:919513238818,14400 / Annual,"FC3V+XMC, Alwyn Housing Colony, Sanath Nagar, Hyderabad, Telangana 500018, India",,,
ROSE BUDS HIGH SCHOOL,1972,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,18000 / Annual,"Shivaji Nagar, Sanath Nagar, Hyderabad, Telangana 500018, India",,,Transport
DON BOSCO HIGH SCHOOL,Day Schools,350,Nursery - Class 10,"State Board, CBSE",Co-Education,tel:919513238818,38000 / Annual,"Erragadda, Mothi Nagar DON BOSCO HIGH SCHOOL, FC3G+G6X, BSP Colony, Moti Nagar, Hyderabad, Telangana 500045, India",,,Transport
Castle Town Public School,2002,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,15000 / Annual,"Rajeev Nagar Mothi Nagar, Kalyan Nagar, Erragadda, Hyderabad, Telangana 500045, India",,,Transport
THE MODEL CITY SCHOOL,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,19000 / Annual,"8-4-368/g/46, Sultan Nagar, Gouthampuri Colony, Erragadda, Hyderabad, Telangana 500018, India",,,
Gowtham Model Schools,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,55000 / Annual,"Moti Darwaza, Ahmed colony, 9CP7+FJ3, Ahmed Colony, Baghdad Colony, Langar Houz, Hyderabad, Telangana 500008, India",,,
Gowtham Model School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"House No. 5-6-257, Agapura, Char Khandil, Darus Salam, Aghapura, Nampally, Hyderabad, Telangana 500001, India",,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
ALEXANDER INTERNATIONAL SCHOOL,Day Schools,300,Nursery - Class 10,State Board,Co-Education,tel:919513238818,22000 / Annual,"9CX3+25G, Samatha Colony, Bentoubavdi, Samata Colony, Toli Chowki, Hyderabad, Telangana 500008, India",,,
Reyan high School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,8300 / Annual,"No. 13-1-1233/11, Tappa Chabutra, Karwan, Charminar, Natraj Nagar, Hyderabad, Telangana 500006, India",,,
Hindu Public School,1988,Public Schools,N/A,LKG - 12,CBSE,tel:919513238818,,"Near Hanuman Devastanam, Sanath Nagar, Hyderabad","Sri B. Shyam Sunder Goud Chairman / B.Com., LLB","Athletics, Basketball, Chess, Cricket, Karate, Tennis, Volleyball","Transport, Medical Facility, Laboratory, Computers Facility, Library"
Little Scholar School,1991,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,32000-40000,"Near Radha Krishna Toyota Show Room, Sanathnagar, Hyderabad",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Handball, Kabaddi, Karate, Kho-Kho, Skating","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
RISHI PUBLIC SCHOOL,1990,Day Schools,380,Nursery - Class 10,State Board,tel:919513238818,45000 / Annual,"besides Police Commissioner Office., CF2G+JQ8, Avanti Nagar, Basheer Bagh, Hyderabad, Telangana 500029, India",,,Transport
Golden Rose High School,1963,Day Schools,N/A,Nursery - Class 5,State Board,tel:919513238818,12000 / Annual,"5-9-163, Chapel Road, Opp. Methodist Church, Nampally, Bharat Nagar, Aghapura, Nampally, Hyderabad, Telangana 500001, India",,,Transport
Gowtham Model Schools,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,29000 / Annual,"House No. 5-6-257, Agapura, Char Khandil, Nampally, Darus Salam, Aghapura, Nampally, Hyderabad, Telangana 500001, India",,,
LOHIAS LITTLE ANGELS HIGH SCHOOL,1986,Day Schools,800,Nursery - Class 10,"State Board, CBSE",tel:919513238818,8400 / Annual,"Bharat Nagar, Aghapura, Nampally, Hyderabad, Telangana 500001, India",,,
Sujatha High School,1966,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,10000-50000,"5-9170, Klk Estate Lane, Chapel Rd, Abids, Hyderabad, Telangana 500001, India",,"Carroms, Chess, Cricket, Football, Tennis","Transport, Medical Facility, Laboratory, Computers Facility, Library"
Seventh Day Adventist High School,1981,Public Schools,N/A,1 - 10,ICSE,tel:919513238818,Rs. 50000 to Rs. 125000,"5-9-185, Chirag Ali Lane, Chapel Rd, Brook Bond Colony, Abids, Hyderabad, Telangana 500001, India",,"Athletics, Basketball, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Medical Facility, Laboratory, Computers Facility, Library"
St George's Boys Grammar School,1834,Public Schools,3000,LKG - 12,ICSE,tel:919513238818,55000-60000,"King Koti Road, Abids, Hyderabad, Telangana 500029",,"Basketball, Carroms, Chess, Cricket, Tennis","Medical Facility, Laboratory, Computers Facility, Library"
Rosary Convent High School,1903,Public Schools,N/A,1 - 10,State Board,tel:919513238818,,"ROSARY CONVENT HIGH SCHOOL,

Gunfoundry,

Abids,

Hyderabad - 500001.

Telangana",Sr. ELizabeth A.M Principal,"Badminton, Basketball, Gymnastics, Karate, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Library"
Slate The School,2001,Public Schools,4700,LKG - 10,"CBSE, ICSE, State Board",tel:919513238818,,"House No. 5-9-186, Adjacent To SBH, Chapel Road, Abids, Hyderabad, Telangana 500001, India",,"Basketball, Carroms, Chess, Cricket, Football, Table-tennis, Tennis","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Slate The School,2001,Public Schools,4700,LKG - 10,"CBSE, ICSE, State Board",tel:919513238818,,"House No. 5-9-186, Adjacent To SBH, Chapel Road, Abids, Hyderabad, Telangana 500001, India",,"Basketball, Carroms, Chess, Cricket, Football, Table-tennis, Tennis","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
14022024,,N/A,-,,Co-Education,tel:919513238818,,This is my address,,,
16022024,,N/A,-,,Co-Education,tel:919513238818,,This is my address,,,
hello world academy,2033,Play Schools,N/A,8 - 9,CBSE,tel:919513238818,,hyderabad,,,
STANLEY GIRLS HIGH SCHOOL,1896,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,21600 / Annual,"9FWF+2FH, Chapel Rd, Fateh Maidan, Abids, Hyderabad, Telangana 500001, India",,,
Seventh day Adventist,1981,Day Schools,N/A,Nursery - Class 10,ICSE,tel:919513238818,25000 / Annual,"5-9-184, Chapel Rd, Brook Bond Colony, Chirag Ali Lane, Abids, Hyderabad, Telangana 500001, India",,,Transport
Johns High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,16000 / Annual,"Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500001, India",,,Transport
SLATE THE SCHOOL,2001,Day Schools,1000,Nursery - Class 10,State Board,tel:919513238818,65340 / Annual,"5-9-186, Chapel Rd, adj. to SBI, Gun Foundry, Abids, Hyderabad, Telangana 500001, India",,,Transport
T V John School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,10000 / Annual,"Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500001, India",,,
Sujatha High School,1996,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,30000 / Annual,"5-9170, Chapel Rd, Brook Bond Colony, Chirag Ali Lane, Abids, Hyderabad, Telangana 500001, India",,,Transport
Seven Hills High School,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,40000 / Annual,"Moti Nagar, FC4F+4M2, Madhavi Estate, Moti Nagar, Erragadda, Hyderabad, Telangana 500018, India",,,
LJ KABITA HIGH SCHOOL,Day Schools,360,Nursery - Class 10,State Board,Co-Education,tel:919513238818,18000 / Annual,"H.NO 8-4-390/a/16/5,Lane, 500018, FC4J+7P8, beside J.K point Hotel, Gopal Rao Pally, Prem Nagar, Erragadda, Hyderabad, Telangana 500018, India",,,Transport
Nandini Schools,1992,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,30000 / Annual,"5-8-366, Chirag ALi Lane, Mahesh Nagar, Abids, Shop#1, Jamuna Mansion, opposite Abids, Chirag Ali Lane, Abids, Hyderabad, Telangana 500001, India",,,
Nava Jyothi High School,1985,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,50000 / Annual,"12-35, Adarsh Nagar, Opp. IDPL Colony, Balanagar, Nanda Nagar, Balanagar, Hyderabad, Telangana 500037, India",,,Transport
All Saints High School,1855,Public Schools,3500,LKG - 10,State Board,tel:919513238818,Fee range is from Rs. 10000 to Rs. 50000,"Door No. 5-9-304, Gunfoundry, Hyderabad, Telangana 500001",,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Karate, Kho-Kho, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"H.No: 5-10-180/A,, Hill fort, Behind Aayakar Bhavan, Basheer Bagh, Hyderabad, Telangana 500004",,"Cycling, Yoga","Transport, Library"
Nagarjuna High School,1979,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,20000-30000,"A G, Rajeev Nagar, Erragadda, Hyderabad, Telangana 500045, India",,"Badminton, Carroms, Chess, Cricket, Table-tennis, Tennis","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
MANSURA CYBER HIGH SCHOOL,1990,Day Schools,1500,Nursery - Class 10,CBSE,tel:919513238818,17000 / Annual,"Prakash Nagar, Door No. 1-8-416, Opposite, Main Rd, Patigadda, Begumpet, Hyderabad, Telangana 500016, India",,,
St Josephs Girls High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,18000 / Annual,"5-9-747, Gun Foundry Street Number 2, Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500001, India",,,
Huda high school,1991,Day Schools,500,Nursery - Class 10,State Board,tel:919513238818,16000 / Annual,"shop no:3-6, 373/A, Street Number 2, Gagan Mahal, Domalguda, Himayatnagar, Hyderabad, Telangana 500029, India",,,
Dwaraka High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,24998 / Annual,"opp. A V College Road, Gagan Mahal, Domalguda, Himayatnagar, Hyderabad, Telangana 500029, India",,,Transport
Chaitanya Vidyalaya,1989,Public Schools,N/A,LKG - 10,ICSE,tel:919513238818,,"1-2-594, Domalgauda, Hyderabad, 500029",,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Skating, Table-tennis, Tennis, Throwball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"1-2-212/6/B1-B2, Street Number 12, Gagan Mahal, Domalguda, Himayatnagar, Hyderabad, Telangana 500029, India",,Cycling,"Transport, Medical Facility, Computers Facility, Library"
SR DIGI SCHOOL,2011,Day Schools,500,Nursery - Class 10,"CBSE, State Board",tel:919513238818,25000 / Annual,"Plot No.92,Kavuri Hills Road,Kavuri Hills Phase 2, CBI Colony, Madhapur, Kavuri Hills, Madhapur, Hyderabad, Telangana 500033, India",,,
Iqbalia International School,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,85000 / Annual,"Rd Number 44, beside Fernandez Hospital, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033, India",,,Transport
REYAN HIGH SCHOOL,Day Schools,800,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:919513238818,35000 / Annual,"No. 13-1-1233/11, Tappa Chabutra, Karwan, Charminar, Natraj Nagar, Hyderabad, Telangana 500006, India",,,Transport
Kranthi High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,12000 / Annual,"9CF9+JHJ, Bapu Nagar, Langar Houz, Hyderabad, Telangana 500008, India",,,Transport
The Premia Academy Hyderabad,2020,Day Schools,30,Nursery - Class 12,"CBSE, IGCSE",tel:919513238818,120000 / Annual,"Pillar Number 102, 501, Road, Karwan Sahu, Langar Houz, Attapur, Hyderabad, Telangana 500008, India",,,Transport
Gowtham Model School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Moti Darwaza, Ahmed colony, Ahmed Colony, Baghdad Colony, Langar Houz, Hyderabad, Telangana 500008, India",,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Trident International School,1996,International Schools,N/A,Pre School - 12,"CBSE, Cambridge IGCSE",tel:919513238818,,"Bapughat, Bapu Nagar, Langar Houz,
Hyderabad, Telangana 500008",,"Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Orchids International School,2023,International Schools,500,Pre School - 7,CBSE,tel:919513238818,,"72, 13-6/437/A, 5, Langar Houz, Rd, Khader Bagh, Indira Nagar, Mehdipatnam, Hyderabad, Telangana 500008",,,"Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
CAMBRIDGE ENGLISH HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,30000 / Annual,"9-1-44/A/2 , Sangam Road , Langar House, Hashim Nagar, Langar Houz, Hyderabad, Telangana 500008, India",,,Transport
Vidyanikethan high school,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,17200 / Annual,"H.no -136434c16, 17, Om Nagar, Maruthi Nagar, Langar Houz, Hyderabad, Telangana 500008, India",,,
Prathibha High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,50000 / Annual,"H-39, check post, 44, Madhura Nagar Main Rd, yousufguda Ameerpet, Vamika Arcade, Jawahar Nagar, Hyderabad, Telangana 500038, India",,,Transport
Vidya Niketan High School,Day Schools,600,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"9CF7+CG5, Veerabadra Sangam Rd, Bapu Nagar, Langar Houz, Hyderabad, Telangana 500008, India",,,
St Helens School,1902,Other,N/A,Pre School - 12,CBSE,tel:919513238818,,"Rosary Convent Building, Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500001",,,Transport
Rosary Convent High School,1904,Day Schools,N/A,Class 1 - Class 10,State Board,tel:919513238818,41999 / Annual,"9FWG+3Q9, Gun Foundry Street Number 3, Gun Foundry, Abids, Hyderabad, Telangana 500001, India",,,
Vasavi Public School,1983,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,46080 / Annual,"3-6-215, Himayat Nagar Street Number 15, AP State Housing Board, Himayatnagar, Hyderabad, Telangana 500029, India",,,
Madina Public School,1982,Day Schools,1200,Nursery - Class 10,CBSE,tel:919513238818,30000 / Annual,"Samrajya Laxmi Towers, Street Number 18, AP State Housing Board, Himayatnagar, Hyderabad, Telangana 500029, India",,,Transport
GYAN BHARTHI HIGH SCHOOL,1989,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,16000 / Annual,"1-7-23/9, Jai Santoshima Nagar Colony, Street No 8, Veera Raja Reddy Marg, Hubsiguda, Hubsiguda, Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500007, India",,,
St. Phillips High School,1994,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,24000 / Annual,"1247, 5-9-1235, Raja Reddy Marg, Shergate, Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500001, India",,,
All Saints High School,1855,Day Schools,N/A,KG - Class 10,State Board,tel:919513238818,42000 / Annual,"ALL SAINTS' HIGH SCHOOL, 5-9-304, Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500001, India",,,
EDUCARE HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,10000 / Annual,"8-1-402/392, Gulshan Colony, Qutub Shahi Tombs, Hyderabad, Telangana 500008, India",,,
ST ISAAC ADVENT HIGH SCHOOL,1983,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,15720 / Annual,"9-1-3/24, Borabanda - Allahpur Road, N.R.R. Puram, Radha Krishna Nagar, Borabanda, Ganesh Nagar, Borabanda, Hyderabad, Telangana 500018, India",,,Transport
Neo Holy Fatima High School,1996,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,40200 / Annual,"1-523/255, Arvind Nagar Colony, Toli Chowki, Hyderabad, Telangana 500008, India",,,
Hillside School,1984,Day Schools,500,Nursery - Class 10,CBSE,tel:919513238818,73000 / Annual,"139, Rd Number 46, Silent Valley hills, Jubilee Hills, Hyderabad, Telangana 500033, India",,,Transport
Shriram Montessori,2016,"International Schools, Play Schools",,Pre School - 6,Montessori,tel:919513238818,,"G Rami Reddy Marg, Silent Valley hills, Jubilee Hills, Hyderabad, Telangana 500033, India",,,"Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Metodist high school,1921,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,35000 / Annual,"4-1-1001, King Koti Rd, Sultan Bazar, Abids, Hyderabad, Hyderguda, Telangana 500001, India",,,
SADHU VASWANI HIGH SCHOOL,Day Schools,300,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"4-1-1236, King Koti, Hyderabad, Hyderguda, Telangana 500001, India",,,Transport
Metodist high school,1921,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,35000 / Annual,"4-1-1001, King Koti Rd, Sultan Bazar, Abids, Hyderabad, Hyderguda, Telangana 500001, India",,,
St. Georges Grammar School,1834,Day Schools,N/A,Nursery - Class 12,ICSE,tel:919513238818,31200 / Annual,"King Koti Road, 9FRG+WH2, King Koti, Abids, Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500029, India",,,Transport
Brilliant High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Rd Number 26, Borabanda, Hyderabad, Telangana 500018, India",Mr. K. Narayana Reddy Chairman,"Badminton, Basketball, Chess, Cricket, Football, Kabaddi, Kho-Kho, Taekwondo, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Computers Facility, Library"
PATMOS SCHOOL,1978,Day Schools,800,Nursery - Class 10,State Board,tel:919513238818,60000 / Annual,"11, 151, Main Road, beside Patmos School, Fatehnagar, Begumpet, Hyderabad, Telangana 500018, India",,,
