Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
Centenary Public School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,18000 / Annual,"3-6-119, St No 18, Hyderguda, Hyderguda, Old MLA Quarters, King Koti, Hyderabad, Hyderguda, Telangana 500029, India",,,
SR DIGI SCHOOL,2015,Day Schools,800,Nursery - Class 10,State Board,tel:919513238818,25000 / Annual,"Sai Nagar Colony (Military Dairy Farm Road), FFPV+3C5, Kanajiguda, Sai Nagar, Kanajiguda, Bowenpally, Hyderabad, Secunderabad, Telangana 500015, India",,,Transport
All Saints High School,1855,Public Schools,3500,LKG - 10,State Board,tel:919513238818,Fee range is from Rs. 10000 to Rs. 50000,"Door No. 5-9-304, Gunfoundry, Hyderabad, Telangana 500001",,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Karate, Kho-Kho, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"H.No: 5-10-180/A,, Hill fort, Behind Aayakar Bhavan, Basheer Bagh, Hyderabad, Telangana 500004",,"Cycling, Yoga","Transport, Library"
Bhashyam High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 29-54/1, New Vidya Nagar Colony, Ramakrishnapuram, Old Neredmet, Secunderabad, Telangana 500056, India",Mr.RamaKrishna Director,"Athletics, Carroms, Chess, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Kairali Vidya Bhavan,1998,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 553, G.srnivas sharma House 29-1499/6/7 west kakatiyanagar NEREDMET, Rd Number 1, West Kakatiya Nagar, Kakatiya Nagar, Sainik Viahar, Neredmet, Secunderabad, Telangana 500056, India",,"Badminton, Basketball, Karate, Volleyball","Transport, Laboratory, Computers Facility"
Anandbagh High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"East Anandbagh, Anandbagh, Moula Ali, Secunderabad, Telangana 500047, India",,,
NEW USHODAYA HIGH SCHOOL,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"FFPX+6XJ, Dondi, Tirumalagiri, Secunderabad, Telangana 500015, India",,,
Little Flower School,2007,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,50000 / Annual,"CH45+286, Uppal Rd, opposite survey of India, Survey Colony, P & T Colony, Gaddi annaram, Hyderabad, Telangana 500039, India",,,
DIVYAANJALI HIGH SCHOOL,Day Schools,600,Nursery - Class 10,State Board,Co-Education,tel:919513238818,18200 / Annual,"2-2-647/231/20/B, Street Number 6, CE Colony, MCH Colony, Bagh Amberpet, Amberpet, Hyderabad, Telangana 500013, India",,,
SR DIGI SCHOOL,2011,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,26000 / Annual,"MMR Garden Rd, Shri Tirumala Avenue, Sri Sai Enclave, Old Bowenpally, Secunderabad, Telangana 500011, India",,,Transport
New Grammar High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,7200 / Annual,"RR Nagar, Ghori Nagar, Maithri Vanam, Old Bowenpally, Secundrabad, Secunderabad, Telangana 500011, India",,,
INDIAN ACADEMY SCHOOL,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:919513238818,18000 / Annual,"2-2-1107/3, Tilak Nagar Rd, Prashanti Nagar, Tilak Nagar, New Nallakunta, Hyderabad, Telangana 500044, India",,,
CARE MODEL SCHOOL,2005,Day Schools,400,Nursery - Class 10,"State Board, State Board",tel:919513238818,14000 / Annual,"2-2-1105/72, Tilak Nagar Rd, Tirumala Nagar, Shri Mitra Enclave, Tilak Nagar, New Nallakunta, Hyderabad, Telangana 500044, India",,,Transport
Matrusri E & L School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,17000-20000,"2-1-290/5/1, New Nallakunta, Hyderabad, Telangana 500044",,"Athletics, Cricket, Football, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Vidyaranya High School,1961,Public Schools,N/A,LKG - 10,ICSE,tel:919513238818,,"Green Gates Apartment, Door No 5-9-20, opposite the Secretariat, Saifabad, Khairtabad, Hyderabad, Telangana 500063",,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Lawn Tennis, Table-tennis, Tennis, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Library"
Sri Vidya Vihar High School,1978,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,19998 / Annual,"H.NO, 11-3-70, Rd Number 15, SV Colony, Trimurti Colony, Sri Venkateshwara Colony, Hyderabad, Saroornagar, Telangana 500035, India",,,Transport
Sri Sathya Sai Vidya Vihar,1976,Day Schools,550,Class 1 - Class 10,State Board,tel:919513238818,25000 / Annual,"D D Colony, Bagh Amberpet, Amberpet, Hyderabad, Telangana 500013, India",,,Transport
Sri Vidya Vihar Model school,1976,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,10800 / Annual,"9GR5+PJX, Golnaka Rd, Tilak Nagar, Amberpet, Hyderabad, Telangana 500013, India",,,
Emmanuel high School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,17000 / Annual,"Krupa Complex Rd, Block 12, UK Complex, Safilguda, Neredmet, Secunderabad, Telangana 500056, India",,,
Sharada Karnataka Kanya Shala,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"9FPP+CJP, Subhash Nagar, Sultan Bazar, Koti, Hyderabad, Telangana 500095, India",,,Transport
NRUPATUNGA HIGH SCHOOL,Day Schools,150,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"H.No.3-4-373 & 374, Bagh Lingampally, Kachiguda, Lingampally, Kachiguda, Hyderabad, Telangana 500027, India",,,
DAV Public School,1983,Public Schools,4047,LKG - 12,CBSE,tel:919513238818,7000-13000,"Safilguda Circle, Santoshima Nagar, R.K Puram Post, Simhadri Nagar Colony, Ganesh Nagar, Moula Ali, Secunderabad, Telangana 500056, India",,"Cricket, Kho-Kho, Tennis, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
NASR Girls School,1965,Day Schools,N/A,Nursery - Class 10,ICSE,tel:919513238818,160000 / Annual,"Lane, CF65+JM8 NASR GIRL'S SCHOOL, 6-2-905, NH 65, Opposite Icici Bank, Khairtabad, Hyderabad, Telangana 500004, India",,,Transport
ST JOSEPH PUBLIC SCHOOL,Day Schools,1000,LKG - Class 12,ICSE,Co-Education,tel:919513238818,70000 / Annual,"3-5-781 & 781/A, King Koti Road, King Kothi, Old MLA Quarters, King Koti, Hyderabad, Hyderguda, Telangana 500001, India",,,
HARROW SCHOOL,1992,Day Schools,500,Nursery - Class 10,CBSE,tel:919513238818,22800 / Annual,"9FVP+CM3, Ramkoti, King Koti, Hyderguda, Telangana 500001, India",,,
Rose Buds High School,1988,Public Schools,1250,LKG - 10,State Board,tel:919513238818,,"Door No. 2-2-185/24/11/C, Mallikarjuna Nagar, Bagh Amberpet, Hyderabad, Telangana 500013, India",,"Carroms, Chess, Karate, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Sri Sathya Vidya Vihar,1976,Public Schools,N/A,LKG - 12,State Board,tel:919513238818,17000-20000,"Bagh Amberpet, Hyderabad, Telangana 500013",,"Athletics, Cricket, Football, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana IIT Olympiad School,N/A,Public Schools,N/A,6 - 10,State Board,tel:919513238818,,"No. 8-3-952/10/10, Sathya Enclave, Srinagar Colony Road, Panjagutta, Hyderabad, 500073",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Oi Play School,2007,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Hno. 8-2-248/A/B, Road No. 3, North H Block, VST Colony, Punjagutta, Hyderabad, Telangana 500034, India",,"Cycling, Swimming","Transport, Library"
Sister Nivedita School,1989,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,Rs. 50000 to Rs. 125000,"Dharam Karan Road, Ameerpet, Hyderabad, Telangana 500016, India",,"Basketball, Handball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Niraj Public School,1986,Public Schools,N/A,LKG - 10,ICSE,tel:919513238818,,"Saadat Manzil, Ameerpet, Hyderabad, Telangana 500016, India",Mr. B. Jivithesh Reddy Founder & Principal,"Basketball, Chess, Cricket, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Slate The School,2005,Public Schools,1350,LKG - 10,"CBSE, ICSE, State Board",tel:919513238818,,"Lane Adj, To Satynam Theatre, Swathi Avenue, Ameerpet, Hyderabad, Telangana 500016, India",,"Basketball, Carroms, Chess, Cricket, Football, Table-tennis, Tennis","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
EuroKids,N/A,Play Schools,N/A,LKG - 2,Other Boards,tel:919513238818,,"H.No: 7-1-215/D/1, Near Ex CM Roshaiah's House, Opp: Vamshi Paradise Complex, Ameerpet, Hyderabad, Telangana 500016",,"Cycling, Yoga","Transport, Computers Facility, Library"
Sunshine Preschool & Day Care Chain,2012,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,40000,"H.No. 7-1-29/RH/10, Beside United Avenue, Leelanagar, Ameerpet, Hyderabad, Telangana 500016, India",,Cycling,"Transport, Medical Facility, Library"
Ravindra Bharathi School,1994,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"SBI Road, Opposite, Dharam Karan Rd, Ameerpet, Hyderabad, Telangana 500016",,"Cricket, Football, Kho-Kho, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Delhi World Public School,2018,Public Schools,,Pre School - 10,CBSE,tel:919513238818,"1,20,000 - 3,00,000","Beeramguda, Hyderabad, Lingampally, India, Telangana",LOUSIE KHURSHID CHAIRMAN / .,"Athletics, Basketball, Carroms, Chess, Cricket, Gymnastics, Table-tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana Concept School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"# 7-1-70/71, Dharam Karan Rd, MVR Colony, Ameerpet, Hyderabad, Telangana 500016, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Sunshine Preschool & Day Care Chain,2012,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,40000,"H.No. 7-1-29/RH/10, Beside United Avenue, Leelanagar, Ameerpet, Hyderabad, Telangana 500016, India",,Cycling,"Transport, Medical Facility, Library"
Ravindra Bharathi School,1994,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"SBI Road, Opposite, Dharam Karan Rd, Ameerpet, Hyderabad, Telangana 500016",,"Cricket, Football, Kho-Kho, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Delhi World Public School,2018,Public Schools,,Pre School - 10,CBSE,tel:919513238818,"1,20,000 - 3,00,000","Beeramguda, Hyderabad, Lingampally, India, Telangana",LOUSIE KHURSHID CHAIRMAN / .,"Athletics, Basketball, Carroms, Chess, Cricket, Gymnastics, Table-tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Academic Heights Public School,2017,Public Schools,,Pre School - 12,"CBSE, International Baccalaureate",tel:919513238818,"45,000 - 65,000","Ahps Beeramguda, Survey no 78 to 102, Opp to Praneeth Pranav Homes Patelguda, Kistareddypet, Ameenpur, Mandal, Sangareddy, Telangana 502032","D. PARIMALA Principal / M.C.A., M.A.,B.Ed.","Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Gymnastics, Table-tennis, Tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Mount Banyan Global School,2019,Day Schools,250,Nursery - Class 10,CBSE,tel:919513238818,80000 / Annual,"7-1, 77/E, DK Rd, Swathi Avenue, Ameerpet, Hyderabad, Telangana 500016, India",,,
GYAN BHARTHI HIGH SCHOOL,1989,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,16000 / Annual,"1-7-23/9, Jai Santoshima Nagar Colony, Street No 8, Veera Raja Reddy Marg, Hubsiguda, Hubsiguda, Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500007, India",,,
All Saints High School,1855,Day Schools,N/A,KG - Class 10,State Board,tel:919513238818,42000 / Annual,"ALL SAINTS' HIGH SCHOOL, 5-9-304, Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500001, India",,,
St. Phillips High School,1994,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,24000 / Annual,"1247, 5-9-1235, Raja Reddy Marg, Shergate, Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500001, India",,,
St.Andrews School,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,Co-Education,tel:919513238818,58560 / Annual,"157, Swarnadhama Nagar, Old Bowenpally, Secunderabad, Telangana 500015, India",,,Transport
I Play I Learn School,N/A,Play Schools,40,LKG - UKG,Other Boards,tel:919513238818,32000-34000,"2-4512/2, Opp lane to Indian Bank, Kachiguda main road, Barkatpura, Hyderabad, Telangana 500027, India",,Cycling,"Transport, Medical Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"House 3-4-760, Opposite Tharuni Super Market, Beside Andhra Yuvathi Mandal,, Barkatpura, Hyderabad, Telangana 500027",,"Carroms, Chess, Cricket","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Sanskar Little Star Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,17000-20000,"3-4-526/21, Opp.Bank of Baroda,Near Reddy Women's College,Street 5, Barkathpura, Hyderabad, Telangana 500027",,Cycling,"Transport, Medical Facility, Library"
St Helens School,1902,Other,N/A,Pre School - 12,CBSE,tel:919513238818,,"Rosary Convent Building, Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500001",,,Transport
St. Paul's High School,1954,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"3-6-166, Hyderguda, AP State Housing Board, Basheer Bagh, Hyderabad, Telangana 500029",,"Badminton, Basketball, Carroms, Chess, Cricket, Table-tennis, Volleyball","Medical Facility, Smart Classrooms, Computers Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Near Pillar No. 118, Sri Lakshmi Colony, Hanuman Temple Ln, Hyderguda, Hyderabad, Telangana 500048, India",,"Badminton, Carroms, Chess, Cricket, Kabaddi, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Lotus National School,2004,Day Schools,400,LKG - Class 10,CBSE,tel:919513238818,50000 / Annual,"3-7-118/1, Sirimalle Gardens Lane Beside Bapughath Bridge Attapur, Hyderguda, Nalanda Nagar, Srimallenagar Colony, Hyderabad, Upperpally, Telangana 500048, India",,,Transport
St Josephs Girls High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,18000 / Annual,"5-9-747, Gun Foundry Street Number 2, Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500001, India",,,
Johnson Grammar School,Day Schools,N/A,Nursery - Class 12,ICSE,Co-Education,tel:919513238818,73000 / Annual,"Street No. 2, Vikrampuri, Habsiguda, Hyderabad, Telangana 500007, India",,,Transport
Sarathi School,Day Schools,650,LKG - Class 10,CBSE,Co-Education,tel:919513238818,60000 / Annual,"CG9R+V3C, Habsiguda Main Rd, near IICT & IICT Colony, Professors Quarters, Habsiguda, Hyderabad, Telangana 500007, India",,,Transport
Tejasvi Vidyaranyaaa,1996,,N/A,Pre School - 10,CBSE,tel:919513238818,36000 / Annual,"Street No. 2, opposite Sloka Residency, Kakateeya Nagar, Habsiguda, Hyderabad, Telangana 500007, India",,Badminton,"Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
GOWTHAM MODEL SCHOOL,2004,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,28500 / Annual,"4, Captain Veera Raja Reddy Marg, Ravindra Nagar, Habsiguda, Hyderabad, Telangana 500007, India",,,Transport
Rosary Convent High School,1904,Day Schools,N/A,Class 1 - Class 10,State Board,tel:919513238818,41999 / Annual,"9FWG+3Q9, Gun Foundry Street Number 3, Gun Foundry, Abids, Hyderabad, Telangana 500001, India",,,
Academic Heights Public School,Day Schools,N/A,Class 1 - Class 8,State Board,Co-Education,tel:919513238818,40000 / Annual,"2-2-185/55/B, behind Hyderabad, D D Colony, Bagh Amberpet, Amberpet, Hyderabad, Telangana 500013, India",,,Transport
SRI VIDYA SECONDARY SCHOOL,1975,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,30000 / Annual,"9GR5+PJX, Golnaka Rd, Tilak Nagar, Amberpet, Hyderabad, Telangana 500013, India",,,
SR DIGI SCHOOL,2011,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,27000 / Annual,"House No. 4-9-119/1, Street No. 1, HMT Nagar, MBD Complex, HMT Nagar, Nacharam, Hyderabad, Telangana 500076, India",,,Transport
Academic Heights Public School,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,33000 / Annual,"63-D & 76-B, Street No-8 & 9, Lane No. 14, Near Community Hall S.R. Nagar, Sanjeeva Reddy Nagar, Hyderabad, Telangana 500038, India",,,Transport
DKR MEMORIAL HIGH SCHOOL,1974,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,6500 / Annual,"CCWW+9RC, BK Guda Rd, Scientific Colony, BK Guda, Sanjeeva Reddy Nagar, Hyderabad, Telangana 500018, India",,,
RAINBOW INTERNATIONAL SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,45000 / Annual,"Rainbow International School, ESI to Balkam Pet Rd, BK Guda, Sanjeeva Reddy Nagar, Hyderabad, Telangana 500038, India",,,Transport
Geetanjali Olympiad,2004,Day Schools,N/A,Nursery - Class 10,"State Board, CBSE",tel:919513238818,65000 / Annual,"251/2RT, Sanjeeva Reddy Nagar, Hyderabad, Telangana 500038, India",,,
Gowtham Vidyalaya,2008,Day Schools,500,Nursery - Class 10,State Board,tel:919513238818,17600 / Annual,"27/B, BK Guda Rd, near SR Nagar Community Hall, Sanjeeva Reddy Nagar, Hyderabad, Telangana 500038, India",,,
D.A.V Public school,1983,Day Schools,4047,Nursery - Class 12,CBSE,tel:919513238818,45100 / Annual,"Safilguda, Santoshima Nagar, DAV School Gate Rd Ramakrishna Puram, Post, Simhadri Nagar Colony, Safilguda, Neredmet, Hyderabad, Secunderabad, Telangana 500056, India",,,Transport
Rajadhani High School,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:919513238818,17000 / Annual,"29-500/2/1, Neredumettu Dinakar Nagar, West, Dinakar Nagar, Kalwan Bharti Enclave, Vinayak Nagar, Neredmet, Secunderabad, Telangana 500056, India",,,
Rajadhani Model School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"29-500/2/1, Neredumettu Dinakar Nagar, West, Dinakar Nagar, Kalwan Bharti Enclave, Vinayak Nagar, Neredmet, Secunderabad, Telangana 500056, India",,,
Army Public School,1981,Public Schools,N/A,LKG - 12,CBSE,tel:919513238818,36000-63000,"Ramakrishna Puram
Secunderabad
PIN : 5000 56
Telangana, India",Ms M Usha Rani Principal Ms Puja Singh Head Mistress,"Athletics, Cricket, Football, Handball, Kabaddi, Kho-Kho, Throwball","Transport, Medical Facility, Laboratory, Computers Facility, Library"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"H.No: 11-13-1026/1(308),, Vasavi Colony main road,, Besides water reservoir, R K Puram Region, Hyderabad, Telangana 500035",,"Cycling, Yoga","Transport, Library"
Dilsukhnagar Public School,1985,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Alkapuri-RK Puram Road, Ramakrishnapuram, LB Nagar, Hyderabad, Telangana 500035",,"Athletics, Carroms, Chess, Cricket, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
SAV High School,1994,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,16200 / Annual,"Anantha Saraswathi Nagar, East Anand Bagh, Safilguda, FG5W+3M7, Ananatha Saraswathi Nagar, Moula Ali, Secunderabad, Telangana 500040, India",,,
Deeksha Model High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,13200 / Annual,"Sri Ragavendra Swamy Temple Rd, Lingampally, Kachiguda, Hyderabad, Telangana 500027, India",,,
SANTHINIKETHAN CONCEPT SCHOOL,Day Schools,1100,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:919513238818,21000 / Annual,"P-85, Munaganur, Hayath Nagar, Hayath Nagar, Hashmath Gunj, Subhash Nagar, Badi Chowdi, Kachiguda, Hyderabad, Telangana 500505, India",,,Transport
Nagarjuna High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,29600 / Annual,"East Srinivas Nagar Colony, Srinivasa Nagar, Ameerpet, Hyderabad, Telangana 500038, India",,,Transport
Rose Buds High School,1988,Day Schools,1250,Nursery - Class 10,State Board,tel:919513238818,28000 / Annual,"Door No. 2-2-185/24/11/C, Mallikarjuna Nagar, Bagh Amberpet, Mallikarjuna Nagar, Amberpet, Hyderabad, Telangana 500013, India",,,Transport
Bhashyam High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,32000 / Annual,"Plot No. 29-54/1, New Vidya Nagar Colony, Old Neredmet, New Vidya Nagar, Neredmet, Secunderabad, Telangana 500056, India",,,
SR DIGI SCHOOL,Day Schools,600,Nursery - Class 10,"Other Boards, State Board",Co-Education,tel:919513238818,27000 / Annual,"Plot No. 4, Door No. 29-83, New Vidhya Nagar, Near Neredmet Old police Station, Neredmet, New Vidya Nagar, Neredmet, Secunderabad, Telangana 500056, India",,,Transport
Sujatha High School,1996,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,30000 / Annual,"5-9170, Chapel Rd, Brook Bond Colony, Chirag Ali Lane, Abids, Hyderabad, Telangana 500001, India",,,Transport
T V John School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,10000 / Annual,"Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500001, India",,,
SLATE THE SCHOOL,2001,Day Schools,1000,Nursery - Class 10,State Board,tel:919513238818,65340 / Annual,"5-9-186, Chapel Rd, adj. to SBI, Gun Foundry, Abids, Hyderabad, Telangana 500001, India",,,Transport
STANLEY GIRLS HIGH SCHOOL,1896,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,21600 / Annual,"9FWF+2FH, Chapel Rd, Fateh Maidan, Abids, Hyderabad, Telangana 500001, India",,,
T V John School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,10000 / Annual,"Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500001, India",,,
SLATE THE SCHOOL,2001,Day Schools,1000,Nursery - Class 10,State Board,tel:919513238818,65340 / Annual,"5-9-186, Chapel Rd, adj. to SBI, Gun Foundry, Abids, Hyderabad, Telangana 500001, India",,,Transport
Gowtham Model School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,35000 / Annual,"8-3-944/2/1, Ameerpet 'X' Roads, SVR Tours and Travels, Lane, Nagarjuna Nagar colony, Ameerpet, Hyderabad, Telangana 500073, India",,,
Sri Vidya Secondary School,1975,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"Golnaka Rd, Tilak Nagar, Amberpet, Hyderabad, Telangana 500013, India",,"Chess, Cricket, Kabaddi, Kho-Kho, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"SBH Colony, Amberpet, Hyderabad, Telangana 500013",,"Chess, Cycling","Transport, Medical Facility, Computers Facility, Library"
Narayana Olympiad School,N/A,Public Schools,N/A,6 - 10,State Board,tel:919513238818,,"2-2-23/22/4, Aziz Bagh, Amberpet, Hyderabad, Telangana 500013, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana E Techno School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"3-12-8/B, Bapu Nagar Rd, Ganesh Nagar, Bapu Nagar, Amberpet, Hyderabad, Telangana 500013, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Srinivasa High School,1983,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,25000 / Annual,"2-2-1075/13/A, Bagh Amberpet, Amberpet, Hyderabad, Telangana 500013, India",,,
The Hyderabad Public School,1972,Day cum Boarding Schools,2007,LKG - Class 12,CBSE,tel:919513238818,132000 / Annual,"#3-8-152, A-K, Rahat Nagar, Ramanthapur, Hyderabad, Telangana 500013, India",,,Transport
SARASWATHI VIDYANIKETAN HIGH SCHOOL,Day Schools,550,Nursery - Class 10,State Board,Co-Education,tel:919513238818,12000 / Annual,"New Patel Nagar, Ratan Nagar, Amberpet, Hyderabad, Telangana 500013, India",,,Transport
ADI DURGA HIGH SCHOOL,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:919513238818,8000 / Annual,"New Vidya Nagar, Ramakrishnapuram, Neredmet, Secunderabad, Telangana 500056, India",,,
Supreme Model School,2008,Day Schools,200,Nursery - Class 10,"State Board, State Board, State Board",tel:919513238818,30000 / Annual,"H, No. 8-7-178, 4/1, Military Dairy Farm Road, Ramraj Nagar Colony, Swarnadhama Nagar, Old Bowenpally, Secunderabad, Telangana 500011, India",,,Transport
Supreme Model School,2008,Day Schools,200,Nursery - Class 10,"State Board, State Board, State Board",tel:919513238818,30000 / Annual,"H, No. 8-7-178, 4/1, Military Dairy Farm Road, Ramraj Nagar Colony, Swarnadhama Nagar, Old Bowenpally, Secunderabad, Telangana 500011, India",,,Transport
PATMOS SCHOOL,1978,Day Schools,800,Nursery - Class 10,State Board,tel:919513238818,60000 / Annual,"11, 151, Main Road, beside Patmos School, Fatehnagar, Begumpet, Hyderabad, Telangana 500018, India",,,
RAINBOW HIGH SCHOOL,2004,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,tel:919513238818,22000 / Annual,"H.N0:48-62,Papaiah Yadav Nagar, Behind IDPL Colony, Papaiah Nagar, Quthbullapur, Hyderabad, Telangana 500037, India",,,Transport
Eemaan National School,2022,Public Schools,N/A,Pre School - 10,CBSE,tel:919513238818,,"8CWG+C95, Suleman Nagar, Chintalmet, Hyderabad, Telangana 500030",,,
LITTLE ANGELS HIGH SCHOOL,1965,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,30000 / Annual,"2-3-70/32, Amberpet Main Rd, Opp Burj galli, Near Mahankali Temple, Poornodhaya Colony, MCH Quarters, Amberpet, Hyderabad, Telangana 500013, India",,,
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"4-3-563, Opposite Endowment Office, Ramkote, boggulakunta, Abids, Hyderabad, Telangana 500001, India",,"Chess, Cycling","Transport, Medical Facility, Computers Facility, Library"
