Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
St Aloysius High School,1978,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,21000 / Annual,"2-100, Sai Nagar Colony Main Road, Sri Sai Nagar Colony, Subhodaya Nagar, Dilsukhnagar, Hyderabad, Telangana 500060, India",,,
ST ANTHONY CONVENT SCHOOL,Day Schools,600,Nursery - Class 10,State Board,Co-Education,tel:919513238818,5400 / Annual,"R.N. Colony, Kanchan Bagh, 9H23+VF6, Sri Shankar Colony, RTC Colony, L. B. Nagar, Hyderabad, Telangana 500058, India",,,
Vivek Missionaary School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,30000 / Annual,"Fish Building, Bheemireddy Nagar, Boduppal, Hyderabad, Telangana",,,Transport
St.Alphonsa Grammar School,2000,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,22000 / Annual,"St. Alphonsa Grammar School Road no-5 Siri’s Road, Sri Shankar Colony, Chitra Layout, Sri Sai Tarun Enclave, L. B. Nagar, Hyderabad, Telangana 500074, India",,,Transport
NEW CHAITANYA HIGH SCHOOL,Day Schools,450,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"9GPC+CG7, Police Colony, Amberpet, Hyderabad, Telangana 500013, India",,,
Shakuntala High School,1980,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,10800 / Annual,"#8-21/3, VikasNagar,DilsukhNagar, Hyderabad-500060,, Chaitanyapuri Main Rd, Vikas Nagar, Moosa Ram Bagh, Dilsukhnagar, Hyderabad, Telangana 500060, India",,,
St. Judes High School,1970,Day Schools,150,Pre-Nursery - Class 10,"State Board, State Board, State Board",tel:919513238818,40000 / Annual,"12-13, 1152/B, Street Number 11, Siddharth Nagar Colony, Gokul Nagar, Tarnaka, Secunderabad, Telangana 500017, India",,,
GOWTHAM MODEL SCHOOL,Day Schools,1000,Nursery - Class 10,State Board,Co-Education,tel:919513238818,30000 / Annual,"House No. 1-9-275/276, Sri Chilkuru Gayathri Pride, Dwarakapuram, Dilsukhnagar, Krishna Nagar, Dilsukhnagar, Hyderabad, Telangana 500060, India",,,Transport
JYOTHI MODEL SCHOOL,Day Schools,250,Nursery - Class 10,State Board,Co-Education,tel:919513238818,10000 / Annual,"1-10-65 dwarakapuram mainroad, dilsukh nagar, R.R. district hyderabad, 10-9, New Dilsukh Nagar Colony, Dilsukhnagar, Hyderabad, Telangana 500060, India",,,
Panineeya Mahavidyalaya Public School,1976,Day Schools,1100,LKG - Class 10,CBSE,tel:919513238818,90000 / Annual,"9G8J+3F6, V.V Nagar, VR Colony, Kamala Nagar, Dilsukhnagar, Hyderabad, Telangana 500060, India",,,
RAVINDRA BHARATHI SCHOOL,2011,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,31000 / Annual,"Swapna hospital, opposite Road, Millenium Residency, Chaitanyapuri, Dilsukhnagar, Secunderabad, Hyderabad, Telangana 500060, India",,,Transport
LITTLE ANGELS HIGH SCHOOL,1965,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,30000 / Annual,"2-3-70/32, Amberpet Main Rd, Opp Burj galli, Near Mahankali Temple, Poornodhaya Colony, MCH Quarters, Amberpet, Hyderabad, Telangana 500013, India",,,
SAI NANDINI HIGH SCHOOL,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:919513238818,25000 / Annual,"2-9, 2-9-29, Medipally, Maruthi Nagar, Uppal, Hyderabad, Telangana 500039, India",,,
GITAANJALI -The Smart School,2018,Day Schools,550,Nursery - Class 10,"State Board, CBSE",tel:919513238818,28000 / Annual,"Road No 1 , Nagole x roads , towards Bandlaguda, Hanuman Gardens, Adarsh Nagar Colony, Nagole, Hyderabad, Telangana 500068, India",,,Transport
AKSHARA INTERNATIONAL SCHOOL LB NAGAR,2013,International Schools,,Pre School - 10,CBSE,tel:919513238818,"Rs. 80,000/- to Rs. 1,50,000/- Annually","Sriram Colony, Sagar Ring Road, LB Nagar, Telangana 500079",,,"Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
ROYAL MODEL HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"11-21-1717, Anatha Reddy Complex, Rd Number 11, VSR Complex, Rajeevgandhi Nagar, L. B. Nagar, Hyderabad, Telangana 500074, India",,,Transport
Panineeya Mahavidyalaya Public School,1980,Other Collections,N/A,LKG - 10,CBSE,tel:919513238818,,Vivekananda Nagar Dilsukhnagar Hyderabad Telangana,"Ms. VASUDHA Principal / L.L.M, M.Ed, M.A.(Eng), M.A.(Phil), M.A.(PPM)","Athletics, Cricket, Kabaddi, Karate, Tennikoit, Tennis, Throwball, Yoga","Transport, Medical Facility, Laboratory, Computers Facility, Library"
Gautami Talent Schools,2001,Public Schools,380,LKG - 10,CBSE,tel:919513238818,,"New Gaddiannaram,
P&T Colony, Dilsukhnagar,
Hyderabad â€“ 500 060,
Telangana, India.",Sri Maddhi Reddy Venkata Reddy Chairman & Managing Director,"Karate, Yoga","Transport, Medical Facility, Laboratory, Computers Facility, Library"
Springdale Academy De International,N/A,International Schools,N/A,LKG - 10,"CBSE, State Board",tel:919513238818,,"No: 34 , Tirumala Hills,

DilsukhNagar ,Hyderabad.",,"Carroms, Chess, Cricket, Karate, Volleyball","Laboratory, Computers Facility, Library"
ShemRock Model Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"16-11-477/6/4/1, Hanumannagar, Indira Nagar, Dilsukhnagar, Hyderabad, Telangana 500036, India",,,"Transport, Medical Facility, Library"
Narayana Olympiad School,N/A,Public Schools,N/A,6 - 10,State Board,tel:919513238818,,"No. 23-27, Krishnaveni Nagar, Saroornagar, Janpriya Sauda Complex, Kamala Nagar, Dilsukhnagar, Hyderabad, Telangana 500060, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana e techno School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"16-11-740/26, Gaddiannaram Rd, Municipal Colony, Dilsukhnagar, Hyderabad, Telangana 500060, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
G Pulla Reddy Memorial School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Behind G Pulla Reddy Sweets, Sai Baba Temple Lane, Dilsukhnagar, Hyderabad, Telangana 500060",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Sreenidhi Global School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"H-No.1-7-9/1A, Chaitanyapuri Main Rd, Satyanarayanapuram Colony, Prabhat Nagar Colony, Dilsukhnagar, Hyderabad, Telangana 500060",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Karate, Skating, Swimming, Table-tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Ira School,2011,"Play Schools, Public Schools",N/A,LKG - 7,State Board,tel:919513238818,,"16-2-752/21/11 & 11/1 Road No 3, Triveninagar Colony, Gaddiannaram, Dilsukhnagar, Hyderabad, Telangana 500060","Saraswathi Pasupuleti Founder Principal / MBA (Human Resource Mgmt), B. Ed","Carroms, Chess, Table-tennis, Taekwondo, Yoga","Transport, Smart Classrooms, Computers Facility, Library"
Narayana e techno School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"16-11-740/26, Gaddiannaram Rd, Municipal Colony, Dilsukhnagar, Hyderabad, Telangana 500060, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana Concept School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"No. 17-85/1, Beside Annapurna Kalyana Mandapam, Sree Nagar Colony, Saroornagar, Dilsukhnagar,  Hyderabad, Telangana 500060, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Oi Play School,2007,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Door No: 4-86, Beside Rajadhani Theater, Vikas Nagar, Ravi Residency, Krishna Nagar, Dilsukhnagar, Hyderabad, Telangana 500060, India",,"Cycling, Swimming","Transport, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"House No:3-10/A, Hanuman Nagar, Behind Swagath Restaurant, Chaitanyapuri, Dilsukhnagar, Hyderabad, Telangana 500060",,"Carroms, Chess, Cricket","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Ravindra Bharathi School,1994,"Public Schools, Boarding Schools",N/A,LKG - 10,State Board,tel:919513238818,,"Behind Chandana Brothers, Dilsukh Nagar, Gaddanaram, Hyderabad, Telangana 500060, India",,"Cricket, Football, Kho-Kho, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Dilsukhnagar Public School,1985,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Door No. 4-88, Vikas Nagar, Dilsukh Nagar, Near Rajadhani Theatre, Hyderabad, Telangana 500060",,"Athletics, Carroms, Chess, Cricket, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
G Pulla Reddy Memorial School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Behind G Pulla Reddy Sweets, Sai Baba Temple Lane, Dilsukhnagar, Hyderabad, Telangana 500060",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Sreenidhi Global School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"H-No.1-7-9/1A, Chaitanyapuri Main Rd, Satyanarayanapuram Colony, Prabhat Nagar Colony, Dilsukhnagar, Hyderabad, Telangana 500060",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Karate, Skating, Swimming, Table-tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Ira School,2011,"Play Schools, Public Schools",N/A,LKG - 7,State Board,tel:919513238818,,"16-2-752/21/11 & 11/1 Road No 3, Triveninagar Colony, Gaddiannaram, Dilsukhnagar, Hyderabad, Telangana 500060","Saraswathi Pasupuleti Founder Principal / MBA (Human Resource Mgmt), B. Ed","Carroms, Chess, Table-tennis, Taekwondo, Yoga","Transport, Smart Classrooms, Computers Facility, Library"
NOBLE HIGH SCHOOL,Day Schools,550,Nursery - Class 10,State Board,Co-Education,tel:919513238818,10000 / Annual,"16-11-741/D/117,, 16-11-741/D/117, Shalivahana Nagar, Sarita Arcade, SBI Colony, Dilsukhnagar, Hyderabad, Telangana 500036, India",,,
Johnson Grammar School IBDP,2008,Day Schools,N/A,Class 11 - Class 12,"International Baccalaureate, International Baccalaureate",tel:919513238818,400000 / Annual,"Senior Wing, Plot No-A, 16, Nacharam - Mallapur Rd, Baba Nagar, Nacharam, Hyderabad, Secunderabad, Telangana 500076, India",,,Transport
Rose Buds High School,1988,Public Schools,1250,LKG - 10,State Board,tel:919513238818,,"Door No. 2-2-185/24/11/C, Mallikarjuna Nagar, Bagh Amberpet, Hyderabad, Telangana 500013, India",,"Carroms, Chess, Karate, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Sri Sathya Vidya Vihar,1976,Public Schools,N/A,LKG - 12,State Board,tel:919513238818,17000-20000,"Bagh Amberpet, Hyderabad, Telangana 500013",,"Athletics, Cricket, Football, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Vamsee Mohan High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"Margadarsi Colony, Dwarka Nagar, L. B. Nagar, Hyderabad, Telangana 500035, India",,,
Sri Vidya Secondary School,1975,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"Golnaka Rd, Tilak Nagar, Amberpet, Hyderabad, Telangana 500013, India",,"Chess, Cricket, Kabaddi, Kho-Kho, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"SBH Colony, Amberpet, Hyderabad, Telangana 500013",,"Chess, Cycling","Transport, Medical Facility, Computers Facility, Library"
Narayana Olympiad School,N/A,Public Schools,N/A,6 - 10,State Board,tel:919513238818,,"2-2-23/22/4, Aziz Bagh, Amberpet, Hyderabad, Telangana 500013, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana E Techno School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"3-12-8/B, Bapu Nagar Rd, Ganesh Nagar, Bapu Nagar, Amberpet, Hyderabad, Telangana 500013, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Srinivasa High School,1983,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,25000 / Annual,"2-2-1075/13/A, Bagh Amberpet, Amberpet, Hyderabad, Telangana 500013, India",,,
The Hyderabad Public School,1972,Day cum Boarding Schools,2007,LKG - Class 12,CBSE,tel:919513238818,132000 / Annual,"#3-8-152, A-K, Rahat Nagar, Ramanthapur, Hyderabad, Telangana 500013, India",,,Transport
SARASWATHI VIDYANIKETAN HIGH SCHOOL,Day Schools,550,Nursery - Class 10,State Board,Co-Education,tel:919513238818,12000 / Annual,"New Patel Nagar, Ratan Nagar, Amberpet, Hyderabad, Telangana 500013, India",,,Transport
SRI AUROMIRA INTERNATIONAL SCHOOL,Day Schools,250,Nursery - Class 10,State Board,Co-Education,tel:919513238818,30000 / Annual,"Shivam Rd, Indraprasth Colony, DD Colony, Amberpet, Hyderabad, Telangana 500044, India",,,
DIVYAANJALI HIGH SCHOOL,Day Schools,600,Nursery - Class 10,State Board,Co-Education,tel:919513238818,18200 / Annual,"2-2-647/231/20/B, Street Number 6, CE Colony, MCH Colony, Bagh Amberpet, Amberpet, Hyderabad, Telangana 500013, India",,,
DILSUKHNAGAR PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,36900 / Annual,"Door No. 4-88, Vikas Nagar,Dilsukh Nagar, Near Rajadhani Theatre, Ravi Residency, Krishna Nagar, Dilsukhnagar, Hyderabad, Telangana 500060, India",,,Transport
DILSUKHNAGAR PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,36900 / Annual,"Door No. 4-88, Vikas Nagar,Dilsukh Nagar, Near Rajadhani Theatre, Ravi Residency, Krishna Nagar, Dilsukhnagar, Hyderabad, Telangana 500060, India",,,Transport
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"House No:13-238,Main Road, Near Uppal Bus Deport, Medipally Village, Medipally, Hyderabad, Telangana 500098",,"Carroms, Chess, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Little World Play School,2014,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,15000,"H.No. 5-65, Street No.2, Panchavati Colony, Medipally, Peerzadiguda, Hyderabad, Telangana 500098, India",,"Chess, Cycling","Transport, Medical Facility"
Little World Play School,2014,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,15000,"H.No. 5-65, Street No.2, Panchavati Colony, Medipally, Peerzadiguda, Hyderabad, Telangana 500098, India",,"Chess, Cycling","Transport, Medical Facility"
SR DIGI SCHOOL,2012,Day Schools,600,Nursery - Class 10,CBSE,tel:919513238818,27000 / Annual,"Door No. 12-1-55/A, Vijaypuri Colony, behind Water Tank, Vijayapuri Colony, Tarnaka, Hyderabad, Secunderabad, Telangana 500017, India",,,Transport
SACRED HEART HIGH SCHOOL,2013,Day Schools,540,Nursery - Class 10,State Board,tel:919513238818,21000 / Annual,"Tanaka, South Lalaguda, 12-5-68/1, Lane No. 5, Vijayapuri Colony, Tarnaka, Secunderabad, Telangana 500017, India",,,
Sanskriti The School,2009,Day Schools,600,Nursery - Class 10,State Board,tel:919513238818,45000 / Annual,"Netaji Nagar, Saroor nagar, 23-70/2, Fruit Market Rd, Santosh Arcade, Pochhama Basti, Hyderabad, Saroornagar, Telangana 500035, India",,,Transport
Medhas International School,Day Schools,550,Pre-Nursery - Class 10,State Board,Co-Education,tel:919513238818,41000 / Annual,"Plot No. 219, Street Number 1, Doctors Colony, Saroornagar, Telangana 500035, India",,,Transport
Vidyanjali Grammar School,2001,Day Schools,400,Nursery - Class 10,CBSE,tel:919513238818,35000 / Annual,"9G5V+CHF, Kiran Nagar, Doctors Colony, L. B. Nagar, Saroornagar, Telangana 500074, India",,,Transport
GUJRATI HIGH SCHOOL,Day Schools,800,Nursery - Class 10,State Board,Co-Education,tel:919513238818,25000 / Annual,"1141, R P Road, Opposite Aray Samaj Building, South Lalaguda, Malkajgiri, Secunderabad, Telangana 500017, India",,,
The Mothers Integral School,1985,Day Schools,2000,LKG - Class 10,State Board,tel:919513238818,36000 / Annual,"2-2-4, Osmania University Road, Aditi Nilayam,Vidyanagar, Vidya Nagar, Adikmet, Hyderabad, Telangana 500044, India",,,Transport
Sri Aurobindo International School,1967,Day Schools,N/A,Nursery - Class 12,ICSE,tel:919513238818,80000 / Annual,"2-2-4/1, Osmania University Road, Sri Aurobindo Marg, Vidyanagar, Vidya Nagar, Adikmet, Hyderabad, Telangana 500044, India",,,
Kishore Kunj High School,1973,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,12000 / Annual,"2-3-64/1/5/G, Quadri Bagh, Amberpet, Hyderabad, Telangana 500013, India",,,
Sree Balaji High School,1968,Day Schools,500,KG - Class 10,State Board,tel:919513238818,6000 / Annual,"12-11, 1291/A, Warasiguda Rd, Bank Colony, Boudhanagar Colony, Secunderabad, Hyderabad, Telangana 500061, India",,,
Anantha Sai Vidya Nikethan,2003,Day Schools,100,Nursery - Class 10,State Board,tel:919513238818,30000 / Annual,"Sukh Vihar, Bagh Amberpet, Amberpet, Hyderabad, Telangana 500013, India",,,Transport
The Mother's Integral School,1985,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"2-2-4, Osmania University Road, Aditi Nilayam,Vidyanagar, Vidya Nagar, Adikmet, Hyderabad, Telangana 500044, India",Ms. Sunitha Principal,"Carroms, Chess, Kabaddi, Kho-Kho, Skating, Table-tennis, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Sri Aurobindo International School,1967,Public Schools,N/A,LKG - 12,ICSE,tel:919513238818,,"2-2-4/1, Osmania University Road, Sri Aurobindo Marg, Vidyanagar, Hyderabad, Telangana 500044",Dr. Mrs. Chhalamayi Reddy Principal / Ph.D (Department of English),"Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Karate, Kho-Kho, Lawn Tennis, Table-tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
St. Thomas High School,1996,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,23000 / Annual,"16-11-511, D/4, St.Thomas School Rd, Shalivahana Nagar, Shalivahana Nagar Colony, Dilsukhnagar, Hyderabad, Telangana 500036, India",,,
SR DIGI SCHOOL,1960,Day Schools,550,Nursery - Class 10,"CBSE, State Board",tel:919513238818,162000 / Annual,"Door No. 16-11-511/B/13, Shalivahana Nagar, Hanumannagar, Shalivahana Nagar Colony, Dilsukhnagar, Hyderabad, Telangana 500060, India",,,
Brilliant Grammer High School,1986,Day Schools,2000,Nursery - Class 10,State Board,tel:919513238818,22000 / Annual,"16-11-477/A/14/4, Shalivahana Nagar, Shalivahana Nagar Colony, Dilsukhnagar, Hyderabad, Telangana 500036, India",,,Transport
OXFORD HI-TECH SCHOOL,Day Schools,1200,Nursery - Class 8,CBSE,Co-Education,tel:919513238818,27600 / Annual,"405/68,, 16-11-405/68, SBI Officers Colony Rd, Teegala Guda, SBI Colony, Moosarambagh, Hyderabad, Telangana 500036, India",,,
Kakatiya Techno School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,25000 / Annual,"12-10-587/50/5, Rd Number 3, Near Seethaphal Mandi, Indira Nagar, Warasiguda, Padmarao Nagar, Hyderabad, Secunderabad, Telangana 500061, India",,,
Johnson Grammar School,Day Schools,N/A,Nursery - Class 10,ICSE,Co-Education,tel:919513238818,70000 / Annual,"Balaji Nagar, L.B.Nagar, LB Nagar - Uppal Rd, Near Big Bazaar, Sai Harsa Residency, Aaditya Nagar, Chanakyapuri, Mansoorabad, Hyderabad, Telangana 500074, India",,,Transport
SRKS Vidyalaya High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,16000 / Annual,"VV Nagar Rd, Gunna Sithram Reddy Residency, Vivekananda Nagar, Dilsukhnagar, Hyderabad, Telangana 500060, India",,,Transport
MARIA PIAS GOOD SHEPHERD HIGH SCHOOL,1990,Day Schools,N/A,Pre-Nursery - Class 10,State Board,tel:919513238818,24000 / Annual,"1, Sai Baba Temple Rd, Swati Tower, Kamala Nagar, Dilsukhnagar, Hyderabad, Telangana 500060, India",,,
G. Pulla Reddy Memorial School,2010,Day Schools,1132,Nursery - Class 10,CBSE,tel:919513238818,30000 / Annual,"Sai Baba Temple Lane, Behind G Pulla Reddy Sweets, Lalitha Nagar, Dilsukhnagar, Hyderabad, Telangana 500060, India",,,Transport
DEEKSHA PLAY SCHOOL,Day Schools,300,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,30000 / Annual,"Plot No., 107, Ramnagar, Lalitha Nagar, Adikmet, Hyderabad, Telangana 500044, India",,,Transport
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"H.No. 1-9-1104 to 1112, Opp Durga Bhai Deshmukh Hospital, Vidya Nagar, Adikmet, Hyderabad, Telangana 500044, India",,"Carroms, Chess, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Takshasila Public School,1982,Day Schools,2030,Nursery - Class 10,CBSE,tel:919513238818,30000 / Annual,"H.No. 12-1-1325/16 Shantinagar, Lallaguda, Indira Nagar, Lalapet, Malkajgiri, Secunderabad, Telangana 500017, India",,,Transport
Vignana bharathi high school,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"Venkataramana Colony, Mallapur, CHRG+GG9, Uppal Kalan, Venkataramana Colony, Mallapur, Hyderabad, Secunderabad, Telangana 500076, India",,,Transport
Sri Chaitanya Olympiad School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"Chandrapuri Colony, Mallapur, Secunderabad, Telangana 500076, India",,,Transport
KRISHNAVENI TALENT SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,25000 / Annual,"H, No. 3-11-155, 1, Siris Rd, above bank of India, Sri Shankar Colony, RTC Colony, L. B. Nagar, Hyderabad, Telangana 500074, India",,,
Krishnaveni Talent School P&T Colony,Day Schools,N/A,Nursery - Class 7,CBSE,Co-Education,tel:919513238818,30000 / Annual,"13-82, Kodandaram Nagar, Dilsukhnagar, Saroornagar, Hyderabad, Telangana 500060, India",,,Transport
SAI GANESH UPPAR PRIMARY SCHOOL,Day Schools,300,Nursery - Class 10,State Board,Co-Education,tel:919513238818,12000 / Annual,"D D K Apartment, 5-1-81/1, Narasimha Colony, Annapurna Colony, Mallapur, Secunderabad, Telangana 500076, India",,,Transport
Gowtham Model School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"11-1-4, 48 & 49, Main Road, Beside Andhra Bank, Seethaphalmandi, Padmarao Nagar, Secunderabad, Telangana 500061, India",,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"House No:12-12-158, Ravindra Nagar, , Seethaphalmandi, Hyderabad, Telangana 500061, India",,"Carroms, Chess, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
New Takshasila High School,1988,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,11000 / Annual,"Srinagar - Kanyakumari Hwy, Snehapuri Colony, L. B. Nagar, Hyderabad, Telangana 500074, India",,,
Takshasila High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"Srinagar - Kanyakumari Hwy, Snehapuri Colony, L. B. Nagar, Hyderabad, Telangana 500074, India",,,Transport
Jhansi High School,1980,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,13000 / Annual,"Near Manjula Residency, Jhansi Lane, CHV8+MJ2, Mallapur, Narasimha Colony, Annapurna Colony, Mallapur, Secunderabad, Telangana 500076, India",,,Transport
SRINIVASA RAO HIGH SCHOOL,Day Schools,600,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"CHR9+R3Q, Street No. 5, Annapurna Colony, Mallapur, Secunderabad, Telangana 500076, India",,,Transport
Matrusri E & L School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,17000-20000,"2-1-290/5/1, New Nallakunta, Hyderabad, Telangana 500044",,"Athletics, Cricket, Football, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Vasavi Motherlap School,Day Schools,N/A,Nursery - Class 7,State Board,Co-Education,tel:919513238818,12000 / Annual,"11-13-1310, Rd Number 6, Green Hills Colony, Margadarshi Colony, Rd No. 7, Green Hills Colony, Margadarshi Colony, Kothapet, Hyderabad, Telangana 500035, India",,,
GOWTHAM MODEL SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,26000 / Annual,"11-13-198/1/B, Main Road, R. K. Puram, Beside Sri Ram Degree College, Road Number 5, Margadarshi Colony, Kothapet, Vasavi Colony, Margadarshi Colony, Kothapet, Hyderabad, Telangana 500035, India",,,
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"Plot No 91, SBI Officers Colony, Near Officers Park, Mussarambagh, Dilsukhnagar, Hyderabad, Telangana 500036",,"Cycling, Yoga","Transport, Medical Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"House No: 16-11-469/A/1-12, Opposite SBI Officers Colony Park, Moosarambagh, Hyderabad, Telangana 500036, India",,"Carroms, Chess, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
SRI VIDYA SECONDARY SCHOOL,1975,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,30000 / Annual,"9GR5+PJX, Golnaka Rd, Tilak Nagar, Amberpet, Hyderabad, Telangana 500013, India",,,
Chaitanya Bharathi High School,1996,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,6600 / Annual,"9H28+97V, KBR Nagar, Mansoorabad, Erukula Nancharamma Nagar, L. B. Nagar, Mansoorabad, Telangana 500068, India",,,
HYDERABAD TALENT SCHOOL,2002,Day Schools,700,Nursery - Class 10,"ICSE, State Board",tel:919513238818,18000 / Annual,"Sahara Estate, L B Nagar, Near, Kamineni Hospital Bypass Rd, Sahara Estate, Auto Nagar, Hyderabad, Telangana 500068, India",,,Transport
