Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
Infinity World School,2018,Public Schools,,Pre School - 10,CBSE,tel:919513238818,"60,000 - 1,00,000","Plot No. 552 to 564 Survey No.278 KSR Enclave, Chanda Nagar, Hyderabad, Telangana 500050",,"Athletics, Badminton, Basketball, Carroms, Chess, Gymnastics, Lawn Tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Blue Bird School,2009,Play Schools,,Pre School - UKG,IGCSE,tel:919513238818,,"Plot No: B3 - 38, MMTS Road, Huda Colony, Chanda Nagar Railway Station Path, Papireddy Nagar, Chanda Nagar, 500050",A. Bala Reddy Chairman / M. Sc. B.Ed,"Athletics, Yoga","Transport, Smart Classrooms, Computers Facility, Library"
Sanskriti Global Pre-school,2001,Play Schools,"10,000+",Pre School - UKG,IGCSE,tel:919513238818,,"201, Indira Towers, Plot 23, Ameenpur Rd, Chanda Nagar, Hyderabad, Telangana 500050",,"Athletics, Carroms, Tennis","Transport, Smart Classrooms, Computers Facility"
Insignis Transnational School,NA,Public Schools,,Pre School - UKG,International Baccalaureate,tel:919513238818,,"Plot No.9, Shilpa Enclave, Friends Colony, Bandam Kommu, Chanda Nagar, Hyderabad, Telangana 500050",Divya Manohar Principal / .,"Athletics, Badminton, Basketball, Carroms, Chess, Karate, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Blossoms International School,Day Schools,N/A,Class 1 - Class 8,CBSE,Co-Education,tel:919513238818,50000 / Annual,"PJR Colony, Sri Ram Nagar Colony, Chanda Nagar, Hyderabad, Telangana 500133, India",,,
Sri Vijaya Bharathi High school,Day Schools,600,Nursery - Class 10,State Board,Co-Education,tel:919513238818,19999 / Annual,"C9MC+XCG, Diamond Hills, Lumbini Avenue, Gachibowli, Hyderabad, Telangana 500032, India",,,Transport
Swetcha The Complete School,2011,Public Schools,370,LKG - 7,CBSE,tel:919513238818,,"Plot # 286, Ayyappa Society, KTR Colony, Megha Hills, Sri Sai Nagar, Madhapur, Hyderabad, Telangana 500081, India",,"Karate, Skating","Transport, Medical Facility, Computers Facility, Library"
CGR International School,2010,International Schools,500,LKG - 10,CBSE,tel:919513238818,75000-84000,"99, Ayyappa Society, 60 ft. Main Road, Mega Hills, Madhapur, Hyderabad, Telangana 500081, India",,"Basketball, Chess, Cricket, Football, Volleyball","Transport, Medical Facility, Smart Classrooms, Computers Facility, Library"
Meridian School,1995,Public Schools,N/A,LKG - 12,CBSE,tel:919513238818,,"100 Feet Road, Madhapur, Hyderabad, Telangana 500081",,"Badminton, Basketball, Chess, Cricket, Football, Gymnastics, Skating, Table-tennis, Taekwondo, Tennis, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
AP Model School,2002,Public Schools,4000,LKG - 10,"CBSE, State Board",tel:919513238818,10000 - 15000,"100 Feet Rd, Ayyappa Society, Mega Hills, Madhapur, Hyderabad, Telangana 500081, India",,"Chess, Cricket, Kho-Kho, Volleyball","Transport, Smart Classrooms, Computers Facility"
Cremon,2007,"Play Schools, Public Schools",N/A,LKG - UKG,Other Boards,tel:919513238818,,"Ayyappa Society, No.137, Madhapur, Hyderabad - 500081, India",,Squash,"Transport, Medical Facility, Library"
Manthan International School,2009,Public Schools,N/A,LKG - 3,"CBSE, Cambridge IGCSE",tel:919513238818,Fee range is from Rs. 50000 to Rs. 125000,"1150 Ayyappa Society Main Road, Madhapur, Hyderabad, Telangana 500081, India","Ramakrishna Reddy Head of the Institution / MBA, M.Phil Shalini C Reddy Principal / MBA","Badminton, Chess, Tennis","Transport, Laboratory, Smart Classrooms, Library"
Global Edge School,2005,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"1-98/b/85/1, Near Venkateswara College,vittal Rao Nagar,madhapur, Hyderabad","K Ranjith Rao Principal / M.A, B.Ed, DECE","Athletics, Carroms, Chess, Karate, Skating, Table-tennis","Medical Facility, Laboratory, Computers Facility, Library"
KLAY Prep Schools and DayCare,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Salarpuria Sattva Knowledge City, Sy. No. 83/1, Plot no.2, Inorbit Mall Road, Raidurg Village,  Silpa Gram Craft Village, Madhapur, Hyderabad, Telangana 500081, India",,"Athletics, Cycling","Transport, Medical Facility, Computers Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No:510, Ayyappa Society, Sri Sai Nagar, Madhapur, Hyderabad, Telangana 500081, India",,"Carroms, Chess, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"H. No. 1-90/B/C/2, Image Hospital Rd, Near Karvy Office, Vittal Rao Nagar, Madhapur, Hyderabad, Telangana 500081, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"Plot No: 53, Arunodaya Colony,, Hitech City, Madhapur, Hyderabad, Telangana 500081",,"Cycling, Yoga","Transport, Library"
Global Edge School,2005,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"1-98/b/85/1, Near Venkateswara College,vittal Rao Nagar,madhapur, Hyderabad","K Ranjith Rao Principal / M.A, B.Ed, DECE","Athletics, Carroms, Chess, Karate, Skating, Table-tennis","Medical Facility, Laboratory, Computers Facility, Library"
KLAY Prep Schools and DayCare,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Salarpuria Sattva Knowledge City, Sy. No. 83/1, Plot no.2, Inorbit Mall Road, Raidurg Village,  Silpa Gram Craft Village, Madhapur, Hyderabad, Telangana 500081, India",,"Athletics, Cycling","Transport, Medical Facility, Computers Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No:510, Ayyappa Society, Sri Sai Nagar, Madhapur, Hyderabad, Telangana 500081, India",,"Carroms, Chess, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana CO School,1979,"Public Schools, Boarding Schools",700,LKG - 10,State Board,tel:919513238818,,"313, 60 Feet Road, Ayyappa Society, Mega Hills, Madhapur, Hyderabad, Telangana 500081, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana Techno School,N/A,"Public Schools, Boarding Schools",N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 21, Gafoor Nagar, Vittal Rao Nagar, Madhapur, Hyderabad, Telangana 500081, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Kangaroo Kids Pre school,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot no. 79 & 80, Beside Donepudi Residency,, Near HICC, Kothaguda, Madhapur, Hyderabad, Telangana 500084, India",,Cycling,"Transport, Medical Facility, Library"
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"H. No. 1-90/B/C/2, Image Hospital Rd, Near Karvy Office, Vittal Rao Nagar, Madhapur, Hyderabad, Telangana 500081, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
Bodhi Primary School And Day Care,Day Schools,N/A,Pre-Nursery - Class 5,State Board,Co-Education,tel:919513238818,48000 / Annual,"330, Gulmohar Park Colony Rd, Block L, Gulmohar Park Colony, Serilingampalle (M), Telangana 500019, India",,,
The Triveni Talent School,2004,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Sai Sreenivasam Apartment, Plot No. 236-5-9, Huda Trade Centre,, near Rythu Bazar, Lingampally, Serilingampalle (M), Telangana 500019",,,
Kairos International School,Day Schools,N/A,Nursery - Class 10,"IGCSE, CBSE",Co-Education,tel:919513238818,100000 / Annual,"Survey No 37,Near Journalist colony Wipro junction to, Gopannapally, Sudarshan Nagar Colony Main Rd, Journalists Colony Phase 3, Financial District, Gachibowli, Serilingampalle (M), Hyderabad, Telangana 500032, India",,,Transport
Ankur's tree house school,Day Schools,N/A,Pre-Nursery - Class 5,Other Boards,Co-Education,tel:919513238818,40000 / Annual,"6-90, PJR Stadium Ln, opposite VIDYA NURSING HOME, Santhi Nagar, Chanda Nagar, Hyderabad, Telangana 500050, India",,,
SEEDS (Primary School),Day Schools,N/A,Nursery - Class 4,CBSE,Co-Education,tel:919513238818,75000 / Annual,"Plot No: 106C, Opp Aparna Grande Nallagandla, D- Mart, Side Lane, HUDA Layout, Serilingampalle (M), Gopanpalle, Telangana 500019, India",,,Transport
Pavithra International School,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,45000 / Annual,"6-104, Adarsh Nagar, Seri Lingampally, Gulmohar Park Colony, Hyderabad, Serilingampalle (M), Telangana 500133, India",,,Transport
Shraddha The School,2002,Day Schools,1200,Nursery - Class 10,State Board,tel:919513238818,30000 / Annual,"Plot no. 411, Beside Vasanth Nagar, behind JNTU College, Bhagat Singh Nagar, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072, India",,,Transport
SR DIGI SCHOOL,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:919513238818,24500 / Annual,"F9WQ+WGC, Sardar Patel Nagar Rd, Sardar Patel Nagar, Dharma Reddy Colony Phase II, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072, India",,,Transport
SIVA SIVANI TALENT SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,12000 / Annual,"Phase-III, Kukatpally Housing Board Colony, Kukatpally, F9PV+CWM, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072, India",,,
Bhashyam Public school,Day Schools,N/A,LKG - Class 10,State Board,Co-Education,tel:919513238818,35000 / Annual,"Plot No. 7, Third Phase, KPHB Colony, Kukatpally, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072, India",,,Transport
Bhashyam High School,Day Schools,N/A,LKG - Class 10,State Board,Co-Education,tel:919513238818,35000 / Annual,"Plot No. 7, Third Phase, KPHB Colony, Kukatpally, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072, India",,,Transport
RAVINDRA BHARATHI SCHOOL,2005,Day Schools,500,Nursery - Class 10,State Board,tel:919513238818,32000 / Annual,"Beside SBH,Near Temple Bus Stop, KPHB, K P H B Phase 3, Kukatpally, Hyderabad, Telangana 500072, India",,,Transport
St. Mary's High School,1995,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"Vasanthnagar, Kukatpally,
Hyderabad – 500 085.
Telangana, India.",Mrs. N krishna veni Principal,"Basketball, Kabaddi, Kho-Kho, Throwball, Volleyball","Transport, Laboratory, Library"
Bhashyam High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"3, Vivekananda Nagar Colony, Kukatpally, Saptagiri Colony, Hyderabad, Telangana 500072, India",Mr. RamaKrishna Director,"Athletics, Carroms, Chess, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot no. 63, Ramaiya Nagar Bjp Office Rd Near Yshoda Gardens Function Hall, Shanthi Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Chess, Cycling","Transport, Medical Facility, Computers Facility, Library"
Narayana Olympiad School,N/A,"Public Schools, Boarding Schools",N/A,6 - 10,State Board,tel:919513238818,,"Plot No. 60, Western Hills, Addagutta Society, Opposite JNTU, Jal Vayu Vihar, KPHB, Hyderabad, Telangana 500072, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"MIG 477, Phase I & II,, K.p.h.b Colony,, Kukatpally, Hyderabad, Telangana 500076",,"Cycling, Yoga","Transport, Library"
Bhashyam Brooks,N/A,Public Schools,569,LKG - 10,CBSE,tel:919513238818,,"Vaddepally Enclave, Jagadgirigutta Road No.5, Balakrishna Nagar, Vivekananda Nagar Extension, Kukatpally, Hyderabad, Telangana 500072, India",Mr. RamaKrishna Chairman,"Basketball, Chess, Cricket, Skating, Swimming, Table-tennis, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot no. 63, Ramaiya Nagar Bjp Office Rd Near Yshoda Gardens Function Hall, Shanthi Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Chess, Cycling","Transport, Medical Facility, Computers Facility, Library"
Brilliant Grammar High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No 258/C, Addagutta Society, Pragathi Nagar Road, Western Hills, Jal Vayu Vihar, Kukatpally, Hyderabad, Telangana 500072, India",Mr. K. Narayana Reddy Chairman,"Badminton, Basketball, Chess, Cricket, Football, Kabaddi, Kho-Kho, Taekwondo, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Computers Facility, Library"
"Brilliant Grammar High School, Shantinagar",N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 114, 5-3-206, BJP Office Road, Shanti Nagar Colony, Shanthi Nagar, Kukatpally, Hyderabad, Telangana 500072, India",Mr. K. Narayana Reddy Chairman,"Badminton, Basketball, Chess, Cricket, Football, Kabaddi, Kho-Kho, Taekwondo, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Computers Facility, Library"
Narayana Olympiad School,N/A,"Public Schools, Boarding Schools",N/A,6 - 10,State Board,tel:919513238818,,"Plot No. 60, Western Hills, Addagutta Society, Opposite JNTU, Jal Vayu Vihar, KPHB, Hyderabad, Telangana 500072, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
"Narayana e Techno School, Vivekananda nagar",N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"No. 124-125, SS Towers, Sai Nagar, Saptagiri Colony, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana e Techno School,N/A,Other Collections,N/A,LKG - 10,State Board,tel:919513238818,,"H.No. 12-6-217, 218,219, DK Reddy Towers, Mumbai Highway, Opposite BJP Office, Jal Vayu Vihar, Kukatpally, Hyderabad, Telangana 500072, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Rao's My Techno school,N/A,Public Schools,N/A,LKG - 10,"ICSE, State Board",tel:919513238818,,"93/A , Addagutta Society , Pragathi Nagar, Jal Vayu Vihar, Kukatpally, Hyderabad, Telangana 500072",,"Athletics, Boxing, Carroms, Chess, Cricket, Gymnastics, Skating, Swimming, Taekwondo","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Sparsh Special School,N/A,Special Education Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 87, Opposite Ramalayam, Saptagiri Colony, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Athletics, Yoga","Transport, Medical Facility"
Little Heart School,1998,Public Schools,,Pre School - 10,CBSE,tel:919513238818,"The annual fee to be paid stands at 35,000.","HIG-22, Rd Number 1, behind Karur Vysya Bank, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072",Mrs. BHAWNA GOYAL Principal / .,"Athletics, Basketball, Carroms, Chess, Cricket, Kabaddi, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Veda Kidz,Day Schools,N/A,Nursery - Class 7,CBSE,Co-Education,tel:919513238818,25000 / Annual,"Plot No.56, opp. KPHB, Hmt Sathavahana Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,,Transport
Narayana Olympiad School,N/A,"Public Schools, Boarding Schools",N/A,6 - 10,State Board,tel:919513238818,,"Plot No. 60, Western Hills, Addagutta Society, Opposite JNTU, Jal Vayu Vihar, KPHB, Hyderabad, Telangana 500072, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
"Narayana e Techno School, Vivekananda nagar",N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"No. 124-125, SS Towers, Sai Nagar, Saptagiri Colony, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana e Techno School,N/A,Other Collections,N/A,LKG - 10,State Board,tel:919513238818,,"H.No. 12-6-217, 218,219, DK Reddy Towers, Mumbai Highway, Opposite BJP Office, Jal Vayu Vihar, Kukatpally, Hyderabad, Telangana 500072, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Oi Play School,2007,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot no 506, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Cycling, Swimming","Transport, Library"
Sunshine Preschool,2012,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,40000,"Plot No.47, Brundhavan Estate colony, Behind Sangamitra School, Nizampet Road, Kukatpally, Hyderabad, Telangana 500072, India",,Cycling,"Transport, Medical Facility, Library"
Rao's My Techno school,N/A,Public Schools,N/A,LKG - 10,"ICSE, State Board",tel:919513238818,,"93/A , Addagutta Society , Pragathi Nagar, Jal Vayu Vihar, Kukatpally, Hyderabad, Telangana 500072",,"Athletics, Boxing, Carroms, Chess, Cricket, Gymnastics, Skating, Swimming, Taekwondo","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Sparsh Special School,N/A,Special Education Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 87, Opposite Ramalayam, Saptagiri Colony, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Athletics, Yoga","Transport, Medical Facility"
Little Heart School,1998,Public Schools,,Pre School - 10,CBSE,tel:919513238818,"The annual fee to be paid stands at 35,000.","HIG-22, Rd Number 1, behind Karur Vysya Bank, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072",Mrs. BHAWNA GOYAL Principal / .,"Athletics, Basketball, Carroms, Chess, Cricket, Kabaddi, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Academic Heights Public School,2004,Public Schools,,Pre School - 10,CBSE,tel:919513238818,,"FCP8+W9F, Plot No. 41 & 42, Ramaiah Nagar, BJP Office Road, Kukatpally, Kukatpally, Hyderabad, Telangana 500072",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Veda Kidz,Day Schools,N/A,Nursery - Class 7,CBSE,Co-Education,tel:919513238818,25000 / Annual,"Plot No.56, opp. KPHB, Hmt Sathavahana Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,,Transport
Akshara International School,2010,International Schools,5000,Pre School - 10,CBSE,tel:919513238818,"80000/- to 1,50,000/- Annual","H.No. 5-3-389 near Chittaramma Temple beside Vivekananda Nagar Colony, Srikrishna Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Basketball, Chess, Football, Handball, Volleyball","Transport, Medical Facility, Smart Classrooms, Computers Facility"
"The Indian Public School,Hyderabad",2022,Day Schools,500,Pre-Nursery - Class 2,CBSE,tel:919513238818,50000 / Annual,"House, Lower & Upper Ground floor, Rainbow Vistas@Rock Garden-Club, Patel Nagar, Moosapet, Hyderabad, Telangana 500018, India",,,Transport
Sunshine Preschool,2012,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,40000,"Plot No.47, Brundhavan Estate colony, Behind Sangamitra School, Nizampet Road, Kukatpally, Hyderabad, Telangana 500072, India",,Cycling,"Transport, Medical Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"plot no. 6, beside post office, Balaji nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Carroms, Chess, Cricket, Throwball, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Sri Chaitanya School( Boys),N/A,"Public Schools, Boarding Schools",N/A,LKG - 10,State Board,tel:919513238818,,"Rd Number 2, Saptagiri Colony, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Carroms, Chess, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Rao's My Techno school,N/A,Public Schools,N/A,LKG - 10,"ICSE, State Board",tel:919513238818,,"93/A , Addagutta Society , Pragathi Nagar, Jal Vayu Vihar, Kukatpally, Hyderabad, Telangana 500072",,"Athletics, Boxing, Carroms, Chess, Cricket, Gymnastics, Skating, Swimming, Taekwondo","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Sparsh Special School,N/A,Special Education Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 87, Opposite Ramalayam, Saptagiri Colony, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Athletics, Yoga","Transport, Medical Facility"
Little Heart School,1998,Public Schools,,Pre School - 10,CBSE,tel:919513238818,"The annual fee to be paid stands at 35,000.","HIG-22, Rd Number 1, behind Karur Vysya Bank, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072",Mrs. BHAWNA GOYAL Principal / .,"Athletics, Basketball, Carroms, Chess, Cricket, Kabaddi, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Academic Heights Public School,2004,Public Schools,,Pre School - 10,CBSE,tel:919513238818,,"FCP8+W9F, Plot No. 41 & 42, Ramaiah Nagar, BJP Office Road, Kukatpally, Kukatpally, Hyderabad, Telangana 500072",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
The Indian Public School(TIPS)-Indis One City,2006,Public Schools,10000,Pre School - 10,IGCSE,tel:919513238818,,"Survey No 1009, Hitech City Main Rd, beside Malaysian Township, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072",,"Athletics, Badminton, Basketball, Carroms, Chess, Gymnastics, Table-tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
MAPLES THE COMPLETE SCHOOL,Day Schools,500,Nursery - Class 7,CBSE,Co-Education,tel:919513238818,40000 / Annual,"G8CC+J3W, Unnamed Road, Ameenpur, Miyapur, Ramachandrapuram (BHEL Township), Telangana 502032, India",,,Transport
Veda Kidz,Day Schools,N/A,Nursery - Class 7,CBSE,Co-Education,tel:919513238818,25000 / Annual,"Plot No.56, opp. KPHB, Hmt Sathavahana Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,,Transport
Akshara International School,2010,International Schools,5000,Pre School - 10,CBSE,tel:919513238818,"80000/- to 1,50,000/- Annual","H.No. 5-3-389 near Chittaramma Temple beside Vivekananda Nagar Colony, Srikrishna Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Basketball, Chess, Football, Handball, Volleyball","Transport, Medical Facility, Smart Classrooms, Computers Facility"
"The Indian Public School,Hyderabad",2022,Day Schools,500,Pre-Nursery - Class 2,CBSE,tel:919513238818,50000 / Annual,"House, Lower & Upper Ground floor, Rainbow Vistas@Rock Garden-Club, Patel Nagar, Moosapet, Hyderabad, Telangana 500018, India",,,Transport
The Indian Public School(TIPS)-Indis One City,2006,Public Schools,10000,Pre School - 10,IGCSE,tel:919513238818,,"Survey No 1009, Hitech City Main Rd, beside Malaysian Township, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072",,"Athletics, Badminton, Basketball, Carroms, Chess, Gymnastics, Table-tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
MAPLES THE COMPLETE SCHOOL,Day Schools,500,Nursery - Class 7,CBSE,Co-Education,tel:919513238818,40000 / Annual,"G8CC+J3W, Unnamed Road, Ameenpur, Miyapur, Ramachandrapuram (BHEL Township), Telangana 502032, India",,,Transport
MAPLES,2009,Day Schools,350,Nursery - Class 10,CBSE,tel:919513238818,35000 / Annual,"FCW7+27R, Chaitanya Nagar, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,,Transport
SRI SWAMI CHINNA JEEYAR INTERNATIONALSCHOOL,2011,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,70000 / Annual,"Samatha Nagar, G92R+GRJ, Kukatpally, Addagutta, Sreenivasa Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,,
Veda Kidz,Day Schools,N/A,Nursery - Class 7,CBSE,Co-Education,tel:919513238818,25000 / Annual,"Plot No.56, opp. KPHB, Hmt Sathavahana Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,,Transport
Akshara International School,2010,International Schools,5000,Pre School - 10,CBSE,tel:919513238818,"80000/- to 1,50,000/- Annual","H.No. 5-3-389 near Chittaramma Temple beside Vivekananda Nagar Colony, Srikrishna Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Basketball, Chess, Football, Handball, Volleyball","Transport, Medical Facility, Smart Classrooms, Computers Facility"
"The Indian Public School,Hyderabad",2022,Day Schools,500,Pre-Nursery - Class 2,CBSE,tel:919513238818,50000 / Annual,"House, Lower & Upper Ground floor, Rainbow Vistas@Rock Garden-Club, Patel Nagar, Moosapet, Hyderabad, Telangana 500018, India",,,Transport
The Indian Public School,Day Schools,N/A,Pre-Nursery - Class 10,IGCSE,Co-Education,tel:919513238818,90000 / Annual,"No. 1, Saptagiri Colony, Vivekananda Nagar, Sainikpuri, Hyderabad, Telangana 500072, India",,,
Blossoms International Play School,2009,"International Schools, Play Schools",N/A,LKG - UKG,CBSE,tel:919513238818,27000-30000,"Sai Raghava Towers, Nallagandla Union Bank Building, Beisde More Super Market, Lingampally,  Hyderabad, Telangana 500019, India",,Cycling,"Transport, Medical Facility"
ATRI Public School,Day Schools,N/A,Nursery - Class 6,ICSE,Co-Education,tel:919513238818,45000 / Annual,"Hyder Nagar, Alluri Seetaramaraju Nagar, Hyderabad, Telangana 500085, India",,,Transport
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"Plot no: 1049/1, Survey no: 163/Part Near Calvery Temple, Hydernagar, Mathrusree Nagar, Hyderabad, Telangana 500049",,"Cycling, Yoga","Transport, Medical Facility, Library"
Ravindra Bharathi School,1994,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"MIGH-66, Dharma Reddy Colony, Phase-II, Next Lane to Chermas,, Hydernagar, Hyderabad, Telangana 500072",,"Cricket, Football, Kho-Kho, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Dr. K K Rs Gowtham Concept School,Day Schools,N/A,KG - Class 10,State Board,Co-Education,tel:919513238818,26000 / Annual,"Plot No.71& 72, Beside JNTU, Sri Sai Nagar Colony, Nizampet Cross Road, Kukatpally, NH 65, Sardar Patel Nagar, IDPL Staff Cooperative Housing Society, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500085, India",,,Transport
The Global Edge School,2005,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,99000 / Annual,"M.Baga Reddy Educational Society VBehind Plot No.303 to 306, Road No:4 KPHB, phase 1 & 2, K P H B Phase 1, Kukatpally, Hyderabad, Telangana 500072, India",,,
