Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
"Seeds school, Mars Campus",2011,Public Schools,N/A,LKG - 2,CBSE,tel:919513238818,55000-100000,"Shop No.114/115, Miyapur 'X' Road, Indra Reddy Allwyn Colony, Hafeezpet, Hyderabad, Telangana 500049, India",Ms.Shilpa Raghuraj Center Head,"Athletics, Basketball, Carroms, Chess, Cricket, Skating","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Voxpop International School,N/A,"International Schools, Boarding Schools",N/A,LKG - 10,"CBSE, State Board",tel:919513238818,,"Aparna County Access Road, Miyapur, Mathrusree Nagar, Hafeezpet, Hyderabad, Telangana 500049, India",Mrs Helavathy .V Principal,"Basketball, Cricket, Football, Gymnastics, Karate, Taekwondo, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"Flat No: 103B, Sri Sairam Towers, Hafeezpet, Hyderabad, Telangana 500049",,"Cycling, Yoga","Transport, Medical Facility, Library"
Zenas International School,N/A,International Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"Hafeezpet, Hyderabad, Telangana 500049, India",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Gymnastics, Karate, Soccer, Table-tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot No. 203/1, Vinayak Nagar Colony, APGOs Coop HSG Society, Hafeezpet, Hyderabad, Telangana 500049, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
PIONEER WORLD SCHOOL,2016,Day Schools,150,Pre-Nursery - Class 8,IGCSE,tel:919513238818,100000 / Annual,"Plot No.18 Kavuri Hills Road. 36 Extension Jubilee Hills, Kakatiya Hills, Kavuri Hills Phase 3, Kavuri Hills, Madhapur, Hyderabad, Telangana 500081, India",,,Transport
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot No. 47, Near Sai Baba Temple, Bhagya Nagar Colony, Kukatpally, Hyderabad, Telangana 500072, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
Narayana e Techno School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 15, Shanthi Arcade, KS Bakery Lane, Bhagyanagar Colony, Kphb, Hyderabad, Telangana 500072, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
The Triveni Talent School,2004,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Sai Sreenivasam Apartment, Plot No. 236-5-9, Huda Trade Centre,, near Rythu Bazar, Lingampally, Serilingampalle (M), Telangana 500019",,,
Bodhi Primary School And Day Care,Day Schools,N/A,Pre-Nursery - Class 5,State Board,Co-Education,tel:919513238818,48000 / Annual,"330, Gulmohar Park Colony Rd, Block L, Gulmohar Park Colony, Serilingampalle (M), Telangana 500019, India",,,
Kairos International School,Day Schools,N/A,Nursery - Class 10,"IGCSE, CBSE",Co-Education,tel:919513238818,100000 / Annual,"Survey No 37,Near Journalist colony Wipro junction to, Gopannapally, Sudarshan Nagar Colony Main Rd, Journalists Colony Phase 3, Financial District, Gachibowli, Serilingampalle (M), Hyderabad, Telangana 500032, India",,,Transport
GAUTAMI TALENT SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"Plot No. 295/D, Opposite Hari Villa Apartment, Panchavati Colony, Muppas Panchavati Colony, Manikonda Jagir, Hyderabad, Telangana 500032, India",,,Transport
Tejomayi School,2000,Day Schools,N/A,Nursery - Class 8,CBSE,tel:919513238818,22000 / Annual,"47, Shirdi Sai Nagar, Manikonda Jagir, Hyderabad, Telangana 500089, India",,,
Orchids The International School,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,86000 / Annual,"Road Number 36, C9RX+Q9F, 1, opposite lane of Balaji Grand Bazaar, Kakatiya Hills, Guttala_Begumpet, Kavuri Hills, Jubilee Hills, Hyderabad, Telangana 500033, India",,,Transport
Vista School,2011,Public Schools,N/A,1 - 10,CBSE,tel:919513238818,"80,0000 - 1,50,000","Next To Wipro - Gopanapalli Village, Vattinagula Palli, Lingampalli-khanapur Road, Beyond Gachibowli, Hyderabad",Ms. Mary Shanti Priya Principal / .,"Badminton, Basketball, Cricket, Tennis","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Birla Open Minds Preschool - Nallagandla,2016,Play Schools,N/A,Pre School - UKG,Montessori,tel:919513238818,,"Plot No. 5, Sy. No. 366B, Nallagandla Village,Serilingampally Mandal, Hyderabad - 500050, Telangana",,,Transport
Birla Open Minds Preschool - Gopanpally,2014,Play Schools,N/A,Nursery - UKG,Montessori,tel:919513238818,,"Club House Block, Manjeera Diamond Towers,Nallagandla, Goppanapally Village,Hyderabad, Telangana - 500046,",,,Transport
Globe Totters A Birla Preschool,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Club House Block, Manjeera Diamond Towers, 
Nallagandla, Goppanapally Village - 500046, 
Telangana",,"Cycling, Skating","Transport, Library"
Iqbalia International School,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,85000 / Annual,"Rd Number 44, beside Fernandez Hospital, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033, India",,,Transport
SR DIGI SCHOOL,2011,Day Schools,500,Nursery - Class 10,"CBSE, State Board",tel:919513238818,25000 / Annual,"Plot No.92,Kavuri Hills Road,Kavuri Hills Phase 2, CBI Colony, Madhapur, Kavuri Hills, Madhapur, Hyderabad, Telangana 500033, India",,,
"Indus Junior School, Gachibowli",2014,Day Schools,N/A,Nursery - Class 2,Other Boards,tel:919513238818,139000 / Annual,"Plot No. 23-D, Nallagandla, Huda Colony, Serilingampally, Ranga Reddy, HUDA Layout, Hyderabad, Nalagandla, Telangana 500019, India",,,Transport
"Indus Junior School, Gachibowli",2014,Day Schools,N/A,Nursery - Class 2,Other Boards,tel:919513238818,139000 / Annual,"Plot No. 23-D, Nallagandla, Huda Colony, Serilingampally, Ranga Reddy, HUDA Layout, Hyderabad, Nalagandla, Telangana 500019, India",,,Transport
Sloka School,1997,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,tel:919513238818,180000 / Annual,"SLOKA SCHOOL, Telangana 500075, India",,,Transport
Prathibha High School,2003,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,40000 / Annual,"H-39, check post, 44, Madhura Nagar Main Rd, yousufguda Ameerpet, Vamika Arcade, Jawahar Nagar, Hyderabad, Telangana 500038, India",,,Transport
CLAPS Wikids Pre-School,2005,Day Schools,N/A,Pre-Nursery - Class 2,CBSE,tel:919513238818,35000 / Annual,"1-15/3/A, Ramakrishna Nagar, Hafeezpet, Madeenaguda, Telangana 500050, India",,,
geetanjali model school,2004,Day Schools,N/A,Nursery - Class 10,"State Board, CBSE",tel:919513238818,17000 / Annual,"LIG-498 & 502, K P H B Phase 7, Kukatpally, Hyderabad, Telangana 500072, India",,,
The Global Edge School,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,90000 / Annual,"Golden Mile Rd, Power Welfare Society, Narsingi, Kokapet, Telangana 500075, India",,,Transport
Vista School,2011,Day Schools,1170,Nursery - Class 11,CBSE,tel:919513238818,95000 / Annual,"Vista School, Vattinagulapally, Hyderabad, Telangana 500075, India",,,Transport
Mosaica International School,N/A,International Schools,N/A,LKG - 12,CBSE,tel:919513238818,,"Plot No.16, Kavuri Hills (extension Of Rd.no.36 Of Jubilee Hills) Hyderabad-500081",,"Badminton, Basketball, Cricket","Transport, Laboratory, Smart Classrooms, Library"
SEEDS (Primary School),Day Schools,N/A,Nursery - Class 4,CBSE,Co-Education,tel:919513238818,75000 / Annual,"Plot No: 106C, Opp Aparna Grande Nallagandla, D- Mart, Side Lane, HUDA Layout, Serilingampalle (M), Gopanpalle, Telangana 500019, India",,,Transport
Pavithra International School,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,45000 / Annual,"6-104, Adarsh Nagar, Seri Lingampally, Gulmohar Park Colony, Hyderabad, Serilingampalle (M), Telangana 500133, India",,,Transport
Scholars International School,Day Schools,N/A,Nursery - Class 12,CBSE,Co-Education,tel:919513238818,100000 / Annual,"89, Sector 1-C, Road No.9, Alakaapoor Township Rajendranagar mandal, Village, Huda, Puppalguda, Hyderabad, Telangana 500089, India",,,
Scholars International,Day Schools,N/A,KG - Class 10,CBSE,Co-Education,tel:919513238818,60000 / Annual,"89, Sector 1-C, Road No.9, Alakaapoor Township Rajendranagar mandal, Village, Huda, Puppalguda, Hyderabad, Telangana 500089, India",,,Transport
Bhavya Talent school,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,22000 / Annual,"8-415/26, F9Q2+QQ3, beside Bhavya Talent School, Indra Reddy Allwyn Colony, Hafeezpet, Miyapur, Hyderabad, Telangana 500049, India",,,Transport
SEEDS (Primary School),Day Schools,N/A,Nursery - Class 3,CBSE,Co-Education,tel:919513238818,103000 / Annual,"114 & 115 Phase-I, NH 65, behind the Bharath Pertrol Pump, Mythri Nagar, Madinaguda, Hafeezpet, Miyapur, Hyderabad, Telangana 500050, India",,,Transport
Gowtham Model School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,38000 / Annual,"Plot No 5-132, Survey Number 2, Mythri Nagar Phase Ii, Madinaguda, beside Srikara Hospital, Mythri Nagar, Hafeezpet, Hyderabad, Madeenaguda, Telangana 500050, India",,,
Sri Gayatri e-Techno School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"Plot No.448, near Golden Balaji Temple, Secretariat Colony, Sri Ram Nagar Colony, KPR Colony, Manikonda Jagir, Hyderabad, Telangana 500089, India",,,Transport
Kinder Crest Day Care & Preschool,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Opp Aience, Diamond Heights Rd, Nallagandla, Gopanapalli Thanda, Hyderabad, Telangana 500019, India",,,"Transport, Medical Facility, Library"
Navodaya Vidyalaya Samiti,1987,Govt Schools,N/A,6 - 12,CBSE,tel:919513238818,,"1-1-10/3, S. P. Road, Nallagandla, Gopanapalli, Secunderabad, Telangana 500003, India",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football","Medical Facility, Laboratory, Computers Facility, Library"
Glendale International School Cambridge,2003,International Schools,N/A,LKG - 7,Cambridge IGCSE,tel:919513238818,,"3-109, Nallagandla, Gopanapalli, Hyderabad, Telangana 500075",Anjum Babukhan Director / M.Ed B.A,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Karate, Kho-Kho, Skating, Swimming, Table-tennis, Tennis, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"Opposite Citizen Hospital, Nallagandla HUDA Layout, Nallagandla, HUDA Layout, Nallagandla, Serilingampally, Hyderabad, Telangana 500019, India",,"Athletics, Carroms, Chess, Karate, Skating, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
blossoms international school of excellence,na,Public Schools,N/A,Pre School - 8,CBSE,tel:919513238818,,"Manohar Nilayam Rd, near GNT Circle, HUDA Layout, Nalagandla, Telangana 500019",,,
pavithra international school,na,Public Schools,N/A,Pre School - 10,CBSE,tel:919513238818,,"6-104, Adarsh Nagar, Seri Lingampally, Gulmohar Park Colony, Hyderabad, Telangana 500133",,,
seeds school uranus campus,na,Play Schools,N/A,Pre School - 3,CBSE,tel:919513238818,,"D- Mart, Plot No: 106C, Opp Aparna Grande Nallagandla, Side Lane, HUDA Layout, Serilingampalle (M), Telangana 500019",,,
abode School,na,International Schools,N/A,Pre School - 10,Cambridge IGCSE,tel:919513238818,,"HUDA Layout Opp. Aparna Sarovar, near Rock Garden, Nalagandla, Telangana 500019",,,
seeds school uranus campus,na,Play Schools,N/A,Pre School - 3,CBSE,tel:919513238818,,"D- Mart, Plot No: 106C, Opp Aparna Grande Nallagandla, Side Lane, HUDA Layout, Serilingampalle (M), Telangana 500019",,,
Sadhana infinity International School,2017,International Schools,,LKG - 10,"CBSE, Cambridge IGCSE",tel:919513238818,,"Survey No. 386, Nallagandla-Tellapur Road Opp. Aditya Eden Park Apts Nallagandla, Hyderabad, Telangana 500019",Ms. Prameela Duggineni Principal / .,"Basketball, Chess, Cricket, Football, Karate, Skating, Swimming, Tennis","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"D. No: 7-1/SR/26, Sairam Nagar Opp. Navodaya Vidyalaya Samithi Nallagandla, Gopanpally Road, Hyderabad, Telangana 500019",,"Cycling, Yoga","Transport, Medical Facility, Library"
abode School,na,International Schools,N/A,Pre School - 10,Cambridge IGCSE,tel:919513238818,,"HUDA Layout Opp. Aparna Sarovar, near Rock Garden, Nalagandla, Telangana 500019",,,
Glendale International School Cambridge,2003,International Schools,N/A,LKG - 7,Cambridge IGCSE,tel:919513238818,,"3-109, Nallagandla, Gopanapalli, Hyderabad, Telangana 500075",Anjum Babukhan Director / M.Ed B.A,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Karate, Kho-Kho, Skating, Swimming, Table-tennis, Tennis, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Epistemo Vikas Leadership School,2012,"International Schools, Play Schools",N/A,Pre School - 11,"CBSE, Cambridge IGCSE",tel:919513238818,The total fee for Nur is Rs. 125130 for Class 10 is Rs. 178300,"Plot #B4, Nallagandla Residential Complex, HUDA Layout, Nallagandla, Hyderabad, Telangana 500019",,"Badminton, Basketball, Chess, Cricket, Football, Swimming, Table-tennis, Taekwondo","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
blossoms international school of excellence,na,Public Schools,N/A,Pre School - 8,CBSE,tel:919513238818,,"Manohar Nilayam Rd, near GNT Circle, HUDA Layout, Nalagandla, Telangana 500019",,,
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"Opposite Citizen Hospital, Nallagandla HUDA Layout, Nallagandla, HUDA Layout, Nallagandla, Serilingampally, Hyderabad, Telangana 500019, India",,"Athletics, Carroms, Chess, Karate, Skating, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Navodaya Vidyalaya Samiti,1987,Govt Schools,N/A,6 - 12,CBSE,tel:919513238818,,"1-1-10/3, S. P. Road, Nallagandla, Gopanapalli, Secunderabad, Telangana 500003, India",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football","Medical Facility, Laboratory, Computers Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"H.No: 2 - 4 - 73 /74/ 76, James Street, M.G Road,, Near Ramgopalpet Old Police Station, Opposite UCO Bank , Secunderabad - 500003, Hyderabad, Telangana 500003",,"Carroms, Chess, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Edify Kids,N/A,Play Schools,N/A,LKG - 6,CBSE,tel:919513238818,,"321, Kabra Complex, 61 M G Road, Secunderabad, Telangana 500003",,"Cricket, Taekwondo, Yoga","Transport, Medical Facility, Smart Classrooms, Computers Facility, Library"
Blossoms International Play School,2009,"International Schools, Play Schools",N/A,LKG - UKG,CBSE,tel:919513238818,27000-30000,"Sai Raghava Towers, Nallagandla Union Bank Building, Beisde More Super Market, Lingampally,  Hyderabad, Telangana 500019, India",,Cycling,"Transport, Medical Facility"
"Ingenium Foundation School, Nallagandla",NA,Other Collections,500,Pre School - PRE,Other Boards,tel:919513238818,63000 / Annual,"Plot 238,Nallagandla Huda, Serilingampalle (M), Nalagandla, Telangana 500019, India",,,Transport
Kidzonia Credence International School,na,International Schools,N/A,Pre School - 6,"CBSE, Cambridge IGCSE",tel:919513238818,,"169/33 Beside GHMC Park, Near Ratnadeep Lane, HUDA Layout, Nalagandla, Hyderabad",,,
Kangaroo Kids Preschool,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"# 1-87/12, Prestige House, Opp: Western Plaza, Shaikpet., Hyderabad, Telangana 500008",,Cycling,"Transport, Medical Facility, Library"
Insight International School,2012,International Schools,N/A,LKG - 10,Cambridge IGCSE,tel:919513238818,,"Al-Hamra Colony, AP Animal Husbandry Employees Colony, Shaikpet, Hyderabad, Telangana 500008, India",,"Athletics, Carroms, Chess, Cricket, Football, Gymnastics, Karate, Swimming, Table-tennis","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Oasis School,1964,Public Schools,1200,LKG - 10,CBSE,tel:919513238818,31000-40000,"8-84, Old Mumbai Highway, Shaikpet, Rai Durg, Hyderabad, Telangana 500104",,"Athletics, Basketball, Cricket, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
VALLI HIGH SCHOOL,Day Schools,550,Nursery - Class 10,State Board,Co-Education,tel:919513238818,6600 / Annual,"CC42+FCC, Vivekananda Nagar, Shaikpet, Hyderabad, Telangana 500008, India",,,
Stamford Grammar High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,25000 / Annual,"8-1-332/3/59, Aziz Bagh Colony Rd, Aziz Bagh Colony, Toli Chowki, Hyderabad, Telangana 500008, India",,,Transport
PRISM International School,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",Co-Education,tel:919513238818,45000 / Annual,"back side, Scholars International School, Huda, Neknampur, Hyderabad, Telangana 500089, India",,,
Kangaroo Kids International Preschool,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Villa 19, Muppa Homes, Near Muppa Akshaja, Narsingi, Hyderabad, Telangana 500075, India",,Cycling,"Transport, Medical Facility, Library"
Kangaroo Kids International Preschool,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Villa 19, Muppa Homes, Near Muppa Akshaja, Narsingi, Hyderabad, Telangana 500075, India",,Cycling,"Transport, Medical Facility, Library"
Sree N.V.S Innovative School,2001,Day Schools,1200,Nursery - Class 10,State Board,tel:919513238818,39000 / Annual,"2-1-11/C, Gangaram, Engineers Enclave, Chanda Nagar, Hyderabad, Telangana",,,
Triveni Talent Schools,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 236-5-9, Huda Trade Centre, Near Rythu Bazar, Lingampally, Serilingampally, Hyderabad, Telangana 500019, India",,"Athletics, Carroms, Chess, Cricket, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Triveni Talent Schools,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 236-5-9, Huda Trade Centre, Near Rythu Bazar, Lingampally, Serilingampally, Hyderabad, Telangana 500019, India",,"Athletics, Carroms, Chess, Cricket, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Vidyanjali High School,N/A,Public Schools,,Pre School - 10,CBSE,tel:919513238818,"30,000 - 50,000","147, Doyens Rd, Doyens Colony, Serilingampalle (M), Telangana 500019",,"Athletics, Basketball, Carroms, Chess, Cricket, Kabaddi, Karate, Kho-Kho, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Triveni High school,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,30000 / Annual,"F8VW+FXW, Venkateswara Temple Rd, Mythri Nagar, Hafeezpet, Madeenaguda, Telangana 500050, India",,,Transport
Cambridge Montessori Pre School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"5-38, Deepthi Srinagar Colony, Dharmapuri Temple Road, Near, Ushodaya Signature, PJR Colony, Madinaguda, Miyapur, Hyderabad, Telangana 500049, India",,"Athletics, Cycling","Transport, Medical Facility, Library"
Gowtham Model School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No 5-132, Survey Number 2, Mythri Nagar Phase ii, Madinaguda, Hafeezpet, Hyderabad, Telangana 500050, India",,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Joy Kids Pre School and Day Care,2008,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,9000-15000,"House No. 8, V.R.Residency, Madeenaguda, Manjeera Pipeline Rd, Mvtri Nagar Phase 3, Madinaguda, Hafeezpet, Hyderabad, Telangana 500049, India",,"Cycling, Swimming",Transport
Sreenidhi Global School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"5-295, Deepthi Srinagar, Madinaguda, Hyderabad, Telangana 500049",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Karate, Skating, Swimming, Table-tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Meru International School,2018,International Schools,2100+,LKG - 12,"CBSE, Cambridge IGCSE",tel:919513238818,2.1 lakhs - 2.8 lakhs,"Sy. No. 97(P) & 98, adjacent to My Home Jewel, Madinaguda, Chanda Nagar, Hyderabad, Telangana 500049, India","Ms. MEGHANA RAO JUPALLY DIRECTOR, MERU INTERNATIONAL SCHOOL / N/A","Athletics, Badminton, Basketball, Carroms, Cricket, Football, Gymnastics, Kabaddi, Karate, Table-tennis, Tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Blossoms International Play School,2012,Play Schools,N/A,LKG - UKG,CBSE,tel:919513238818,27000-30000,"Manjeera Pipeline Rd, Ramakrishna Nagar, Madinaguda, Hafeezpet, Hyderabad, Telangana 500050, India",,Cycling,"Transport, Computers Facility"
Sesame Street Preschool,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"House No:1-115-86-A, Imperial Heights, Manjeera Pipeline Rd, Madinaguda, Hafeezpet, Hyderabad, Telangana 500049, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
Claps Wikids Preschool,2005,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"1-15/3/A, Ramakrishna Nagar, Madinaguda, Hafeezpet, Hyderabad, Telangana 500050, India",,,Transport
Vignan Global Gen School,2003,Public Schools,N/A,LKG - 10,"CBSE, State Board",tel:919513238818,50000-70000,"HIG phase-II, Ushodaya Enclave, Madinaguda, Mvtri Nagar Phase 3, Madinaguda, Hafeezpet, Hyderabad, Telangana 500050, India","Mr. Dr. L. Rathaiah Founder, Chairman / PG","Carroms, Chess, Cricket, Karate, Tennikoit, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Claps Wikids Preschool,2005,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"1-15/3/A, Ramakrishna Nagar, Madinaguda, Hafeezpet, Hyderabad, Telangana 500050, India",,,Transport
Joy Kids Pre School and Day Care,2008,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,9000-15000,"House No. 8, V.R.Residency, Madeenaguda, Manjeera Pipeline Rd, Mvtri Nagar Phase 3, Madinaguda, Hafeezpet, Hyderabad, Telangana 500049, India",,"Cycling, Swimming",Transport
SRI SAI RAMA HIGH SCHOOL,Day Schools,400,Nursery - Class 10,"State Board, State Board",Co-Education,tel:919513238818,15000 / Annual,"14-1-90/302, Allapur Rd, Jyothi Nagar, Gayatri Nagar, Allapur, Borabanda, Hyderabad, Telangana 500018, India",,,Transport
GOWTHAM MODEL SCHOOL,Day Schools,1300,Nursery - Class 10,State Board,Co-Education,tel:919513238818,30000 / Annual,"Beside Bsnl Telephone Exchange Office, Dolphin Estate, Chandanagar, Bhel, F8RJ+J3V, MIG Colony, HUDA Colony, Chanda Nagar, Hyderabad, Telangana 500050, India",,,Transport
Vidya Vani High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,24001 / Annual,"Door No. 12-16/1, Manjeera Road, Huda Colony, HUDA Colony, Chanda Nagar, Hyderabad, Telangana 500050, India",,,Transport
Walden's Path,2014,"Play Schools, Public Schools",N/A,LKG - 12,"ICSE, Cambridge IGCSE",tel:919513238818,"1,50000-300000","Plot No. 309, Road No. 78, Jubilee Hills, Hyderabad",,"Athletics, Badminton, Carroms, Chess, Cricket, Karate, Yoga","Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
P Obul Reddy Public School,1989,Public Schools,2850,LKG - 12,CBSE,tel:919513238818,,"Road Number 25, Venkatagiri, Jubilee Hills, Hyderabad, Telangana 500033","Mrs. Anjali Razdan Principal / B.Ed, M.Sc Ms.Vinitha Anil Vice Principal / B.Sc, M.A (English), M.Sc (Chemistry), B.Ed, M.E","Badminton, Basketball, Carroms, Chess, Cricket, Football, Handball, Kabaddi, Karate, Kho-Kho, Lawn Tennis, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Pioneer World School,2016,"International Schools, Play Schools",N/A,Pre School - 8,Cambridge IGCSE,tel:919513238818,,"Plot No. 16, H. No. 1-63/3/16, Jubliee Hills road no. 36 extension, Kavuri Hills Phase 1, Madhapur, Hyderabad, Telangana 500081, India",,"Basketball, Cricket, Football, Skating, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Little Star High School,2006,"Play Schools, Public Schools",700,LKG - UKG,Other Boards,tel:919513238818,15000-18000,"Road no.10, opp lane to diamond house,gayatri hills,jubilee hills, Gayatri Hills, Jubilee Hills, Hyderabad, Telangana 500033",,"Carroms, Chess","Medical Facility, Computers Facility"
Tapasya High School,2003,Public Schools,350,LKG - 10,State Board,tel:919513238818,25000,"Plot no: 322, Road no: 25, Jubilee Hills, Hyderabad, Telangana 501333",,"Badminton, Basketball, Cricket, Table-tennis, Volleyball","Medical Facility, Computers Facility, Library"
Little Elly Preschool,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Phase III, Jubilee hils, Hyderabad, Telangana 500033, India",,"Athletics, Cycling, Swimming","Transport, Medical Facility, Library"
Narayana IIT Olympiad School,N/A,Public Schools,N/A,6 - 10,State Board,tel:919513238818,,"8-2-293/82/D/17, Near venkatagiri metro station, Opp.women welfare housing society, Road Number5, Women's Welfare Housing Society, Jubilee Hills, Hyderabad, Telangana 500033, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Indus International Junior School,2011,Public Schools,N/A,LKG - 4,CBSE,tel:919513238818,22000-230000,"Plot No. 883 & 884, Road No.-45, Jubilee Hills, Hyderabad",Ms. Nuwaira Pasha Principal / N/A,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Gymnastics, Hockey, Kabaddi, Karate, Lawn Tennis, Skating, Tennis, Volleyball, Yoga","Transport, Medical Facility, Smart Classrooms, Computers Facility, Library"
Bhavan's Atmakuri Rama Rao School - Jubilee Hills,2012,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,18000-24000,"Survey No.62, 
Guttala Begumpet
Road No. 45 (End), 
Jubilee Hills, 
Hyderabad 500 033",Dr.(Smt.) R.A.Rani Principal,"Badminton, Basketball, Carroms, Chess, Gymnastics, Lawn Tennis, Table-tennis, Tennis, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
