Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
Lotus National School,2004,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"New Lakshmi Nagar Colony, Miyapur X Road, Hyderabad",,"Basketball, Carroms, Chess, Cricket, Karate","Transport, Medical Facility, Laboratory, Computers Facility, Library"
Little Einsteins,2007,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,30000-40000,"House No 3-419, Plot No 419, LIG, Huda Colony, Mayuri Nagar, Near Heritage Supermarket, Miyapur, Hyderabad, Telangana 500049",,Carroms,"Transport, Medical Facility"
Fusion International School,2013,International Schools,200,LKG - 9,CBSE,tel:919513238818,30000-60000,"Ameenpur , Near Bandam Kommu, near Sri Devi Theatre, BHEL,  Hyderabad, Telangana 502032, India","Dr. Mrs. T. Padmavathy Principal / M.Sc, M.Ed., Ph.D","Badminton, Basketball, Cricket, Tennis","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Joy Kids,2008,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Pragathi Enclave, Miyapur, Hyderabad, Telangana 500049, India",,"Athletics, Cycling",Transport
Unicent School,1996,Public Schools,N/A,LKG - 5,CBSE,tel:919513238818,65000-100000,"Janapriya Nagar, Pragathi Enclave, Miyapur, Hyderabad, Telangana 500049, India",,"Athletics, Badminton, Carroms, Chess, Karate, Skating, Taekwondo, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Vikas The Concept School,2004,"Public Schools, Boarding Schools",4772,LKG - 12,CBSE,tel:919513238818,"65,000 - 1,50,000","Bollaram Road, Krishnaja Hills, Nizampet, Krishnaja Hills, Miyapur, Hyderabad, Telangana 500072, India",Late Sri Koteswara Rao Surapaneni Founder Chairman / .,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Karate, Kho-Kho, Lawn Tennis, Skating, Table-tennis, Taekwondo, Tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
The Indo English High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"HMT Swarnapuri, IV Venture,
Miyapur, Hyderabad – 500049",,"Kabaddi, Karate, Skating, Volleyball","Transport, Laboratory, Computers Facility, Library"
Oi Play School,2007,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"H.No.4-82, BHEL HIG Phase 2, Ushodaya Enclave, Madinaguda, Miyapur, Hyderabad, Telangana 500049, India",,"Cycling, Swimming","Transport, Library"
Sunshine Preschool & Daycare Chain,2012,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,40000,"Plot No-147, Pragathi Enclave, Max-I Residency Rd, Neelima Greens Colony, Pragathi Enclave, Miyapur, Hyderabad, Telangana 500049, India",,Cycling,"Transport, Medical Facility, Library"
Rao's Techno school,N/A,Public Schools,N/A,LKG - 10,"ICSE, State Board",tel:919513238818,,"PJR Colony, Deepthisri Nagar, Miyapur, Hyderabad, Telangana 500050",,"Athletics, Boxing, Carroms, Chess, Cricket, Gymnastics, Skating, Swimming, Taekwondo","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
MATRUSRI DAV PUBLIC SCHOOL,2010,Day Schools,N/A,LKG - Class 10,CBSE,tel:919513238818,42000 / Annual,"44/1, Road NO.3 / 4, Mathrusree Nagar, Hafeezpet, Miyapur, Hyderabad, Telangana 500049, India",,,Transport
SAADHYA The Global School,Day Schools,N/A,Pre-Nursery - Class 3,CBSE,Co-Education,tel:919513238818,36000 / Annual,"Lingampally, Plot No: 844, Mathrusree Nagar, Hafeezpet, Miyapur, Hyderabad, Telangana 500049, India",,,
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot No. 43 44, 138 & 140, Pragathi Enclave, Miyapur, Hyderabad, Telangana 500049, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
Esperanza Preschool & 24x7 Childcare,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Opp: Talkie Town Multiplex, Behind Sitara Grand, Survey No:63P, Miyapur Junction, Miyapur, Hyderabad, Telangana 500049",,Cycling,"Transport, Medical Facility, Library"
I Play I Learn School,N/A,Play Schools,40,LKG - UKG,Other Boards,tel:919513238818,32000-34000,"Education Academy - Besides Sairanga theatre, Madhavanagar colony Miyapur Hyderabad, Hyderabad, Telangana 500059",,Cycling,"Transport, Medical Facility, Library"
Oi Play School,2007,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"H.No.4-82, BHEL HIG Phase 2, Ushodaya Enclave, Madinaguda, Miyapur, Hyderabad, Telangana 500049, India",,"Cycling, Swimming","Transport, Library"
Sunshine Preschool & Daycare Chain,2012,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,40000,"Plot No-147, Pragathi Enclave, Max-I Residency Rd, Neelima Greens Colony, Pragathi Enclave, Miyapur, Hyderabad, Telangana 500049, India",,Cycling,"Transport, Medical Facility, Library"
Rao's Techno school,N/A,Public Schools,N/A,LKG - 10,"ICSE, State Board",tel:919513238818,,"PJR Colony, Deepthisri Nagar, Miyapur, Hyderabad, Telangana 500050",,"Athletics, Boxing, Carroms, Chess, Cricket, Gymnastics, Skating, Swimming, Taekwondo","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Triveni Talent Schools Kids,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No 183, NH 65, Beside Mythri Nagar Arch, Madinaguda, Miyapur,  Hyderabad, Telangana 500049, India",,"Athletics, Carroms, Chess, Cricket, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
St. Rita High school,n/a,Public Schools,N/A,Pre School - 12,CBSE,tel:919513238818,,,,,
Delhi Public School,2015,Public Schools,3700,Pre School - 12,CBSE,tel:919513238818,"1,00,000 - 2,00,000","Survey No 816, Bowrampet Village, Bachupally, Dundigal Mandal, Medchal District, Hyderabad, Telangana 500043",Mrs. Gowri Sarkar Principal / Secretary / .,"Athletics, Basketball, Carroms, Chess, Cricket, Gymnastics, Karate, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
MATRUSRI DAV PUBLIC SCHOOL,2010,Day Schools,N/A,LKG - Class 10,CBSE,tel:919513238818,42000 / Annual,"44/1, Road NO.3 / 4, Mathrusree Nagar, Hafeezpet, Miyapur, Hyderabad, Telangana 500049, India",,,Transport
SAADHYA The Global School,Day Schools,N/A,Pre-Nursery - Class 3,CBSE,Co-Education,tel:919513238818,36000 / Annual,"Lingampally, Plot No: 844, Mathrusree Nagar, Hafeezpet, Miyapur, Hyderabad, Telangana 500049, India",,,
SARADA VIDYA MANDIR,1987,Day Schools,700,Nursery - Class 10,State Board,tel:919513238818,30000 / Annual,"X, 1-112/3/9/a, Miyapur Rd, Sri Aurobindo Colony, Miyapur, Telangana 500049, India",,,Transport
Triveni Talent Schools Kids,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No 183, NH 65, Beside Mythri Nagar Arch, Madinaguda, Miyapur,  Hyderabad, Telangana 500049, India",,"Athletics, Carroms, Chess, Cricket, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
St. Rita High school,n/a,Public Schools,N/A,Pre School - 12,CBSE,tel:919513238818,,,,,
Delhi Public School,2015,Public Schools,3700,Pre School - 12,CBSE,tel:919513238818,"1,00,000 - 2,00,000","Survey No 816, Bowrampet Village, Bachupally, Dundigal Mandal, Medchal District, Hyderabad, Telangana 500043",Mrs. Gowri Sarkar Principal / Secretary / .,"Athletics, Basketball, Carroms, Chess, Cricket, Gymnastics, Karate, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
INDO ENGLISH HIGH SCHOOL,2014,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,27950 / Annual,"G88W+JFX, HMT Swarnapuri Colony Main Rd, HMT Swarnapuri Colony, Swarnapuri Colony II, Miyapur, Telangana 500049, India",,,
sanford the global school,2010,Day Schools,2000,Pre-Nursery - Class 7,"CBSE, CBSE, CBSE",tel:919513238818,300000 / Annual,"Beside HDFC Bank's Lane,, HUDA Mayuri Nagar, Miyapur, Dynamics Colony, Mayuri Nagar, Hyderabad, Miyapur, Telangana 500049, India",,,
MATRUSRI DAV PUBLIC SCHOOL,2010,Day Schools,N/A,LKG - Class 10,CBSE,tel:919513238818,42000 / Annual,"44/1, Road NO.3 / 4, Mathrusree Nagar, Hafeezpet, Miyapur, Hyderabad, Telangana 500049, India",,,Transport
SAADHYA The Global School,Day Schools,N/A,Pre-Nursery - Class 3,CBSE,Co-Education,tel:919513238818,36000 / Annual,"Lingampally, Plot No: 844, Mathrusree Nagar, Hafeezpet, Miyapur, Hyderabad, Telangana 500049, India",,,
SARADA VIDYA MANDIR,1987,Day Schools,700,Nursery - Class 10,State Board,tel:919513238818,30000 / Annual,"X, 1-112/3/9/a, Miyapur Rd, Sri Aurobindo Colony, Miyapur, Telangana 500049, India",,,Transport
The LUMINOUS ACADEMY Montessori Preschool,2023,"International Schools, Play Schools",N/A,Nursery - 2,Montessori,tel:919513238818,,"238/B, VANASRI NILAYAM, The Luminous Montessori preschool, HUDA Colony, Mayuri nagar, Miyapur, Telangana, Hyderabad",,,
Sree N.V.S Innovative School,2001,Day Schools,1200,Nursery - Class 10,State Board,tel:919513238818,39000 / Annual,"2-1-11/C, Gangaram, Engineers Enclave, Chanda Nagar, Hyderabad, Telangana",,,
Vidyanjali High school,1993,Day Schools,N/A,LKG - Class 10,CBSE,tel:919513238818,35000 / Annual,"147, Doyens Rd, Doyens Colony, Serilingampalle (M), Telangana 500019, India",,,Transport
Sujana Vidyanikethan,Day Schools,N/A,Nursery - Class 4,State Board,Co-Education,tel:919513238818,23000 / Annual,"Plot no.14, Huda Trade Centre, Near Rangaprasad residency, Besides More super market, Serilingampally, Hyderabad-500019, Rail Vihar, Serilingampalle (M), Telangana 500133, India",,,Transport
Army Public School,2002,Public Schools,3000,1 - 12,CBSE,tel:919513238818,8000-11000,"Cavalry Barracks Defence Officer's Colony, Bolarum,  Secunderabad, Hyderabad, Telangana 500087, India",Mrs. Smitha Govind Principal,"Badminton, Basketball, Football, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
St. Michael's School,1996,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"5-564/22, Ambedkar Nagar, Old Alwal, Chetana Housing Colony, Bollaram, Secunderabad, Telangana 500010, India",Mrs. T. Kasturi Reddy Principal,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Skating, Swimming, Table-tennis","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Kendriya Vidyalaya,1993,Public Schools,N/A,LKG - 12,CBSE,tel:919513238818,6500-10000,"Allenby Lines, Jai Jawahar Nagar, Bolarum, Secunderabad, Telangana 500087, India",Chitteti. Sreenivasulu Principal / MA; M Ed,"Cricket, Football, Handball, Kabaddi, Kho-Kho, Table-tennis, Throwball, Volleyball","Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Kotwal High School,2011,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,34000-38000,"Baban Guda, Ranga Reddy, Rizala Bazar, Baban Guda, Bolarum, Secunderabad, Telangana 500010, India",,Athletics,"Transport, Laboratory, Computers Facility, Library"
Gowtham Model School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"9-39/2/5, Surya Colony, Prem Nagar Colony, Bolarum, Secunderabad, Telangana 500010, India",,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Joy International School,2008,Day Schools,400,Pre-Nursery - Class 7,"CBSE, CBSE",tel:919513238818,30000 / Annual,"plot No.41 and 44, Anrich, Industrial Estate, Industrial Development Area Bollaram, Mallampet, Jinnaram, Hyderabad, Telangana 502325, India",,,Transport
Nasr School for boys,1998,Public Schools,N/A,1 - 10,ICSE,tel:919513238818,,"1-72-4 / 4, Survey No. 47, Near Serilingampally Cross Road, Serilingampally, Gachi Bowli, Hyderabad",Mr. Mir Hafeezuddin Ahmed Principal,"Archery, Basketball, Cricket, Football, Hockey, Karate, Table-tennis, Tennis",Transport
Sancta Maria International School,1982,International Schools,N/A,LKG - 12,Cambridge IGCSE,tel:919513238818,130000-400000,"Survey No. 106, 107, Dubey Colony Rd, Serilingampally, Hyderabad, Telangana 500019",MR. B. AROGYA REDDY President & Chairman / N/A,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Lawn Tennis, Soccer, Table-tennis, Tennis, Throwball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Indus International Junior School,2008,International Schools,N/A,LKG - 4,International Baccalaureate,tel:919513238818,22000-230000,"Plot No.23D, Nallagandla, Huda Colony, Serillingampally, Ranga Reddy District 500019",Ms. Nuwaira Pasha Principal / Diploma in Early Childhood and Pre-school,"Badminton, Basketball, Carroms, Cricket, Football, Hockey, Horseback Riding, Kabaddi, Kho-Kho, Swimming, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
"Seeds School, Uranus campus",2016,Public Schools,N/A,LKG - 2,"CBSE, Other Boards",tel:919513238818,55000-70000,"H.no:7-14/1, Old Mumbai Hwy, Bapu Nagar, Serilingampally, Hyderabad, Telangana, Bapu Nagar, Serilingampally, Hyderabad, Telangana 500019, India",B.Preethi Reddy Center Head,"Athletics, Basketball, Cricket, Cycling, Football, Karate","Transport, Medical Facility, Smart Classrooms"
CornerStone School,N/A,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,"85,000 - 1,15,000","Survey No.49,Near Annapurna Enclave Behind Hotel Swagath, Chandanagar Serilingampally,Rangareddy District, Hyderabad, Telangana 500050",Mrs. SHILPA SETHI Principal / .,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Esperanza Preschool & 24x7 Childcare,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot No. 106/107, 2nd Building, 2nd Gate, Doyens Township, Serilingampally, Hyderabad, Telangana 500019, India",,Cycling,"Transport, Medical Facility, Library"
Pavithra International School,2012,International Schools,,LKG - 12,CBSE,tel:919513238818,40000-150000,"Near Anjali Garden, Puppalaguda Main Road, Gulmohar Park Colony, Serilingampally, Hyderabad, Telangana 500019, India",Y.Venkatesh Chairman / .,"Badminton, Basketball, Carroms, Chess, Gymnastics, Table-tennis","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
"Seeds School, Uranus campus",2016,Public Schools,N/A,LKG - 2,"CBSE, Other Boards",tel:919513238818,55000-70000,"H.no:7-14/1, Old Mumbai Hwy, Bapu Nagar, Serilingampally, Hyderabad, Telangana, Bapu Nagar, Serilingampally, Hyderabad, Telangana 500019, India",B.Preethi Reddy Center Head,"Athletics, Basketball, Cricket, Cycling, Football, Karate","Transport, Medical Facility, Smart Classrooms"
CornerStone School,N/A,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,"85,000 - 1,15,000","Survey No.49,Near Annapurna Enclave Behind Hotel Swagath, Chandanagar Serilingampally,Rangareddy District, Hyderabad, Telangana 500050",Mrs. SHILPA SETHI Principal / .,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Esperanza Preschool & 24x7 Childcare,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot No. 106/107, 2nd Building, 2nd Gate, Doyens Township, Serilingampally, Hyderabad, Telangana 500019, India",,Cycling,"Transport, Medical Facility, Library"
Shemrock Lalita,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot no; 8 & 9, Gulmohar Park Colony, Serilingampally, Hyderabad, Telangana 500019, India",,,"Transport, Medical Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No:20 & 21, HUDA Layout, Beside Nallagandla Fly Over, Serilingampally, Hyderabad, Telangana 500019, India",,"Carroms, Chess, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Ingenium world school,NA,Public Schools,,Pre School - 5,Other Boards,tel:919513238818,,"Plot Number 60,Road Number 6A Sudarshan Nagar Colony,Serilingampally, beside SMR VINAY ICONIA, Hyderabad, Telangana 500084",Mr. Sudhanshu Kumar Chairman and Managing Director / .,"Athletics, Carroms, Chess, Yoga","Transport, Smart Classrooms"
GAUTAMI VIDYA KSHETRA,2001,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,41000 / Annual,"Gautami Valley, New, F8XW+M8G, Miyapur Police Station Rd, Krushi Nagar, Shanti Nagar Colony, Prasanth Nagar, Hyderabad, Miyapur, Telangana 500049, India",,,Transport
Joy Kids Pre School and Day Care,2008,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,9000-15000,"House No. 8, V.R.Residency, Madeenaguda, Manjeera Pipeline Rd, Mvtri Nagar Phase 3, Madinaguda, Hafeezpet, Hyderabad, Telangana 500049, India",,"Cycling, Swimming",Transport
Vignan Global Gen School,2003,Public Schools,N/A,LKG - 10,"CBSE, State Board",tel:919513238818,50000-70000,"HIG phase-II, Ushodaya Enclave, Madinaguda, Mvtri Nagar Phase 3, Madinaguda, Hafeezpet, Hyderabad, Telangana 500050, India","Mr. Dr. L. Rathaiah Founder, Chairman / PG","Carroms, Chess, Cricket, Karate, Tennikoit, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Blossoms International Play School,2012,Play Schools,N/A,LKG - UKG,CBSE,tel:919513238818,27000-30000,"Manjeera Pipeline Rd, Ramakrishna Nagar, Madinaguda, Hafeezpet, Hyderabad, Telangana 500050, India",,Cycling,"Transport, Computers Facility"
Sreenidhi Global School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"5-295, Deepthi Srinagar, Madinaguda, Hyderabad, Telangana 500049",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Karate, Skating, Swimming, Table-tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Claps Wikids Preschool,2005,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"1-15/3/A, Ramakrishna Nagar, Madinaguda, Hafeezpet, Hyderabad, Telangana 500050, India",,,Transport
Meru International School,2018,International Schools,2100+,LKG - 12,"CBSE, Cambridge IGCSE",tel:919513238818,2.1 lakhs - 2.8 lakhs,"Sy. No. 97(P) & 98, adjacent to My Home Jewel, Madinaguda, Chanda Nagar, Hyderabad, Telangana 500049, India","Ms. MEGHANA RAO JUPALLY DIRECTOR, MERU INTERNATIONAL SCHOOL / N/A","Athletics, Badminton, Basketball, Carroms, Cricket, Football, Gymnastics, Kabaddi, Karate, Table-tennis, Tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Gowtham Model School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No 5-132, Survey Number 2, Mythri Nagar Phase ii, Madinaguda, Hafeezpet, Hyderabad, Telangana 500050, India",,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Sesame Street Preschool,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"House No:1-115-86-A, Imperial Heights, Manjeera Pipeline Rd, Madinaguda, Hafeezpet, Hyderabad, Telangana 500049, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
Sreenidhi Global School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"5-295, Deepthi Srinagar, Madinaguda, Hyderabad, Telangana 500049",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Karate, Skating, Swimming, Table-tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Cambridge Montessori Pre School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"5-38, Deepthi Srinagar Colony, Dharmapuri Temple Road, Near, Ushodaya Signature, PJR Colony, Madinaguda, Miyapur, Hyderabad, Telangana 500049, India",,"Athletics, Cycling","Transport, Medical Facility, Library"
MERU SCHOOL,2018,Day Schools,N/A,Nursery - Class 12,"CBSE, IGCSE",tel:919513238818,178200 / Annual,"Sy. No. 97(P) & 98, adjacent to MY HOME JEWEL, Chanda Nagar, Madeenaguda, Telangana 500049, India",,,Transport
St. Anns High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,50000 / Annual,"F8WW+J23, Viswaswara Nagar Colony, Shanti Nagar Colony, Tiwari Nagar, Madeenaguda, Miyapur, Telangana 500049, India",,,Transport
CANARY THE SCHOOL,Day Schools,N/A,Nursery - Class 10,"International Baccalaureate, CBSE",Co-Education,tel:919513238818,117498 / Annual,"1-110/3/G, Madinaguda, Landmark:, beside MLA Camp office, Tiwari Nagar, Miyapur, Hyderabad, Telangana 500049, India",,,Transport
Janapriya Schools,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,35000 / Annual,"135, Janapriya Nagar, Hafeezpet, Hyderabad, Telangana 500049, India",,,Transport
Triveni High school,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,30000 / Annual,"F8VW+FXW, Venkateswara Temple Rd, Mythri Nagar, Hafeezpet, Madeenaguda, Telangana 500050, India",,,Transport
Sentia The Global School,2008,Day Schools,2033,KG - Class 12,CBSE,tel:919513238818,85000 / Annual,"Bus Depot, Rd Number 2, beside B K Enclave, BK Enclave, Miyapur, Telangana 500074, India",,,Transport
Vikas The Concept School,2004,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,65000 / Annual,"Miyapur, SAi Krishnaja Hills, Bollaram Rd, Krishnaja Hills, Bachupally, Hyderabad, Miyapur, Telangana 500090, India",,,
Academic Heights Public School,Day Schools,N/A,Nursery - Class 7,CBSE,Co-Education,tel:919513238818,40000 / Annual,"Plot No. 43 & 44, near RV AVANEENDRA, Pallava Block-III, Pragathi Enclave, Miyapur, Hyderabad, Miyapur, Telangana 500049, India",,,Transport
St. Rita High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,28000 / Annual,"Hanuman Temple Rd, Widia Colony, Miyapur, Telangana 500049, India",,,Transport
KENEDY HIGH SCHOOL,2004,Day Schools,N/A,Nursery - Class 7,"CBSE, State Board",tel:919513238818,15000 / Annual,"IDA Bollaram X Road, MiyapurMedchal ,Road, Survey No. 499/A, Kennedy School Rd, Bachupally, Hyderabad, Telangana 500090, India",,,
A&A KIDZ MONTESSORY SCHOOL,Day Schools,400,Nursery - Class 3,Other Boards,Co-Education,tel:919513238818,27000 / Annual,"1-99-66/51, Rd, Lakshmipuram Colony, Brindavan Colony, Kapra, Secunderabad, Telangana 500062, India",,,Transport
MUDRA CONCEPT SCHOOL,2010,Day Schools,700,Nursery - Class 10,"State Board, CBSE",tel:919513238818,18000 / Annual,"House No 3- 20,Mallikarjuna Nagar, Uppal Depot,, Boduppal Road, Balaji Residency, Mallika Arjun Nagar, Boduppal, Hyderabad, Telangana 500092, India",,,
Boopathy High School,Day Schools,300,Nursery - Class 10,State Board,Co-Education,tel:919513238818,16000 / Annual,"CH5C+8PW, Ayyappa Temple Rd, Swaroop Nagar, Srinivasa Colony, Boduppal, Hyderabad, Telangana 500039, India",,,Transport
JOSHIS KINDERGARDEN SCHOOL,Day Schools,800,Nursery - Class 10,State Board,Co-Education,tel:919513238818,11500 / Annual,"CH56+X53, SBH Colony Main Rd, Annapurna Nagar, Bank Colony, SBH Colony, Prashanth Nagar, Uppal, Hyderabad, Telangana 500039, India",,,
HANSEL SCHOOL,Day Schools,210,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:919513238818,35000 / Annual,"Arora Colony, 15, Rd Number 3, Green Valley, Banjara Hills, Hyderabad, Telangana 500034, India",,,
MADARAT INTERNATIONAL SCHOOL,2007,Day Schools,1100,Nursery - Class 10,State Board,tel:919513238818,16000 / Annual,"10-3-522/165/2RT, Vijaynagar Colony, Vijaya Nagar Colony, Hyderabad, Telangana 500057, India",,,
KARTIKEYA HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"Plot no: 509, #5-6, 193/1, DPS Rd, B.N Reddy Nagar, Hyderabad, Telangana 500070, India",,,
KRISHNAVENI MODEL SCHOOL,Day Schools,700,Nursery - Class 10,State Board,Co-Education,tel:919513238818,25000 / Annual,"H, No. 3-11-155, 1, Siris Rd, above bank of India, Sri Shankar Colony, RTC Colony, L. B. Nagar, Hyderabad, Telangana 500074, India",,,Transport
ST Marium High School,2000,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,4800 / Annual,"Dabeerpura Flyover, Dabeerpura North, Dabeerpura, Hyderabad, Telangana 500024, India",,,Transport
Mt. Helicon High School,1978,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,13200 / Annual,"CFC4+P59, Shankar Rd, Sangeet Nagar, Somajiguda, Hyderabad, Telangana 500482, India",,,
JOSHIS KINDERGARDEN SCHOOL,Day Schools,800,Nursery - Class 10,State Board,Co-Education,tel:919513238818,11500 / Annual,"CH56+X53, SBH Colony Main Rd, Annapurna Nagar, Bank Colony, SBH Colony, Prashanth Nagar, Uppal, Hyderabad, Telangana 500039, India",,,
HANSEL SCHOOL,Day Schools,210,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:919513238818,35000 / Annual,"Arora Colony, 15, Rd Number 3, Green Valley, Banjara Hills, Hyderabad, Telangana 500034, India",,,
MADARAT INTERNATIONAL SCHOOL,2007,Day Schools,1100,Nursery - Class 10,State Board,tel:919513238818,16000 / Annual,"10-3-522/165/2RT, Vijaynagar Colony, Vijaya Nagar Colony, Hyderabad, Telangana 500057, India",,,
NAVYA JYOTHI MODEL HIGH SCHOOL,1992,Day Schools,500,Nursery - Class 10,State Board,tel:919513238818,9000 / Annual,"501505, Boggula Darshan Reddy Nagar, Hayathnagar_Khalsa, Hyderabad, Telangana 501505, India",,,Transport
ANANDA JYOTHI HIGH SCHOOL,1982,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,13000 / Annual,"Srinivasa Puram, Ramalayam Ln, Ramanthapur, Chenna Reddy Nagar, Amberpet, Hyderabad, Telangana 500013, India",,,
KRISHNAVANI TALENT SCHOOL,Day Schools,700,Nursery - Class 10,State Board,Co-Education,tel:919513238818,25000 / Annual,"9H28+3J8, Road No. 3, Sailajapuri Colony, Sahara Estate, Auto Nagar, Mansoorabad, Hyderabad, Telangana 500068, India",,,
KARTIKEYA HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"Plot no: 509, #5-6, 193/1, DPS Rd, B.N Reddy Nagar, Hyderabad, Telangana 500070, India",,,
KRISHNAVENI MODEL SCHOOL,Day Schools,700,Nursery - Class 10,State Board,Co-Education,tel:919513238818,25000 / Annual,"H, No. 3-11-155, 1, Siris Rd, above bank of India, Sri Shankar Colony, RTC Colony, L. B. Nagar, Hyderabad, Telangana 500074, India",,,Transport
