Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
VIGNAN VIDYALAYA,1997,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,40000 / Annual,"Kukatpally, Vignan School Rd, Venkatraya Nagar, Nizampet, Hyderabad, Telangana 500090, India",,,
Rajadhani Day & Residential School,1988,"Public Schools, Boarding Schools",N/A,LKG - 10,CBSE,tel:919513238818,,"2-79, Near Nizampet Gram Panchayat Office, Behind Bandari Layout, Vasanth Nagar Colony, Nizampet, Hyderabad, Telangana 500090, India",,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Karate, Skating, Tennis, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Maples,2004,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"No.2-38/3, Gouthami Nagar, Opp. Kolan Raghava Reddy Function Hall,, Behind Green Court Apts, Nizampet, Nizampet, Hyderabad, Telangana 500090, India",,"Badminton, Basketball, Cycling, Karate, Skating","Transport, Medical Facility, Laboratory, Computers Facility, Library"
Oi Play School,2007,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"H No 3-83/A/5, 3Rd left lane, Eswar Villas Rd, Nizampet, Hyderabad, Telangana 500090, India",,"Cycling, Swimming","Transport, Library"
Sanghamitra School,1900,Public Schools,1800,LKG - 10,CBSE,tel:919513238818,40000-60000,"2-32, Jai Bharat Nagar, Hyder Nagar, Brindavan Colony, Nizampet, Hyderabad, Telangana 500085, India","Mr. Nageswara Rao Principal / B.Sc., M.Ed.","Athletics, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Karate, Kho-Kho, Lawn Tennis, Table-tennis, Taekwondo, Throwball, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No-3 & 4, Sreelatha Towers, Qutubullapur Mandal, E Block, Nizampet, Hyderabad, Telangana 500090, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Academic Heights Public School,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,45000 / Annual,"H.No. 3-83/1/A/5, Eswar Villas Road, Nizampet, E Block, Nizampet, Hyderabad, Telangana 500072, India",,,Transport
Sparkling Stars School,N/A,Public Schools,N/A,LKG - 5,State Board,tel:919513238818,,"Plot No. 64, Jaya Deepika Estates, Nizampet Road, Hyderabad, Telangana 500090, India",,"Athletics, Basketball, Carroms, Chess, Cricket, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Maples,2004,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"No.2-38/3, Gouthami Nagar, Opp. Kolan Raghava Reddy Function Hall,, Behind Green Court Apts, Nizampet, Nizampet, Hyderabad, Telangana 500090, India",,"Badminton, Basketball, Cycling, Karate, Skating","Transport, Medical Facility, Laboratory, Computers Facility, Library"
Little Elly Preschool,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"49, Brindhavan estates, Kolan Narayana Reddy Colony, Venkatraya Nagar, Nizampet, Hyderabad, Telangana 500072, India",,"Cycling, Swimming","Transport, Computers Facility, Library"
VIGNAN VIDYALAYA,1997,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,40000 / Annual,"Kukatpally, Vignan School Rd, Venkatraya Nagar, Nizampet, Hyderabad, Telangana 500090, India",,,
Sunshine Preschool,2012,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,40000,"F-2, Plot No. 113/2, Vinayak nagar,, Near Kolan Narayan Reddy childrens park, Nizampet, Hyderabad,  Telangana 500072, India",,Cycling,"Transport, Medical Facility, Library"
Vignan School,1997,Public Schools,,Pre School - 12,CBSE,tel:919513238818,"40,000 - 80,000","Kukatpally, Vignan School Rd, Venkatraya Nagar, Nizampet, Hyderabad, Telangana 500090",CH. PADMAJA Principal / .,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Karate, Table-tennis, Tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Surya The Global School,2013,International Schools,350,LKG - 6,CBSE,tel:919513238818,,"Survey No: 308 & 309, Krishnaja Hills, Nizampet, Hyderabad, Telangana 500090, India",,"Basketball, Chess, Cricket, Karate, Skating, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Oi Play School,2007,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"H No 3-83/A/5, 3Rd left lane, Eswar Villas Rd, Nizampet, Hyderabad, Telangana 500090, India",,"Cycling, Swimming","Transport, Library"
Esperanza,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Hill County, Nizampet, Hyderabad, Telangana 500090, India",,Cycling,"Transport, Medical Facility, Library"
Esperanza,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Hill County, Nizampet, Hyderabad, Telangana 500090, India",,Cycling,"Transport, Medical Facility, Library"
Rajadhani Day & Residential School,1988,"Public Schools, Boarding Schools",N/A,LKG - 10,CBSE,tel:919513238818,,"2-79, Near Nizampet Gram Panchayat Office, Behind Bandari Layout, Vasanth Nagar Colony, Nizampet, Hyderabad, Telangana 500090, India",,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Karate, Skating, Tennis, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Oi Play School,2007,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"H No 3-83/A/5, 3Rd left lane, Eswar Villas Rd, Nizampet, Hyderabad, Telangana 500090, India",,"Cycling, Swimming","Transport, Library"
Gautami Vidya Kshetra School,2000,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,41000 / Annual,"Gautami Valley, New Miyapur Police Station Road, Prasanth Nagar, Hyderabad, Telangana",,,Transport
Vignans Bo Tree School,1977,Day Schools,N/A,LKG - Class 12,CBSE,tel:919513238818,100000 / Annual,"Kukatpally, Vignan School Rd, Venkatraya Nagar, Nizampet, Hyderabad, Telangana 500090, India",,,Transport
CHAITANYA VIDYA NIKETAN HIGH SCHOOL,Day Schools,2000,Nursery - Class 10,State Board,Co-Education,tel:919513238818,10000 / Annual,"25-282/2, Sri Ram Nagar, Rodamestri Nagar, Hyderabad, Telangana 500054, India",,,Transport
Swarnanjali High School,Day Schools,360,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"Shop No. 12-32, 2, Railway Goods Shed Rd, SP Nagar, Bharat Nagar, Moosapet, Hyderabad, Telangana 500018, India",,,Transport
Gyanville Academy,2014,Day cum Boarding Schools,160,Class 11 - Class 12,State Board,tel:919513238818,235000 / Annual,"Survey, No - 191/D & 101, Rd Number 1A, Prashanthi Hills, Pragathi Nagar, Hyderabad, Telangana 500090, India",,,
Sumanjali High school,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:919513238818,14000 / Annual,"F996+44F, near Berean Gospel Church, Raja Rajeshwara Nagar, Kondapur, Hyderabad, Telangana 500084, India",,,
GVR Global Erudite School,2002,Day Schools,450,Nursery - Class 10,"State Board, CBSE",tel:919513238818,50000 / Annual,"#Plot No.430B,Raghavendra Colony,Near Gem Motors Work shop,Opp.R.T.O Office Road, Kondapur, Raghavendra Colony, Hyderabad, Telangana 500084, India",,,Transport
SARADA HIGH SCHOOL,Day Schools,500,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:919513238818,20000 / Annual,"Hanuman Nagar, Kondapur, Hyderabad, Telangana 500084, India",,,Transport
Brilliant High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Rd Number 26, Borabanda, Hyderabad, Telangana 500018, India",Mr. K. Narayana Reddy Chairman,"Badminton, Basketball, Chess, Cricket, Football, Kabaddi, Kho-Kho, Taekwondo, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Computers Facility, Library"
Oxford International School,2020,International Schools,N/A,Pre School - 12,CBSE,tel:919513238818,,"X353+273, Choudhuri Para, Dhupdhara, Assam 783123",,,Transport
Aspen Montessori School,2005,Other,N/A,Pre School - UKG,Other,tel:919513238818,,"C979+RV3, Lanco Hills Private Rd, Sai Vaibhav Layout, Sai Aishwarya Layout, Chitrapuri Colony, Manikonda Jagir, Hyderabad, Telangana 500089",,,
GOWTHAM MODEL SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"F94F+68M, Jubilee Enclave Rd, Jubilee Enclave, HITEC City, Hyderabad, Telangana 500081, India",,,Transport
ST ISAAC ADVENT HIGH SCHOOL,1983,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,15720 / Annual,"9-1-3/24, Borabanda - Allahpur Road, N.R.R. Puram, Radha Krishna Nagar, Borabanda, Ganesh Nagar, Borabanda, Hyderabad, Telangana 500018, India",,,Transport
The Global Edge School,2005,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,90000 / Annual,"1-98/B/85/1, Plot no.8/A, part of Survey Nos. 74 and 75, Jai Hind Gandhi Road, Jaihind Enclave, Off, 100 Feet Rd, near Seasons Swimming Pool, VIP Hills, Silicon Valley, Madhapur, Hyderabad, Telangana 500081, India",,,Transport
GLOBAL EDGE HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,120000 / Annual,"1-98/B/85/1, Plot no.8/A, part of Survey Nos. 74 and 75, Jai Hind Gandhi Road, Jaihind Enclave, Off, 100 Feet Rd, near Seasons Swimming Pool, VIP Hills, Silicon Valley, Madhapur, Hyderabad, Telangana 500081, India",,,
KLAY Prep Schools and DayCare,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Salarpuria Sattva Knowledge City, Sy. No. 83/1, Plot no.2, Inorbit Mall Road, Raidurg Village,  Silpa Gram Craft Village, Madhapur, Hyderabad, Telangana 500081, India",,"Athletics, Cycling","Transport, Medical Facility, Computers Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No:510, Ayyappa Society, Sri Sai Nagar, Madhapur, Hyderabad, Telangana 500081, India",,"Carroms, Chess, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Manthan International School,2009,Public Schools,N/A,LKG - 3,"CBSE, Cambridge IGCSE",tel:919513238818,Fee range is from Rs. 50000 to Rs. 125000,"1150 Ayyappa Society Main Road, Madhapur, Hyderabad, Telangana 500081, India","Ramakrishna Reddy Head of the Institution / MBA, M.Phil Shalini C Reddy Principal / MBA","Badminton, Chess, Tennis","Transport, Laboratory, Smart Classrooms, Library"
Cremon,2007,"Play Schools, Public Schools",N/A,LKG - UKG,Other Boards,tel:919513238818,,"Ayyappa Society, No.137, Madhapur, Hyderabad - 500081, India",,Squash,"Transport, Medical Facility, Library"
Global Edge School,2005,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"1-98/b/85/1, Near Venkateswara College,vittal Rao Nagar,madhapur, Hyderabad","K Ranjith Rao Principal / M.A, B.Ed, DECE","Athletics, Carroms, Chess, Karate, Skating, Table-tennis","Medical Facility, Laboratory, Computers Facility, Library"
AP Model School,2002,Public Schools,4000,LKG - 10,"CBSE, State Board",tel:919513238818,10000 - 15000,"100 Feet Rd, Ayyappa Society, Mega Hills, Madhapur, Hyderabad, Telangana 500081, India",,"Chess, Cricket, Kho-Kho, Volleyball","Transport, Smart Classrooms, Computers Facility"
Happy Cubs Preschool,2015,Play Schools,25,LKG - UKG,Other Boards,tel:919513238818,,"Plot No 16, Anjani Nagar, Vikram Hospital Lane, D Block, Kavuri Hills, Madhapur, Hyderabad, Telangana 500081, India",,Cycling,Transport
CGR International School,2010,International Schools,500,LKG - 10,CBSE,tel:919513238818,75000-84000,"99, Ayyappa Society, 60 ft. Main Road, Mega Hills, Madhapur, Hyderabad, Telangana 500081, India",,"Basketball, Chess, Cricket, Football, Volleyball","Transport, Medical Facility, Smart Classrooms, Computers Facility, Library"
Manthan International School,2009,Public Schools,N/A,LKG - 3,"CBSE, Cambridge IGCSE",tel:919513238818,Fee range is from Rs. 50000 to Rs. 125000,"1150 Ayyappa Society Main Road, Madhapur, Hyderabad, Telangana 500081, India","Ramakrishna Reddy Head of the Institution / MBA, M.Phil Shalini C Reddy Principal / MBA","Badminton, Chess, Tennis","Transport, Laboratory, Smart Classrooms, Library"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"Plot No: 53, Arunodaya Colony,, Hitech City, Madhapur, Hyderabad, Telangana 500081",,"Cycling, Yoga","Transport, Library"
Nagarjun Gurukul International School,2011,International Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"Ayappa society main road, vip hills, jaihind enclave, madhapur, hyderabad, telangana-500081",,"Archery, Basketball, Carroms, Cricket, Karate, Skating, Table-tennis, Tennis, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Cremon,2007,"Play Schools, Public Schools",N/A,LKG - UKG,Other Boards,tel:919513238818,,"Ayyappa Society, No.137, Madhapur, Hyderabad - 500081, India",,Squash,"Transport, Medical Facility, Library"
Narayana CO School,1979,"Public Schools, Boarding Schools",700,LKG - 10,State Board,tel:919513238818,,"313, 60 Feet Road, Ayyappa Society, Mega Hills, Madhapur, Hyderabad, Telangana 500081, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Kangaroo Kids Pre school,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot no. 79 & 80, Beside Donepudi Residency,, Near HICC, Kothaguda, Madhapur, Hyderabad, Telangana 500084, India",,Cycling,"Transport, Medical Facility, Library"
KLAY Prep Schools and DayCare,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Salarpuria Sattva Knowledge City, Sy. No. 83/1, Plot no.2, Inorbit Mall Road, Raidurg Village,  Silpa Gram Craft Village, Madhapur, Hyderabad, Telangana 500081, India",,"Athletics, Cycling","Transport, Medical Facility, Computers Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No:510, Ayyappa Society, Sri Sai Nagar, Madhapur, Hyderabad, Telangana 500081, India",,"Carroms, Chess, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana Techno School,N/A,"Public Schools, Boarding Schools",N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 21, Gafoor Nagar, Vittal Rao Nagar, Madhapur, Hyderabad, Telangana 500081, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"H. No. 1-90/B/C/2, Image Hospital Rd, Near Karvy Office, Vittal Rao Nagar, Madhapur, Hyderabad, Telangana 500081, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
CASTLE TOWN,2005,Day Schools,400,Nursery - Class 10,"CBSE, State Board",tel:919513238818,88000 / Annual,"Castle Town, Road No. 1, A.S. Raju Nagar, Sri Aurobindo Colony, ASRRaju Nagar, Miyapur, Telangana 500049, India",,,
Jain Heritage A Cambridge School,2012,Public Schools,N/A,LKG - 10,"CBSE, Cambridge IGCSE",tel:919513238818,,"Survey No. 187, Besides DCHL, Botanical Gardens Road, Kondapur, Serilingampally Mandal, R R District, Hyderabad, Telangana 500084",Mrs.Mona Mehdi Principal,"Basketball, Carroms, Chess, Cricket, Football, Taekwondo, Tennis, Throwball, Volleyball","Transport, Laboratory, Library"
Chirec International School,1989,International Schools,N/A,1 - 12,"CBSE, International Baccalaureate",tel:919513238818,"3,00,000","1-55/12, Botanical Garden Rd, Sri Ram Nagar, Kondapur, Hyderabad, Telangana 500084","Mrs. Ratna Reddy Founder / PG in Early Childhood Education, PG in Child De K. Venkat Raman Vice Principal","Archery, Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Handball, Hockey, Kabaddi, Kho-Kho, Skating, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Apple Tree International Preschool,2013,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot 80/81,A-Block, Sri Ram Nagar,Kondapur, Hyderabad,telangana",,Yoga,"Transport, Medical Facility"
Arbor International School,2012,International Schools,N/A,LKG - 10,CBSE,tel:919513238818,70000-92000,"Survey No.92, Botanical Garden Road, Maseed Banda, Kondapur, Hyderabad, Telangana 500084","Ms. Meera Ramanan Principal / M.A, M.S, B.Ed","Basketball, Cricket, Tennis","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
GVR Global Erudite School,2002,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"#Plot No.430B,Raghavendra Colony,Near Gem Motors Work shop,Opp.R.T.O Office Road, Kondapur, Hyderabad, Telangana 500084",,"Badminton, Basketball, Chess, Cricket, Table-tennis","Transport, Medical Facility, Computers Facility"
Samskruthi High School,1999,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,24000-27000,"Near Berean Gospel Church, Raja Rajeshwara Nagar, Kondapur, Hyderabad, Telangana 500084",,"Badminton, Basketball, Chess, Cricket, Football, Table-tennis","Transport, Medical Facility, Computers Facility"
Sanskriti School,2000,Public Schools,N/A,LKG - 12,CBSE,tel:919513238818,,"1-110/GTE, Golden Tulip Estates, Kondapur, Golden Tulip Estate, JV Hills, Kondapur, Hyderabad, Telangana 500084, India",Mrs N. Revathi Director Mrs. Yamini Raju Director,"Basketball, Chess, Football, Karate, Skating, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"Plot No: 38, C Block,, Sri Ram Nagar, Botanical Garden Road, Kondapur, Hyderabad, Telangana 500081",,"Cycling, Yoga","Transport, Library"
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot No. 7 & 8, Hanuman Nagar, Near Aparna Towers, Opposite GEM Motors, Hanuman Nagar, Kondapur, Hyderabad, Telangana 500014, India",,"Chess, Cycling","Transport, Medical Facility, Computers Facility, Library"
Esperanza Preschool & 24x7 Childcare,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"1st Floor Plot No.36-C & 43-C, Survey No. 60, Block-A, Hanuman Nagar, Kondapur, Hyderabad, Telangana 500084, India",,Cycling,"Transport, Medical Facility, Library"
MAHARA SCHOOL,2021,Play Schools,,Pre School - PRE,Other Boards,tel:919513238818,,"Plot No 1539, Sy No:, 78 to 93, Raja Rajeshwara Nagar, Kondapur, Hyderabad, Telangana 500084",,,
World One School,2015,International Schools,N/A,LKG - 10,CBSE,tel:919513238818,90000-120000,"Survey No. 45,, Hafeezpet, Near Kondapur RTO Office, Behind HICC & Novotel, Kondapur, Hyderabad, Telangana 500084",Dr. Rathaiah Chairman,"Basketball, Cricket, Golf, Karate, Kho-Kho, Taekwondo, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Joy Kids,2008,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,9000-15000,"H No 4-1546, Rajarajeshwari Nagar, Besides GEM Service Station, Kondapur,, Hyderabad, Telangana 500081",,"Athletics, Cycling",Transport
Blossoms International Play School,2012,Play Schools,N/A,LKG - UKG,CBSE,tel:919513238818,30000-35000,"Villa No. 1, Wonder Cherish Villas, Masjid Banda, Sai Pruthvi Enclave, Kondapur, Hyderabad, Telangana 500081, India",,Cycling,"Transport, Laboratory, Computers Facility"
Sanskriti School,2000,Public Schools,N/A,LKG - 12,CBSE,tel:919513238818,,"1-110/GTE, Golden Tulip Estates, Kondapur, Golden Tulip Estate, JV Hills, Kondapur, Hyderabad, Telangana 500084, India",Mrs N. Revathi Director Mrs. Yamini Raju Director,"Basketball, Chess, Football, Karate, Skating, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"Plot No: 38, C Block,, Sri Ram Nagar, Botanical Garden Road, Kondapur, Hyderabad, Telangana 500081",,"Cycling, Yoga","Transport, Library"
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot No. 7 & 8, Hanuman Nagar, Near Aparna Towers, Opposite GEM Motors, Hanuman Nagar, Kondapur, Hyderabad, Telangana 500014, India",,"Chess, Cycling","Transport, Medical Facility, Computers Facility, Library"
Esperanza Preschool & 24x7 Childcare,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"1st Floor Plot No.36-C & 43-C, Survey No. 60, Block-A, Hanuman Nagar, Kondapur, Hyderabad, Telangana 500084, India",,Cycling,"Transport, Medical Facility, Library"
Shemrock Kinderstars,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"H.No.-1-111/4/C , Ravi Enclave, Near Hanuman Temple, Opp. Gem Maruti Showroom, Raghavendra Colony, Kondapur, Hyderabad, Telangana 500084, India",,,"Transport, Medical Facility, Library"
Oi Play School,2007,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"3, Raghavendra Colony, Kondapur, Hyderabad, Telangana 500084, India",,"Cycling, Swimming","Transport, Library"
Sreenidhi School of Excellence,N/A,Other Collections,N/A,LKG - 10,"CBSE, State Board",tel:919513238818,,"Sri Ramnagar - Block B, Kondapur, Hyderabad, Telangana 500084",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Karate, Skating, Swimming, Table-tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Klay Prep Schools and DayCare,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot 20-29, Legend Platinum Building, Off, Hitech City Rd, Whitefields, Kondapur, Hyderabad, Telangana 500081, India",,"Athletics, Cycling","Transport, Medical Facility, Computers Facility, Library"
MAHARA SCHOOL,2021,Play Schools,,Pre School - PRE,Other Boards,tel:919513238818,,"Plot No 1539, Sy No:, 78 to 93, Raja Rajeshwara Nagar, Kondapur, Hyderabad, Telangana 500084",,,
New Bloom High School,1999,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,25000 / Annual,"Safari Nagar, Kothaguda, Hyderabad, Telangana 500084, India",,,Transport
Academic Heights Public School,Day Schools,N/A,Nursery - Class 7,CBSE,Co-Education,tel:919513238818,40000 / Annual,"Plot No. 43 & 44, near RV AVANEENDRA, Pallava Block-III, Pragathi Enclave, Miyapur, Hyderabad, Miyapur, Telangana 500049, India",,,Transport
St. Rita High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,28000 / Annual,"Hanuman Temple Rd, Widia Colony, Miyapur, Telangana 500049, India",,,Transport
Gowtham Model School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,38000 / Annual,"Plot No 5-132, Survey Number 2, Mythri Nagar Phase Ii, Madinaguda, beside Srikara Hospital, Mythri Nagar, Hafeezpet, Hyderabad, Madeenaguda, Telangana 500050, India",,,
SEEDS (Primary School),Day Schools,N/A,Nursery - Class 3,CBSE,Co-Education,tel:919513238818,103000 / Annual,"114 & 115 Phase-I, NH 65, behind the Bharath Pertrol Pump, Mythri Nagar, Madinaguda, Hafeezpet, Miyapur, Hyderabad, Telangana 500050, India",,,Transport
Bhavya Talent school,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,22000 / Annual,"8-415/26, F9Q2+QQ3, beside Bhavya Talent School, Indra Reddy Allwyn Colony, Hafeezpet, Miyapur, Hyderabad, Telangana 500049, India",,,Transport
Sanskriti School,Day Schools,1200,Nursery - Class 12,CBSE,Co-Education,tel:919513238818,112000 / Annual,"1-110/GTE, Golden Tulip Estate, JV Hills, Kondapur, Hyderabad, Telangana 500084, India",,,Transport
Seven Hills High School,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,40000 / Annual,"Moti Nagar, FC4F+4M2, Madhavi Estate, Moti Nagar, Erragadda, Hyderabad, Telangana 500018, India",,,
Nagarjuna High School,1979,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,20000-30000,"A G, Rajeev Nagar, Erragadda, Hyderabad, Telangana 500045, India",,"Badminton, Carroms, Chess, Cricket, Table-tennis, Tennis","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Mosaica International School,N/A,International Schools,N/A,LKG - 12,CBSE,tel:919513238818,,"Plot No.16, Kavuri Hills (extension Of Rd.no.36 Of Jubilee Hills) Hyderabad-500081",,"Badminton, Basketball, Cricket","Transport, Laboratory, Smart Classrooms, Library"
LJ KABITA HIGH SCHOOL,Day Schools,360,Nursery - Class 10,State Board,Co-Education,tel:919513238818,18000 / Annual,"H.NO 8-4-390/a/16/5,Lane, 500018, FC4J+7P8, beside J.K point Hotel, Gopal Rao Pally, Prem Nagar, Erragadda, Hyderabad, Telangana 500018, India",,,Transport
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"1 - 157/3/3. Plots No. - 44, Snehapuri Colony,, Lane Besides E - Seva, Moti Nagar, Borabanda,, Telangana 500018, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"1 - 157/3/3. Plots No. - 44, Snehapuri Colony,, Lane Besides E - Seva, Moti Nagar, Borabanda,, Telangana 500018, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
Sai Renu Unique High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,9700 / Annual,"Habeeb Fathima Nagar Rd, Mahatma Nagar, SPR & D Hill, Moti Nagar, Hyderabad, Telangana 500018, India",,,
GANGES VALLEY SCHOOL,2012,Day Schools,N/A,Nursery - Class 12,CBSE,tel:919513238818,160000 / Annual,"298, Ganges Valley School Rd, Krishnaja Hills, Nizampet, Hyderabad, Telangana 500090, India",,,Transport
THE MODEL CITY SCHOOL,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,19000 / Annual,"8-4-368/g/46, Sultan Nagar, Gouthampuri Colony, Erragadda, Hyderabad, Telangana 500018, India",,,
Castle Town Public School,2002,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,15000 / Annual,"Rajeev Nagar Mothi Nagar, Kalyan Nagar, Erragadda, Hyderabad, Telangana 500045, India",,,Transport
Bachpan A Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Ushodaya Colony, Prakasham Panthulu Nagar, Rodamestri Nagar, Hyderabad, Telangana 500055, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
PIONEER WORLD SCHOOL,2016,Day Schools,150,Pre-Nursery - Class 8,IGCSE,tel:919513238818,100000 / Annual,"Plot No.18 Kavuri Hills Road. 36 Extension Jubilee Hills, Kakatiya Hills, Kavuri Hills Phase 3, Kavuri Hills, Madhapur, Hyderabad, Telangana 500081, India",,,Transport
NEWTON HIGH SCHOOL,2000,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,20000 / Annual,"Newton High School, Kalyan Nagar, Moti Nagar, Hyderabad, Telangana 500045, India",,,
Vidya Talent school,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,25000 / Annual,"108/135, Golden Habitat, Anjaiah Nagar, Gachibowli, Hyderabad, Telangana 500084, India",,,
