Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
Srinivasa High School,1983,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,25000 / Annual,"2-2-1075/13/A, Bagh Amberpet, Amberpet, Hyderabad, Telangana 500013, India",,,
The Hyderabad Public School,1972,Day cum Boarding Schools,2007,LKG - Class 12,CBSE,tel:919513238818,132000 / Annual,"#3-8-152, A-K, Rahat Nagar, Ramanthapur, Hyderabad, Telangana 500013, India",,,Transport
SARASWATHI VIDYANIKETAN HIGH SCHOOL,Day Schools,550,Nursery - Class 10,State Board,Co-Education,tel:919513238818,12000 / Annual,"New Patel Nagar, Ratan Nagar, Amberpet, Hyderabad, Telangana 500013, India",,,Transport
Parijatha Grammar High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"9GVR+X83, Uppal - Ramanthapur Rd, Indira Nagar, Pragathi Nagar, Ramanthapur, Hyderabad, Telangana 500013, India",,,
ALPHA MODEL SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,10800 / Annual,"8GRJ+5V9, Padma Nagar colony Rd, Nirmala Nagar, Kharmanghat, Telangana 500079, India",,,
Vidhya Model High School,1961,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,18000 / Annual,"Road13, Hyderabad, Church Colony, Ramanthapur, Hyderabad, Telangana 500039, India",,,
Sri Vignana Vardhini High School,1973,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,18000 / Annual,"16-1-485/A, School Street, SVVHS Building,Matrushri Colony, Teen Manzil Colony, Saidabad, Hyderabad, Telangana 500059, India",,,Transport
GOWTHAM MODEL SCHOOL,Day Schools,900,Nursery - Class 10,State Board,Co-Education,tel:919513238818,21000 / Annual,"9G26+Q2P, Vinay Nagar Colony, Vinayak Nagar Colony, Sayeedabad Colony, Saidabad, Hyderabad, Saroornagar, Telangana 500059, India",,,Transport
VANI HIGH SCHOOL,1983,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,18000 / Annual,"9G45+8HQ, Vani Nagar Colony, Saroor Nagar West, Saidabad, Hyderabad, Saroornagar, Telangana 500059, India",,,Transport
LEAD INDIA SCHOOL,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:919513238818,14000 / Annual,"9G45+RG8, Saidabad Main Rd, Laxminagar Colony, Saroor Nagar West, Saidabad, Hyderabad, Saroornagar, Telangana 500059, India",,,Transport
ANGELS CONVENT SCHOOL,Day Schools,1200,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"Near I.S. Sadan Bus Stop, 1st Cross Road, Vinay Nagar, Santosh Nagar, Hyderabad, Saroornagar, Telangana 500059, India",,,Transport
Royal Embassy High School,1996,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,20200 / Annual,"17-2-628/1/5, Madannapet, Saidabad, Hyderabad, Telangana",,,Transport
Rose Buds High School,1988,Day Schools,1250,Nursery - Class 10,State Board,tel:919513238818,28000 / Annual,"Door No. 2-2-185/24/11/C, Mallikarjuna Nagar, Bagh Amberpet, Mallikarjuna Nagar, Amberpet, Hyderabad, Telangana 500013, India",,,Transport
Sri Saraswathi High School,1992,Day Schools,380,Nursery - Class 10,State Board,tel:919513238818,15000 / Annual,"8-1-254/1, Shubodaya Colony, Sankaramma Colony, Kharmanghat, Telangana 500079, India",,,Transport
St. Josephs High School,1979,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,30000 / Annual,"3-10-3, Gokhale Nagar, Nehru Nagar, Ramanthapur, Hyderabad, Telangana 500013, India",,,
Sai Bhoopathy High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,18000 / Annual,"9H76+5WR, Rock Town Residents Colony, Sai Nagar, Chanakyapuri, Hyderabad, Telangana 500068, India",,,Transport
Fairys Flower Play School,Day Schools,250,Nursery - Class 7,CBSE,Co-Education,tel:919513238818,30000 / Annual,"Plot No 16-2-143/a/3, Near Officer's Mess Function Hall, Government Printing Press Rd, Dayanad Nagar Colony, Malakpet, Hyderabad, Telangana 500036, India",,,Transport
Academic Heights Public School,Day Schools,N/A,Class 1 - Class 8,State Board,Co-Education,tel:919513238818,40000 / Annual,"2-2-185/55/B, behind Hyderabad, D D Colony, Bagh Amberpet, Amberpet, Hyderabad, Telangana 500013, India",,,Transport
Prathibha Model High School,1996,Day Schools,300,Nursery - Class 10,State Board,tel:919513238818,18000 / Annual,"8HX3+6GF, Suryodaya Colony, Sarvodaya Colony, Central Bank Colony, L. B. Nagar, Hyderabad, Telangana 500074, India",,,Transport
Academic Heights Public School,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,40000 / Annual,"Plot No. 187, Opp. Reliance Fresh, Vanasthali Hills Colony, Vanasthalipuram, AK Residency, Hyderabad, Telangana 500070, India",,,Transport
SAINT PAULS HIGH SCHOOL,2015,Day Schools,350,Nursery - Class 10,State Board,tel:919513238818,20000 / Annual,"Uppal - Ramanthapur Rd, Indira Nagar, Sai Chitra Nagar, Ramanthapur, Hyderabad, Telangana 500013, India",,,
SR DIGI SCHOOL,2010,Day Schools,600,Nursery - Class 10,"IGCSE, State Board",tel:919513238818,25000 / Annual,"No 120, Santosh Nagar Main Rd, Bhavani Nagar Colony, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",,,Transport
Vidyanjali Grammar School,2001,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"Kiran Nagar, Doctors Colony, LB Nagar, Hyderabad, Telangana 500074, India",,"Athletics, Basketball, Cricket, Football, Gymnastics, Kabaddi, Karate, Kho-Kho, Skating, Tennis, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Bhashyam High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Srisailam Highway, Mohan Nagar, Vivekananda Colony, LB Nagar, Hyderabad, Telangana 500090, India",Mr. RamaKrishna Director,"Athletics, Carroms, Chess, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana e Techno School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"3-11-369/1, Siris Rd, Sivaganga Colony, LB Nagar Hyderabad, Telangana 500074",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana CO School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Lakshmi Narayana Heights, Siris Rd, R.S.Nagar, Suvidha Arcade, RTC Colony, LB Nagar, Hyderabad, Telangana 500074, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"L.B. Nagar Cross Road,, Near Vijaya Laxmi Theater, Vanasthalipuram Road, Gunti Jangaiah Nagar, LB Nagar, Hyderabad, Telangana 500084, India",,"Carroms, Chess, Cricket, Throwball, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"L.B. Nagar Cross Road,, Near Vijaya Laxmi Theater, Vanasthalipuram Road, Gunti Jangaiah Nagar, LB Nagar, Hyderabad, Telangana 500084, India",,"Carroms, Chess, Cricket, Throwball, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Expert Model High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,16000 / Annual,"Bairamalguda Rd, Madhava Nagar, Bairamalguda, Telangana 500079, India",,,
Sri Sai High School,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:919513238818,16500 / Annual,"Uppal - Ramanthapur Road, 9GXQ+379, Ramanthapur, Gaddi annaram, Indira Nagar, Nehru Nagar, Habsiguda, Hyderabad, Telangana 500013, India",,,Transport
RAVINDRA BHARATI SCHOOL,1994,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,33000 / Annual,"25-M.I.G.H, New Sathoshnagar Colony, Near Yadagiri Theatre, behind Canara Bank Santhoshnagar, Sai Ratna Arcade, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",,,
Delhi Public school,2023,"International Schools, Public Schools",N/A,Pre School - 2,CBSE,tel:919513238818,,"Issadan, telephone exchange building, Rd Number 9, Laxminagar Colony, Saroor Nagar West, Saidabad, Secunderabad, Saroornagar, Telangana 500059, India",,,
Ravindra Bharathi School,1994,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"25-M.I.G.H, New Sathoshnagar Colony, Near Yadagiri Theatre, Behind Canara Bank Santhoshnagar, Hyderabad, Telangana 500059",,"Cricket, Football, Kho-Kho, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Bhashyam High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 6-14, Durga Bhavani Nagar, Santosh Nagar, Hyderabad, Telangana 500059, India",Mr. RamaKrishna Director Director,"Athletics, Carroms, Chess, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Gowtham Model School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"17-1-182/25/a, Mansoor Masjid St, Banu Nagar, Madannapet Colony, Santosh Nagar, Hyderabad, Telangana 500059, India",,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Hidayah Islamic International School,2008,Public Schools,N/A,LKG - 10,"CBSE, State Board",tel:919513238818,8000-12000,"H No.: 17-1-22/A, Lane Opposite Sri Srinivasa Hospital, Near SBI Bank, New Santoshnagar, Hyderabad, Telangana 500059, India",,"Basketball, Cricket, Football, Karate, Skating, Squash, Swimming, Table-tennis, Tennis","Transport, Medical Facility, Laboratory, Computers Facility, Library"
Gautami Talent Schools,na,Public Schools,N/A,LKG - 10,"ICSE, State Board",tel:919513238818,28000-30000,"Plot No. 17A, Opposite Srinivas Hospital, I S Sadan X Road, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",Sri Maddhi Reddy Venkata Reddy Chairman & Managing Director,"Athletics, Carroms, Chess, Cricket, Karate, Yoga","Transport, Medical Facility, Laboratory, Computers Facility, Library"
The Indo English High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Door No. 17-1-213/B, Opposite Yadagiri Theatre, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",,"Kabaddi, Karate, Skating, Volleyball","Transport, Laboratory, Computers Facility, Library"
Madina Quraanic Mission High School,2001,Public Schools,N/A,LKG - LKG,"CBSE, State Board",tel:919513238818,90000-110000,"Behind Santosh Nagar Water Tank,
Near Bandh Naka Edi Bazar,
Riyasath Nagar Road, Hyderabad – 23",,"Cricket, Football, Karate","Transport, Computers Facility"
RAVINDRA BHARATHI SCHOOL,1994,Day Schools,780,Nursery - Class 10,State Board,tel:919513238818,13000 / Annual,"Mytripuram, Kharmanghat, Telangana 500079, India",,,
Naagarjuna The Next Gen School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,34800 / Annual,"NAAGARJUNA SCHOOL 8-2-68/4/R GAYATHRI NAGAR GAYATHRI NAGAR X ROAD, COLONY:KARMANGHAT, CITY:HYDERABAD, MANDAL:SAROORNAGAR, DISTRICT:RANGA REDDY, Sama Saraswathi Colony, Kranthi Nagar, Kharmanghat, Telangana 500079, India",,,Transport
Eminent Group of schools,2006,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,13000 / Annual,"Siresh Road, L.B. Nagar, Raghavendra Nagar, Srinivasa Gayatri Nagar, Karmanghat, Hyderabad, Telangana",,,
MEGA CITY GRAMMAR HIGH SCHOOL,2007,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,20000 / Annual,"Jillelaguda, X Road, Raghavendra Nagar, Srinivasa Gayatri Nagar, Kharmanghat, Medbowli, Telangana 500078, India",,,
Rose Buds High School,1988,Public Schools,1250,LKG - 10,State Board,tel:919513238818,,"Door No. 2-2-185/24/11/C, Mallikarjuna Nagar, Bagh Amberpet, Hyderabad, Telangana 500013, India",,"Carroms, Chess, Karate, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Sri Sathya Vidya Vihar,1976,Public Schools,N/A,LKG - 12,State Board,tel:919513238818,17000-20000,"Bagh Amberpet, Hyderabad, Telangana 500013",,"Athletics, Cricket, Football, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Hari Hara Grammar School,2000,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,12600 / Annual,"9HF6+FRX, Bandlaguda Road, Arunodaya Nagar Colony, Cooperative Bank Colony, Nagole, Hyderabad, Telangana 500068, India",,,
SLATE THE SCHOOL,Day Schools,900,Nursery - Class 10,State Board,Co-Education,tel:919513238818,65000 / Annual,"House No. 8, 5-255/66, near Sagar Ring Road, Defence Colony, Rajiv Shetti Nagar, Kharmanghat, Hyderabad, Telangana 500079, India",,,Transport
SRI VIDYA SECONDARY SCHOOL,1975,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,30000 / Annual,"9GR5+PJX, Golnaka Rd, Tilak Nagar, Amberpet, Hyderabad, Telangana 500013, India",,,
Sri Vidya Vihar Model school,1976,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,10800 / Annual,"9GR5+PJX, Golnaka Rd, Tilak Nagar, Amberpet, Hyderabad, Telangana 500013, India",,,
Sri Vidya Vihar High School,1978,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,19998 / Annual,"H.NO, 11-3-70, Rd Number 15, SV Colony, Trimurti Colony, Sri Venkateshwara Colony, Hyderabad, Saroornagar, Telangana 500035, India",,,Transport
Sri Sathya Sai Vidya Vihar,1976,Day Schools,550,Class 1 - Class 10,State Board,tel:919513238818,25000 / Annual,"D D Colony, Bagh Amberpet, Amberpet, Hyderabad, Telangana 500013, India",,,Transport
DIVYAANJALI HIGH SCHOOL,Day Schools,600,Nursery - Class 10,State Board,Co-Education,tel:919513238818,18200 / Annual,"2-2-647/231/20/B, Street Number 6, CE Colony, MCH Colony, Bagh Amberpet, Amberpet, Hyderabad, Telangana 500013, India",,,
KVR Pragathi Grammar High School,2000,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,16800 / Annual,"8GPG+FPR, Arpitha Enclave, Ambedkar Nagar, Jillalguda, Medbowli, Telangana 500079, India",,,Transport
Kakatiya Techno Schools,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,27000 / Annual,"No. 1-67, Central Bank Colony, Mansurabad, LB Nagar - Uppal Rd, Chandrapuri Colony, Mansoorabad, Telangana 500068, India",,,Transport
Adams High School,1971,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,10000 / Annual,"Near Shaik Masjid, Mustafa Nagar, Nawab Saheb Kunta, Hyderabad, Telangana 500053, India",,,
ST MARIUM SCHOOL,1991,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,12000 / Annual,"9F9W+GP2, Officers Colony, Chanchalguda, Hyderabad, Telangana 500024, India",,,Transport
Prathibha Vidyaniketan High School,2005,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,25000 / Annual,"9GWQ+HQR, Pragathi Nagar Main Road, Indira Nagar, Habsiguda, Hyderabad, Telangana 500013, India",,,
Matrusri E & L School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,17000-20000,"2-1-290/5/1, New Nallakunta, Hyderabad, Telangana 500044",,"Athletics, Cricket, Football, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
SPARK HIGH SCHOOL,Day Schools,1100,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,25000 / Annual,"Durga Bhavani Nagar Colony, Santosh Nagar, 8GX5+6WJ, Maruthi Enclave, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",,,
EMINENT HIGH SCHOOL,1993,Day Schools,380,Nursery - Class 10,State Board,tel:919513238818,18000 / Annual,"8GW5+J66, Santosh Nagar Main Rd, opposite Yadagiri Theater, Sai Ratna Arcade, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",,,Transport
Vidya Dayini Model High School,1981,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,23100 / Annual,"PLOT NO 32, ROAD NO 3 YADAGIRI NAGAR CHampapet, Yadagiri Nagar, Yadagiri Nagar, Durga Bhavani Nagar, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",,,
RAVINDRA BHARATHI SCHOOL,Day Schools,500,Nursery - Class 10,"State Board, CBSE",Co-Education,tel:919513238818,31000 / Annual,"25-M.I.G.H, New Sathoshnagar Colony, Near Yadagiri Theatre, behind Canara Bank Santhoshnagar, Sai Ratna Arcade, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",,,Transport
SACRED HEART HIGH SCHOOL,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:919513238818,21000 / Annual,"9G24+36W, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",,,
EMINENT HIGH SCHOOL,1993,Day Schools,380,Nursery - Class 10,State Board,tel:919513238818,18000 / Annual,"8GW5+J66, Santosh Nagar Main Rd, opposite Yadagiri Theater, Sai Ratna Arcade, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",,,Transport
St. Marys Vidyaniketan High School,1992,Day Schools,500,Nursery - Class 10,State Board,tel:919513238818,26000 / Annual,"9-5-22, Nagarjuna Sagar Road, S G R Colony, Champapet, RR Dist, Raji Reddy Nagar, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500079, India",,,
Bhashyam High School,Day Schools,N/A,LKG - Class 10,State Board,Co-Education,tel:919513238818,32000 / Annual,"6-190,9, Santosh Nagar Main Rd, LIGH Phase 2, Central Excise Colony, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",,,
RAVINDRA BHARATHI SCHOOL,Day Schools,500,Nursery - Class 10,"State Board, CBSE",Co-Education,tel:919513238818,31000 / Annual,"25-M.I.G.H, New Sathoshnagar Colony, Near Yadagiri Theatre, behind Canara Bank Santhoshnagar, Sai Ratna Arcade, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",,,Transport
SACRED HEART HIGH SCHOOL,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:919513238818,21000 / Annual,"9G24+36W, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",,,
SPARK HIGH SCHOOL,Day Schools,1100,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,25000 / Annual,"Durga Bhavani Nagar Colony, Santosh Nagar, 8GX5+6WJ, Maruthi Enclave, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",,,
St. Mary School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,16000 / Annual,"9-5-22, Nagarjuna Sagar Road, S G R Colony, Champapet, RR Dist, Raji Reddy Nagar, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500079, India",,,
Academic Heights Public School,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,47000 / Annual,"House No. 3, 4-104/F/2/1, behind Madhura Restaurant, Laxmi Nagar, Ramanthapur, Hyderabad, Telangana 500013, India",,,Transport
St. Patrick High School,1973,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,15000 / Annual,"# 3-8-66, Chintal Kunta, Central Bank Colony, Saraswati Nagar, Chandrapuri Colony, L. B. Nagar, Hyderabad, Telangana 500074, India",,,
St Patricks High School,1911,Day Schools,350,Nursery - Class 10,State Board,tel:919513238818,15000 / Annual,"# 3-8-66, Chintal Kunta, Central Bank Colony, Saraswati Nagar, Chandrapuri Colony, L. B. Nagar, Hyderabad, Telangana 500074, India",,,Transport
INDIAN ACADEMY SCHOOL,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:919513238818,18000 / Annual,"2-2-1107/3, Tilak Nagar Rd, Prashanti Nagar, Tilak Nagar, New Nallakunta, Hyderabad, Telangana 500044, India",,,
CARE MODEL SCHOOL,2005,Day Schools,400,Nursery - Class 10,"State Board, State Board",tel:919513238818,14000 / Annual,"2-2-1105/72, Tilak Nagar Rd, Tirumala Nagar, Shri Mitra Enclave, Tilak Nagar, New Nallakunta, Hyderabad, Telangana 500044, India",,,Transport
Academic Heights Public School,N/A,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,50000-60000,"2-2-185/55/B, Behind New State Bank of Hyderabad, D.D. Colony, Bagh Amberpet, Hyderabad, Telangana 500013, India",,"Athletics, Basketball, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"Plot No: 2-2-18/45/1(B-23),, D.D Colony, Baghamberpet, Near Shivam Road, Hyderabad, Telangana 500044",,"Cycling, Yoga","Transport, Medical Facility, Library"
Narayana e techno school,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"No. 2-2-23/22/D/3/A, DD Colony, Bagh Amberpet, Aziz Bagh, Amberpet, Hyderabad, Telangana 500013, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Butterfly Preschool,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Door No. 2-2-185/56/15, Sai Baba Temple Lane, Bagh Amberpet, D. D. Colony, Hyderabad, Telangana 500013",,"Athletics, Cycling, Swimming, Yoga","Transport, Medical Facility, Library"
Anantha Sai Vidya Nikethan,2003,Day Schools,100,Nursery - Class 10,State Board,tel:919513238818,30000 / Annual,"Sukh Vihar, Bagh Amberpet, Amberpet, Hyderabad, Telangana 500013, India",,,Transport
Sikh Education Soc Gurunanak School,1990,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,13200 / Annual,"Sikh Chawniat Attapur, Hyderabad, Telangana",,,
ST. JOSEPHS SCHOOL,Day Schools,N/A,KG - Class 12,ICSE,Co-Education,tel:919513238818,100000 / Annual,"ST. JOSEPHS SCHOOL, Ravindra Nagar, Habsiguda, Hyderabad, Telangana 500013, India",,,
Janapriya High School,N/A,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"Street No 8, Arunodaya Nagar, Nagole, Arunodaya Nagar, Nagole, Hyderabad, Telangana 500068, India",,"Athletics, Cricket, Kho-Kho","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
BHASHYAM BLOOMS SCHOOL,2017,Day Schools,N/A,LKG - Class 10,CBSE,tel:919513238818,55000 / Annual,"Plot No1, Fathullaguda, Near Vasanth Vihar Functional Hall, Bandlaguda, Nagole, Hyderabad, Telangana 500068, India",,,Transport
Masters Grammar High School,1994,Day Schools,500,Nursery - Class 10,State Board,tel:919513238818,17000 / Annual,"2-4-496, Rd Number 5, Maa Residency, New Nagole Colony, Kothapet, Hyderabad, Telangana 500035, India",,,Transport
Aakruthi Techno School,2005,Day Schools,400,Nursery - Class 10,State Board,tel:919513238818,22000 / Annual,"Plot No. 13, Sai Nagar Colony Rd, No. 1, Nagole, Hyderabad, Telangana 500068, India",,,Transport
BHOOPATHY HIGH SCHOOL,Day Schools,550,Nursery - Class 10,State Board,Co-Education,tel:919513238818,28000 / Annual,"4A, Mamatha Nagar Colony, Nagole, Hyderabad, Telangana 500068, India",,,Transport
BHASHYAM BLOOMS SCHOOL,2017,Day Schools,N/A,LKG - Class 10,CBSE,tel:919513238818,55000 / Annual,"Plot No1, Fathullaguda, Near Vasanth Vihar Functional Hall, Bandlaguda, Nagole, Hyderabad, Telangana 500068, India",,,Transport
Masters Grammar High School,1994,Day Schools,500,Nursery - Class 10,State Board,tel:919513238818,17000 / Annual,"2-4-496, Rd Number 5, Maa Residency, New Nagole Colony, Kothapet, Hyderabad, Telangana 500035, India",,,Transport
Aakruthi Techno School,2005,Day Schools,400,Nursery - Class 10,State Board,tel:919513238818,22000 / Annual,"Plot No. 13, Sai Nagar Colony Rd, No. 1, Nagole, Hyderabad, Telangana 500068, India",,,Transport
BHOOPATHY HIGH SCHOOL,Day Schools,550,Nursery - Class 10,State Board,Co-Education,tel:919513238818,28000 / Annual,"4A, Mamatha Nagar Colony, Nagole, Hyderabad, Telangana 500068, India",,,Transport
SR DIGI SCHOOL,2011,Day Schools,500,Nursery - Class 10,State Board,tel:919513238818,25000 / Annual,"No 53, Bandlaguda Rd, Arunodaya Nagar, Nagole, Hyderabad, Telangana 500068, India",,,Transport
Vishwa Jyothi Model School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"Opposite Omkarnagar Bus Stop, Saraswati Nagar, Bairamalguda, 8HP2+J3F, Jahangir Nagar Colony, Sagar Enclave, Pindi Narayana Reddy Colony, Hastinapuram, Hyderabad, Telangana 500079, India",,,
FARAH HIGH SCHOOL,1986,Day Schools,500,Nursery - Class 10,State Board,tel:919513238818,28000 / Annual,"9FCV+FW4, Anjuman Rd, Kala Dera, Malakpet, Hyderabad, Telangana 500024, India",,,
Neo School Aizza,Day Schools,N/A,Nursery - Class 10,ICSE,Co-Education,tel:919513238818,20000 / Annual,"Door No. 16-4-1, Kala Dera, New Malakpet, Hyderabad, Telangana 500024, India",,,
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"2-53, Jillelaguda Rd, Dasari Narayana Rao Kala Nagar, Jillelaguda, Medbowli, Telangana 500079, India",,Cycling,"Transport, Medical Facility, Computers Facility, Library"
ST AUGUSTINE HIGH SCHOOL,1980,Day Schools,1000,Nursery - Class 10,State Board,tel:919513238818,24000 / Annual,"2-2, 1144, 2&3, Brahmin Hostel Ln, Prashanti Nagar, New Nallakunta, Hyderabad, Telangana 500044, India",,,
Vikas High School,1985,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,15600 / Annual,"Edi Bazaar, Milad Rd, Ramachandra Nagar, Santosh Nagar, Hyderabad, Telangana 500023, India",,,
Chaitanya Bharathi High School,1996,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,6600 / Annual,"9H28+97V, KBR Nagar, Mansoorabad, Erukula Nancharamma Nagar, L. B. Nagar, Mansoorabad, Telangana 500068, India",,,
Chaitanya Bharathi High School,1996,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,6600 / Annual,"9H28+97V, KBR Nagar, Mansoorabad, Erukula Nancharamma Nagar, L. B. Nagar, Mansoorabad, Telangana 500068, India",,,
HYDERABAD TALENT SCHOOL,2002,Day Schools,700,Nursery - Class 10,"ICSE, State Board",tel:919513238818,18000 / Annual,"Sahara Estate, L B Nagar, Near, Kamineni Hospital Bypass Rd, Sahara Estate, Auto Nagar, Hyderabad, Telangana 500068, India",,,Transport
Nalanda Concept School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"8GJM+HXV, Rd Number 18, Raghavendra Nagar, New Gayatri Nagar, Jillalguda, Medbowli, Telangana 500079, India",,,
Islamia Model High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15200 / Annual,"House No. 17-3-1/5, SRT Colony, SRT Colony, Rein Bazar, Yakhutpura, Hyderabad, Telangana 500023, India",,,
Lords Talent High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,35000 / Annual,"8GJH+9CV, Jillelaguda Rd, Srinivasa Gayatri Nagar, Jillalguda, Medbowli, Telangana 500097, India",,,Transport
